"","val","var","sim","dwel","room","weather"
"142",561.2,"conv_hge_floor","Base","SW","Living","Rio de Janeiro"
"143",344.7,"conv_hge_floor","Base","W","Dorm. N","Rio de Janeiro"
"144",236.9,"conv_hge_floor","Base","W","Dorm. S","Rio de Janeiro"
"145",735.3,"conv_hge_floor","Base","W","Living","Rio de Janeiro"
"146",189.3,"conv_hge_floor","Base","E","Dorm. N","São Paulo"
"147",115.1,"conv_hge_floor","Base","E","Dorm. S","São Paulo"
"148",440.6,"conv_hge_floor","Base","E","Living","São Paulo"
"149",280.3,"conv_hge_floor","Base","NE","Dorm. 1","São Paulo"
"150",286,"conv_hge_floor","Base","NE","Dorm. 2","São Paulo"
"151",373.6,"conv_hge_floor","Base","NE","Living","São Paulo"
"152",286.5,"conv_hge_floor","Base","NW","Dorm. 1","São Paulo"
"153",294.3,"conv_hge_floor","Base","NW","Dorm. 2","São Paulo"
"154",726.2,"conv_hge_floor","Base","NW","Living","São Paulo"
"155",156.3,"conv_hge_floor","Base","SE","Dorm. 1","São Paulo"
"156",157.5,"conv_hge_floor","Base","SE","Dorm. 2","São Paulo"
"157",366.8,"conv_hge_floor","Base","SE","Living","São Paulo"
"158",155.6,"conv_hge_floor","Base","SW","Dorm. 1","São Paulo"
"159",157.5,"conv_hge_floor","Base","SW","Dorm. 2","São Paulo"
"160",366.7,"conv_hge_floor","Base","SW","Living","São Paulo"
"161",200.8,"conv_hge_floor","Base","W","Dorm. N","São Paulo"
"162",123.5,"conv_hge_floor","Base","W","Dorm. S","São Paulo"
"163",497.2,"conv_hge_floor","Base","W","Living","São Paulo"
"164",124.9,"conv_hge_floor","Simp.","E","Dorm. N","Curitiba"
"165",43,"conv_hge_floor","Simp.","E","Dorm. S","Curitiba"
"166",300.3,"conv_hge_floor","Simp.","E","Living","Curitiba"
"167",232.7,"conv_hge_floor","Simp.","NE","Dorm. 1","Curitiba"
"168",259.1,"conv_hge_floor","Simp.","NE","Dorm. 2","Curitiba"
"169",661.3,"conv_hge_floor","Simp.","NE","Living","Curitiba"
"170",236.4,"conv_hge_floor","Simp.","NW","Dorm. 1","Curitiba"
"171",259,"conv_hge_floor","Simp.","NW","Dorm. 2","Curitiba"
"172",661.5,"conv_hge_floor","Simp.","NW","Living","Curitiba"
"173",70.1,"conv_hge_floor","Simp.","SE","Dorm. 1","Curitiba"
"174",80.7,"conv_hge_floor","Simp.","SE","Dorm. 2","Curitiba"
"175",222.6,"conv_hge_floor","Simp.","SE","Living","Curitiba"
"176",72.1,"conv_hge_floor","Simp.","SW","Dorm. 1","Curitiba"
"177",80.8,"conv_hge_floor","Simp.","SW","Dorm. 2","Curitiba"
"178",223.2,"conv_hge_floor","Simp.","SW","Living","Curitiba"
"179",143.6,"conv_hge_floor","Simp.","W","Dorm. N","Curitiba"
"180",56.7,"conv_hge_floor","Simp.","W","Dorm. S","Curitiba"
"181",447.8,"conv_hge_floor","Simp.","W","Living","Curitiba"
"182",341.6,"conv_hge_floor","Simp.","E","Dorm. N","Rio de Janeiro"
"183",213.4,"conv_hge_floor","Simp.","E","Dorm. S","Rio de Janeiro"
"184",690.1,"conv_hge_floor","Simp.","E","Living","Rio de Janeiro"
"185",502.3,"conv_hge_floor","Simp.","NE","Dorm. 1","Rio de Janeiro"
"186",488.2,"conv_hge_floor","Simp.","NE","Dorm. 2","Rio de Janeiro"
"187",1078.9,"conv_hge_floor","Simp.","NE","Living","Rio de Janeiro"
"188",500.2,"conv_hge_floor","Simp.","NW","Dorm. 1","Rio de Janeiro"
"189",488,"conv_hge_floor","Simp.","NW","Dorm. 2","Rio de Janeiro"
"190",1078.1,"conv_hge_floor","Simp.","NW","Living","Rio de Janeiro"
"191",259.3,"conv_hge_floor","Simp.","SE","Dorm. 1","Rio de Janeiro"
"192",243.6,"conv_hge_floor","Simp.","SE","Dorm. 2","Rio de Janeiro"
"193",512.8,"conv_hge_floor","Simp.","SE","Living","Rio de Janeiro"
"194",257,"conv_hge_floor","Simp.","SW","Dorm. 1","Rio de Janeiro"
"195",243.6,"conv_hge_floor","Simp.","SW","Dorm. 2","Rio de Janeiro"
"196",512.2,"conv_hge_floor","Simp.","SW","Living","Rio de Janeiro"
"197",351,"conv_hge_floor","Simp.","W","Dorm. N","Rio de Janeiro"
"198",223.2,"conv_hge_floor","Simp.","W","Dorm. S","Rio de Janeiro"
"199",769.6,"conv_hge_floor","Simp.","W","Living","Rio de Janeiro"
"200",203.1,"conv_hge_floor","Simp.","E","Dorm. N","São Paulo"
"201",109.3,"conv_hge_floor","Simp.","E","Dorm. S","São Paulo"
"202",468.4,"conv_hge_floor","Simp.","E","Living","São Paulo"
"203",332.2,"conv_hge_floor","Simp.","NE","Dorm. 1","São Paulo"
"204",344.1,"conv_hge_floor","Simp.","NE","Dorm. 2","São Paulo"
"205",816.3,"conv_hge_floor","Simp.","NE","Living","São Paulo"
"206",331.4,"conv_hge_floor","Simp.","NW","Dorm. 1","São Paulo"
"207",344,"conv_hge_floor","Simp.","NW","Dorm. 2","São Paulo"
"208",815.8,"conv_hge_floor","Simp.","NW","Living","São Paulo"
"209",143.8,"conv_hge_floor","Simp.","SE","Dorm. 1","São Paulo"
"210",145.6,"conv_hge_floor","Simp.","SE","Dorm. 2","São Paulo"
"211",344,"conv_hge_floor","Simp.","SE","Living","São Paulo"
"212",142.5,"conv_hge_floor","Simp.","SW","Dorm. 1","São Paulo"
"213",145.6,"conv_hge_floor","Simp.","SW","Dorm. 2","São Paulo"
"214",343.7,"conv_hge_floor","Simp.","SW","Living","São Paulo"
"215",212.2,"conv_hge_floor","Simp.","W","Dorm. N","São Paulo"
"216",116.4,"conv_hge_floor","Simp.","W","Dorm. S","São Paulo"
"217",529,"conv_hge_floor","Simp.","W","Living","São Paulo"
"218",37.2,"conv_hge_roof","Base","E","Dorm. N","Curitiba"
"219",-1.5,"conv_hge_roof","Base","E","Dorm. S","Curitiba"
"220",116.3,"conv_hge_roof","Base","E","Living","Curitiba"
"221",76,"conv_hge_roof","Base","NE","Dorm. 1","Curitiba"
"222",85.7,"conv_hge_roof","Base","NE","Dorm. 2","Curitiba"
"223",106,"conv_hge_roof","Base","NE","Living","Curitiba"
"224",80.8,"conv_hge_roof","Base","NW","Dorm. 1","Curitiba"
"225",90.1,"conv_hge_roof","Base","NW","Dorm. 2","Curitiba"
"226",260.6,"conv_hge_roof","Base","NW","Living","Curitiba"
"227",20.9,"conv_hge_roof","Base","SE","Dorm. 1","Curitiba"
"228",27.6,"conv_hge_roof","Base","SE","Dorm. 2","Curitiba"
"229",88.5,"conv_hge_roof","Base","SE","Living","Curitiba"
"230",22.2,"conv_hge_roof","Base","SW","Dorm. 1","Curitiba"
"231",27.6,"conv_hge_roof","Base","SW","Dorm. 2","Curitiba"
"232",89,"conv_hge_roof","Base","SW","Living","Curitiba"
"233",45.8,"conv_hge_roof","Base","W","Dorm. N","Curitiba"
"234",3.1,"conv_hge_roof","Base","W","Dorm. S","Curitiba"
"235",177.7,"conv_hge_roof","Base","W","Living","Curitiba"
"236",157.3,"conv_hge_roof","Base","E","Dorm. N","Rio de Janeiro"
"237",101.2,"conv_hge_roof","Base","E","Dorm. S","Rio de Janeiro"
"238",338.4,"conv_hge_roof","Base","E","Living","Rio de Janeiro"
"239",231.4,"conv_hge_roof","Base","NE","Dorm. 1","Rio de Janeiro"
"240",227.8,"conv_hge_roof","Base","NE","Dorm. 2","Rio de Janeiro"
"241",338.8,"conv_hge_roof","Base","NE","Living","Rio de Janeiro"
"242",235.4,"conv_hge_roof","Base","NW","Dorm. 1","Rio de Janeiro"
"243",233.4,"conv_hge_roof","Base","NW","Dorm. 2","Rio de Janeiro"
"244",516.2,"conv_hge_roof","Base","NW","Living","Rio de Janeiro"
"245",151.2,"conv_hge_roof","Base","SE","Dorm. 1","Rio de Janeiro"
"246",146.8,"conv_hge_roof","Base","SE","Dorm. 2","Rio de Janeiro"
"247",299.4,"conv_hge_roof","Base","SE","Living","Rio de Janeiro"
"248",150.7,"conv_hge_roof","Base","SW","Dorm. 1","Rio de Janeiro"
"249",146.8,"conv_hge_roof","Base","SW","Dorm. 2","Rio de Janeiro"
"250",299.4,"conv_hge_roof","Base","SW","Living","Rio de Janeiro"
"251",167.9,"conv_hge_roof","Base","W","Dorm. N","Rio de Janeiro"
"252",110,"conv_hge_roof","Base","W","Dorm. S","Rio de Janeiro"
"253",370.1,"conv_hge_roof","Base","W","Living","Rio de Janeiro"
"254",82.2,"conv_hge_roof","Base","E","Dorm. N","São Paulo"
"255",40.5,"conv_hge_roof","Base","E","Dorm. S","São Paulo"
"256",213.2,"conv_hge_roof","Base","E","Living","São Paulo"
"257",133.3,"conv_hge_roof","Base","NE","Dorm. 1","São Paulo"
"258",139.2,"conv_hge_roof","Base","NE","Dorm. 2","São Paulo"
"259",204.6,"conv_hge_roof","Base","NE","Living","São Paulo"
"260",137.1,"conv_hge_roof","Base","NW","Dorm. 1","São Paulo"
"261",144.1,"conv_hge_roof","Base","NW","Dorm. 2","São Paulo"
"262",358.5,"conv_hge_roof","Base","NW","Living","São Paulo"
"263",71.2,"conv_hge_roof","Base","SE","Dorm. 1","São Paulo"
"264",73.9,"conv_hge_roof","Base","SE","Dorm. 2","São Paulo"
"265",178.9,"conv_hge_roof","Base","SE","Living","São Paulo"
"266",71,"conv_hge_roof","Base","SW","Dorm. 1","São Paulo"
"267",73.9,"conv_hge_roof","Base","SW","Dorm. 2","São Paulo"
"268",178.9,"conv_hge_roof","Base","SW","Living","São Paulo"
"269",88.3,"conv_hge_roof","Base","W","Dorm. N","São Paulo"
"270",44.5,"conv_hge_roof","Base","W","Dorm. S","São Paulo"
"271",238.6,"conv_hge_roof","Base","W","Living","São Paulo"
"272",35.5,"conv_hge_roof","Simp.","E","Dorm. N","Curitiba"
"273",5.3,"conv_hge_roof","Simp.","E","Dorm. S","Curitiba"
"274",126.8,"conv_hge_roof","Simp.","E","Living","Curitiba"
"275",90.7,"conv_hge_roof","Simp.","NE","Dorm. 1","Curitiba"
"276",112,"conv_hge_roof","Simp.","NE","Dorm. 2","Curitiba"
"277",291.7,"conv_hge_roof","Simp.","NE","Living","Curitiba"
"278",93,"conv_hge_roof","Simp.","NW","Dorm. 1","Curitiba"
"279",112,"conv_hge_roof","Simp.","NW","Dorm. 2","Curitiba"
"280",291.9,"conv_hge_roof","Simp.","NW","Living","Curitiba"
"281",24.3,"conv_hge_roof","Simp.","SE","Dorm. 1","Curitiba"
"282",34.1,"conv_hge_roof","Simp.","SE","Dorm. 2","Curitiba"
"283",101.5,"conv_hge_roof","Simp.","SE","Living","Curitiba"
"284",25.9,"conv_hge_roof","Simp.","SW","Dorm. 1","Curitiba"
"285",34.1,"conv_hge_roof","Simp.","SW","Dorm. 2","Curitiba"
"286",102,"conv_hge_roof","Simp.","SW","Living","Curitiba"
"287",44.9,"conv_hge_roof","Simp.","W","Dorm. N","Curitiba"
"288",11.6,"conv_hge_roof","Simp.","W","Dorm. S","Curitiba"
"289",179,"conv_hge_roof","Simp.","W","Living","Curitiba"
"290",159.5,"conv_hge_roof","Simp.","E","Dorm. N","Rio de Janeiro"
"291",111.1,"conv_hge_roof","Simp.","E","Dorm. S","Rio de Janeiro"
"292",352.4,"conv_hge_roof","Simp.","E","Living","Rio de Janeiro"
"293",247,"conv_hge_roof","Simp.","NE","Dorm. 1","Rio de Janeiro"
"294",245.1,"conv_hge_roof","Simp.","NE","Dorm. 2","Rio de Janeiro"
"295",528.8,"conv_hge_roof","Simp.","NE","Living","Rio de Janeiro"
"296",246,"conv_hge_roof","Simp.","NW","Dorm. 1","Rio de Janeiro"
"297",244.9,"conv_hge_roof","Simp.","NW","Dorm. 2","Rio de Janeiro"
"298",528.4,"conv_hge_roof","Simp.","NW","Living","Rio de Janeiro"
"299",147.7,"conv_hge_roof","Simp.","SE","Dorm. 1","Rio de Janeiro"
"300",139.3,"conv_hge_roof","Simp.","SE","Dorm. 2","Rio de Janeiro"
"301",294.3,"conv_hge_roof","Simp.","SE","Living","Rio de Janeiro"
"302",146.4,"conv_hge_roof","Simp.","SW","Dorm. 1","Rio de Janeiro"
"303",139.3,"conv_hge_roof","Simp.","SW","Dorm. 2","Rio de Janeiro"
"304",293.9,"conv_hge_roof","Simp.","SW","Living","Rio de Janeiro"
"305",168.7,"conv_hge_roof","Simp.","W","Dorm. N","Rio de Janeiro"
"306",118.8,"conv_hge_roof","Simp.","W","Dorm. S","Rio de Janeiro"
"307",366.9,"conv_hge_roof","Simp.","W","Living","Rio de Janeiro"
"308",83.7,"conv_hge_roof","Simp.","E","Dorm. N","São Paulo"
"309",49.5,"conv_hge_roof","Simp.","E","Dorm. S","São Paulo"
"310",228,"conv_hge_roof","Simp.","E","Living","São Paulo"
"311",151.8,"conv_hge_roof","Simp.","NE","Dorm. 1","São Paulo"
"312",164.7,"conv_hge_roof","Simp.","NE","Dorm. 2","São Paulo"
"313",386.6,"conv_hge_roof","Simp.","NE","Living","São Paulo"
"314",151.4,"conv_hge_roof","Simp.","NW","Dorm. 1","São Paulo"
"315",164.6,"conv_hge_roof","Simp.","NW","Dorm. 2","São Paulo"
"316",386.4,"conv_hge_roof","Simp.","NW","Living","São Paulo"
"317",74.4,"conv_hge_roof","Simp.","SE","Dorm. 1","São Paulo"
"318",77.1,"conv_hge_roof","Simp.","SE","Dorm. 2","São Paulo"
"319",186.7,"conv_hge_roof","Simp.","SE","Living","São Paulo"
"320",73.8,"conv_hge_roof","Simp.","SW","Dorm. 1","São Paulo"
"321",77.1,"conv_hge_roof","Simp.","SW","Dorm. 2","São Paulo"
"322",186.6,"conv_hge_roof","Simp.","SW","Living","São Paulo"
"323",89.4,"conv_hge_roof","Simp.","W","Dorm. N","São Paulo"
"324",53.5,"conv_hge_roof","Simp.","W","Dorm. S","São Paulo"
"325",242,"conv_hge_roof","Simp.","W","Living","São Paulo"
"326",-103.3,"conv_hge_walls","Base","E","Dorm. N","Curitiba"
"327",-156.1,"conv_hge_walls","Base","E","Dorm. S","Curitiba"
"328",207,"conv_hge_walls","Base","E","Living","Curitiba"
"329",31.1,"conv_hge_walls","Base","NE","Dorm. 1","Curitiba"
"330",129.3,"conv_hge_walls","Base","NE","Dorm. 2","Curitiba"
"331",449.2,"conv_hge_walls","Base","NE","Living","Curitiba"
"332",62,"conv_hge_walls","Base","NW","Dorm. 1","Curitiba"
"333",154.6,"conv_hge_walls","Base","NW","Dorm. 2","Curitiba"
"334",479,"conv_hge_walls","Base","NW","Living","Curitiba"
"335",-51.3,"conv_hge_walls","Base","SE","Dorm. 1","Curitiba"
"336",7.9,"conv_hge_walls","Base","SE","Dorm. 2","Curitiba"
"337",122.4,"conv_hge_walls","Base","SE","Living","Curitiba"
"338",-42.3,"conv_hge_walls","Base","SW","Dorm. 1","Curitiba"
"339",8,"conv_hge_walls","Base","SW","Dorm. 2","Curitiba"
"340",123.8,"conv_hge_walls","Base","SW","Living","Curitiba"
"341",-30.3,"conv_hge_walls","Base","W","Dorm. N","Curitiba"
"342",-92.3,"conv_hge_walls","Base","W","Dorm. S","Curitiba"
"343",407,"conv_hge_walls","Base","W","Living","Curitiba"
"344",715,"conv_hge_walls","Base","E","Dorm. N","Rio de Janeiro"
"345",561.1,"conv_hge_walls","Base","E","Dorm. S","Rio de Janeiro"
"346",1181.7,"conv_hge_walls","Base","E","Living","Rio de Janeiro"
"347",891.4,"conv_hge_walls","Base","NE","Dorm. 1","Rio de Janeiro"
"348",903.3,"conv_hge_walls","Base","NE","Dorm. 2","Rio de Janeiro"
"349",1401.8,"conv_hge_walls","Base","NE","Living","Rio de Janeiro"
"350",920.7,"conv_hge_walls","Base","NW","Dorm. 1","Rio de Janeiro"
"351",938.2,"conv_hge_walls","Base","NW","Dorm. 2","Rio de Janeiro"
"352",1490.6,"conv_hge_walls","Base","NW","Living","Rio de Janeiro"
"353",674.7,"conv_hge_walls","Base","SE","Dorm. 1","Rio de Janeiro"
"354",652.5,"conv_hge_walls","Base","SE","Dorm. 2","Rio de Janeiro"
"355",936.6,"conv_hge_walls","Base","SE","Living","Rio de Janeiro"
"356",674.2,"conv_hge_walls","Base","SW","Dorm. 1","Rio de Janeiro"
"357",652.5,"conv_hge_walls","Base","SW","Dorm. 2","Rio de Janeiro"
"358",935.8,"conv_hge_walls","Base","SW","Living","Rio de Janeiro"
"359",764.6,"conv_hge_walls","Base","W","Dorm. N","Rio de Janeiro"
"360",606.4,"conv_hge_walls","Base","W","Dorm. S","Rio de Janeiro"
"361",1343.2,"conv_hge_walls","Base","W","Living","Rio de Janeiro"
"362",204.1,"conv_hge_walls","Base","E","Dorm. N","São Paulo"
"363",122,"conv_hge_walls","Base","E","Dorm. S","São Paulo"
"364",608.7,"conv_hge_walls","Base","E","Living","São Paulo"
"365",355.4,"conv_hge_walls","Base","NE","Dorm. 1","São Paulo"
"366",427.3,"conv_hge_walls","Base","NE","Dorm. 2","São Paulo"
"367",814.5,"conv_hge_walls","Base","NE","Living","São Paulo"
"368",380.7,"conv_hge_walls","Base","NW","Dorm. 1","São Paulo"
"369",456.8,"conv_hge_walls","Base","NW","Dorm. 2","São Paulo"
"370",871.6,"conv_hge_walls","Base","NW","Living","São Paulo"
"371",222.5,"conv_hge_walls","Base","SE","Dorm. 1","São Paulo"
"372",253.3,"conv_hge_walls","Base","SE","Dorm. 2","São Paulo"
"373",453,"conv_hge_walls","Base","SE","Living","São Paulo"
"374",222.9,"conv_hge_walls","Base","SW","Dorm. 1","São Paulo"
"375",253.3,"conv_hge_walls","Base","SW","Dorm. 2","São Paulo"
