"","int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_walls","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_windows","conv_hge_doors","hvac_sens_he","hvac_sens_ce","afn_inf_sens_hge","afn_inf_sens_hle","hvac_total_he","hvac_total_ce","dwel","room","weather","typo","wrap","simp"
"year",0,0.228310502283108,59.0062111801242,150,4.85074626865672,-1.63339382940109,-1.83823529411765,4.63821892393321,-0.859598853868207,5,NA,-5.33049040511727,-50,-9.30232558139534,NA,4.94443184395555,"E","Dorm. N","Curitiba","Hyp.","TV","02"
"year1",0.229943791517638,14.3465909090909,-83.1168831168831,-6.20525059665871,-2.63473053892216,-4.4404973357016,2.49110320284697,-3.9426523297491,0.633713561470215,4.34782608695652,NA,2.02349869451697,0,-12.5,NA,-2.03464393731097,"E","Dorm. S","Curitiba","Hyp.","TV","02"
"year2",0.0262054507337437,-1.99225235196458,7.07892595606183,-13.871260199456,-7.43034055727554,-45.933014354067,-0.11947431302271,-19.3688118811881,-2.49003984063745,44.7916666666667,NA,1.8529723188625,0,-18.75,NA,-1.80344848595625,"E","Living","Curitiba","Hyp.","TV","02"
"year3",0.0505178075271648,2.50000000000001,47.2222222222222,-14.9004495825305,-26.7412935323383,5.70409982174687,-4.34782608695651,-8.53932584269662,-0.53248136315229,-9.4017094017094,NA,-1.02315562735594,200,-4.19161676646706,NA,1.19949494949495,"NE","Dorm. 1","Curitiba","Hyp.","TV","02"
"year4",0.0253164556962083,2.15827338129496,48.7908961593172,-8.83476599808978,-28.4417549167927,-6.60792951541849,-5.62499999999999,6.13362541073385,-0.655737704918027,-7.89473684210527,NA,-2.2352749224996,200,-4.51612903225806,NA,2.32122260668974,"NE","Dorm. 2","Curitiba","Hyp.","TV","02"
"year5",0.0254000508001074,3.79692832764505,-37.6582278481013,-17.5867768595041,-32.1136254212807,NA,-17.4972314507198,-5.48819400127632,-1.05913503971757,26.8092105263158,NA,8.54753619934897,100,0.505050505050512,NA,-7.2186126504873,"NE","Living","Curitiba","Hyp.","TV","02"
"year6",0,-1.45228215767635,52.9862174578867,-9.24422236102435,-25.8939580764488,6.40176600441502,-2.82258064516129,6.83760683760684,-0.85287846481876,6.24999999999999,NA,-3.28421800106515,200,-4.19161676646706,NA,3.21875,"NW","Dorm. 1","Curitiba","Hyp.","TV","02"
"year7",0,-1.91846522781776,55.049786628734,-4.11089866156787,-27.5340393343419,5.38213132400431,-3.75000000000001,7.70392749244712,-0.983606557377055,8.03571428571429,NA,-4.66938775510204,200,-4.51612903225806,NA,4.44316214656664,"NW","Dorm. 2","Curitiba","Hyp.","TV","02"
"year8",-0.0127000254000537,-1.62185232607768,28.0416101311624,-8.06878306878306,-24.3256262042389,3.46129641283826,-1.77383592017739,NA,-2.11827007943513,39.0365448504983,NA,-2.18441150044924,100,-3.53535353535353,NA,2.24654653219254,"NW","Living","Curitiba","Hyp.","TV","02"
"year9",0.100376411543282,7.00564971751413,-24.6418338108882,20.6349206349206,-4.85629335976213,-8.97832817337461,21.7204301075269,-3.87323943661971,-0.479386385426654,-2.98507462686567,NA,0.580130529369103,-50,-4.72972972972972,NA,-0.477673935617869,"SE","Dorm. 1","Curitiba","Hyp.","TV","02"
"year10",0.126008064516129,8.68421052631578,-11.5577889447236,-5.80645161290323,-5.35211267605633,-3.45679012345679,10.0502512562814,-4.73484848484849,-0.581395348837204,-3.03030303030302,NA,0.542299349240781,-50,-4.31654676258993,NA,-0.486163051608066,"SE","Dorm. 2","Curitiba","Hyp.","TV","02"
"year11",0.0507356671740205,-0.869187309865276,-16.733708769107,-17.55206119847,-26.6544117647059,NA,-11.1203319502075,-9.42528735632184,-2.8206850235057,39.4822006472492,NA,3.97164263272375,-33.3333333333333,-4.30107526881719,NA,-3.68547185698557,"SE","Living","Curitiba","Hyp.","TV","02"
"year12",0.100401606425711,6.79501698754247,-22.316384180791,17.5438596491228,-4.47761194029851,-3.81944444444445,21.4437367303609,-6.94444444444444,-0.383509108341329,-4.41176470588235,NA,0.262467191601055,-50,-4.72972972972972,NA,-0.164169915862926,"SW","Dorm. 1","Curitiba","Hyp.","TV","02"
"year13",0.126008064516129,8.55263157894737,-11.3065326633166,-5.63607085346216,-5.35211267605633,-4.72589792060491,10.0502512562814,-3.21782178217821,-0.581395348837204,-3.03030303030302,NA,0.520494469746266,-50,-4.31654676258993,NA,-0.448765893792062,"SW","Dorm. 2","Curitiba","Hyp.","TV","02"
"year14",0.0507356671740205,-0.869565217391304,-16.331456154465,-17.1549893842888,-26.1029411764706,-9.23603192702396,-11.0373443983402,NA,-2.75352585627938,39.8058252427185,NA,3.84243595940068,-33.3333333333333,-4.30107526881719,NA,-3.57559269335407,"SW","Living","Curitiba","Hyp.","TV","02"
"year15",-0.0257532835436577,-0.896860986547082,54.0682414698163,9.63855421686748,5.73065902578797,6.58978583196046,-1.23966942148761,-3.68663594470046,-0.862068965517254,6.41025641025642,NA,-5.59278946152068,-33.3333333333333,-2.12765957446809,NA,5.14000000000001,"W","Dorm. N","Curitiba","Hyp.","TV","02"
"year16",0.179303278688536,12.6618705035971,-56.9230769230769,-13.0030959752322,-2.5,-3.4375,2.52808988764045,-10.5527638190955,0.503778337531493,4.65116279069768,NA,1.14493158335661,0,2.96296296296297,NA,-1.21980387467114,"W","Dorm. S","Curitiba","Hyp.","TV","02"
"year17",0.026198585276401,0.0865800865800817,19.1411042944785,-9.50251537171605,-2.68065268065268,-20.8296164139161,2.39693192713327,-3.59771054783319,-1.83150183150183,53.6679536679537,NA,-0.747122974031443,20,-5.96026490066225,NA,0.499848530748256,"W","Living","Curitiba","Hyp.","TV","02"
"year18",0,-4.33734939759037,11.9148936170213,-0.843195266272196,-0.650759219088941,-1.12359550561799,-0.930232558139539,-0.679205851619651,-17.6470588235294,-0.903614457831338,NA,0.179174419405962,-11.1111111111111,6.25000000000001,NA,-0.160102465577966,"E","Dorm. N","Rio de Janeiro","Hyp.","TV","02"
"year19",0.0260960334029287,-2.45375613439034,-14.7826086956522,-4.01729418122862,-5.71428571428571,-2.93347302252488,-3.27494287890328,-5.1040967092008,0,-2.76923076923076,NA,3.3748584371461,0,14.1025641025641,NA,-3.2128514056225,"E","Dorm. S","Rio de Janeiro","Hyp.","TV","02"
"year20",0.0131388779398269,-4.58308096103371,1.85365853658536,-9.35522490165898,-4.48823207443897,-3.43336036766693,-1.7458777885548,-20.6770579639552,-7.63358778625954,42.6,NA,2.06568167495273,-6.66666666666667,-13.5135135135135,NA,-1.86680747965459,"E","Living","Rio de Janeiro","Hyp.","TV","02"
