"","int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_walls","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_windows","conv_hge_doors","hvac_sens_he","hvac_sens_ce","afn_inf_sens_hge","afn_inf_sens_hle","hvac_total_he","hvac_total_ce","dwel","room","weather","typo","wrap","simp"
"year",0,-4.10385259631491,0.840336134453779,-8.19981149858624,18.3673469387755,-0.15105740181268,0.270270270270274,-15.3465346534653,0.305343511450386,9.80392156862745,-8.63930885529158,4.49344125034888,-20,-5.71428571428571,-8.63930885529158,-4.04938271604938,"E","Dorm. N","Curitiba","Hyp.","C10","02"
"year1",-0.123122383649347,6.58436213991769,-1.8867924528302,0.976205003050637,-2.5602409638554,-3.63269424823412,2.64423076923077,28.8973384030418,-1.47492625368732,4.4776119402985,-11.716621253406,2.97704447632712,0,-21.4285714285714,-11.7006802721088,-2.43209096651926,"E","Dorm. S","Curitiba","Hyp.","C10","02"
"year2",-0.142505505894549,2.26909555768617,-4.73815461346634,-12.5,-2.0952380952381,-23.7327188940092,-6.09390609390609,-10.3467561521253,-3.15052508751459,49.8829039812646,-54.2857142857143,1.53075424436404,20,-34.8484848484849,-55.5555555555556,-1.0752688172043,"E","Living","Curitiba","Hyp.","C10","02"
"year3",0.322101090188294,-6.45933014354067,6.59340659340659,-63.5241301907969,-48.0322906155398,3.59408033826639,6.83610867659947,-32.3943661971831,3.49206349206349,-25,0,12.3384061528391,500,-49.3055555555556,-0.411522633744862,-11.2948889882283,"NE","Dorm. 1","Curitiba","Hyp.","C10","02"
"year4",0.324351297405192,-4.49387199273718,-8.53658536585367,-40.5832921403856,-58.8100686498856,-31.9651741293532,6.58959537572255,-8.92561983471074,3.65726227795193,-26.4705882352941,0.806451612903223,13.723034098817,400,-51.0791366906475,0.799999999999997,-12.6574227197558,"NE","Dorm. 2","Curitiba","Hyp.","C10","02"
"year5",0.202301175875588,-53.3794922518958,-12.6480086114101,-21.5547703180212,-38.0345394736842,NA,26.4367816091954,-9.50935761254425,6.25,16.8975069252078,66.6666666666667,20.7877360668606,350,-39.6449704142012,66.6666666666667,-18.3591068760851,"NE","Living","Curitiba","Hyp.","C10","02"
"year6",0.198314328210216,-3.64583333333333,-1.14942528735634,-49.3440968718466,-50.7418397626113,-5.41958041958042,4.10839160839161,1.44927536231884,2.42872228088701,-5.26315789473683,-9.50413223140496,9.92953235105701,500,-51.3888888888889,-9.09090909090909,-9.05109489051096,"NW","Dorm. 1","Curitiba","Hyp.","C10","02"
"year7",0.199600798403196,-1.27157129881925,-12.1951219512195,-35,-60.2974828375286,-13.6773136773137,4.27745664739885,-6.08365019011408,2.51046025104602,-6.71641791044776,-12.9032258064516,10.9610027855153,400,-53.2374100719424,-12.9032258064516,-10.081466395112,"NW","Dorm. 2","Curitiba","Hyp.","C10","02"
"year8",0.0126438234922269,-1.89581272667326,-5.27732902530963,-22.172236503856,-38.1167763157895,-8.45141700404858,-54.6511627906977,NA,0.0892857142857092,26.1838440111421,-33.3333333333333,6.51732101616628,333.333333333333,-50.2958579881657,-33.3333333333333,-5.22638232561897,"NW","Living","Curitiba","Hyp.","C10","02"
"year9",-0.459825750242008,11.5613825983313,-60,46.2562396006656,-6.94282380396733,-10.6109324758842,79.959100204499,12.1405750798722,-4.27446569178852,16.6666666666667,-27.1293375394322,-0.945979586756289,-50,-80.7339449541284,-27.0866141732284,1.56810035842295,"SE","Dorm. 1","Curitiba","Hyp.","C10","02"
