"","int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_walls","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_windows","conv_hge_doors","hvac_sens_he","hvac_sens_ce","afn_inf_sens_hge","afn_inf_sens_hle","hvac_total_he","hvac_total_ce","dwel","room","weather","typo","wrap","simp"
"year28",0.100000000000023,-10.5,-23.2,-1.60000000000002,-8.09999999999999,-8.10000000000002,25.2,-10.5,-1,-1.3,0,37.5,0.5,-2.8,0,-1.80833333333334,"SE","Dorm. 2","Rio de Janeiro","Hyp.","C10","02"
"year29",0.100000000000023,-31,-44.3,-67.3000000000001,-24.1,0,-23.3,-14.1,-4.2,33.5,0,79.2999999999997,4.5,-1.8,0,-1.32499999999999,"SE","Living","Rio de Janeiro","Hyp.","C10","02"
"year30",0.100000000000023,-10.9,-20.4,6.79999999999995,-9.7,-5.30000000000001,30.3,-8.5,-0.7,-1.1,0,26.8000000000002,0.4,-3.1,0,-0.866666666666646,"SW","Dorm. 1","Rio de Janeiro","Hyp.","C10","02"
"year31",0.100000000000023,-10.4,-23.2,-1.39999999999998,-8.19999999999999,-10.5,25.2,-8.09999999999999,-1,-1.3,0,37.4000000000001,0.5,-2.8,0,-1.79166666666666,"SW","Dorm. 2","Rio de Janeiro","Hyp.","C10","02"
"year32",0.100000000000023,-30.6,-44.2,-66.6,-23.8,-14,-23.1,0,-4.1,33.6,0,78,4.5,-1.8,0,-1.25500000000002,"SW","Living","Rio de Janeiro","Hyp.","C10","02"
"year33",0,-10,9.5,-17.6,-4.79999999999998,-4.59999999999999,-3.29999999999998,-4.80000000000001,-0.3,-0.799999999999997,0,21.3,0,0.3,0,-2.45555555555555,"W","Dorm. N","Rio de Janeiro","Hyp.","C10","02"
"year34",0.0999999999999659,-6.30000000000001,-19.2,-22.9,-5.40000000000001,-6.69999999999999,-5.20000000000002,-5.49999999999997,-0.0999999999999996,-1.3,0,48.5,0,1.4,0,-5.73333333333335,"W","Dorm. S","Rio de Janeiro","Hyp.","C10","02"
"year35",0.100000000000023,-15.9000000000001,8.5,-121.4,-8.5,-97.2,-2.5,-13.1,-0.700000000000003,54,0,47.2000000000003,-0.1,-0.2,0,-3.48666666666665,"W","Living","Rio de Janeiro","Hyp.","C10","02"
"year36",0.199999999999989,-2.5,13.6,-11.5,-1.6,-3.8,-2.8,-3.2,-0.299999999999997,-0.199999999999999,0,1.10000000000002,0,0.100000000000001,0,-0.133333333333326,"E","Dorm. N","São Paulo","Hyp.","C10","02"
"year37",0.600000000000023,3.10000000000001,-12.6,-10,-3.5,-3.3,-1.10000000000001,-2.1,0.200000000000003,-0.300000000000001,0,18.6,0,0.200000000000001,0,-2.21111111111111,"E","Dorm. S","São Paulo","Hyp.","C10","02"
"year38",0,-9.39999999999998,7.19999999999999,-89.6,-6.8,-14,-1.80000000000001,-67.1,-1.7,26.4,0,59.2,-0.1,-1.8,0,-4.15333333333331,"E","Living","São Paulo","Hyp.","C10","02"
"year39",0.199999999999989,-1.70000000000002,18.2,-55.8,-42.7,0.400000000000006,-3.1,-10.4,0.0999999999999943,-1.8,0,40.3,0.5,1,0,-3.20833333333333,"NE","Dorm. 1","São Paulo","Hyp.","C10","02"
"year40",0.100000000000023,-2,19.4,-51.4,-32.7,-14.1,-2.9,-1.69999999999999,-0.100000000000001,-1.7,0,35.4,0.6,1,0,-2.75833333333335,"NE","Dorm. 2","São Paulo","Hyp.","C10","02"
"year41",0.200000000000045,-3.89999999999998,-101.2,-138,-92.2,0,-14.6,-10.8,-1.09999999999999,21.5,0,201,1.5,1.5,0,-9.595,"NE","Living","São Paulo","Hyp.","C10","02"
"year42",0.0999999999999659,-2.90000000000001,21.6,-45.3,-41.8,-0.599999999999994,-3.4,0.600000000000009,-0.100000000000001,-0.200000000000003,0,25.3,0.5,1,0,-1.95,"NW","Dorm. 1","São Paulo","Hyp.","C10","02"
"year43",0.100000000000023,-3,23.8,-39.8,-32.4,-3.5,-3.1,-0.800000000000011,-0.299999999999997,-0.0999999999999979,0,18.2,0.6,0.899999999999999,0,-1.34166666666668,"NW","Dorm. 2","São Paulo","Hyp.","C10","02"
"year44",0,-7.69999999999999,41.3,-103,-82,-1.40000000000001,-7.90000000000001,0,-1.09999999999999,29.1,0,24.1999999999998,1.5,1,0,-0.594999999999999,"NW","Living","São Paulo","Hyp.","C10","02"
"year45",0.199999999999989,-1.09999999999999,-9.90000000000001,5.29999999999998,-7.69999999999999,-4.60000000000001,19.7,-2.1,-0.399999999999999,-0.4,0,11.8,-0.1,-5.8,0,-0.625,"SE","Dorm. 1","São Paulo","Hyp.","C10","02"
"year46",0.199999999999989,-0.100000000000023,-8.60000000000001,-1.80000000000001,-6.3,-2.89999999999999,12,-4.7,-0.600000000000001,-0.5,0,16.3000000000001,-0.2,-5.5,0,-1.08333333333334,"SE","Dorm. 2","São Paulo","Hyp.","C10","02"
"year47",0.100000000000023,-13.8,-23.6,-43.5,-20,0,-10.5,-9.60000000000001,-3.8,19.4,0,60.2,-0.0999999999999999,-6.2,0,-2.75,"SE","Living","São Paulo","Hyp.","C10","02"
"year48",0.200000000000045,-1.10000000000002,-9.89999999999999,5.80000000000001,-7.7,-2.1,20.3,-4.7,-0.300000000000004,-0.4,0,11.1,-0.1,-5.8,0,-0.558333333333337,"SW","Dorm. 1","São Paulo","Hyp.","C10","02"
"year49",0.199999999999989,-0.100000000000023,-8.60000000000001,-1.80000000000001,-6.3,-4.59999999999999,12,-2.8,-0.600000000000001,-0.5,0,16.2,-0.2,-5.5,0,-1.075,"SW","Dorm. 2","São Paulo","Hyp.","C10","02"
"year50",0.100000000000023,-13.6,-23.5,-43.1,-19.7,-9.59999999999999,-10.3,0,-3.7,19.4,0,59.3,-0.0999999999999999,-6.2,0,-2.7,"SW","Living","São Paulo","Hyp.","C10","02"
"year51",0.0999999999999659,-2.7,13.3,-10.2,-1.8,-1.60000000000001,-2.7,-3.9,-0.199999999999996,-0.200000000000001,0,0.100000000000023,0,0.5,0,-0.0222222222222257,"W","Dorm. N","São Paulo","Hyp.","C10","02"
"year52",0.5,2.69999999999999,-13.4,-11,-3.7,-2.59999999999999,-1.30000000000001,-3.40000000000001,0.100000000000001,-0.5,0,19.1999999999999,0,2,0,-2.33333333333333,"W","Dorm. S","São Paulo","Hyp.","C10","02"
"year53",0,-6.30000000000001,14.7,-81.1999999999999,-5.80000000000001,-63.4,-0.5,-11.5,-1,33.9,0,27.8000000000002,0.4,0,0,-1.87333333333333,"W","Living","São Paulo","Hyp.","C10","02"
