"","int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_walls","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_windows","conv_hge_doors","hvac_sens_he","hvac_sens_ce","afn_inf_sens_hge","afn_inf_sens_hle","hvac_total_he","hvac_total_ce","dwel","room","weather","typo","wrap","simp"
"year12",-2.29999999999995,21.6,-4.8,11,1.9,3.3,2.7,3,-4.69999999999999,1.2,-16.4,4.39999999999998,-0.1,-10,-16.5,-0.0749999999999957,"SW","Dorm. 1","Curitiba","Hyp.","SF","02"
"year13",-2.40000000000003,23.3,-5.3,11.4,1.2,4.40000000000001,1.2,4.6,-5.09999999999999,1.2,-16.3,3.5,-0.1,-9.8,-16.3,0.0416666666666643,"SW","Dorm. 2","Curitiba","Hyp.","SF","02"
"year14",-2.39999999999998,72.4,-11.8,11.1,4.80000000000001,6.89999999999998,-8.30000000000001,0,-10.9,27.2,-1.1,-84.6999999999998,-0.1,-12.2,-1.1,4.70999999999999,"SW","Living","Curitiba","Hyp.","SF","02"
"year15",-1.5,29.9,-2.6,10.8,3.7,2.8,2,2.4,-2.40000000000001,1.3,-7,-30,-0.1,-0.100000000000001,-7,3.78888888888889,"W","Dorm. N","Curitiba","Hyp.","SF","02"
"year16",-2,16.1,-4,6.40000000000001,0.9,2.5,2.2,0.799999999999999,-3.59999999999999,0.6,-10.6,-3.5,0,0.900000000000002,-10.6,0.63333333333334,"W","Dorm. S","Curitiba","Hyp.","SF","02"
"year17",-1.10000000000002,28.5,-12.9,-50.1,0.699999999999989,-49.6,0.300000000000011,-1.40000000000001,-7.7,38,-0.4,0.600000000000364,0.3,-4,-0.4,0.126666666666694,"W","Living","Curitiba","Hyp.","SF","02"
"year18",0.100000000000023,-5.60000000000002,1.90000000000001,-5.39999999999998,-0.699999999999989,-0.699999999999989,-0.699999999999989,-3.19999999999999,2.1,0.199999999999996,0,6.29999999999995,-0.0999999999999999,0.5,0,-0.76666666666668,"E","Dorm. N","Rio de Janeiro","Hyp.","SF","02"
"year19",0.100000000000023,-18.4,-1.80000000000001,-14.2,-2.90000000000001,-3.5,-3.2,-4.59999999999999,0.700000000000003,-0.699999999999996,0,31.0999999999999,-0.1,3.5,0,-3.53333333333333,"E","Dorm. S","Rio de Janeiro","Hyp.","SF","02"
"year20",0.200000000000045,-24.1,-1.60000000000002,-74.9000000000001,-3.30000000000001,-4,-3.79999999999998,-63.7,0.399999999999999,62.4,0,3.69999999999982,0.6,-2.5,0,-0.0466666666667379,"E","Living","Rio de Janeiro","Hyp.","SF","02"
"year21",0.299999999999955,-25.2,4.69999999999999,-25.2,-11.1,-3.59999999999999,-3.59999999999999,-6.80000000000001,6.4,-3.3,0,55.6000000000001,0.7,-1.8,0,-3.89166666666668,"NE","Dorm. 1","Rio de Janeiro","Hyp.","SF","02"
"year22",0.299999999999955,-23.3,3.5,-28,-8.5,-9.90000000000001,-2.60000000000001,-7,5.7,-3.5,0,58.5999999999999,0.7,-2.1,0,-4.16666666666666,"NE","Dorm. 2","Rio de Janeiro","Hyp.","SF","02"
"year23",0.899999999999977,-470.5,-43.4000000000001,-281.6,-126.8,0,-51.1,-52.7,3.9,44.9,0,704.2,-1.6,-6.5,0,-33.865,"NE","Living","Rio de Janeiro","Hyp.","SF","02"
"year24",0.299999999999955,-19.1,4.90000000000001,-14.8000000000001,-8.89999999999998,-1.5,-2.09999999999999,-2.30000000000001,5.8,0.600000000000001,0,32.5999999999999,0.7,-1.9,0,-2.04166666666669,"NW","Dorm. 1","Rio de Janeiro","Hyp.","SF","02"
"year25",0.199999999999989,-15.7,3.80000000000001,-15.6,-6.70000000000002,-5.10000000000002,-1.40000000000001,-2.40000000000001,5,0.5,0,32.3,0.8,-2.2,0,-2.00833333333333,"NW","Dorm. 2","Rio de Janeiro","Hyp.","SF","02"
"year26",0.300000000000068,-56,-7.5,-103.9,-73.9,-11.5,-8.39999999999998,0,-1.5,59.8,0,83.3000000000002,-1.5,-8.5,0,-2.23499999999999,"NW","Living","Rio de Janeiro","Hyp.","SF","02"
"year27",0.199999999999989,-32,-0.699999999999989,1.5,-2.89999999999999,-2.90000000000001,9,-1.7,2.3,0.0999999999999979,0,36.8,0.3,-21.5,0,0.166666666666657,"SE","Dorm. 1","Rio de Janeiro","Hyp.","SF","02"
"year28",0.199999999999989,-35.7,-1.69999999999999,-6.89999999999998,-2.80000000000001,-3.80000000000001,6.09999999999999,-6.19999999999999,2.2,-0.100000000000001,0,49.3999999999999,0.3,-20.7,0,-0.974999999999994,"SE","Dorm. 2","Rio de Janeiro","Hyp.","SF","02"
"year29",0.100000000000023,-33.4,-6.10000000000002,-33.7,-2.09999999999999,0,-29.9,-3.69999999999999,-2.2,55.3,0,-32.5,15.5,-10.6,0,10.895,"SE","Living","Rio de Janeiro","Hyp.","SF","02"
"year30",0.199999999999989,-32.4,-0.699999999999989,1.30000000000007,-2.99999999999999,-1.7,9,-3.10000000000002,2.3,0.0999999999999979,0,37.4000000000001,0.3,-21.4,0,0.116666666666674,"SW","Dorm. 1","Rio de Janeiro","Hyp.","SF","02"
"year31",0.199999999999989,-35.7,-1.69999999999999,-6.79999999999995,-2.80000000000001,-6.20000000000002,6,-3.79999999999998,2.2,-0.100000000000001,0,49.5,0.3,-20.7,0,-0.974999999999994,"SW","Dorm. 2","Rio de Janeiro","Hyp.","SF","02"
"year32",0.100000000000023,-33.5,-6.10000000000002,-33.7,-2.09999999999999,-3.69999999999999,-29.8,0,-2.3,55.3,0,-32.5999999999999,15.5,-10.6,0,10.895,"SW","Living","Rio de Janeiro","Hyp.","SF","02"
"year33",0.100000000000023,-7.80000000000001,1.5,-5.5,-0.400000000000006,-3.10000000000002,-1,-1.09999999999999,2.1,0.699999999999999,0,7.60000000000014,-0.1,1,0,-1.0333333333333,"W","Dorm. N","Rio de Janeiro","Hyp.","SF","02"
"year34",0.100000000000023,-21,-2.09999999999999,-15.8,-3.3,-5.20000000000002,-3.09999999999999,-4.29999999999998,0.699999999999999,-0.199999999999999,0,32.5999999999999,-0.1,5.3,0,-4.07777777777778,"W","Dorm. S","Rio de Janeiro","Hyp.","SF","02"
"year35",0.100000000000023,-56.9,-9.30000000000001,-94.3,-6,-73.2,-6.59999999999997,-8.5,-3,69.6,0,58,0.2,-1.5,0,-4.34000000000003,"W","Living","Rio de Janeiro","Hyp.","SF","02"
"year36",-0.800000000000011,22.7,0.299999999999997,8.40000000000003,2.7,2.2,1.9,1.60000000000001,-0.600000000000001,0.899999999999999,-0.8,-31.1,-0.1,1.3,-0.8,3.77777777777777,"E","Dorm. N","São Paulo","Hyp.","SF","02"
"year37",-1.30000000000001,8.69999999999999,-2.7,2,0.199999999999999,0.100000000000001,0.899999999999999,0.899999999999991,-2,0.100000000000001,-1.2,-1.60000000000002,0,-0.400000000000006,-1.2,0.37777777777778,"E","Dorm. S","São Paulo","Hyp.","SF","02"
"year38",-0.0999999999999091,36.6999999999999,-1.69999999999999,-39.4,2.10000000000002,2,1.70000000000002,-45.2,-2.8,42.1,-0.1,-43.1000000000004,0.1,-6.8,-0.1,2.87333333333333,"E","Living","São Paulo","Hyp.","SF","02"
"year39",-0.599999999999966,19.8,3.1,-17.7,-15.5,0.900000000000006,-0.300000000000011,-2.8,2.09999999999999,-2.2,-1.1,4.20000000000005,0.3,-5.8,-1.1,0.36666666666666,"NE","Dorm. 1","São Paulo","Hyp.","SF","02"
"year40",-0.5,24.8,2.3,-14.6,-11.8,-3.40000000000001,0.100000000000001,0.5,1.5,-2.3,-1.1,-1.70000000000005,0.2,-6.1,-1.1,0.891666666666652,"NE","Dorm. 2","São Paulo","Hyp.","SF","02"
"year41",0.399999999999977,-326.9,-31.5,-212,-99.9,0,-37,-36.6,1,28.8,0,510.7,4.8,-5.4,0,-24.785,"NE","Living","São Paulo","Hyp.","SF","02"
"year42",-0.699999999999989,25.3,2.7,-8.90000000000003,-13.8,1.89999999999999,1,1.89999999999999,1.5,1.3,-1.2,-15.3000000000002,0.3,-6,-1.2,1.93333333333334,"NW","Dorm. 1","São Paulo","Hyp.","SF","02"
"year43",-0.700000000000045,31.6,2.09999999999999,-3.89999999999998,-10.3,1.80000000000001,1.1,3.5,0.799999999999997,1.2,-1.1,-24.4000000000001,0.2,-6.2,-1.1,2.73333333333335,"NW","Dorm. 2","São Paulo","Hyp.","SF","02"
"year44",-0.100000000000023,38,-9.30000000000001,-63.4000000000001,-55.7,-2,-1.80000000000001,0,-5.7,40.1,0,-13.3000000000002,4.8,-7.3,0,2,"NW","Living","São Paulo","Hyp.","SF","02"
"year45",-1.39999999999998,9.39999999999998,-2.09999999999999,10.5,1.3,2.3,4.40000000000001,2.4,-1.30000000000001,1.1,-1.5,8.80000000000007,-0.1,-26.5,-1.5,0.325000000000003,"SE","Dorm. 1","São Paulo","Hyp.","SF","02"
"year46",-1.5,9,-2.4,8.69999999999999,0.600000000000001,3,2.60000000000001,2.39999999999999,-1.5,0.9,-1.4,10.9,-0.1,-26.1,-1.4,0.141666666666666,"SE","Dorm. 2","São Paulo","Hyp.","SF","02"
"year47",-0.5,45.3,-4.30000000000001,0.899999999999977,4.5,0,-15.6,5,-5.69999999999999,37,-0.1,-72.6999999999998,1.1,-26.3,-0.1,5.28999999999999,"SE","Living","São Paulo","Hyp.","SF","02"
"year48",-1.39999999999998,9.20000000000002,-2.1,10.5,1.3,2.4,4.40000000000001,2.3,-1.3,1.1,-1.5,9.20000000000005,-0.1,-26.5,-1.5,0.299999999999997,"SW","Dorm. 1","São Paulo","Hyp.","SF","02"
"year49",-1.5,9,-2.4,8.59999999999997,0.600000000000001,2.39999999999999,2.60000000000001,3,-1.5,0.9,-1.4,10.9,-0.1,-26.1,-1.4,0.141666666666666,"SW","Dorm. 2","São Paulo","Hyp.","SF","02"
"year50",-0.5,45.2,-4.29999999999995,0.899999999999977,4.5,5,-15.6,0,-5.7,37,-0.1,-72.8000000000002,1.1,-26.3,-0.1,5.285,"SW","Living","São Paulo","Hyp.","SF","02"
"year51",-0.800000000000011,21.4,0.200000000000003,9,3.2,1.90000000000001,1.8,2.2,-0.600000000000001,1.3,-0.8,-30.7,0,0.100000000000001,-0.8,3.73333333333335,"W","Dorm. N","São Paulo","Hyp.","SF","02"
"year52",-1.39999999999998,6.69999999999999,-3.6,-1.09999999999999,-0.400000000000002,-0.200000000000003,0.5,-1,-2.3,0.399999999999999,-1.3,-2.89999999999998,0,5.4,-1.3,0.388888888888886,"W","Dorm. S","São Paulo","Hyp.","SF","02"
"year53",-0.200000000000045,12.9,-9.40000000000003,-54.1999999999999,0.0999999999999943,-52.5,-0.5,-1.39999999999998,-5.4,47.2,-0.1,-7.30000000000018,1.1,-1.7,-0.1,0.660000000000025,"W","Living","São Paulo","Hyp.","SF","02"
