"","int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_walls","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_windows","conv_hge_doors","hvac_sens_he","hvac_sens_ce","afn_inf_sens_hge","afn_inf_sens_hle","hvac_total_he","hvac_total_ce","dwel","room","weather","typo","wrap","simp"
"year",0.156331422615937,-11.9136960600375,-7.6923076923077,-10.8964451313756,-9.25373134328358,-11.7307692307692,-12.972972972973,-10.7108081791626,1.71198388721048,-11.2,NA,7.16436637390214,NA,-2,NA,-6.61408450704226,"E","Dorm. N","Curitiba","Hyp.","SF","02"
"year1",0.206664944458784,-0.663716814159301,-36.2204724409449,-13.6219640971489,-104.347826086957,-24.031007751938,-8.33333333333332,-9.40919037199126,1.54798761609907,-7.03125,NA,5.61194029850746,NA,-17.6829268292683,NA,-5.16106685140283,"E","Dorm. S","Curitiba","Hyp.","SF","02"
"year2",0.0393804148070449,-6.37254901960783,-11.301044634378,-13.9273224874563,-7.95935647756138,-9.50441276306857,-7.48299319727892,-22.4230769230769,0.64360418342719,29.1390728476821,NA,6.27992817238627,0,-25.6578947368421,NA,-5.46047269763652,"E","Living","Curitiba","Hyp.","SF","02"
"year3",0.203665987780044,-18.7913669064748,-15.0793650793651,-21.9113215669393,-27.9620853080569,-13.9260424862313,-21.3333333333333,-22.1985058697972,4.33504775900074,-39.1509433962264,NA,16.4826830707003,Inf,-24.2424242424242,NA,-15.2718196708525,"NE","Dorm. 1","Curitiba","Hyp.","SF","02"
"year4",0.127323656735421,-18.2926829268293,-16.3098236775819,-21.064904780412,-28.3885542168675,-21.1893369788107,-21.2007504690432,-15.5409115870401,4.08472012102874,-40.4651162790698,NA,16.4275466284075,Inf,-25.7009345794393,NA,-15.2156224572824,"NE","Dorm. 2","Curitiba","Hyp.","SF","02"
"year5",0.127275041364388,-55.2925467346443,-54.8616600790514,-37.8217259651779,-45.7126469744766,NA,-38.1118881118881,-31.5336463223787,8.19341840161183,1.43702451394759,NA,33.8608010505581,240,-8.33333333333333,NA,-30.6537285972878,"NE","Living","Curitiba","Hyp.","SF","02"
"year6",0.152749490835022,-17.199654278306,-12.8968253968254,-18.6594594594595,-26.081802015412,-13.7605042016807,-18.4,-12.4595469255663,3.67647058823529,-12.6696832579186,NA,13.7808889263726,Inf,-25.5411255411255,NA,-12.8951682148154,"NW","Dorm. 1","Curitiba","Hyp.","SF","02"
"year7",0.101858925388346,-16.416217748795,-13.9710509754563,-17.5363724539282,-26.3355906696764,-13.8963121325494,-18.0112570356473,-13.9142656359803,3.32829046898638,-14.4859813084112,NA,13.509638362275,Inf,-27.1028037383178,NA,-12.6413838988689,"NW","Dorm. 2","Curitiba","Hyp.","SF","02"
"year8",0.0509100165457525,-10.7038834951456,-8.11380400421496,-14.239818576963,-24.6559633027523,-8.42266462480858,-8.68696954568148,NA,2.55376344086022,18.3517417162277,NA,8.2047915982934,240,-22.0833333333333,NA,-6.94473286066037,"NW","Living","Curitiba","Hyp.","SF","02"
"year9",0.202071230108616,-3.16875460574796,-26.9956458635704,-8.94308943089431,-39.3617021276596,-7.93650793650794,-6.71052631578947,-7.32860520094561,1.94855806703041,-4.34782608695651,NA,6.43494598403006,NA,-31.5476190476191,NA,-5.92324805339267,"SE","Dorm. 1","Curitiba","Hyp.","SF","02"
"year10",0.253292806484296,-4.88826815642458,-26.7737617135207,-10.704483074108,-40.2439024390244,-8.76923076923077,-9.66183574879227,-9.96398559423769,2.14455917394758,-5.31914893617021,NA,7.44618964514253,-100,-31.8471337579618,NA,-6.8929774552993,"SE","Dorm. 2","Curitiba","Hyp.","SF","02"
"year11",0.0381000762001611,-0.200803212851419,-21.074595722483,-11.435907564685,-11.4285714285714,NA,-16.7044167610419,-8.45732184808144,-1.01735487731898,32.2935779816514,NA,4.67757907613444,-20,-32.9896907216495,NA,-4.14691943127962,"SE","Living","Curitiba","Hyp.","SF","02"
"year12",0.202122283981812,-2.79823269513992,-26.5895953757225,-8.46817691477887,-37.1134020618557,-7.00934579439252,-6.29921259842519,-7.40740740740741,1.87207488299531,-4.30107526881721,NA,6.17091079518825,NA,-31.5476190476191,NA,-5.67425083240843,"SW","Dorm. 1","Curitiba","Hyp.","SF","02"
"year13",0.253292806484296,-4.88826815642458,-26.7737617135207,-10.6129917657822,-40.2439024390244,-9.91636798088411,-9.66183574879227,-8.80989180834622,2.14455917394758,-4.25531914893617,NA,7.41710296684119,-100,-31.8471337579618,NA,-6.85410728167919,"SW","Dorm. 2","Curitiba","Hyp.","SF","02"
"year14",0.0381000762001611,-0.028686173264493,-20.9071949947862,-11.2712198973549,-11.038961038961,-8.15217391304349,-16.5911664779162,NA,-0.957510472770793,32.7205882352941,NA,4.5602795573675,-20,-32.9896907216495,NA,-4.04284727021422,"SW","Living","Curitiba","Hyp.","SF","02"
"year15",0.130276185513288,-10.8169785486079,-6.49202733485194,-9.76310122038766,-8.67709815078235,-9.32971014492755,-12.0603015075377,-10.3270223752151,1.51821862348178,-10.0719424460432,NA,6.4172417968277,NA,3.39622641509433,NA,-5.9947586809347,"W","Dorm. N","Curitiba","Hyp.","SF","02"
"year16",0.155118924508781,0.208116545265352,-32.7830188679245,-11.3913043478261,-480,-8.85311871227365,-7.6923076923077,-13.3620689655172,1.13989637305699,-6.47482014388489,NA,4.55753892897835,NA,6.51162790697674,NA,-4.34710469553675,"W","Dorm. S","Curitiba","Hyp.","SF","02"
"year17",0.0262432751607311,-8.77764443682495,-5.27950310559007,-11.6820328311221,-5.67514677103719,-20.9802235597592,-5.52884615384616,-5.84239130434783,0.676982591876212,35.7298474945534,NA,5.20925022005282,33.3333333333333,-10.8695652173913,NA,-4.64465386523063,"W","Living","Curitiba","Hyp.","SF","02"
"year18",0.0261780104712101,-4.17357656163627,0.435594275046681,-2.59441203561559,-2.3404255319149,-2.15285252960172,-2.29007633587786,-3.35917312661499,4.21686746987952,-1.50602409638554,NA,2.13697902840457,-7.6923076923077,6.57894736842105,NA,-2.0288078455409,"E","Dorm. N","Rio de Janeiro","Hyp.","SF","02"
"year19",0,3.75000000000001,-5.64053537284894,-0.45341192473362,-0.618046971569839,-0.588668138337021,-0.484966052376334,-0.165152766308826,0,-0.313479623824445,NA,-0.0353356890459444,-11.1111111111111,9.88372093023255,NA,-0.047423332279499,"E","Dorm. S","Rio de Janeiro","Hyp.","SF","02"
"year20",0.0394840747565239,-3.19551506657322,0,-8.29047162409554,-3.04752066115703,-3.05927342256215,-3.06073648971784,-17.0188065939169,-8.04597701149425,40.8825978351374,NA,1.8184122156751,26.6666666666667,-30.9090909090909,NA,-1.56608953885808,"E","Living","Rio de Janeiro","Hyp.","SF","02"
"year21",0.0766087844739414,-8.6160370084811,-1.48944973107157,-7.34408861064291,-9.7105166727739,-4.80076812289966,-5.37859007832899,-8.99303356554783,20.5741626794258,-17.6020408163265,NA,6.3272877164056,75,0,NA,-5.69810224632067,"NE","Dorm. 1","Rio de Janeiro","Hyp.","SF","02"
"year22",0.0766087844739414,-7.92682926829267,-2.32558139534885,-7.36742199549176,-9.62012826837691,-8.88501742160279,-5.32818532818533,-5.47652916073968,20.5263157894737,-18.5185185185185,NA,6.28503831713213,60,-3.07692307692308,NA,-5.66238283892164,"NE","Dorm. 2","Rio de Janeiro","Hyp.","SF","02"
"year23",0.140288228542281,-44.2406258429997,-38.3161833489242,-27.2910915089893,-35.0569860700718,NA,-24.0656335460346,-23.1373690337602,10.7655502392345,14.8691767708998,NA,24.9916797413588,-50,-49.1525423728814,NA,-22.8339939887616,"NE","Living","Rio de Janeiro","Hyp.","SF","02"
"year24",0.0766087844739414,-7.32084218659456,-0.207210940737671,-5.29753265602322,-8.37311788468601,-3.87547649301143,-4.02930402930402,-3.54196991751576,16.4251207729469,-1.78571428571429,NA,4.42619564094618,75,-2.81690140845071,NA,-3.97399194526664,"NW","Dorm. 1","Rio de Janeiro","Hyp.","SF","02"
"year25",0.0766087844739414,-6.45288215620697,-0.87245533859576,-5.11087394758685,-8.19348469891411,-4.51154529307282,-3.78670788253478,-3.78754897692642,15.2631578947368,-2.12201591511937,NA,4.23781114996915,60,-4.61538461538461,NA,-3.79746835443039,"NW","Dorm. 2","Rio de Janeiro","Hyp.","SF","02"
"year26",0.0255069506440418,-4.27196690349852,1.81478016838167,-7.08613728129206,-16.2726888982693,-2.82095567069659,-2.2181707687633,NA,-2.14797136038186,31.7745035233824,NA,2.40116016451513,-50,-89.8305084745762,NA,-1.7468961010673,"NW","Living","Rio de Janeiro","Hyp.","SF","02"
"year27",0,6.26888217522657,1.3258897418004,5.94120048999591,3.23475046210721,2.80224179343475,11.0425663170882,4.55026455026455,0,7.72532188841202,NA,-3.61191462747245,44.4444444444444,-473.913043478261,NA,5.72126787896213,"SE","Dorm. 1","Rio de Janeiro","Hyp.","SF","02"
"year28",0,6.21642363775901,1.48409893992932,5.42588042588043,2.75103163686382,4.25373134328357,11.6123642439432,3.08832612723904,-1.7857142857143,7.65957446808511,NA,-3.43610261237938,36.3636363636364,-463.636363636364,NA,5.5039262300987,"SE","Dorm. 2","Rio de Janeiro","Hyp.","SF","02"
"year29",0,7.18682114409849,-0.643707756678468,-0.903013955670229,0.921908893709321,NA,-6.08132421734436,0.919305413687427,-37.5,52.4271844660194,NA,-3.99634619776205,334.285714285714,-221.428571428571,NA,7.99140420388154,"SE","Living","Rio de Janeiro","Hyp.","SF","02"
"year30",0,6.59840728100115,1.60951714485653,6.24486442070666,3.33333333333333,4.78214665249734,11.3861386138614,3.16558441558441,0,8.15450643776823,NA,-3.81870932329648,44.4444444444444,-469.565217391304,NA,5.92475133342942,"SW","Dorm. 1","Rio de Janeiro","Hyp.","SF","02"
"year31",0,6.25479662317727,1.48409893992932,5.44635544635545,2.75103163686382,3.09214594928881,11.6123642439432,4.32190760059613,-1.7857142857143,7.65957446808511,NA,-3.43610261237938,36.3636363636364,-463.636363636364,NA,5.5039262300987,"SW","Dorm. 2","Rio de Janeiro","Hyp.","SF","02"
"year32",0,7.26186164433175,-0.579523502897621,-0.809384164222871,1.0851871947911,1.01626016260163,-6.01151907847372,NA,-36.9047619047619,52.8623629719854,NA,-4.06244051018465,334.285714285714,-221.428571428571,NA,8.04755986968058,"SW","Living","Rio de Janeiro","Hyp.","SF","02"
"year33",0.0261780104712101,-3.29332961205694,2.08333333333334,-2.01456686812335,-1.5294974508376,-2.67352185089974,-1.89825360668185,-1.86915887850468,3.6231884057971,0.653594771241828,NA,1.46547109207709,-13.3333333333333,12.987012987013,NA,-1.45904173106645,"W","Dorm. N","Rio de Janeiro","Hyp.","SF","02"
"year34",0,5.08720930232558,-3.83895131086142,0.321248279027071,0.246002460024604,0.576606260296531,0.802407221664992,-0.0749625187406254,-1.65289256198348,2.08333333333333,NA,-0.9023496828375,-16.6666666666667,13.6363636363636,NA,0.510651879039334,"W","Dorm. S","Rio de Janeiro","Hyp.","SF","02"
"year35",0.0131475151196454,-3.18577277379734,3.2337626747054,-5.81212692428527,-0.890346766635429,-14.0575751208237,-1.00788781770376,-0.815293786899066,-5.66893424036281,45.5993930197268,NA,0.244983667755486,14.2857142857143,-30.3030303030303,NA,-0.352002503128902,"W","Living","Rio de Janeiro","Hyp.","SF","02"
"year36",0.0522329589971391,-8.22924320352681,-5.14579759862779,-6.42311365807069,-6.20549338758901,-5.64971751412429,-6.35994587280109,-7.26495726495728,1.68195718654436,-6.91244239631336,NA,4.93589743589744,-33.3333333333333,8.72093023255814,NA,-4.62297274703227,"E","Dorm. N","São Paulo","Hyp.","SF","02"
