"","int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_walls","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_windows","conv_hge_doors","hvac_sens_he","hvac_sens_ce","afn_inf_sens_hge","afn_inf_sens_hle","hvac_total_he","hvac_total_ce","dwel","room","weather","typo","wrap","simp"
"year",0.0254000508001074,-2.66666666666667,53.6885245901639,-12.5301204819277,-5.71428571428571,-3.76146788990825,-6.04751619870411,-4.73588342440802,-0.313971742543164,0,100,-0.400266844563038,0,-8.47457627118644,100,0.51020408163266,"E","Dorm. N","Curitiba","Hyp.","C10","02"
"year1",0.226301232084494,8.30188679245282,-168.539325842697,-3.34310850439882,-2.24963715529753,-3.40136054421769,2.12765957446809,-1.32743362831859,0.700280112044818,0,75,4.44906444906444,0,-11.8811881188119,75,-4.20757363253857,"E","Dorm. S","Curitiba","Hyp.","C10","02"
"year2",0.0392156862745039,-4.34782608695653,2.78310940499039,-23.709456372773,-15.5963302752294,-33.256351039261,-1.70157068062829,-20.6751054852321,-1.94805194805194,43.9628482972136,NA,3.56272582135954,0,-18.4357541899441,NA,-3.13458716820062,"E","Living","Curitiba","Hyp.","C10","02"
"year3",0.125470514429109,4.22163588390502,39.8165137614679,-57.2446555819477,-55.3191489361702,3.96039603960396,-2.68256333830106,-22.2772277227723,0.456100342075263,-14.9532710280374,NA,5.5192753317885,200,-2.54777070063696,NA,-4.77155490051584,"NE","Dorm. 1","Curitiba","Hyp.","C10","02"
"year4",0.100857286938976,5.12820512820512,42.4793388429752,-31.6339869281046,-59.6638655462185,-20.9897610921502,-3.29896907216495,1.19904076738609,0.34762456546929,-13.8613861386139,NA,4.23084060122471,200,-2.72108843537415,NA,-3.59876241654454,"NE","Dorm. 2","Curitiba","Hyp.","C10","02"
"year5",0.0888550393500946,4.55927051671733,-47.4924774322969,-21.19140625,-40.5288720992984,NA,-21.4736842105263,-4.5890410958904,0.186741363211941,22.0994475138122,NA,10.4279058361942,100,2.11640211640211,NA,-8.6777285375657,"NE","Living","Curitiba","Hyp.","C10","02"
"year6",0.0502008032128628,-2.12201591511937,46.5827338129496,-43.5432230522946,-56.0332871012483,0.977995110024446,-4.04797601199401,4.0084388185654,0,0.847457627118641,NA,3.10635671672496,200,-3.18471337579618,NA,-2.59552992069213,"NW","Dorm. 1","Curitiba","Hyp.","C10","02"
"year7",0.0756429652042245,-2.55474452554744,50.1655629139073,-25.4914809960681,-60,-2.2538552787663,-4.75206611570249,1.57068062827226,-0.115874855156441,0.999999999999996,NA,1.67161961367013,200,-3.40136054421769,NA,-1.3039934800326,"NW","Dorm. 2","Curitiba","Hyp.","C10","02"
"year8",0.0253871541000312,-1.77484787018256,26.0913196186653,-16.4514866979656,-37.1490280777538,0.342700479780672,-11.8143459915612,NA,-0.466417910447761,34.5083487940631,NA,0.625958883092976,100,-1.58730158730159,NA,-0.0618971475731184,"NW","Living","Curitiba","Hyp.","C10","02"
"year9",0.0247770069375535,-0.735294117647062,-41.796875,5.57377049180327,-5.28052805280528,-20.4819277108434,56.6233766233766,-7.43494423791822,-0.845665961945044,-8.7719298245614,NA,2.55009107468123,-50,-5.88235294117648,NA,-2.10553678190796,"SE","Dorm. 1","Curitiba","Hyp.","C10","02"
