"","int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_walls","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_windows","conv_hge_doors","hvac_sens_he","hvac_sens_ce","afn_inf_sens_hge","afn_inf_sens_hle","hvac_total_he","hvac_total_ce","dwel","room","weather","typo","wrap","simp"
"year",-0.0520020800832151,3.58851674641148,101.415094339623,22.2044728434505,18.5915492957747,26.7543859649123,38.8489208633094,18.1132075471698,-1.91616766467065,14.8648648648649,NA,-14.1560049525382,NA,-10.7594936708861,NA,12.460345435319,"E","Dorm. N","Curitiba","Hyp.","SF","02"
"year1",0.103896103896098,18.9705882352941,-6.8259385665529,3.95738203957381,4.61538461538461,-2.29885057471264,4.87804878048781,2.57879656160458,0.216919739696315,10.2272727272727,NA,-3.21637426900584,NA,-13.1782945736434,NA,2.57387988560534,"E","Dorm. S","Curitiba","Hyp.","SF","02"
"year2",0.0131181949363797,2.62417994376757,12.6696832579186,-5.40133419410371,-0.116279069767435,-0.100603621730391,2.39130434782609,-14.5677694770544,-2.19594594594594,45.5769230769231,NA,-1.69827529240732,0,-18.2648401826484,NA,1.3686630898938,"E","Living","Curitiba","Hyp.","SF","02"
"year3",-0.0507485409794584,8.46905537459283,86.2903225806451,13.3363068688671,5.14705882352942,17.0437405731523,27.6450511945392,13.1634819532909,-1.35135135135135,1.7391304347826,NA,-15.5041268813724,Inf,-7.7720207253886,NA,14.2348754448399,"NE","Dorm. 1","Curitiba","Hyp.","SF","02"
"year4",-0.0507614213197941,7.97342192691029,81.6901408450704,12.8611001187178,3.86398763523957,12.2529644268775,24.4239631336406,17.1650055370986,-1.68067226890757,1.76991150442477,NA,-14.9128173753441,Inf,-7.90960451977402,NA,13.7395298567954,"NE","Dorm. 2","Curitiba","Hyp.","SF","02"
"year5",0.0254323499491411,4.57089552238806,-35.0797266514806,-14.5919091554294,-24.5508982035928,NA,-12.1661721068249,-7.86650774731825,-1.83066361556065,30.9333333333333,NA,6.83211242338168,100,-0.896860986547082,NA,-5.84205764508206,"NE","Living","Curitiba","Hyp.","SF","02"
"year6",-0.0507485409794584,6.47249190938511,89.9463806970509,15.7989228007181,6.48714810281517,18.2377049180328,30.2721088435374,19.047619047619,-1.53291253381424,15.8730158730159,NA,-17.0467410642083,Inf,-8.2901554404145,NA,15.5214112960592,"NW","Dorm. 1","Curitiba","Hyp.","SF","02"
"year7",-0.0507614213197941,5.99001663893511,86.2996158770807,15.3178049743387,5.2550231839258,17.2268907563025,26.7281105990783,18.4100418410042,-1.86567164179104,18.9189189189189,NA,-16.605504587156,Inf,-8.47457627118644,NA,15.1674770394382,"NW","Dorm. 2","Curitiba","Hyp.","SF","02"
"year8",0,1.30556419023935,25.9582542694497,-0.354207990932275,-11.7999144933732,5.95375722543353,5.48961424332342,NA,-2.59344012204425,42.8763440860215,NA,-5.61366806136682,100,-4.93273542600896,NA,5.15934539190354,"NW","Living","Curitiba","Hyp.","SF","02"
"year9",0.0760649087221124,17.0362903225806,0.920810313075507,4.35699226985242,26.0869565217391,2.64900662251656,5.50918196994992,2.57879656160458,0.165152766308826,3.61445783132529,NA,-4.35804701627487,-100,-2.94117647058824,NA,3.80443326520987,"SE","Dorm. 1","Curitiba","Hyp.","SF","02"
