"il_hg","afn_hg","floor_hg","roof_hg","walls_s_hg","walls_e_hg","walls_n_hg","walls_w_hg","walls_int_hg","walls_ext_hg","windows_hg","doors_hg","air_change","top_max","top_min","ph_sup","ph_inf","phft","sim","typo","shell","level","position","orient","room","weather"
"54.3","-67.7","23.6","10.5","10.7","14.2","8.5","12","15.9","29.5","-0.4","2.8","4.6","28.9","10.8","0","43.3","56.7","00","linear","sf","5","corner","ne","dorm1","curitiba"
"57.9","-74.2","25","11.4","12.9","13.9","9","16.9","40.8","9","-0.3","3.2","4.9","28.7","11.2","0","41.3","58.7","00","linear","sf","5","corner","ne","dorm2","curitiba"
"41.6","-132.7","22.9","10.1","11.2","9.1","9.2","9.8","34.2","5.1","0","5.1","14.8","28.6","10.2","4.3","25.2","70.5","00","linear","sf","5","corner","ne","liv","curitiba"
"54.2","-103.1","23.1","10","10.3","11.6","8.1","13.1","15.4","27.6","-0.6","2.9","6.6","28.8","9.8","0","41.5","58.5","00","linear","sf","5","corner","nw","dorm1","curitiba"
"57.8","-113.4","24.8","11.2","13","17","8.8","13.8","40.9","11.7","-0.6","3.3","7","28.5","10","0","39.4","60.6","00","linear","sf","5","corner","nw","dorm2","curitiba"
"41.1","-113.6","21","8.8","10.2","8.7","8.2","8.1","30.8","4.3","-0.5","4.3","9.7","28.8","8.9","4.9","22.6","72.5","00","linear","sf","5","corner","nw","liv","curitiba"
"54.4","-49.7","17.1","8.3","5.8","11.1","9.1","8.8","11.8","23","-1.2","2.2","3.4","28.7","9.8","0","47.4","52.6","00","linear","sf","5","corner","se","dorm1","curitiba"
"58","-54","17.5","8.6","5.9","9.9","9.6","12.2","29.6","7.9","-1.2","2.5","3.6","28.5","10","0","45.8","54.2","00","linear","sf","5","corner","se","dorm2","curitiba"
"42","-124.5","20.8","9.6","8.2","8.2","10.9","8.6","31.2","4.7","0","4.5","14.5","28.5","10.2","3.4","31","65.7","00","linear","sf","5","corner","se","liv","curitiba"
"54.3","-89.2","16.3","7.8","5.3","8.4","8.6","9.9","11.3","20.9","-1.4","2.3","5.8","29","10.3","0","45.3","54.7","00","linear","sf","5","corner","sw","dorm1","curitiba"
"57.9","-97.3","17","8.4","5.7","12.3","9.6","9.7","29.5","7.7","-1.5","2.6","6.2","28.6","10.5","0","43.2","56.8","00","linear","sf","5","corner","sw","dorm2","curitiba"
