"il_hg","afn_hg","floor_hg","roof_hg","walls_s_hg","walls_e_hg","walls_n_hg","walls_w_hg","walls_int_hg","walls_ext_hg","windows_hg","doors_hg","air_change","top_max","top_min","ph_sup","ph_inf","phft","sim","typo","shell","level","position","orient","room","weather"
"54.1","-112.2","9","7.6","7.5","12.4","9.1","12.5","15.9","25.5","-0.1","0","5.6","26.2","12.3","0","38.5","61.5","03","linear","tm","1","corner","ne","dorm1","curitiba"
"57.8","-125.4","9.3","8.6","11.2","14.7","9.3","14.4","37.9","9.3","-0.1","0","6.1","25.5","13","0","35.9","64.1","03","linear","tm","1","corner","ne","dorm2","curitiba"
"41.6","-99.1","12.1","7.1","9.9","9.1","9","10","32.6","5.5","0.1","0","6.8","25.6","12.7","0","24.8","75.2","03","linear","tm","1","corner","ne","liv","curitiba"
"54.1","-110.5","9","7.4","7.4","12.1","9.1","11.1","15.4","24.3","0","0","5.5","25.8","12.3","0","38.7","61.3","03","linear","tm","1","corner","nw","dorm1","curitiba"
"57.8","-125.9","9.3","8.7","11.2","14.8","9.3","14.8","38.2","11.9","-0.1","0","6.1","25.6","13","0","35.8","64.2","03","linear","tm","1","corner","nw","dorm2","curitiba"
"41.3","-92.4","10.6","6.3","9.1","9.2","8.2","7.9","29.8","4.5","-0.2","0","5.6","25.4","11.5","0","25.2","74.8","03","linear","tm","1","corner","nw","liv","curitiba"
"54.2","-103.5","7.2","6","4.2","11.8","10.7","10.1","12.8","24.2","-1.1","0","5.3","26.2","12.1","0","41.2","58.8","03","linear","tm","1","corner","se","dorm1","curitiba"
"58","-103.1","7.2","5.9","4.5","10.1","7.8","10.5","26","6.8","-0.8","0","5.5","24.9","12.2","0","42.9","57.1","03","linear","tm","1","corner","se","dorm2","curitiba"
"41.8","-90.3","11","5.7","7.1","8","8.3","8.4","27.4","4.4","-0.2","0","6.5","25.6","12.1","0","31.9","68.1","03","linear","tm","1","corner","se","liv","curitiba"
"54.2","-101.9","7.3","5.9","4.3","9.8","10.7","10.5","12.3","23","-1","0","5.3","25.9","12","0","41.3","58.7","03","linear","tm","1","corner","sw","dorm1","curitiba"
"58","-103.6","7.2","5.9","4.5","10.8","7.8","10.2","26.2","7.1","-0.8","0","5.5","25","12.2","0","42.8","57.2","03","linear","tm","1","corner","sw","dorm2","curitiba"
"41.6","-83.5","9.5","4.8","6.3","7.5","7.4","6.7","24.5","3.4","-0.6","0","5.3","25.4","12","0","30.9","69.1","03","linear","tm","1","corner","sw","liv","curitiba"
"44.4","-85.6","6.9","5.6","3.6","7.3","10.4","7.2","20.5","8.1","0","0","4.3","24.4","12.9","0","39.9","60.1","03","linear","tm","1","middle","ne","dorm1","curitiba"
"56.8","-125","9.4","8.6","15.7","10.4","13.7","10.4","36.5","13.7","-0.3","0","6","25.6","13","0","35.4","64.6","03","linear","tm","1","middle","ne","dorm2","curitiba"
"44.9","-102.6","11.5","7.8","12.2","8.5","9.6","8.3","33","5.6","-0.4","0","5.2","25.9","13","0","17.6","82.4","03","linear","tm","1","middle","ne","liv","curitiba"
