"il_hg","afn_hg","floor_hg","roof_hg","walls_s_hg","walls_e_hg","walls_n_hg","walls_w_hg","walls_int_hg","walls_ext_hg","windows_hg","doors_hg","air_change","top_max","top_min","ph_sup","ph_inf","phft","sim","typo","shell","level","storey","corner","orient","weather"
"427.7","-959.7","141.8","64.4","46.9","121.5","102.8","97.5","306.8","61.8","-3","25.7","8.5","28.6","8.9","0","36.6","63.4","01","Linear","C10","2","Intermediário","Canto","SW","Curitiba"
"842.8","-2393","458.6","205.4","189.1","180.7","340.5","263.6","808.6","165.4","8.6","101.1","8.1","28.9","9.3","2.6","17.9","79.6","01","Linear","C10","2","Intermediário","Canto","SW","Curitiba"
"434.2","-1098.3","164.2","66.5","-33.4","116.6","193.5","37.2","170.4","143.4","2.1","21.8","5.1","27.9","9.6","0","28.5","71.5","01","Linear","C10","2","Intermediário","Meio","NE","Curitiba"
"425.4","-1182.6","232.8","100.1","120.8","115.3","184","95.6","331.7","184","4.2","30.2","6.8","29.2","9.8","0.1","22.4","77.5","01","Linear","C10","2","Intermediário","Meio","NE","Curitiba"
"814.1","-2220.7","445.5","203.4","89.5","171.9","273.9","160.4","507.9","187.8","9.3","88.8","5.5","28.3","9.9","2.6","10","87.4","01","Linear","C10","2","Intermediário","Meio","NE","Curitiba"
"434.1","-1098.8","163.6","66.1","-34.5","37","193","115.8","168.6","142.6","1.9","21.8","5.1","27.9","9.6","0","28.4","71.6","01","Linear","C10","2","Intermediário","Meio","NW","Curitiba"
"425.3","-1184.4","232.8","100.1","121.4","95.6","183.1","116.4","333.3","183.1","4","30","6.8","29.2","9.8","0.1","22.3","77.6","01","Linear","C10","2","Intermediário","Meio","NW","Curitiba"
"813.8","-2222.6","450.8","206.6","89.7","162.6","273.6","188.7","527.7","186.9","9","89.8","5.5","28.3","9.9","2.6","9.8","87.6","01","Linear","C10","2","Intermediário","Meio","NW","Curitiba"
"436.6","-800.7","96.3","30.7","70.3","60.7","-30.5","47.1","104.4","43.2","-9.9","20.3","4.3","26.8","8.6","0","39.9","60.1","01","Linear","C10","2","Intermediário","Meio","SE","Curitiba"
"428.4","-833.7","111.8","50","59.7","66.3","70.8","51.2","188.2","59.7","-5.1","17.2","5.7","27.5","8.6","0","36.9","63.1","01","Linear","C10","2","Intermediário","Meio","SE","Curitiba"
"838.5","-1607.2","288.9","115.3","108.4","138.2","100.7","94.4","381.9","59.7","-9.2","60","4.6","27.3","8.8","0.2","21.6","78.1","01","Linear","C10","2","Intermediário","Meio","SE","Curitiba"
"436.5","-810.5","95.9","30.2","69.2","46","-30.8","60.3","102.5","42.2","-10.2","20.5","4.3","26.8","8.6","0","39.7","60.3","01","Linear","C10","2","Intermediário","Meio","SW","Curitiba"
"428.3","-838.8","112","50.1","59.1","51.3","71.4","67.1","189.8","59.1","-5.3","17.4","5.7","27.6","8.6","0","36.7","63.3","01","Linear","C10","2","Intermediário","Meio","SW","Curitiba"
"838.2","-1620.2","292.9","118.5","108.1","94.7","100.1","159.3","403.4","58.8","-9.6","60.5","4.6","27.3","8.8","0.2","21.3","78.5","01","Linear","C10","2","Intermediário","Meio","SW","Curitiba"
"335.8","-993.9","256.4","114.6","69.8","226","157.2","153.8","197.7","409","9.9","32.4","8.5","35.8","17.4","49.7","0.1","50.2","01","Linear","C10","2","Intermediário","Canto","NE","Rio de Janeiro"
"330.1","-1024.3","254.5","114.4","127.4","159.5","147.6","179.5","433.2","147.6","11.1","34.6","9.1","34.1","18.2","55.7","0","44.3","01","Linear","C10","2","Intermediário","Canto","NE","Rio de Janeiro"
"675.6","-2679.4","496.9","253.7","249.5","277.4","292.5","274.7","929.6","164.6","10.7","122.7","10.9","34.4","18.3","71.1","0","28.9","01","Linear","C10","2","Intermediário","Canto","NE","Rio de Janeiro"
"333.7","-1161.9","257.8","115.1","72.7","155.4","156.8","226.4","200.8","410.5","10.3","33.1","10.1","36.1","17.6","52","0.1","47.9","01","Linear","C10","2","Intermediário","Canto","NW","Rio de Janeiro"
"329.2","-1181.3","256","115.6","131.1","183.1","148.9","160.6","441","182.6","11.3","35.4","10.7","33.9","18.4","56.6","0","43.4","01","Linear","C10","2","Intermediário","Canto","NW","Rio de Janeiro"
"668.8","-2451.1","480.9","243.5","233.1","259.3","278","263","878.9","154.5","6.5","115.7","8.4","34.3","17.8","73.2","0","26.8","01","Linear","C10","2","Intermediário","Canto","NW","Rio de Janeiro"
"341.6","-919.8","158.6","81.1","51.9","233.5","109.8","94.6","130.2","359.5","-4.3","25.5","14","36.4","17.4","42","0.1","57.9","01","Linear","C10","2","Intermediário","Canto","SE","Rio de Janeiro"
"338","-803.2","130.5","65.1","45.2","92.4","97.9","121.5","292.1","64.8","-3.9","25.2","14.1","35.2","17.9","44.9","0","55.1","01","Linear","C10","2","Intermediário","Canto","SE","Rio de Janeiro"
"697.4","-2022.9","423.4","214.1","177.7","246.3","330.7","181.2","782.8","153.1","6.8","98.7","10","34.9","17.9","59.8","0","40.2","01","Linear","C10","2","Intermediário","Canto","SE","Rio de Janeiro"
"340","-1019.1","162.8","83.1","54.9","98.2","118.9","247.4","135.6","383.8","-2.9","26.9","15","36.6","17.2","43.8","0.1","56.1","01","Linear","C10","2","Intermediário","Canto","SW","Rio de Janeiro"
"337.8","-855.3","132.5","67.1","47.7","125.5","101.8","94.6","301.8","67.8","-3.1","26.1","15.3","34.9","17.7","45.4","0.1","54.5","01","Linear","C10","2","Intermediário","Canto","SW","Rio de Janeiro"
"695","-1974.8","430.4","218.4","178.9","183.4","342.6","251","797.9","158.1","7.3","99.3","9.2","34.8","17.2","61.7","0","38.3","01","Linear","C10","2","Intermediário","Canto","SW","Rio de Janeiro"
"334.8","-986","149.9","69.7","-34","114.1","193.9","39.5","168.1","145.4","0.7","21.9","5.3","32.9","18.5","52.1","0","47.9","01","Linear","C10","2","Intermediário","Meio","NE","Rio de Janeiro"
"323.5","-1103.2","239.6","102.2","119.8","116.8","189.1","95.1","331.7","189.1","3.5","30.9","7","34.3","18.8","59.3","0","40.7","01","Linear","C10","2","Intermediário","Meio","NE","Rio de Janeiro"
"647.9","-2045.5","431.3","217.8","96.9","183","278.9","162.9","527.4","194.3","7.9","90.9","5.7","33.3","18.6","78.5","0","21.5","01","Linear","C10","2","Intermediário","Meio","NE","Rio de Janeiro"
"334.7","-985.1","149.7","69.6","-34.3","39.3","193.7","114.3","167.8","145.2","0.7","21.9","5.3","32.9","18.5","52.1","0","47.9","01","Linear","C10","2","Intermediário","Meio","NW","Rio de Janeiro"
"323.3","-1102.1","239.5","102.2","119.8","94.6","188.9","117.5","331.9","188.9","3.4","30.9","7","34.3","18.8","59.4","0","40.6","01","Linear","C10","2","Intermediário","Meio","NW","Rio de Janeiro"
"648","-2042.2","432.2","218.5","96.9","162.7","279.2","189","533.4","194.4","8","91.1","5.6","33.2","18.6","78.5","0","21.5","01","Linear","C10","2","Intermediário","Meio","NW","Rio de Janeiro"
"345.7","-636.5","72","25","48.5","49.3","-42.6","37.2","65.9","26.4","-14.2","16.1","4.4","33.8","17.9","40.8","0","59.2","01","Linear","C10","2","Intermediário","Meio","SE","Rio de Janeiro"
"336.2","-671.7","92.2","43.9","40.9","57.3","59.6","41.1","157.9","40.9","-9","14.9","5.7","34.5","18.1","45","0","55","01","Linear","C10","2","Intermediário","Meio","SE","Rio de Janeiro"
"676.7","-1322.8","245.8","111.8","82.8","133.6","86.8","80.8","343.3","40.7","-17","52.1","4.7","34.1","18.1","57.7","0","42.3","01","Linear","C10","2","Intermediário","Meio","SE","Rio de Janeiro"
"345.6","-638.4","71.9","24.9","48.2","37","-42.8","49.1","65.3","26.3","-14.3","16.1","4.4","33.8","17.9","40.8","0","59.2","01","Linear","C10","2","Intermediário","Meio","SW","Rio de Janeiro"
"336.1","-672","92.1","43.9","40.9","41.1","59.5","57.3","157.9","40.9","-9","14.9","5.7","34.5","18.1","45.1","0","54.9","01","Linear","C10","2","Intermediário","Meio","SW","Rio de Janeiro"
"676.8","-1323.5","245.5","111.6","82.7","80.6","86.5","135.2","344.4","40.6","-17","52","4.7","34","18","57.6","0","42.4","01","Linear","C10","2","Intermediário","Meio","SW","Rio de Janeiro"
"396.7","-860.2","239.8","105.6","64.8","193.3","140.3","143.1","183.2","358.3","5.7","29.1","8.5","33","11.8","8.1","11.3","80.6","01","Linear","C10","2","Intermediário","Canto","NE","São Paulo"
"393.2","-865.8","238.4","106.8","117.6","149.8","132.3","165.4","402.3","132.3","7","31.6","8.8","32.1","12.5","10.1","7.3","82.6","01","Linear","C10","2","Intermediário","Canto","NE","São Paulo"
"773.8","-2949.8","516.8","238.4","250.7","272.1","295.2","280.8","948.6","150.3","7.9","123.3","12","31.6","12.1","29.2","3.8","67","01","Linear","C10","2","Intermediário","Canto","NE","São Paulo"
"395.3","-1208.8","244.5","106.6","69.9","147.5","139.4","204.4","191.1","370.2","5.9","31.1","10.3","33.4","11.7","9.7","9.8","80.5","01","Linear","C10","2","Intermediário","Canto","NW","São Paulo"
"392.4","-1232.7","241.7","109.5","126.3","172.3","132.5","152.4","422.1","161.4","6.8","33.4","10.9","32.1","12.4","10.6","6.1","83.2","01","Linear","C10","2","Intermediário","Canto","NW","São Paulo"
"764.8","-2329.8","465.9","210.3","200.3","237.7","255.2","239.2","800.4","132.1","-0.9","105.2","7.4","31.8","12.5","32","3.3","64.6","01","Linear","C10","2","Intermediário","Canto","NW","São Paulo"
"400.7","-945.8","167.6","80.9","55.7","210.4","106.9","99.2","135.6","336.7","-4.1","25.5","11.2","32","10.9","6.8","18.9","74.3","01","Linear","C10","2","Intermediário","Canto","SE","São Paulo"
"398.3","-908.9","143.4","67","50.9","99.8","102.8","127.2","310","70.7","-3.2","26.1","11.5","31.1","11.6","8","16","76.1","01","Linear","C10","2","Intermediário","Canto","SE","São Paulo"
"789.2","-2100.7","441.4","202","183.3","234.7","331.5","187.7","796.5","140.6","4.8","98.8","9.2","31","12.1","23.7","5.7","70.6","01","Linear","C10","2","Intermediário","Canto","SE","São Paulo"
"400","-1068.8","177.7","84.5","60.7","105.9","121.6","235","145","378.2","-2.2","27.7","12.9","32.5","10.8","8.1","18.4","73.5","01","Linear","C10","2","Intermediário","Canto","SW","São Paulo"
"398.5","-996.1","148.3","70.3","54.8","134.1","109.6","105","328.7","74.9","-1.9","27.6","13.4","31","11.3","7.8","16.7","75.5","01","Linear","C10","2","Intermediário","Canto","SW","São Paulo"
"789.3","-2101.6","457.5","212.8","189.6","195.6","364.3","249.7","844.1","155.1","7.6","102.5","9.1","31.1","11.9","24.4","6.3","69.3","01","Linear","C10","2","Intermediário","Canto","SW","São Paulo"
"400","-1007.8","150.5","61.7","-46","111.1","178.4","29.9","142.6","130.8","-2","20.8","5.1","31.2","12.4","6.1","7.7","86.2","01","Linear","C10","2","Intermediário","Meio","NE","São Paulo"
"389.8","-1105.5","225.6","96.8","114.8","111.8","169.2","90.5","317.1","169.2","0.2","29.1","6.8","32.2","12.7","10.6","5.7","83.8","01","Linear","C10","2","Intermediário","Meio","NE","São Paulo"
"747.5","-2061.5","427.1","200","79.5","170.6","255.8","155.1","487.7","173.2","1.7","85.1","5.5","31.6","12.7","33.2","2.8","64.1","01","Linear","C10","2","Intermediário","Meio","NE","São Paulo"
"399.8","-1006.1","149.8","61.4","-47","29.4","177.8","111.1","141.1","130.2","-2.1","20.8","5.1","31.2","12.5","6.1","7.6","86.3","01","Linear","C10","2","Intermediário","Meio","NW","São Paulo"
"389.6","-1104","225.4","96.7","114.8","90","168.5","112.5","317.4","168.5","0.1","29.1","6.8","32.2","12.7","10.6","5.5","83.9","01","Linear","C10","2","Intermediário","Meio","NW","São Paulo"
"747.3","-2056.9","429.7","201.9","78.6","154.7","255.9","183.8","500.1","173","1.6","85.4","5.5","31.5","12.7","33.3","2.8","64","01","Linear","C10","2","Intermediário","Meio","NW","São Paulo"
"406","-732.2","85.3","26","59.4","55.8","-40.9","37.9","77.7","34.5","-13.1","18.2","4.4","29.8","12.2","3.7","16.7","79.5","01","Linear","C10","2","Intermediário","Meio","SE","São Paulo"
"397","-764","104.6","47.1","50.2","62.7","65.7","46.2","174.5","50.2","-8.1","16.4","5.7","30.6","12.4","6.4","15","78.6","01","Linear","C10","2","Intermediário","Meio","SE","São Paulo"
"775","-1483.8","273","112.7","95.9","137.1","88.5","88.3","360","49.9","-15","56","4.7","30.3","12.4","20.1","5.1","74.8","01","Linear","C10","2","Intermediário","Meio","SE","São Paulo"
"406","-734.4","85.5","26.3","59.6","38","-40.1","55.9","78.7","34.6","-13.1","18.4","4.4","29.8","12.2","3.7","16.7","79.6","01","Linear","C10","2","Intermediário","Meio","SW","São Paulo"
"397","-763.7","104.6","47.1","50.3","46.2","65.6","62.6","174.5","50.3","-8.1","16.3","5.7","30.5","12.4","6.3","14.9","78.7","01","Linear","C10","2","Intermediário","Meio","SW","São Paulo"
"775.1","-1482.8","272.4","112.5","95.7","87.8","87.8","138.5","360.1","49.7","-15.1","55.8","4.7","30.2","12.4","20","5.1","74.9","01","Linear","C10","2","Intermediário","Meio","SW","São Paulo"
