"seed","area","ratio","height","storey","azimuth","shell_wall","abs_wall","shell_roof","abs_roof","wwr_liv","wwr_dorm","u_window","shgc","open_factor","blind","balcony","facade","epw","phft"
3,102.065625,0.4989453125,2.663828125,2,284.934375,3,0.528640625,2,0.188609375,0.5504765625,0.5618515625,5.0187265625,0.65392578125,0.8495703125,1,1.5396875,2,112,72.5490867579909
3,102.065625,0.4989453125,2.663828125,3,284.934375,3,0.528640625,2,0.188609375,0.5504765625,0.5618515625,5.0187265625,0.65392578125,0.8495703125,1,1.5396875,2,112,74.7077625570776
3,55.753125,0.5050390625,2.531796875,1,161.353125,1,0.239796875,2,0.524984375,0.4850703125,0.5433671875,5.2779140625,0.64468359375,0.7256640625,1,0,2,112,71.3603500761035
3,55.753125,0.5050390625,2.531796875,2,161.353125,1,0.239796875,2,0.524984375,0.4850703125,0.5433671875,5.2779140625,0.64468359375,0.7256640625,1,0,2,112,68.2340182648402
3,55.753125,0.5050390625,2.531796875,3,161.353125,1,0.239796875,2,0.524984375,0.4850703125,0.5433671875,5.2779140625,0.64468359375,0.7256640625,1,0,2,112,65.7142313546423
2,102.065625,0.5050390625,2.531796875,1,161.353125,1,0.239796875,2,0.524984375,0.4850703125,0.5433671875,5.2779140625,0.64468359375,0.7256640625,1,0,2,112,73.4581430745814
2,102.065625,0.5050390625,2.531796875,2,161.353125,1,0.239796875,2,0.524984375,0.4850703125,0.5433671875,5.2779140625,0.64468359375,0.7256640625,1,0,2,112,70.3637747336378
2,102.065625,0.5050390625,2.531796875,3,161.353125,1,0.239796875,2,0.524984375,0.4850703125,0.5433671875,5.2779140625,0.64468359375,0.7256640625,1,0,2,112,67.2420091324201
2,55.753125,0.4989453125,2.531796875,1,161.353125,1,0.239796875,2,0.524984375,0.4850703125,0.5433671875,5.2779140625,0.64468359375,0.7256640625,1,0,2,112,72.2507610350076
2,55.753125,0.4989453125,2.531796875,2,161.353125,1,0.239796875,2,0.524984375,0.4850703125,0.5433671875,5.2779140625,0.64468359375,0.7256640625,1,0,2,112,69.5547945205479
2,55.753125,0.4989453125,2.531796875,3,161.353125,1,0.239796875,2,0.524984375,0.4850703125,0.5433671875,5.2779140625,0.64468359375,0.7256640625,1,0,2,112,67.2652207001522
2,55.753125,0.5050390625,2.663828125,1,161.353125,1,0.239796875,2,0.524984375,0.4850703125,0.5433671875,5.2779140625,0.64468359375,0.7256640625,1,0,2,112,72.529299847793
2,55.753125,0.5050390625,2.663828125,2,161.353125,1,0.239796875,2,0.524984375,0.4850703125,0.5433671875,5.2779140625,0.64468359375,0.7256640625,1,0,2,112,70.0308219178082
2,55.753125,0.5050390625,2.663828125,3,161.353125,1,0.239796875,2,0.524984375,0.4850703125,0.5433671875,5.2779140625,0.64468359375,0.7256640625,1,0,2,112,67.8656773211568
2,55.753125,0.5050390625,2.531796875,1,284.934375,1,0.239796875,2,0.524984375,0.4850703125,0.5433671875,5.2779140625,0.64468359375,0.7256640625,1,0,2,112,74.6267123287671
2,55.753125,0.5050390625,2.531796875,2,284.934375,1,0.239796875,2,0.524984375,0.4850703125,0.5433671875,5.2779140625,0.64468359375,0.7256640625,1,0,2,112,71.2648401826484
2,55.753125,0.5050390625,2.531796875,3,284.934375,1,0.239796875,2,0.524984375,0.4850703125,0.5433671875,5.2779140625,0.64468359375,0.7256640625,1,0,2,112,67.9246575342466
2,55.753125,0.5050390625,2.531796875,1,161.353125,3,0.239796875,2,0.524984375,0.4850703125,0.5433671875,5.2779140625,0.64468359375,0.7256640625,1,0,2,112,71.6575342465753
2,55.753125,0.5050390625,2.531796875,2,161.353125,3,0.239796875,2,0.524984375,0.4850703125,0.5433671875,5.2779140625,0.64468359375,0.7256640625,1,0,2,112,68.6769406392694
2,55.753125,0.5050390625,2.531796875,3,161.353125,3,0.239796875,2,0.524984375,0.4850703125,0.5433671875,5.2779140625,0.64468359375,0.7256640625,1,0,2,112,66.6959665144597
2,55.753125,0.5050390625,2.531796875,1,161.353125,1,0.528640625,2,0.524984375,0.4850703125,0.5433671875,5.2779140625,0.64468359375,0.7256640625,1,0,2,112,65.8028919330289
2,55.753125,0.5050390625,2.531796875,2,161.353125,1,0.528640625,2,0.524984375,0.4850703125,0.5433671875,5.2779140625,0.64468359375,0.7256640625,1,0,2,112,61.9931506849315
2,55.753125,0.5050390625,2.531796875,3,161.353125,1,0.528640625,2,0.524984375,0.4850703125,0.5433671875,5.2779140625,0.64468359375,0.7256640625,1,0,2,112,60.7009132420091
2,55.753125,0.5050390625,2.531796875,1,161.353125,1,0.239796875,2,0.524984375,0.4850703125,0.5433671875,5.2779140625,0.64468359375,0.7256640625,1,0,2,112,72.248097412481
2,55.753125,0.5050390625,2.531796875,2,161.353125,1,0.239796875,2,0.524984375,0.4850703125,0.5433671875,5.2779140625,0.64468359375,0.7256640625,1,0,2,112,69.5506088280061
2,55.753125,0.5050390625,2.531796875,3,161.353125,1,0.239796875,2,0.524984375,0.4850703125,0.5433671875,5.2779140625,0.64468359375,0.7256640625,1,0,2,112,67.263698630137
2,55.753125,0.5050390625,2.531796875,1,161.353125,1,0.239796875,2,0.188609375,0.4850703125,0.5433671875,5.2779140625,0.64468359375,0.7256640625,1,0,2,112,72.6784627092846
2,55.753125,0.5050390625,2.531796875,2,161.353125,1,0.239796875,2,0.188609375,0.4850703125,0.5433671875,5.2779140625,0.64468359375,0.7256640625,1,0,2,112,71.2043378995434
2,55.753125,0.5050390625,2.531796875,3,161.353125,1,0.239796875,2,0.188609375,0.4850703125,0.5433671875,5.2779140625,0.64468359375,0.7256640625,1,0,2,112,73.1628614916286
2,55.753125,0.5050390625,2.531796875,1,161.353125,1,0.239796875,2,0.524984375,0.5504765625,0.5433671875,5.2779140625,0.64468359375,0.7256640625,1,0,2,112,72.2515220700152
2,55.753125,0.5050390625,2.531796875,2,161.353125,1,0.239796875,2,0.524984375,0.5504765625,0.5433671875,5.2779140625,0.64468359375,0.7256640625,1,0,2,112,69.4402587519026
2,55.753125,0.5050390625,2.531796875,3,161.353125,1,0.239796875,2,0.524984375,0.5504765625,0.5433671875,5.2779140625,0.64468359375,0.7256640625,1,0,2,112,67.3146879756469
2,55.753125,0.5050390625,2.531796875,1,161.353125,1,0.239796875,2,0.524984375,0.4850703125,0.5618515625,5.2779140625,0.64468359375,0.7256640625,1,0,2,112,72.1940639269406
2,55.753125,0.5050390625,2.531796875,2,161.353125,1,0.239796875,2,0.524984375,0.4850703125,0.5618515625,5.2779140625,0.64468359375,0.7256640625,1,0,2,112,69.4988584474886
2,55.753125,0.5050390625,2.531796875,3,161.353125,1,0.239796875,2,0.524984375,0.4850703125,0.5618515625,5.2779140625,0.64468359375,0.7256640625,1,0,2,112,67.2671232876712
2,55.753125,0.5050390625,2.531796875,1,161.353125,1,0.239796875,2,0.524984375,0.4850703125,0.5433671875,5.0187265625,0.64468359375,0.7256640625,1,0,2,112,72.3618721461187
2,55.753125,0.5050390625,2.531796875,2,161.353125,1,0.239796875,2,0.524984375,0.4850703125,0.5433671875,5.0187265625,0.64468359375,0.7256640625,1,0,2,112,69.70700152207
2,55.753125,0.5050390625,2.531796875,3,161.353125,1,0.239796875,2,0.524984375,0.4850703125,0.5433671875,5.0187265625,0.64468359375,0.7256640625,1,0,2,112,67.3618721461187
2,55.753125,0.5050390625,2.531796875,1,161.353125,1,0.239796875,2,0.524984375,0.4850703125,0.5433671875,5.2779140625,0.65392578125,0.7256640625,1,0,2,112,72.1000761035008
2,55.753125,0.5050390625,2.531796875,2,161.353125,1,0.239796875,2,0.524984375,0.4850703125,0.5433671875,5.2779140625,0.65392578125,0.7256640625,1,0,2,112,69.3512176560122
2,55.753125,0.5050390625,2.531796875,3,161.353125,1,0.239796875,2,0.524984375,0.4850703125,0.5433671875,5.2779140625,0.65392578125,0.7256640625,1,0,2,112,67.1133942161339
2,55.753125,0.5050390625,2.531796875,1,161.353125,1,0.239796875,2,0.524984375,0.4850703125,0.5433671875,5.2779140625,0.64468359375,0.8495703125,1,0,2,112,73.4071537290715
2,55.753125,0.5050390625,2.531796875,2,161.353125,1,0.239796875,2,0.524984375,0.4850703125,0.5433671875,5.2779140625,0.64468359375,0.8495703125,1,0,2,112,71.0475646879756
2,55.753125,0.5050390625,2.531796875,3,161.353125,1,0.239796875,2,0.524984375,0.4850703125,0.5433671875,5.2779140625,0.64468359375,0.8495703125,1,0,2,112,68.7808219178082
2,55.753125,0.5050390625,2.531796875,1,161.353125,1,0.239796875,2,0.524984375,0.4850703125,0.5433671875,5.2779140625,0.64468359375,0.7256640625,1,1.5396875,2,112,74.1065449010654
2,55.753125,0.5050390625,2.531796875,2,161.353125,1,0.239796875,2,0.524984375,0.4850703125,0.5433671875,5.2779140625,0.64468359375,0.7256640625,1,1.5396875,2,112,72.2477168949772
2,55.753125,0.5050390625,2.531796875,3,161.353125,1,0.239796875,2,0.524984375,0.4850703125,0.5433671875,5.2779140625,0.64468359375,0.7256640625,1,1.5396875,2,112,69.2720700152207
2,55.753125,0.5050390625,2.531796875,1,161.353125,1,0.239796875,2,0.524984375,0.4850703125,0.5433671875,5.2779140625,0.64468359375,0.7256640625,1,0,2,348,74.9440639269406
2,55.753125,0.5050390625,2.531796875,2,161.353125,1,0.239796875,2,0.524984375,0.4850703125,0.5433671875,5.2779140625,0.64468359375,0.7256640625,1,0,2,348,70.7937595129376
2,55.753125,0.5050390625,2.531796875,3,161.353125,1,0.239796875,2,0.524984375,0.4850703125,0.5433671875,5.2779140625,0.64468359375,0.7256640625,1,0,2,348,67.1708523592085
4,70.865625,1.6689453125,3.443828125,1,191.334375,2,0.372640625,1,0.344609375,0.7324765625,0.7438515625,4.2647265625,0.48492578125,0.4595703125,1,0,2,39,61.8504566210046
4,70.865625,1.6689453125,3.443828125,2,191.334375,2,0.372640625,1,0.344609375,0.7324765625,0.7438515625,4.2647265625,0.48492578125,0.4595703125,1,0,2,39,58.384703196347
4,70.865625,1.6689453125,3.443828125,3,191.334375,2,0.372640625,1,0.344609375,0.7324765625,0.7438515625,4.2647265625,0.48492578125,0.4595703125,1,0,2,39,58.6301369863014
1,70.865625,1.6689453125,3.443828125,1,191.334375,2,0.372640625,1,0.344609375,0.7324765625,0.7438515625,4.2647265625,0.48492578125,0.4595703125,1,0,2,39,64.4505327245053
1,70.865625,1.6689453125,3.443828125,2,191.334375,2,0.372640625,1,0.344609375,0.7324765625,0.7438515625,4.2647265625,0.48492578125,0.4595703125,1,0,2,39,60.2028158295282
1,70.865625,1.6689453125,3.443828125,3,191.334375,2,0.372640625,1,0.344609375,0.7324765625,0.7438515625,4.2647265625,0.48492578125,0.4595703125,1,0,2,39,59.5346270928463
4,149.353125,1.6689453125,3.443828125,1,191.334375,2,0.372640625,1,0.344609375,0.7324765625,0.7438515625,4.2647265625,0.48492578125,0.4595703125,1,0,2,39,62.4185692541857
4,149.353125,1.6689453125,3.443828125,2,191.334375,2,0.372640625,1,0.344609375,0.7324765625,0.7438515625,4.2647265625,0.48492578125,0.4595703125,1,0,2,39,58.7526636225266
4,149.353125,1.6689453125,3.443828125,3,191.334375,2,0.372640625,1,0.344609375,0.7324765625,0.7438515625,4.2647265625,0.48492578125,0.4595703125,1,0,2,39,58.9254185692542
4,70.865625,1.6750390625,3.443828125,1,191.334375,2,0.372640625,1,0.344609375,0.7324765625,0.7438515625,4.2647265625,0.48492578125,0.4595703125,1,0,2,39,61.8546423135464
4,70.865625,1.6750390625,3.443828125,2,191.334375,2,0.372640625,1,0.344609375,0.7324765625,0.7438515625,4.2647265625,0.48492578125,0.4595703125,1,0,2,39,58.3980213089802
4,70.865625,1.6750390625,3.443828125,3,191.334375,2,0.372640625,1,0.344609375,0.7324765625,0.7438515625,4.2647265625,0.48492578125,0.4595703125,1,0,2,39,58.6377473363775
4,70.865625,1.6689453125,2.791796875,1,191.334375,2,0.372640625,1,0.344609375,0.7324765625,0.7438515625,4.2647265625,0.48492578125,0.4595703125,1,0,2,39,60.7694063926941
4,70.865625,1.6689453125,2.791796875,2,191.334375,2,0.372640625,1,0.344609375,0.7324765625,0.7438515625,4.2647265625,0.48492578125,0.4595703125,1,0,2,39,56.9204718417047
4,70.865625,1.6689453125,2.791796875,3,191.334375,2,0.372640625,1,0.344609375,0.7324765625,0.7438515625,4.2647265625,0.48492578125,0.4595703125,1,0,2,39,57.1122526636225
4,70.865625,1.6689453125,3.443828125,1,254.953125,2,0.372640625,1,0.344609375,0.7324765625,0.7438515625,4.2647265625,0.48492578125,0.4595703125,1,0,2,39,63.5270167427702
4,70.865625,1.6689453125,3.443828125,2,254.953125,2,0.372640625,1,0.344609375,0.7324765625,0.7438515625,4.2647265625,0.48492578125,0.4595703125,1,0,2,39,60.191400304414
4,70.865625,1.6689453125,3.443828125,3,254.953125,2,0.372640625,1,0.344609375,0.7324765625,0.7438515625,4.2647265625,0.48492578125,0.4595703125,1,0,2,39,59.9805936073059
4,70.865625,1.6689453125,3.443828125,1,191.334375,6,0.372640625,1,0.344609375,0.7324765625,0.7438515625,4.2647265625,0.48492578125,0.4595703125,1,0,2,39,64.8869863013699
4,70.865625,1.6689453125,3.443828125,2,191.334375,6,0.372640625,1,0.344609375,0.7324765625,0.7438515625,4.2647265625,0.48492578125,0.4595703125,1,0,2,39,60.9254185692542
4,70.865625,1.6689453125,3.443828125,3,191.334375,6,0.372640625,1,0.344609375,0.7324765625,0.7438515625,4.2647265625,0.48492578125,0.4595703125,1,0,2,39,61.4920091324201
4,70.865625,1.6689453125,3.443828125,1,191.334375,2,0.707796875,1,0.344609375,0.7324765625,0.7438515625,4.2647265625,0.48492578125,0.4595703125,1,0,2,39,58.5825722983257
4,70.865625,1.6689453125,3.443828125,2,191.334375,2,0.707796875,1,0.344609375,0.7324765625,0.7438515625,4.2647265625,0.48492578125,0.4595703125,1,0,2,39,55.279299847793
4,70.865625,1.6689453125,3.443828125,3,191.334375,2,0.707796875,1,0.344609375,0.7324765625,0.7438515625,4.2647265625,0.48492578125,0.4595703125,1,0,2,39,55.9585235920852
4,70.865625,1.6689453125,3.443828125,1,191.334375,2,0.372640625,1,0.368984375,0.7324765625,0.7438515625,4.2647265625,0.48492578125,0.4595703125,1,0,2,39,61.7766362252664
4,70.865625,1.6689453125,3.443828125,2,191.334375,2,0.372640625,1,0.368984375,0.7324765625,0.7438515625,4.2647265625,0.48492578125,0.4595703125,1,0,2,39,58.1940639269406
4,70.865625,1.6689453125,3.443828125,3,191.334375,2,0.372640625,1,0.368984375,0.7324765625,0.7438515625,4.2647265625,0.48492578125,0.4595703125,1,0,2,39,57.9345509893455
4,70.865625,1.6689453125,3.443828125,1,191.334375,2,0.372640625,1,0.344609375,0.3030703125,0.7438515625,4.2647265625,0.48492578125,0.4595703125,1,0,2,39,61.7694063926941
4,70.865625,1.6689453125,3.443828125,2,191.334375,2,0.372640625,1,0.344609375,0.3030703125,0.7438515625,4.2647265625,0.48492578125,0.4595703125,1,0,2,39,58.4391171993912
4,70.865625,1.6689453125,3.443828125,3,191.334375,2,0.372640625,1,0.344609375,0.3030703125,0.7438515625,4.2647265625,0.48492578125,0.4595703125,1,0,2,39,58.6076864535769
4,70.865625,1.6689453125,3.443828125,1,191.334375,2,0.372640625,1,0.344609375,0.7324765625,0.3613671875,4.2647265625,0.48492578125,0.4595703125,1,0,2,39,58.220700152207
4,70.865625,1.6689453125,3.443828125,2,191.334375,2,0.372640625,1,0.344609375,0.7324765625,0.3613671875,4.2647265625,0.48492578125,0.4595703125,1,0,2,39,54.2697869101979
4,70.865625,1.6689453125,3.443828125,3,191.334375,2,0.372640625,1,0.344609375,0.7324765625,0.3613671875,4.2647265625,0.48492578125,0.4595703125,1,0,2,39,54.1095890410959
4,70.865625,1.6689453125,3.443828125,1,191.334375,2,0.372640625,1,0.344609375,0.7324765625,0.7438515625,4.5239140625,0.48492578125,0.4595703125,1,0,2,39,61.7336377473364
4,70.865625,1.6689453125,3.443828125,2,191.334375,2,0.372640625,1,0.344609375,0.7324765625,0.7438515625,4.5239140625,0.48492578125,0.4595703125,1,0,2,39,58.3101217656012
4,70.865625,1.6689453125,3.443828125,3,191.334375,2,0.372640625,1,0.344609375,0.7324765625,0.7438515625,4.5239140625,0.48492578125,0.4595703125,1,0,2,39,58.5494672754947
4,70.865625,1.6689453125,3.443828125,1,191.334375,2,0.372640625,1,0.344609375,0.7324765625,0.7438515625,4.2647265625,0.47568359375,0.4595703125,1,0,2,39,62.1990106544901
4,70.865625,1.6689453125,3.443828125,2,191.334375,2,0.372640625,1,0.344609375,0.7324765625,0.7438515625,4.2647265625,0.47568359375,0.4595703125,1,0,2,39,58.7625570776256
4,70.865625,1.6689453125,3.443828125,3,191.334375,2,0.372640625,1,0.344609375,0.7324765625,0.7438515625,4.2647265625,0.47568359375,0.4595703125,1,0,2,39,58.9143835616438
4,70.865625,1.6689453125,3.443828125,1,191.334375,2,0.372640625,1,0.344609375,0.7324765625,0.7438515625,4.2647265625,0.48492578125,0.5956640625,1,0,2,39,64.1971080669711
4,70.865625,1.6689453125,3.443828125,2,191.334375,2,0.372640625,1,0.344609375,0.7324765625,0.7438515625,4.2647265625,0.48492578125,0.5956640625,1,0,2,39,60.9079147640791
4,70.865625,1.6689453125,3.443828125,3,191.334375,2,0.372640625,1,0.344609375,0.7324765625,0.7438515625,4.2647265625,0.48492578125,0.5956640625,1,0,2,39,60.8268645357686
4,70.865625,1.6689453125,3.443828125,1,191.334375,2,0.372640625,1,0.344609375,0.7324765625,0.7438515625,4.2647265625,0.48492578125,0.4595703125,0,0,2,39,61.5045662100457
4,70.865625,1.6689453125,3.443828125,2,191.334375,2,0.372640625,1,0.344609375,0.7324765625,0.7438515625,4.2647265625,0.48492578125,0.4595703125,0,0,2,39,57.9836377473364
4,70.865625,1.6689453125,3.443828125,3,191.334375,2,0.372640625,1,0.344609375,0.7324765625,0.7438515625,4.2647265625,0.48492578125,0.4595703125,0,0,2,39,58.2808219178082
4,70.865625,1.6689453125,3.443828125,1,191.334375,2,0.372640625,1,0.344609375,0.7324765625,0.7438515625,4.2647265625,0.48492578125,0.4595703125,1,0,2,9,80.3344748858448
4,70.865625,1.6689453125,3.443828125,2,191.334375,2,0.372640625,1,0.344609375,0.7324765625,0.7438515625,4.2647265625,0.48492578125,0.4595703125,1,0,2,9,77.8059360730594
4,70.865625,1.6689453125,3.443828125,3,191.334375,2,0.372640625,1,0.344609375,0.7324765625,0.7438515625,4.2647265625,0.48492578125,0.4595703125,1,0,2,9,77.2366818873668
4,149.353125,1.6750390625,2.791796875,1,254.953125,6,0.707796875,1,0.368984375,0.3030703125,0.3613671875,4.5239140625,0.47568359375,0.5956640625,0,0,2,9,82.8348554033486
4,149.353125,1.6750390625,2.791796875,2,254.953125,6,0.707796875,1,0.368984375,0.3030703125,0.3613671875,4.5239140625,0.47568359375,0.5956640625,0,0,2,9,78.1689497716895
4,149.353125,1.6750390625,2.791796875,3,254.953125,6,0.707796875,1,0.368984375,0.3030703125,0.3613671875,4.5239140625,0.47568359375,0.5956640625,0,0,2,9,75.5943683409437
1,70.865625,1.6750390625,2.791796875,1,254.953125,6,0.707796875,1,0.368984375,0.3030703125,0.3613671875,4.5239140625,0.47568359375,0.5956640625,0,0,2,9,82.4216133942161
1,70.865625,1.6750390625,2.791796875,2,254.953125,6,0.707796875,1,0.368984375,0.3030703125,0.3613671875,4.5239140625,0.47568359375,0.5956640625,0,0,2,9,78.0315829528158
1,70.865625,1.6750390625,2.791796875,3,254.953125,6,0.707796875,1,0.368984375,0.3030703125,0.3613671875,4.5239140625,0.47568359375,0.5956640625,0,0,2,9,75.8873668188737
1,149.353125,1.6689453125,2.791796875,1,254.953125,6,0.707796875,1,0.368984375,0.3030703125,0.3613671875,4.5239140625,0.47568359375,0.5956640625,0,0,2,9,84.2595129375951
1,149.353125,1.6689453125,2.791796875,2,254.953125,6,0.707796875,1,0.368984375,0.3030703125,0.3613671875,4.5239140625,0.47568359375,0.5956640625,0,0,2,9,78.748097412481
1,149.353125,1.6689453125,2.791796875,3,254.953125,6,0.707796875,1,0.368984375,0.3030703125,0.3613671875,4.5239140625,0.47568359375,0.5956640625,0,0,2,9,75.8200152207002
1,149.353125,1.6750390625,3.443828125,1,254.953125,6,0.707796875,1,0.368984375,0.3030703125,0.3613671875,4.5239140625,0.47568359375,0.5956640625,0,0,2,9,84.5487062404871
1,149.353125,1.6750390625,3.443828125,2,254.953125,6,0.707796875,1,0.368984375,0.3030703125,0.3613671875,4.5239140625,0.47568359375,0.5956640625,0,0,2,9,79.8843226788432
1,149.353125,1.6750390625,3.443828125,3,254.953125,6,0.707796875,1,0.368984375,0.3030703125,0.3613671875,4.5239140625,0.47568359375,0.5956640625,0,0,2,9,76.9303652968037
1,149.353125,1.6750390625,2.791796875,1,191.334375,6,0.707796875,1,0.368984375,0.3030703125,0.3613671875,4.5239140625,0.47568359375,0.5956640625,0,0,2,9,83.0163622526636
1,149.353125,1.6750390625,2.791796875,2,191.334375,6,0.707796875,1,0.368984375,0.3030703125,0.3613671875,4.5239140625,0.47568359375,0.5956640625,0,0,2,9,77.3717656012177
1,149.353125,1.6750390625,2.791796875,3,191.334375,6,0.707796875,1,0.368984375,0.3030703125,0.3613671875,4.5239140625,0.47568359375,0.5956640625,0,0,2,9,74.3622526636225
1,149.353125,1.6750390625,2.791796875,1,254.953125,2,0.707796875,1,0.368984375,0.3030703125,0.3613671875,4.5239140625,0.47568359375,0.5956640625,0,0,2,9,80.826103500761
1,149.353125,1.6750390625,2.791796875,2,254.953125,2,0.707796875,1,0.368984375,0.3030703125,0.3613671875,4.5239140625,0.47568359375,0.5956640625,0,0,2,9,75.0095129375951
1,149.353125,1.6750390625,2.791796875,3,254.953125,2,0.707796875,1,0.368984375,0.3030703125,0.3613671875,4.5239140625,0.47568359375,0.5956640625,0,0,2,9,72.488203957382
1,149.353125,1.6750390625,2.791796875,1,254.953125,6,0.372640625,1,0.368984375,0.3030703125,0.3613671875,4.5239140625,0.47568359375,0.5956640625,0,0,2,9,86.3820395738204
1,149.353125,1.6750390625,2.791796875,2,254.953125,6,0.372640625,1,0.368984375,0.3030703125,0.3613671875,4.5239140625,0.47568359375,0.5956640625,0,0,2,9,80.400304414003
1,149.353125,1.6750390625,2.791796875,3,254.953125,6,0.372640625,1,0.368984375,0.3030703125,0.3613671875,4.5239140625,0.47568359375,0.5956640625,0,0,2,9,76.6955859969559
1,149.353125,1.6750390625,2.791796875,1,254.953125,6,0.707796875,1,0.368984375,0.3030703125,0.3613671875,4.5239140625,0.47568359375,0.5956640625,0,0,2,9,84.2610350076103
1,149.353125,1.6750390625,2.791796875,2,254.953125,6,0.707796875,1,0.368984375,0.3030703125,0.3613671875,4.5239140625,0.47568359375,0.5956640625,0,0,2,9,78.7492389649924
1,149.353125,1.6750390625,2.791796875,3,254.953125,6,0.707796875,1,0.368984375,0.3030703125,0.3613671875,4.5239140625,0.47568359375,0.5956640625,0,0,2,9,75.8215372907154
1,149.353125,1.6750390625,2.791796875,1,254.953125,6,0.707796875,1,0.344609375,0.3030703125,0.3613671875,4.5239140625,0.47568359375,0.5956640625,0,0,2,9,84.6799847792998
1,149.353125,1.6750390625,2.791796875,2,254.953125,6,0.707796875,1,0.344609375,0.3030703125,0.3613671875,4.5239140625,0.47568359375,0.5956640625,0,0,2,9,79.5026636225266
1,149.353125,1.6750390625,2.791796875,3,254.953125,6,0.707796875,1,0.344609375,0.3030703125,0.3613671875,4.5239140625,0.47568359375,0.5956640625,0,0,2,9,76.796803652968
1,149.353125,1.6750390625,2.791796875,1,254.953125,6,0.707796875,1,0.368984375,0.7324765625,0.3613671875,4.5239140625,0.47568359375,0.5956640625,0,0,2,9,84.3424657534247
1,149.353125,1.6750390625,2.791796875,2,254.953125,6,0.707796875,1,0.368984375,0.7324765625,0.3613671875,4.5239140625,0.47568359375,0.5956640625,0,0,2,9,79.0764840182648
1,149.353125,1.6750390625,2.791796875,3,254.953125,6,0.707796875,1,0.368984375,0.7324765625,0.3613671875,4.5239140625,0.47568359375,0.5956640625,0,0,2,9,76.5369101978691
1,149.353125,1.6750390625,2.791796875,1,254.953125,6,0.707796875,1,0.368984375,0.3030703125,0.7438515625,4.5239140625,0.47568359375,0.5956640625,0,0,2,9,82.7808219178082
1,149.353125,1.6750390625,2.791796875,2,254.953125,6,0.707796875,1,0.368984375,0.3030703125,0.7438515625,4.5239140625,0.47568359375,0.5956640625,0,0,2,9,78.8546423135464
1,149.353125,1.6750390625,2.791796875,3,254.953125,6,0.707796875,1,0.368984375,0.3030703125,0.7438515625,4.5239140625,0.47568359375,0.5956640625,0,0,2,9,76.6145357686454
1,149.353125,1.6750390625,2.791796875,1,254.953125,6,0.707796875,1,0.368984375,0.3030703125,0.3613671875,4.2647265625,0.47568359375,0.5956640625,0,0,2,9,84.4969558599696
1,149.353125,1.6750390625,2.791796875,2,254.953125,6,0.707796875,1,0.368984375,0.3030703125,0.3613671875,4.2647265625,0.47568359375,0.5956640625,0,0,2,9,78.9436834094368
1,149.353125,1.6750390625,2.791796875,3,254.953125,6,0.707796875,1,0.368984375,0.3030703125,0.3613671875,4.2647265625,0.47568359375,0.5956640625,0,0,2,9,75.8968797564688
1,149.353125,1.6750390625,2.791796875,1,254.953125,6,0.707796875,1,0.368984375,0.3030703125,0.3613671875,4.5239140625,0.48492578125,0.5956640625,0,0,2,9,83.91400304414
1,149.353125,1.6750390625,2.791796875,2,254.953125,6,0.707796875,1,0.368984375,0.3030703125,0.3613671875,4.5239140625,0.48492578125,0.5956640625,0,0,2,9,78.4307458143075
1,149.353125,1.6750390625,2.791796875,3,254.953125,6,0.707796875,1,0.368984375,0.3030703125,0.3613671875,4.5239140625,0.48492578125,0.5956640625,0,0,2,9,75.6807458143075
1,149.353125,1.6750390625,2.791796875,1,254.953125,6,0.707796875,1,0.368984375,0.3030703125,0.3613671875,4.5239140625,0.47568359375,0.4595703125,0,0,2,9,82.130898021309
1,149.353125,1.6750390625,2.791796875,2,254.953125,6,0.707796875,1,0.368984375,0.3030703125,0.3613671875,4.5239140625,0.47568359375,0.4595703125,0,0,2,9,76.2579908675799
1,149.353125,1.6750390625,2.791796875,3,254.953125,6,0.707796875,1,0.368984375,0.3030703125,0.3613671875,4.5239140625,0.47568359375,0.4595703125,0,0,2,9,73.9741248097413
1,149.353125,1.6750390625,2.791796875,1,254.953125,6,0.707796875,1,0.368984375,0.3030703125,0.3613671875,4.5239140625,0.47568359375,0.5956640625,1,0,2,9,85.4619482496195
1,149.353125,1.6750390625,2.791796875,2,254.953125,6,0.707796875,1,0.368984375,0.3030703125,0.3613671875,4.5239140625,0.47568359375,0.5956640625,1,0,2,9,79.6594368340944
1,149.353125,1.6750390625,2.791796875,3,254.953125,6,0.707796875,1,0.368984375,0.3030703125,0.3613671875,4.5239140625,0.47568359375,0.5956640625,1,0,2,9,76.2412480974125
1,149.353125,1.6750390625,2.791796875,1,254.953125,6,0.707796875,1,0.368984375,0.3030703125,0.3613671875,4.5239140625,0.47568359375,0.5956640625,0,0,2,39,64.4322678843227
1,149.353125,1.6750390625,2.791796875,2,254.953125,6,0.707796875,1,0.368984375,0.3030703125,0.3613671875,4.5239140625,0.47568359375,0.5956640625,0,0,2,39,59.0909436834094
1,149.353125,1.6750390625,2.791796875,3,254.953125,6,0.707796875,1,0.368984375,0.3030703125,0.3613671875,4.5239140625,0.47568359375,0.5956640625,0,0,2,39,58.0627853881279
2,133.265625,0.8889453125,2.923828125,1,4.134375,5,0.684640625,3,0.656609375,0.3684765625,0.3798515625,2.7567265625,0.82292578125,0.7195703125,0,0.4996875,1,245,63.6674277016743
