"il_hg","afn_hg","floor_hg","roof_hg","walls_s_hg","walls_e_hg","walls_n_hg","walls_w_hg","walls_int_hg","walls_ext_hg","windows_hg","doors_hg","air_change","top_max","top_min","ph_sup","ph_inf","phft","sim","typo","shell","level","position","orient","room","weather"
"54.2","-65.5","20","11.4","5.6","11.3","8.7","12.1","15.8","21.9","-0.3","2.5","4.3","30.1","10.4","0","47.1","52.9","00","linear","ref","5","corner","ne","dorm1","curitiba"
"57.8","-73.9","21.7","12.1","11.9","13.7","9","15","38.8","9","-0.2","3","4.5","28.9","10.9","0","42.3","57.7","00","linear","ref","5","corner","ne","dorm2","curitiba"
"41.7","-141.2","22.6","13.9","12.3","10.6","11.5","12.3","41.7","5.1","0.2","5.3","13.9","29.1","10.4","5.1","28.1","66.8","00","linear","ref","5","corner","ne","liv","curitiba"
"54.2","-100.1","19","10.7","5.2","11.8","8.1","8.5","15.6","18","-0.4","2.6","6.1","30","9.6","0","46.2","53.8","00","linear","ref","5","corner","nw","dorm1","curitiba"
"57.7","-113.8","21.5","11.7","12.3","15.5","8.5","13.4","39.3","10.4","-0.3","3.1","6.6","28.7","10.5","0","40.9","59.1","00","linear","ref","5","corner","nw","dorm2","curitiba"
"41.1","-114.2","19.5","11.6","10.5","10.1","9.5","8.2","34.9","3.5","-0.3","4.3","8.8","29.1","9.7","5.7","26","68.3","00","linear","ref","5","corner","nw","liv","curitiba"
"54.2","-51.5","15.4","10.8","2.7","11.5","9.7","9","12.2","20.8","-1.2","2.2","3.3","30.1","9.6","0","49.3","50.7","00","linear","ref","5","corner","se","dorm1","curitiba"
"57.8","-56.9","15","11","2.9","10.1","10.1","11.9","30.9","4.1","-1.1","2.5","3.5","28.9","10.5","0","46.1","53.9","00","linear","ref","5","corner","se","dorm2","curitiba"
"41.9","-136.6","21.1","14.1","9.4","10.2","14.8","10.6","40.2","4.8","0.1","5","13.8","29.1","10.4","4.6","31","64.4","00","linear","ref","5","corner","se","liv","curitiba"
"54.2","-91.1","14.2","10.1","2.2","8.6","9.2","8.8","11.9","16.8","-1.3","2.2","5.7","30.1","10","0","48.4","51.6","00","linear","ref","5","corner","sw","dorm1","curitiba"
"57.7","-101.1","14.7","10.6","2.4","12.3","10.4","9.7","31.1","3.7","-1.3","2.6","6","28.9","10.9","0","43.7","56.3","00","linear","ref","5","corner","sw","dorm2","curitiba"
"41.4","-103.8","17.4","11.4","7.1","8","12.3","7.5","31.9","3","-0.5","3.9","8.3","29.1","10.1","4.8","29.2","66","00","linear","ref","5","corner","sw","liv","curitiba"
"44.1","-89.8","11.2","7.9","-3.2","7.8","9.3","3.5","11.5","5.8","-0.9","1.5","4.3","28.1","10.9","0","42.2","57.8","00","linear","ref","5","middle","ne","dorm1","curitiba"
"56.5","-121.7","19.1","10.1","11.4","10.5","10.2","8.5","30.3","10.2","-0.9","2.7","5.7","28.5","11.1","0","39","61","00","linear","ref","5","middle","ne","dorm2","curitiba"
"44.7","-95.5","17.5","9.9","4.6","6.8","7.5","6.1","20.7","4.3","-0.7","3.5","4.7","28.6","11","6.4","21.8","71.8","00","linear","ref","5","middle","ne","liv","curitiba"
"44.1","-89.4","11.2","7.9","-3.3","3.4","9.3","7.7","11.3","5.8","-0.9","1.5","4.3","28.1","10.9","0","42","58","00","linear","ref","5","middle","nw","dorm1","curitiba"
"56.5","-121.3","19.1","10.1","11.3","8.4","10.1","10.5","30.2","10.1","-0.9","2.7","5.7","28.5","11.1","0","38.8","61.2","00","linear","ref","5","middle","nw","dorm2","curitiba"
"44.7","-95","17.6","9.9","4.5","6.1","7.5","7.4","21.2","4.3","-0.7","3.5","4.6","28.6","11","6.3","21.8","71.9","00","linear","ref","5","middle","nw","liv","curitiba"
"44.2","-75.7","7.6","7.8","3.5","5.4","-3.8","4.2","8.2","1","-1.7","1.9","3.9","28.1","10.8","0","46.3","53.7","00","linear","ref","5","middle","se","dorm1","curitiba"
"56.7","-102.9","11.8","9.3","2.5","7.8","8.4","5.9","22.1","2.5","-1.6","2","5.2","28.6","10.8","0","43.8","56.2","00","linear","ref","5","middle","se","dorm2","curitiba"
"45.3","-81.4","13.2","9.4","3.5","6","5","4.6","18","1.1","-1.2","2.9","4.2","28.6","10.9","4.1","29.2","66.6","00","linear","ref","5","middle","se","liv","curitiba"
"44.2","-76.8","7.5","7.7","3.4","4.1","-3.8","5.3","8.1","0.9","-1.7","1.9","3.9","28.1","10.8","0","46.2","53.8","00","linear","ref","5","middle","sw","dorm1","curitiba"
"56.7","-103.1","11.8","9.3","2.5","5.9","8.5","7.8","22.2","2.5","-1.6","2","5.2","28.6","10.8","0","43.7","56.3","00","linear","ref","5","middle","sw","dorm2","curitiba"
"45.3","-81.6","13.3","9.5","3.5","4.5","4.9","6.7","18.6","1.1","-1.2","2.9","4.2","28.6","10.9","4.1","29.3","66.6","00","linear","ref","5","middle","sw","liv","curitiba"
"45.8","-104.5","21","10.6","6.5","14.9","10.9","12.7","16.7","28.3","0.1","2.7","5","34.7","16.3","28.3","1.3","70.4","00","linear","ref","5","corner","ne","dorm1","rio_de_janeiro"
"48.4","-117.2","22.1","11.3","12.5","14.1","11.1","16.1","40.5","11.1","0.3","3.2","5.3","33.7","17.2","33","0.4","66.6","00","linear","ref","5","corner","ne","dorm2","rio_de_janeiro"
"34.5","-110.8","19.3","10.6","10.1","9.4","10.1","9.5","34","5.1","0.1","4.4","7.9","33.8","17","50","0","50","00","linear","ref","5","corner","ne","liv","rio_de_janeiro"
"46","-102.7","20.5","10.5","6.7","12.7","11.4","12.6","16.7","26.7","0.3","2.7","5.4","35","16.3","27.5","1.3","71.1","00","linear","ref","5","corner","nw","dorm1","rio_de_janeiro"
"48.6","-113.2","22.4","11.7","12.5","16.8","11.8","14.3","40.7","14.7","0.5","3.2","5.8","33.5","17.2","31.9","0.4","67.7","00","linear","ref","5","corner","nw","dorm2","rio_de_janeiro"
"34.5","-109.4","19.1","10.5","9.8","9.9","10.3","9","34.1","4.7","0.1","4.4","7.9","33.8","16.9","50","0","50","00","linear","ref","5","corner","nw","liv","rio_de_janeiro"
"46.1","-100.1","16.1","9.5","3.9","15.8","12.1","9.3","12.8","28.3","-0.9","2.4","6.4","34.9","15.8","26.3","2.1","71.6","00","linear","ref","5","corner","se","dorm1","rio_de_janeiro"
"48.9","-105.8","14.8","9.1","4","10.1","10.8","12.9","32.2","5.5","-0.8","2.7","6.6","34","16.4","29.9","1.4","68.7","00","linear","ref","5","corner","se","dorm2","rio_de_janeiro"
"34.9","-98.4","17.4","10.2","7.2","8.8","12.6","7.2","31.1","4.7","-0.1","3.9","6.8","34","16.5","45.3","0","54.7","00","linear","ref","5","corner","se","liv","rio_de_janeiro"
"46.3","-92.4","15.6","9.5","4.4","9.4","12","13.6","12.8","26.6","-0.6","2.4","6.3","35.2","15.8","25.3","2.2","72.4","00","linear","ref","5","corner","sw","dorm1","rio_de_janeiro"
"49.1","-96.5","14.8","9.4","4.5","13.1","10.5","10.2","31.8","6.6","-0.6","2.6","6.6","33.9","16.4","28.7","1.5","69.8","00","linear","ref","5","corner","sw","dorm2","rio_de_janeiro"
"35.1","-100.7","17.4","10.3","7.6","7.9","12.9","8.5","32.5","4.4","0","4","7.8","34","16.5","44.6","0","55.4","00","linear","ref","5","corner","sw","liv","rio_de_janeiro"
"37.3","-91.2","12.5","7.2","-1.2","8.6","13","4.4","15.6","9.1","-0.2","1.7","4.3","32.5","17","28.9","0.7","70.4","00","linear","ref","5","middle","ne","dorm1","rio_de_janeiro"
"47.5","-124.2","21.2","10.6","12.5","11.6","15.7","9.5","33.7","15.7","0","3","5.6","33.2","17.2","32.2","0.4","67.4","00","linear","ref","5","middle","ne","dorm2","rio_de_janeiro"
"37.4","-97.9","18.7","10.2","5.4","8.6","10.2","6.8","24.4","6.6","0.1","4","4.6","32.9","17","53.3","0","46.7","00","linear","ref","5","middle","ne","liv","rio_de_janeiro"
"37.3","-91","12.5","7.3","-1.2","4.5","13","8.6","15.7","9.2","-0.2","1.7","4.3","32.5","17","28.8","0.7","70.5","00","linear","ref","5","middle","nw","dorm1","rio_de_janeiro"
"47.6","-123.9","21.2","10.6","12.5","9.6","15.7","11.6","33.6","15.7","0","3","5.6","33.2","17.2","32.1","0.4","67.5","00","linear","ref","5","middle","nw","dorm2","rio_de_janeiro"
"37.5","-97.5","18.6","10.1","5.4","6.7","10.2","8.2","23.8","6.7","0.1","4","4.6","32.9","17","53.2","0","46.8","00","linear","ref","5","middle","nw","liv","rio_de_janeiro"
"37.8","-74.8","8.2","5.9","5.5","5.5","-1.9","5.1","11.2","3","-1.2","2.1","3.9","32.8","16.1","25","2.4","72.6","00","linear","ref","5","middle","se","dorm1","rio_de_janeiro"
"48.3","-100.3","12.4","8.1","5.8","8.2","8.9","6.3","23.4","5.8","-0.8","2.1","5.1","33.3","16.1","27.9","2.1","69.9","00","linear","ref","5","middle","se","dorm2","rio_de_janeiro"
"38.3","-80.5","13.7","8.5","4.9","7.7","5.8","4.9","20.9","2.5","-0.6","3.2","4.2","33.2","16.1","44.2","0","55.8","00","linear","ref","5","middle","se","liv","rio_de_janeiro"
"37.8","-74.5","8.2","5.9","5.5","5.1","-1.9","5.5","11.2","3","-1.2","2.1","3.9","32.8","16.1","24.9","2.4","72.6","00","linear","ref","5","middle","sw","dorm1","rio_de_janeiro"
"48.3","-99.8","12.4","8.1","5.8","6.4","8.9","8.1","23.3","5.8","-0.8","2.1","5.1","33.3","16.1","27.8","2.2","70","00","linear","ref","5","middle","sw","dorm2","rio_de_janeiro"
"38.3","-80.1","13.6","8.4","4.9","4.8","5.8","7.1","20.2","2.5","-0.6","3.1","4.2","33.2","16.1","43.9","0","56.1","00","linear","ref","5","middle","sw","liv","rio_de_janeiro"
"52.4","-56.9","18.2","9.4","4.6","10","7.7","10.8","14.2","19","-0.6","2.3","4.7","31.8","11.1","2","26.5","71.6","00","linear","ref","5","corner","ne","dorm1","sao_paulo"
"55.7","-63.6","20.4","10.2","10.9","12.6","8.1","13.7","35.6","8.1","-0.5","2.8","4.9","30.9","11.9","2.4","23.2","74.4","00","linear","ref","5","corner","ne","dorm2","sao_paulo"
"39.3","-129.4","21.4","11.7","11.7","9.7","10.5","11.2","38.6","4.5","0","4.8","13.8","30.8","11.5","16.4","10.5","73.1","00","linear","ref","5","corner","ne","liv","sao_paulo"
"52.2","-95.6","16.6","8.6","4","10.2","7.1","6.6","13.5","14.4","-0.8","2.2","6.6","31.9","11.4","2","24.9","73.1","00","linear","ref","5","corner","nw","dorm1","sao_paulo"
"55.4","-108.3","19.7","9.8","10.9","13.9","7.6","11.8","34.9","9.4","-0.7","2.8","7.1","30.9","12.4","2.6","21","76.5","00","linear","ref","5","corner","nw","dorm2","sao_paulo"
"38.9","-94","17","9","7.9","8.4","8","6.7","28.4","2.6","-0.7","3.5","6.9","30.9","12","17.6","9.1","73.3","00","linear","ref","5","corner","nw","liv","sao_paulo"
"52.4","-73.2","14.3","9.4","2.3","11.2","9.6","8.4","11.6","19.8","-1.4","2.1","6.4","31.1","10.9","1.6","27.9","70.4","00","linear","ref","5","corner","se","dorm1","sao_paulo"
"55.8","-78.7","14.4","9.7","2.5","9.6","10","11.7","30.2","3.6","-1.4","2.5","6.6","30.1","11.7","1.7","25.4","72.9","00","linear","ref","5","corner","se","dorm2","sao_paulo"
"39.5","-102","18.2","10.8","7.3","8.2","12.2","8.3","32.4","3.7","-0.3","4","10.3","30.4","11.5","14.2","13","72.8","00","linear","ref","5","corner","se","liv","sao_paulo"
"52.5","-101.8","14.8","10.1","3.1","9.3","10.5","10","12.8","20.1","-1.1","2.4","10","31.2","10.8","1.7","28.8","69.5","00","linear","ref","5","corner","sw","dorm1","sao_paulo"
"55.9","-112.3","15.4","10.5","3.3","13.5","11.2","10.5","33.4","5","-1.1","2.8","10.6","30.1","11.7","1.8","25.8","72.4","00","linear","ref","5","corner","sw","dorm2","sao_paulo"
"39.6","-85.9","17","10.5","6.6","7.8","12.6","7","31.1","3","-0.5","3.7","7.7","30.5","11.8","13.8","12.9","73.4","00","linear","ref","5","corner","sw","liv","sao_paulo"
"42.4","-78.7","9.5","6.1","-5.1","6.7","8.1","2","6.7","5.1","-1.1","1.3","4.2","30","12.3","1.7","22.7","75.5","00","linear","ref","5","middle","ne","dorm1","sao_paulo"
"54.2","-108","17.4","8.2","9.7","9.1","9","7.1","25.9","9","-1.3","2.3","5.5","30.7","12.5","2.6","20.1","77.3","00","linear","ref","5","middle","ne","dorm2","sao_paulo"
"42.3","-84.4","15.7","8","3.2","5.9","6.7","5.2","17.2","3.8","-1","3","4.5","30.5","12.6","18.9","8.1","72.9","00","linear","ref","5","middle","ne","liv","sao_paulo"
"42.4","-78.3","9.4","6","-5.2","1.9","8","6.7","6.4","5","-1.2","1.3","4.1","30","12.3","1.7","22.6","75.6","00","linear","ref","5","middle","nw","dorm1","sao_paulo"
"54.2","-107.6","17.3","8.2","9.6","7","8.9","9.1","25.8","8.9","-1.3","2.3","5.5","30.7","12.5","2.6","20","77.4","00","linear","ref","5","middle","nw","dorm2","sao_paulo"
"42.3","-83.8","15.8","8","3.1","5.2","6.7","6.5","17.7","3.8","-1","3","4.4","30.5","12.6","19","8.1","72.9","00","linear","ref","5","middle","nw","liv","sao_paulo"
"42.7","-67.1","6.2","6","2.3","4.5","-5","2.8","4.4","0.2","-1.9","1.5","3.9","29.2","12","1.1","25.9","72.9","00","linear","ref","5","middle","se","dorm1","sao_paulo"
"54.6","-91.3","10.3","7.6","1.3","6.6","7.1","4.7","18.4","1.3","-1.9","1.7","5.1","29.7","12.2","1.5","24.6","73.8","00","linear","ref","5","middle","se","dorm2","sao_paulo"
"43","-72.7","11.7","7.8","2.7","5.6","3.9","3.9","15.4","0.6","-1.5","2.4","4.1","29.7","12.4","14.1","12.9","73","00","linear","ref","5","middle","se","liv","sao_paulo"
"42.7","-67.8","6.2","6","2.3","2.8","-4.9","4.4","4.5","0.2","-2","1.5","3.9","29.2","12","1.1","25.9","73","00","linear","ref","5","middle","sw","dorm1","sao_paulo"
"54.6","-91.1","10.3","7.6","1.3","4.7","7.1","6.6","18.4","1.3","-1.9","1.7","5.1","29.7","12.2","1.5","24.7","73.8","00","linear","ref","5","middle","sw","dorm2","sao_paulo"
"43","-72.4","11.7","7.7","2.7","3.8","3.8","5.6","15.2","0.6","-1.5","2.4","4.1","29.7","12.3","14","12.9","73.1","00","linear","ref","5","middle","sw","liv","sao_paulo"
"42.5","-107.9","25.7","17.3","9.7","17.6","11.4","16.7","22","33.4","0.4","3.6","6.8","34.3","17.3","8.4","0","91.6","00","linear","ref","5","corner","ne","dorm1","sorriso"
"44.7","-119.6","26.2","17.8","16.4","18.4","11.6","20.8","52.7","11.6","0.5","4.1","7.2","33.7","18.5","11.5","0","88.5","00","linear","ref","5","corner","ne","dorm2","sorriso"
"30.9","-132.1","24.6","17.9","14.4","12.2","12.8","13.4","46.8","6.1","0.4","6","9.5","33.6","18.7","69.3","0","30.7","00","linear","ref","5","corner","ne","liv","sorriso"
"42.5","-119.9","25.1","17","9.6","16.4","11.3","16.1","21.7","31.8","0.4","3.5","7.8","34.4","17.8","8.5","0","91.5","00","linear","ref","5","corner","nw","dorm1","sorriso"
"44.7","-132.5","26.1","17.8","16.4","21.2","11.6","18.3","52.7","14.7","0.5","4.1","8.3","33.6","18.9","11.1","0","88.9","00","linear","ref","5","corner","nw","dorm2","sorriso"
"30.7","-124","23.4","17.3","13.8","12.8","12.3","11.4","44.6","5.6","0.3","5.7","7.9","33.5","18.4","72.2","0","27.8","00","linear","ref","5","corner","nw","liv","sorriso"
"43.1","-105.9","22.5","17.4","6.8","19","14.5","14.5","19.6","35.2","-0.2","3.4","7.6","34.3","16.1","7.8","0","92.2","00","linear","ref","5","corner","se","dorm1","sorriso"
"45.5","-116.5","20.9","17.4","6.8","15.9","15.7","19.1","48.1","9.4","-0.1","3.8","8","33.8","16.9","10.1","0","89.9","00","linear","ref","5","corner","se","dorm2","sorriso"
"31.4","-127.2","23.9","18.5","11.2","12.3","17.6","12.2","47","6.4","0.5","5.9","9.9","33.4","17.3","61.4","0","38.6","00","linear","ref","5","corner","se","liv","sorriso"
"43","-124.5","21.8","17.2","6.7","14.4","14.2","17.4","19.5","33.3","-0.1","3.5","8.5","34.8","16.2","8","0","92","00","linear","ref","5","corner","sw","dorm1","sorriso"
"45.4","-136.2","20.7","17.4","6.8","19.3","15.8","15.8","48.3","9.4","-0.1","3.8","9.1","33.7","17.1","10.1","0","89.9","00","linear","ref","5","corner","sw","dorm2","sorriso"
"31.1","-111.5","21.9","17.4","10.1","11.1","16.3","10.8","42.9","5.4","0.2","5.3","7.4","33.6","17.4","64.6","0","35.4","00","linear","ref","5","corner","sw","liv","sorriso"
"33.8","-99.3","14.1","12.9","0","10.1","12.7","6.4","21.1","8.1","-0.4","2.1","4.4","33","18.8","9.2","0","90.8","00","linear","ref","5","middle","ne","dorm1","sorriso"
"43.1","-133.5","22.9","15.4","15","13.7","13.9","11.5","40.1","13.9","-0.2","3.4","5.8","33.6","19.1","12.4","0","87.6","00","linear","ref","5","middle","ne","dorm2","sorriso"
"33","-105.8","20.8","15.2","7.5","9.8","10.1","8.2","29.6","5.9","-0.1","4.9","4.7","33.5","19","79.1","0","20.9","00","linear","ref","5","middle","ne","liv","sorriso"
"33.8","-99.3","14.1","12.9","0","6.4","12.7","10.1","21.1","8.1","-0.4","2.1","4.4","33","18.8","9.2","0","90.8","00","linear","ref","5","middle","nw","dorm1","sorriso"
"43.1","-133.4","22.9","15.4","15","11.4","13.8","13.7","40.1","13.8","-0.2","3.4","5.8","33.6","19.1","12.4","0","87.6","00","linear","ref","5","middle","nw","dorm2","sorriso"
"33","-105.7","20.8","15.2","7.5","8.2","10.1","9.9","29.7","5.9","-0.1","4.9","4.7","33.5","18.9","79.2","0","20.8","00","linear","ref","5","middle","nw","liv","sorriso"
"34.4","-89","10.8","12.8","7.5","7.8","-1","7.1","17.5","3.9","-1.1","3.1","4.2","33","18.4","7.4","0","92.6","00","linear","ref","5","middle","se","dorm1","sorriso"
"43.8","-118.4","15.9","14.9","7.4","11.2","12.5","9.2","32.9","7.4","-0.7","2.9","5.5","33.8","18.6","9.8","0","90.2","00","linear","ref","5","middle","se","dorm2","sorriso"
"33.8","-94.9","16.9","15","6.5","9.1","8.1","6.8","27.4","3.1","-0.5","4.3","4.5","33.5","18.5","64.2","0","35.8","00","linear","ref","5","middle","se","liv","sorriso"
"34.4","-89.3","10.8","12.9","7.6","7.2","-1","7.9","17.7","4","-1.1","3.1","4.2","33","18.4","7.4","0","92.6","00","linear","ref","5","middle","sw","dorm1","sorriso"
"43.8","-118.4","15.9","14.9","7.4","9.1","12.5","11.2","32.8","7.4","-0.7","2.9","5.5","33.8","18.6","9.8","0","90.2","00","linear","ref","5","middle","sw","dorm2","sorriso"
