"il_hg","afn_hg","floor_hg","roof_hg","walls_s_hg","walls_e_hg","walls_n_hg","walls_w_hg","walls_int_hg","walls_ext_hg","windows_hg","doors_hg","air_change","top_max","top_min","ph_sup","ph_inf","phft","sim","typo","shell","level","position","orient","room","weather"
"54.2","-77.3","19","8.8","7.4","12","8.3","10.9","14.4","24.2","-0.3","2.4","4.3","27.9","11.2","0","41.9","58.1","04","linear","tv","2","corner","ne","dorm1","curitiba"
"57.8","-86.2","20.2","9.9","11.3","12.5","8.6","14.6","36.2","8.6","-0.2","2.8","4.6","27.1","12","0","38.6","61.4","04","linear","tv","2","corner","ne","dorm2","curitiba"
"41.6","-126","19.7","7.9","11.3","8.9","9.4","10.4","35.6","4.5","0","3.7","10.2","27.2","11.3","1.6","26.1","72.3","04","linear","tv","2","corner","ne","liv","curitiba"
"54.2","-108","18.4","8.5","7.2","10.8","8","10.4","14.4","22","-0.3","2.5","5.9","27.9","10.8","0","41","59","04","linear","tv","2","corner","nw","dorm1","curitiba"
"57.8","-120.3","20.2","10.2","11.8","15.4","8.5","12.6","37.4","10.9","-0.2","3","6.4","27.1","11.4","0","36.8","63.2","04","linear","tv","2","corner","nw","dorm2","curitiba"
"41.2","-104.9","17.4","7.1","10.2","9.3","8.2","7.4","31.7","3.4","-0.4","3.2","6.9","27.1","10.3","1.2","24.4","74.4","04","linear","tv","2","corner","nw","liv","curitiba"
"54.3","-60.6","13.8","5.9","4","11.2","8.8","7.7","10.4","21.2","-1.1","1.9","3.5","28","10.6","0","46.5","53.5","04","linear","tv","2","corner","se","dorm1","curitiba"
"57.9","-65.9","13.2","5.7","3.8","8.3","8.2","10.1","25.2","5.1","-1.1","2.1","3.7","27","11.3","0","44.1","55.9","04","linear","tv","2","corner","se","dorm2","curitiba"
"42","-113.8","17.1","6.6","7.4","8","9.8","8.8","29.8","4.3","0","3","9.9","27.2","11.3","0.8","32","67.2","04","linear","tv","2","corner","se","liv","curitiba"
"54.3","-93.6","13.1","5.6","3.7","7.6","8.5","9.6","10.4","19","-1.1","2","5.4","28","10.6","0","45.2","54.8","04","linear","tv","2","corner","sw","dorm1","curitiba"
