"il_hg","afn_hg","floor_hg","roof_hg","walls_s_hg","walls_e_hg","walls_n_hg","walls_w_hg","walls_int_hg","walls_ext_hg","windows_hg","doors_hg","air_change","top_max","top_min","ph_sup","ph_inf","phft","sim","typo","shell","level","position","orient","room","weather"
"53.9","-116.5","19.4","7.4","6.7","9.5","6.6","13.5","17.2","19.1","-0.9","0","5.6","28.8","11","0","38.6","61.4","03","linear","tv","4","corner","ne","dorm1","curitiba"
"57.3","-145.3","22.7","10.3","13.6","18","7.3","16.8","46.5","7.3","-1.1","0","6.4","27.8","12","0","31.8","68.2","03","linear","tv","4","corner","ne","dorm2","curitiba"
"41.7","-118.8","21","9.3","12.4","10.6","10.8","12.5","41","5.4","0.2","0","10.7","27.4","10.9","1.9","27.4","70.7","03","linear","tv","4","corner","ne","liv","curitiba"
"53.9","-115.1","18.9","7.3","6.7","13.3","6.7","8.7","16.9","18.5","-0.8","0","5.5","28.6","10.9","0","38.7","61.3","03","linear","tv","4","corner","nw","dorm1","curitiba"
"57.3","-145.9","22.9","10.3","13.7","17.1","7.2","18.1","46.8","9.4","-1.1","0","6.4","27.8","12","0","31.8","68.2","03","linear","tv","4","corner","nw","dorm2","curitiba"
"41.2","-111.5","19.5","8.4","11.5","11.6","9.9","9.3","38.1","4.3","-0.2","0","8.1","27.1","10.1","1.4","25.4","73.2","03","linear","tv","4","corner","nw","liv","curitiba"
"54","-103.2","13.9","5.5","2.9","8.9","8.9","10.5","13.3","17.9","-1.7","0","5.2","28.7","10.5","0","42.4","57.6","03","linear","tv","4","corner","se","dorm1","curitiba"
"57.6","-114.1","14.1","6.9","3.6","12.1","9.3","11.8","31.3","5.4","-1.4","0","5.6","27.3","11.4","0","39.9","60.1","03","linear","tv","4","corner","se","dorm2","curitiba"
"42","-107.4","18.3","7.5","8.9","9.3","10.6","10.6","34.9","4.5","0","0","10.2","27.3","10.6","1","32.7","66.3","03","linear","tv","4","corner","se","liv","curitiba"
"54","-102","13.5","5.4","3","10.2","8.9","8.1","13","17.3","-1.5","0","5.2","28.5","10.4","0","42.4","57.6","03","linear","tv","4","corner","sw","dorm1","curitiba"
"57.6","-114.6","14.3","6.9","3.5","12.1","9.4","12.2","31.5","5.6","-1.5","0","5.6","27.4","11.4","0","39.8","60.2","03","linear","tv","4","corner","sw","dorm2","curitiba"
"41.5","-99.1","16.6","6.6","7.8","9.6","9.5","7.8","31.5","3.3","-0.5","0","7.5","27.3","10.5","1","29.6","69.3","03","linear","tv","4","corner","sw","liv","curitiba"
"44.1","-94.7","13.7","6.3","4.9","8.5","9.1","8.5","24.9","6.2","-0.6","0","4.4","26.4","11.7","0","36.9","63.1","03","linear","tv","4","middle","ne","dorm1","curitiba"
"56.3","-142.7","22.6","10","18.8","12.4","10.8","12.4","43.7","10.8","-1.1","0","6.3","27.9","11.9","0","32.2","67.8","03","linear","tv","4","middle","ne","dorm2","curitiba"
"44.1","-120.3","22.2","9.9","15","10.3","9.3","10.2","40.7","4.2","-1","0","5.4","27.8","12.2","5.4","15.6","79","03","linear","tv","4","middle","ne","liv","curitiba"
"44.1","-94.7","13.7","6.3","4.9","8.5","9.1","8.5","24.9","6.2","-0.6","0","4.4","26.4","11.7","0","36.9","63.1","03","linear","tv","4","middle","nw","dorm1","curitiba"
"56.3","-142.7","22.6","10","18.8","12.4","10.8","12.4","43.7","10.8","-1.1","0","6.3","27.9","11.9","0","32.2","67.8","03","linear","tv","4","middle","nw","dorm2","curitiba"
"44.1","-120.3","22.2","9.9","15","10.2","9.4","10.3","40.7","4.2","-1","0","5.4","27.8","12.2","5.4","15.6","79","03","linear","tv","4","middle","nw","liv","curitiba"
"44.3","-74.6","8.9","3.9","4.8","5.4","2.8","5.4","15.5","2.9","-0.9","0","3.8","26","11.3","0","44.3","55.7","03","linear","tv","4","middle","se","dorm1","curitiba"
