"il_hg","afn_hg","floor_hg","roof_hg","walls_s_hg","walls_e_hg","walls_n_hg","walls_w_hg","walls_int_hg","walls_ext_hg","windows_hg","doors_hg","air_change","top_max","top_min","ph_sup","ph_inf","phft","sim","typo","shell","level","position","orient","room","weather"
"54.2","-73.6","20.8","8.7","7.8","12.1","8.3","11.4","15.1","24.6","-0.2","2.5","4.2","28.1","11.1","0","42.7","57.3","02","linear","tv","3","corner","ne","dorm1","curitiba"
"57.8","-82.4","22.3","9.9","11.9","13.2","8.6","15.3","38.1","8.6","-0.1","3","4.5","27.3","11.7","0","39.1","60.9","02","linear","tv","3","corner","ne","dorm2","curitiba"
"41.7","-131.4","20.8","9.2","12.3","9.6","10.1","11.2","38.3","4.9","0.1","3.9","11.6","27.5","10.9","2.4","26.9","70.6","02","linear","tv","3","corner","ne","liv","curitiba"
"54.2","-106.9","20.1","8.2","7.5","11.2","7.9","10.3","15","22","-0.3","2.6","6","28.1","10.5","0","41.4","58.6","02","linear","tv","3","corner","nw","dorm1","curitiba"
"57.7","-119.9","22.5","10.1","12.4","16","8.5","13.2","39.2","10.9","-0.2","3.1","6.5","27.3","11.1","0","37.1","62.9","02","linear","tv","3","corner","nw","dorm2","curitiba"
"41.2","-110.2","18.9","8.2","11.2","10.1","8.7","8","34.3","3.8","-0.3","3.4","7.7","27.4","10","2","24.5","73.5","02","linear","tv","3","corner","nw","liv","curitiba"
"54.3","-55.9","14.9","6.5","4.2","11.4","9.6","8.3","11.1","22.4","-1","2","3.3","28.2","10.4","0","47.1","52.9","02","linear","tv","3","corner","se","dorm1","curitiba"
"57.9","-60.9","14.3","6.4","4.1","8.9","8.7","10.8","26.8","5.6","-1","2.2","3.5","27.2","11","0","44.6","55.4","02","linear","tv","3","corner","se","dorm2","curitiba"
"42.1","-119.1","18.1","7.6","8","8.5","10.5","9.5","32","4.5","0.1","3.3","11.3","27.4","10.9","1.1","32.8","66.1","02","linear","tv","3","corner","se","liv","curitiba"
"54.3","-92.6","14.1","6","3.8","8","9.2","9.5","10.9","19.6","-1.1","2.1","5.4","28.2","10.6","0","45.5","54.5","02","linear","tv","3","corner","sw","dorm1","curitiba"
"57.9","-101.2","14.4","6.5","3.9","11.5","9.2","8.9","27.9","5.6","-1.1","2.4","5.8","27.3","11.4","0","42.2","57.8","02","linear","tv","3","corner","sw","dorm2","curitiba"
"41.7","-94.3","16","6.5","6.5","8.3","9.2","6.8","27.5","3.3","-0.4","2.7","7.1","27.4","10.5","1","30","69","02","linear","tv","3","corner","sw","liv","curitiba"
"44.1","-103","14.5","6.2","4.8","8","9.1","8.9","25.3","5.5","-0.9","1.9","4.8","27","11.8","0","35.8","64.2","02","linear","tv","3","middle","ne","dorm1","curitiba"
"56.5","-136.4","21.9","9.6","13.7","11.8","11","10.7","36.2","11","-0.9","3.1","6.3","27.6","11.9","0","34","66","02","linear","tv","3","middle","ne","dorm2","curitiba"
"44.7","-108.8","20.4","9.3","11.1","9.6","8","6.9","31.1","4.5","-0.7","3.2","5.1","27.4","12","3.5","18.3","78.3","02","linear","tv","3","middle","ne","liv","curitiba"
"44.1","-102.5","14.5","6.1","4.8","8.9","9.1","7.9","25.2","5.5","-0.9","1.9","4.7","27","11.9","0","35.7","64.3","02","linear","tv","3","middle","nw","dorm1","curitiba"
"56.5","-135.7","21.9","9.6","13.6","10.7","10.9","11.8","36.1","10.9","-0.9","3.1","6.2","27.6","11.9","0","34","66","02","linear","tv","3","middle","nw","dorm2","curitiba"
"44.7","-107.9","20.4","9.3","11","6.9","8","9.5","30.8","4.5","-0.7","3.2","5.1","27.4","11.9","3.5","18.3","78.2","02","linear","tv","3","middle","nw","liv","curitiba"
"44.3","-75.7","8.4","2.6","4.2","4.6","-1","4.7","10.4","2","-1.5","1.5","4","26.5","11.2","0","44.7","55.3","02","linear","tv","3","middle","se","dorm1","curitiba"
"56.8","-103.6","12.7","5.8","5","7.5","8.5","6.2","22.2","5","-1.3","2","5.4","27","11.2","0","42.4","57.6","02","linear","tv","3","middle","se","dorm2","curitiba"
"45.7","-81.7","14.2","5.7","4.5","6.3","7.5","4.6","20.7","2.1","-1","2.1","4.4","27.1","11.3","0.5","30.3","69.1","02","linear","tv","3","middle","se","liv","curitiba"
"44.3","-76.6","8.4","2.7","4.1","4.7","-0.9","4.6","10.6","2","-1.5","1.5","4.1","26.5","11.2","0","44.5","55.5","02","linear","tv","3","middle","sw","dorm1","curitiba"
"56.8","-103.3","12.8","5.8","5.1","6.3","8.5","7.5","22.3","5.1","-1.3","2","5.4","27","11.2","0","42.4","57.6","02","linear","tv","3","middle","sw","dorm2","curitiba"
"45.7","-81.4","14.1","5.6","4.4","4.5","7.4","6.2","20.4","2.1","-1","2.1","4.4","27","11.3","0.5","30.4","69","02","linear","tv","3","middle","sw","liv","curitiba"
"45.6","-111.7","22.2","9.5","8.9","14.6","9.8","12.4","16.6","29.2","0.2","2.9","5.2","34","16.5","29.7","0.9","69.4","02","linear","tv","3","corner","ne","dorm1","rio_de_janeiro"
"48.3","-124","23.6","10.5","13.2","14","10","17","41.6","10","0.3","3.3","5.5","33.3","17.2","33.5","0.3","66.2","02","linear","tv","3","corner","ne","dorm2","rio_de_janeiro"
"34.4","-111.1","19.7","9.2","11.9","9.2","9.5","10.8","36.4","4.9","0.1","3.6","7.1","33.2","17.1","51.2","0","48.8","02","linear","tv","3","corner","ne","liv","rio_de_janeiro"
"45.8","-108","21.7","9.2","8.9","12.3","10","13.1","16.3","28","0.4","2.8","5.5","34","16.5","28.6","1","70.4","02","linear","tv","3","corner","nw","dorm1","rio_de_janeiro"
"48.5","-118.6","23.7","10.8","13","17.3","10.5","14.2","41.5","13.6","0.6","3.3","5.9","33","17.2","32.2","0.3","67.5","02","linear","tv","3","corner","nw","dorm2","rio_de_janeiro"
