"il_hg","afn_hg","floor_hg","roof_hg","walls_s_hg","walls_e_hg","walls_n_hg","walls_w_hg","walls_int_hg","walls_ext_hg","windows_hg","doors_hg","air_change","top_max","top_min","ph_sup","ph_inf","phft","sim","typo","shell","level","position","orient","room","weather"
"54.2","-72.4","20.6","9.2","8.2","13","9","11.8","15.4","26.6","0","2.6","4.1","27.1","11.4","0","40.6","59.4","02","linear","tm","4","corner","ne","dorm1","curitiba"
"57.8","-79","21.9","10","11.5","13.1","9.2","15","37.1","9.2","0.1","3","4.4","26.7","11.7","0","39.2","60.8","02","linear","tm","4","corner","ne","dorm2","curitiba"
"42","-133.9","20.8","9.7","12.7","10.4","10.8","11.5","39.7","5.6","0.3","4","12.4","27","11","1.2","29.5","69.3","02","linear","tm","4","corner","ne","liv","curitiba"
"54.1","-106.9","19.8","8.6","7.8","11.5","8.5","11","15.3","23.6","-0.1","2.7","6","26.9","11.1","0","39.1","60.9","02","linear","tm","4","corner","nw","dorm1","curitiba"
"57.8","-117.7","22.1","10.2","12.1","15.8","8.9","13.1","38.5","11.4","-0.1","3.2","6.5","26.7","11.2","0","37.1","62.9","02","linear","tm","4","corner","nw","dorm2","curitiba"
"41.5","-111.9","18.8","8.6","11.4","10.4","9.2","8.5","35.2","4.3","-0.2","3.5","8.1","26.8","10.1","1","26.7","72.3","02","linear","tm","4","corner","nw","liv","curitiba"
"54.3","-54.6","15.1","7.2","5.1","12.5","10.3","8.6","11.5","24.9","-0.7","2.1","3.1","27.2","11","0","44.5","55.5","02","linear","tm","4","corner","se","dorm1","curitiba"
"57.9","-57.5","14.1","6.5","4.7","9.1","8.6","10.8","26.7","6.5","-0.8","2.2","3.4","26.6","11.2","0","44.4","55.6","02","linear","tm","4","corner","se","dorm2","curitiba"
"42.4","-121.7","18.1","8.1","8.5","9.2","10.8","9.8","33.1","5.3","0.3","3.4","12.2","26.9","11","0.5","35.1","64.4","02","linear","tm","4","corner","se","liv","curitiba"
"54.2","-92.6","14","6.5","4.4","8.2","9.6","10.3","11.2","21.4","-0.9","2.2","5.4","27.1","11.1","0","42.5","57.5","02","linear","tm","4","corner","sw","dorm1","curitiba"
"57.9","-99.2","14.2","6.7","4.3","11.6","9.3","8.9","28","6.2","-1","2.4","5.8","26.7","11.6","0","41.5","58.5","02","linear","tm","4","corner","sw","dorm2","curitiba"
"41.9","-95.7","15.8","6.8","6.8","8.4","9.3","7.2","27.9","3.8","-0.3","2.7","7.5","26.8","10.6","0.4","32","67.7","02","linear","tm","4","corner","sw","liv","curitiba"
"44.1","-102.7","14.1","6.4","4.1","8.2","9.4","8.9","25","5.7","-0.8","1.9","4.6","26.4","12","0","34.7","65.3","02","linear","tm","4","middle","ne","dorm1","curitiba"
"56.5","-135.4","21.3","9.6","13.2","11.6","11.3","10.2","35","11.3","-0.8","3.1","6.1","26.9","12.1","0","33.2","66.8","02","linear","tm","4","middle","ne","dorm2","curitiba"
"44.9","-107.5","19.7","9.4","10.6","9.4","8.3","6.6","30.2","4.8","-0.7","3.2","5","26.9","12.1","1.9","19.7","78.4","02","linear","tm","4","middle","ne","liv","curitiba"
"44","-102","14.1","6.4","4.1","8.9","9.4","8.2","24.9","5.6","-0.9","1.9","4.6","26.4","12","0","34.6","65.4","02","linear","tm","4","middle","nw","dorm1","curitiba"
"56.5","-134.5","21.2","9.5","13.1","10.2","11.2","11.6","34.9","11.2","-0.9","3.1","6","26.9","12.1","0","33.1","66.9","02","linear","tm","4","middle","nw","dorm2","curitiba"
