"il_hg","afn_hg","floor_hg","roof_hg","walls_s_hg","walls_e_hg","walls_n_hg","walls_w_hg","walls_int_hg","walls_ext_hg","windows_hg","doors_hg","air_change","top_max","top_min","ph_sup","ph_inf","phft","sim","typo","shell","level","position","orient","room","weather"
"55.7","-115.4","16.9","10.7","4.7","13.9","11.3","11","34.3","6.6","-1.2","2.9","10.7","30.8","11.3","3","25.8","71.2","01","linear","tv","5","corner","sw","dorm2","sao_paulo"
"39.4","-89","18.3","10.6","7.4","8.5","12.1","7.5","32","3.5","-0.5","3.9","7.8","31.1","11.3","16.3","12.6","71.1","01","linear","tv","5","corner","sw","liv","sao_paulo"
"42.1","-86.2","12.1","6.4","0.7","6.7","7.2","4.3","14.7","4.2","-1.2","1.5","4.3","31.1","12","3.5","21.8","74.7","01","linear","tv","5","middle","ne","dorm1","sao_paulo"
"54","-116.7","20.1","8.5","11.6","10.2","9","9.1","30.9","9","-1.4","2.6","5.7","31.7","12.2","4.5","19.3","76.2","01","linear","tv","5","middle","ne","dorm2","sao_paulo"
"41.9","-91.6","17.6","8.1","5.7","6.6","6.5","6","21.3","3.5","-1.1","3.3","4.6","31.6","12.2","23.6","7.9","68.5","01","linear","tv","5","middle","ne","liv","sao_paulo"
"42.1","-85.7","12","6.3","0.6","4.2","7.2","6.7","14.5","4.2","-1.3","1.5","4.3","31.1","12.1","3.5","21.7","74.8","01","linear","tv","5","middle","nw","dorm1","sao_paulo"
"53.9","-116.2","20","8.4","11.6","9","9","10.2","30.8","9","-1.4","2.6","5.7","31.7","12.2","4.5","19.3","76.2","01","linear","tv","5","middle","nw","dorm2","sao_paulo"
"41.9","-90.9","17.6","8.1","5.7","6","6.6","7.1","21.8","3.6","-1.1","3.3","4.6","31.6","12.2","23.7","7.8","68.5","01","linear","tv","5","middle","nw","liv","sao_paulo"
"42.4","-74.4","9","6.2","3.3","4.7","-0.8","4","10.1","1.1","-2.1","1.8","4","30.2","11.8","2.5","25","72.5","01","linear","tv","5","middle","se","dorm1","sao_paulo"
"54.3","-100","12.9","7.8","3.4","7.4","8.5","6.4","22.3","3.4","-2.1","2","5.3","30.7","11.9","3.2","23.8","73","01","linear","tv","5","middle","se","dorm2","sao_paulo"
"42.7","-79.8","14.1","7.8","3.7","5.8","5.4","4.7","18.1","1.4","-1.6","2.8","4.3","30.8","12","18.3","12","69.7","01","linear","tv","5","middle","se","liv","sao_paulo"
"42.4","-75.2","9","6.2","3.3","4","-0.7","4.7","10.2","1.1","-2.1","1.8","4.1","30.2","11.8","2.5","25","72.5","01","linear","tv","5","middle","sw","dorm1","sao_paulo"
"54.3","-99.8","12.9","7.8","3.4","6.4","8.5","7.4","22.3","3.4","-2.1","2","5.3","30.7","11.9","3.2","23.8","73","01","linear","tv","5","middle","sw","dorm2","sao_paulo"
"42.7","-79.6","14.1","7.8","3.7","4.6","5.3","5.8","18","1.4","-1.6","2.8","4.3","30.8","11.9","18.3","12","69.7","01","linear","tv","5","middle","sw","liv","sao_paulo"
"42.3","-114","28.7","17.7","12.2","17.5","11","17.1","22.6","35.2","0.4","3.8","7","34.4","17.4","10.7","0","89.3","01","linear","tv","5","corner","ne","dorm1","sorriso"
"44.5","-125.6","30.1","18.3","17.6","19.1","11.1","22.4","55.8","11.1","0.5","4.4","7.4","34","18.2","14.2","0","85.8","01","linear","tv","5","corner","ne","dorm2","sorriso"
"30.7","-137.5","27.8","18.3","15.6","12.5","12.9","14","48.6","6.3","0.4","6.4","9.6","33.9","18.3","73.3","0","26.7","01","linear","tv","5","corner","ne","liv","sorriso"
"42.2","-126.4","28.3","17.5","12.1","16.8","10.7","16.8","22.3","34","0.4","3.8","7.9","34.6","18","10.8","0","89.2","01","linear","tv","5","corner","nw","dorm1","sorriso"
"44.5","-139.1","30","18.2","17.6","22.5","11.1","19","55.8","14.4","0.5","4.4","8.5","34.1","18.7","13.9","0","86.1","01","linear","tv","5","corner","nw","dorm2","sorriso"
"30.4","-129.9","26.7","17.7","15","13.4","12.3","11.8","46.7","5.9","0.3","6.1","8","34","18","77","0","23","01","linear","tv","5","corner","nw","liv","sorriso"
"42.9","-110.5","24.4","17.6","8","17.4","14.2","15","20.2","34.5","-0.2","3.6","7.6","34.6","16.1","9.9","0","90.1","01","linear","tv","5","corner","se","dorm1","sorriso"
"45.3","-121.1","24.2","17.8","7.9","16.4","16.1","19.9","49.5","10.7","-0.1","4.1","8.1","34.3","16.6","12.6","0","87.4","01","linear","tv","5","corner","se","dorm2","sorriso"
"31.1","-132.4","27.2","18.9","12","12.3","17.5","13.2","48.5","6.4","0.5","6.3","9.9","33.9","16.9","65.2","0","34.8","01","linear","tv","5","corner","se","liv","sorriso"
"42.8","-130","24","17.4","7.9","14.9","13.9","16.6","20.1","33.2","-0.1","3.7","8.6","35.1","16.2","10.2","0","89.8","01","linear","tv","5","corner","sw","dorm1","sorriso"
"45.2","-141.9","24.1","17.7","7.8","20","16.2","16.3","49.7","10.6","-0.1","4.1","9.2","34.3","16.7","12.6","0","87.4","01","linear","tv","5","corner","sw","dorm2","sorriso"
"30.8","-117.1","25.5","17.8","10.9","12.2","16.2","11.1","44.8","5.6","0.2","5.7","7.5","34.1","17","68.9","0","31.1","01","linear","tv","5","corner","sw","liv","sorriso"
"33.4","-109.5","18.6","13.4","5.9","10.2","11.4","9.2","30","6.8","-0.5","2.4","4.6","33.7","18.8","14.6","0","85.4","01","linear","tv","5","middle","ne","dorm1","sorriso"
"42.6","-145.4","27.7","15.8","17.3","14.9","13.5","13.7","45.9","13.5","-0.4","3.8","6.1","34.3","19","17.4","0","82.6","01","linear","tv","5","middle","ne","dorm2","sorriso"
"32.4","-115.9","25","15.6","10.4","10.6","9.9","9.2","34.6","5.6","-0.2","5.5","4.9","34.2","18.7","85.3","0","14.7","01","linear","tv","5","middle","ne","liv","sorriso"
"33.4","-109.5","18.6","13.4","5.9","9.1","11.4","10.3","30","6.7","-0.5","2.4","4.6","33.7","18.8","14.6","0","85.4","01","linear","tv","5","middle","nw","dorm1","sorriso"
"42.6","-145.3","27.6","15.8","17.3","13.7","13.5","14.9","45.8","13.5","-0.4","3.8","6","34.2","19","17.5","0","82.5","01","linear","tv","5","middle","nw","dorm2","sorriso"
"32.4","-115.8","25","15.6","10.4","9.2","10","10.7","34.7","5.6","-0.2","5.5","4.9","34.2","18.7","85.4","0","14.6","01","linear","tv","5","middle","nw","liv","sorriso"
"33.9","-98.9","15.5","13.2","7.9","8.2","3.2","8.8","24","4","-1.2","3.6","4.4","33.8","18.4","12.1","0","87.9","01","linear","tv","5","middle","se","dorm1","sorriso"
"43.3","-130.1","20.4","15.2","8.7","12.2","14.3","11.1","37.7","8.7","-0.8","3.2","5.7","34.4","18.5","14.2","0","85.8","01","linear","tv","5","middle","se","dorm2","sorriso"
"33.3","-104.9","21.6","15.3","7.4","9.5","10","7.8","31","3.7","-0.6","4.9","4.7","34.3","18.3","70.9","0","29.1","01","linear","tv","5","middle","se","liv","sorriso"
"33.9","-99.2","15.5","13.3","7.9","8.8","3.2","8.2","24.1","4.1","-1.2","3.6","4.4","33.7","18.4","12.1","0","87.9","01","linear","tv","5","middle","sw","dorm1","sorriso"
"43.3","-130.2","20.4","15.2","8.7","11.1","14.3","12.2","37.6","8.7","-0.9","3.2","5.7","34.4","18.5","14.2","0","85.8","01","linear","tv","5","middle","sw","dorm2","sorriso"
"33.3","-105","21.6","15.3","7.4","7.8","10","9.6","31.1","3.7","-0.6","4.9","4.7","34.3","18.3","71.1","0","28.9","01","linear","tv","5","middle","sw","liv","sorriso"
"35.1","-138.8","29.3","19.7","13.3","19","10.3","17.3","23.3","36.5","-0.3","4.1","5.7","36.1","23.3","14.8","0","85.2","01","linear","tv","5","corner","ne","dorm1","teresina"
"36.7","-153.6","29.9","20.1","18.7","19.1","10.3","23.3","57.9","10.3","-0.2","4.6","6.1","35.6","24.1","21","0","79","01","linear","tv","5","corner","ne","dorm2","teresina"
"25.5","-134.3","29","20","17.1","12.8","12.9","13.7","50.1","6.4","0.1","6.5","7.1","35.5","24","91","0","9","01","linear","tv","5","corner","ne","liv","teresina"
"35.3","-129.1","29","20","13.4","17.3","10.6","18","23.2","36","0","4.1","5.5","36.2","23.3","14.2","0","85.8","01","linear","tv","5","corner","nw","dorm1","teresina"
"36.9","-142.8","30.1","20.7","18.5","23.5","10.7","19.3","57.8","14.3","0.1","4.6","6","35.4","24.1","19.2","0","80.8","01","linear","tv","5","corner","nw","dorm2","teresina"
"25.9","-140.3","29.2","20.7","17.6","14.2","13.3","13","51.5","6.5","0.1","6.7","7.7","35.5","24","89.5","0","10.5","01","linear","tv","5","corner","nw","liv","teresina"
"35.5","-152","27.7","20","9.2","19.4","14.6","16.9","22.8","37.2","-0.4","4.2","7.4","36.8","22.9","13","0","87","01","linear","tv","5","corner","se","dorm1","teresina"
"37.1","-165.8","27.7","20.3","9.1","18.4","18.5","22.8","56.6","12.2","-0.3","4.7","7.8","36.3","23.6","17.8","0","82.2","01","linear","tv","5","corner","se","dorm2","teresina"
"25.7","-119","27.9","19.7","11.8","12.1","17","12.8","47.6","6.1","-0.1","6.1","5.7","36.2","23.6","89.2","0","10.8","01","linear","tv","5","corner","se","liv","teresina"
"35.1","-132.4","25.9","19","8.3","15.6","13.2","16.5","21.1","32.4","-0.5","3.8","5.8","37","22.9","15.1","0","84.9","01","linear","tv","5","corner","sw","dorm1","teresina"
"36.7","-145.3","26.4","19.5","8.3","21.3","17.1","17.3","52.7","11.3","-0.5","4.3","6.2","36.3","23.6","19.8","0","80.2","01","linear","tv","5","corner","sw","dorm2","teresina"
"25.7","-129.9","27.3","19.7","11.9","12.8","16.4","11.9","47.1","5.8","-0.1","6.1","5.9","36.2","23.6","89.3","0","10.7","01","linear","tv","5","corner","sw","liv","teresina"
"28.1","-119.8","21.4","17.1","8.7","11.5","12.8","12.4","37.8","7.5","-0.5","2.8","4.6","34.9","24.1","17.9","0","82.1","01","linear","tv","5","middle","ne","dorm1","teresina"
"35.9","-156.5","29.1","19.6","19.5","16.6","14.9","15.4","51.6","14.9","-0.3","4.3","6","35.6","24.1","20.3","0","79.7","01","linear","tv","5","middle","ne","dorm2","teresina"
"27.5","-126.5","28.2","19.6","13.2","13.2","11.2","10.4","41.7","6.3","-0.2","6.5","4.9","35.3","24","92.1","0","7.9","01","linear","tv","5","middle","ne","liv","teresina"
"28.1","-119.7","21.4","17.2","8.8","12.4","12.9","11.5","38","7.6","-0.5","2.8","4.6","34.8","24.1","17.9","0","82.1","01","linear","tv","5","middle","nw","dorm1","teresina"
"36","-156.3","29.1","19.7","19.5","15.4","14.9","16.6","51.6","14.9","-0.3","4.3","6","35.6","24.1","20.2","0","79.8","01","linear","tv","5","middle","nw","dorm2","teresina"
"27.6","-126.3","28.1","19.6","13.2","10.4","11.2","12.8","41.2","6.3","-0.2","6.5","4.9","35.3","24","92","0","8","01","linear","tv","5","middle","nw","liv","teresina"
"28.4","-113.3","19.4","16.8","10.8","10.4","4.6","11.9","31.7","6","-1.1","4.6","4.4","35.6","23.4","15.2","0","84.8","01","linear","tv","5","middle","se","dorm1","teresina"
"36.3","-147.9","25.6","19.2","12.2","15.3","18","13.9","47.2","12.2","-0.6","4","5.8","36.4","23.4","17.6","0","82.4","01","linear","tv","5","middle","se","dorm2","teresina"
"27.9","-120.5","26.5","19.3","9.9","12.7","13","9.7","40","5.3","-0.4","6.2","4.8","36.1","23.4","88.9","0","11.1","01","linear","tv","5","middle","se","liv","teresina"
"28.4","-112.9","19.4","16.8","10.8","12","4.6","10.4","31.7","6","-1.1","4.6","4.4","35.6","23.4","15.2","0","84.8","01","linear","tv","5","middle","sw","dorm1","teresina"
"36.3","-147.8","25.6","19.2","12.3","13.9","18","15.3","47.2","12.3","-0.6","4","5.8","36.4","23.4","17.5","0","82.5","01","linear","tv","5","middle","sw","dorm2","teresina"
"28","-120.3","26.4","19.3","9.9","9.7","13","12.5","39.7","5.3","-0.4","6.2","4.8","36.1","23.4","88.8","0","11.2","01","linear","tv","5","middle","sw","liv","teresina"
