"il_hg","afn_hg","floor_hg","roof_hg","walls_s_hg","walls_e_hg","walls_n_hg","walls_w_hg","walls_int_hg","walls_ext_hg","windows_hg","doors_hg","air_change","top_max","top_min","ph_sup","ph_inf","phft","sim","typo","shell","level","position","orient","room","weather"
"53.9","-113.1","18.6","6.7","4.8","9.1","7.4","13.1","16.7","17.7","-0.9","0","5.6","29.3","10.8","0","40.8","59.2","03","linear","ref","3","corner","ne","dorm1","curitiba"
"57.3","-144.2","22.1","9.9","13.6","18","7.7","16.4","46.4","7.7","-0.9","0","6.5","27.7","11.9","0","32.5","67.5","03","linear","ref","3","corner","ne","dorm2","curitiba"
"41.6","-119.4","20.7","9.3","12.6","11","11.2","12.7","41.6","5.9","0.1","0","9.9","27.3","11.4","1.8","26.9","71.3","03","linear","ref","3","corner","ne","liv","curitiba"
"54","-111.5","18.1","6.5","5","12.8","7.8","7.8","16.3","17","-0.7","0","5.5","29","10.8","0","40.7","59.3","03","linear","ref","3","corner","nw","dorm1","curitiba"
"57.3","-145","22.2","9.9","13.7","16.9","7.6","18.1","46.7","9.5","-1","0","6.5","27.7","11.9","0","32.4","67.6","03","linear","ref","3","corner","nw","dorm2","curitiba"
"41.2","-110.8","19","8.3","11.5","11.6","10.1","9.2","38","4.5","-0.3","0","7.6","27","10.5","1.3","25.1","73.6","03","linear","ref","3","corner","nw","liv","curitiba"
"54","-103.1","13.8","5","1.5","9.6","10.1","10.5","13.2","18.5","-1.7","0","5.3","29.3","10.5","0","43.7","56.3","03","linear","ref","3","corner","se","dorm1","curitiba"
"57.6","-112.1","13.5","6.5","2.9","11.9","9.1","11.8","30.7","5","-1.3","0","5.6","27.1","11.6","0","40.6","59.4","03","linear","ref","3","corner","se","dorm2","curitiba"
"41.9","-107.6","18","7.5","8.8","9.9","10.7","10.8","35.2","4.9","-0.1","0","9.4","27.2","11","1","32.4","66.6","03","linear","ref","3","corner","se","liv","curitiba"
"54","-101.6","13.4","4.9","1.8","10.2","10.4","8.3","12.8","17.8","-1.5","0","5.2","29","10.4","0","43.7","56.3","03","linear","ref","3","corner","sw","dorm1","curitiba"
"57.6","-112.9","13.7","6.5","2.8","12.3","9.2","12","31","5.3","-1.4","0","5.6","27.3","11.6","0","40.4","59.6","03","linear","ref","3","corner","sw","dorm2","curitiba"
"41.5","-98.1","16.1","6.4","7.6","9.5","9.4","8","31.2","3.3","-0.6","0","7","27.1","10.9","0.8","29.9","69.3","03","linear","ref","3","corner","sw","liv","curitiba"
"44.2","-89.7","12.5","5.5","1","8","10.9","8","19.5","8.4","-0.5","0","4.3","26.2","11.5","0","39.1","60.9","03","linear","ref","3","middle","ne","dorm1","curitiba"
"56.3","-142.4","22.1","9.7","18.9","12.5","11.2","12.4","43.8","11.2","-1","0","6.4","27.9","11.8","0","32.8","67.2","03","linear","ref","3","middle","ne","dorm2","curitiba"
"44.2","-120","21.6","9.7","15.1","10.4","9.5","10.3","40.9","4.3","-0.9","0","5.4","27.6","12.3","4.2","16.4","79.3","03","linear","ref","3","middle","ne","liv","curitiba"
"44.2","-89.7","12.5","5.5","1","8","10.9","8","19.5","8.4","-0.5","0","4.3","26.2","11.5","0","39.1","60.9","03","linear","ref","3","middle","nw","dorm1","curitiba"
"56.3","-142.4","22.1","9.7","18.9","12.5","11.2","12.4","43.8","11.2","-1","0","6.4","27.9","11.8","0","32.8","67.2","03","linear","ref","3","middle","nw","dorm2","curitiba"
"44.2","-120","21.7","9.7","15.1","10.3","9.5","10.4","40.9","4.3","-0.9","0","5.4","27.6","12.3","4.2","16.4","79.3","03","linear","ref","3","middle","nw","liv","curitiba"
"44.3","-70","8","3.2","5.3","4.9","0.1","4.9","11.5","3.7","-0.7","0","3.7","25.8","11.3","0","46.2","53.8","03","linear","ref","3","middle","se","dorm1","curitiba"
"56.7","-106.4","12.8","6","4.6","7.8","11.9","7.8","27.5","4.6","-1.3","0","5.4","27.1","11.5","0","41.8","58.2","03","linear","ref","3","middle","se","dorm2","curitiba"
"45.2","-92","14.9","5.4","4.6","6.6","9.8","6.6","26.5","1.2","-1.3","0","4.7","27.2","11.8","0.8","27.4","71.8","03","linear","ref","3","middle","se","liv","curitiba"
"44.3","-70","8","3.2","5.3","4.9","0.1","4.9","11.5","3.7","-0.7","0","3.7","25.8","11.3","0","46.2","53.8","03","linear","ref","3","middle","sw","dorm1","curitiba"
"56.7","-106.4","12.8","6","4.6","7.8","11.9","7.8","27.5","4.6","-1.3","0","5.4","27.1","11.5","0","41.8","58.2","03","linear","ref","3","middle","sw","dorm2","curitiba"
"45.2","-92","14.9","5.4","4.6","6.6","9.8","6.6","26.5","1.2","-1.3","0","4.7","27.2","11.8","0.8","27.4","71.8","03","linear","ref","3","middle","sw","liv","curitiba"
"45.4","-122.4","21.8","8.3","7","13.8","10.3","15.8","20.1","26.7","-0.2","0","5.8","34.7","16.5","30.6","1","68.4","03","linear","ref","3","corner","ne","dorm1","rio_de_janeiro"
"47.6","-147","24.2","10.8","14.9","19.7","10.8","18.7","50.9","10.8","0","0","6.4","33.6","17.9","36.6","0","63.3","03","linear","ref","3","corner","ne","dorm2","rio_de_janeiro"
"34.2","-112.2","20.2","9.7","12.6","11.2","11.4","12.7","41.6","6.3","0.1","0","6.6","33.4","17.4","51","0","49","03","linear","ref","3","corner","ne","liv","rio_de_janeiro"
"45.5","-119.2","20.9","8","7.1","15.1","10.7","11.5","19.2","25.2","0","0","5.6","34.9","16.4","30","1.1","68.9","03","linear","ref","3","corner","nw","dorm1","rio_de_janeiro"
"47.5","-148.4","24.5","10.9","15.1","19.4","10.7","20","51.5","13.7","-0.1","0","6.5","33.7","17.9","36.9","0","63.1","03","linear","ref","3","corner","nw","dorm2","rio_de_janeiro"
"34.4","-108.2","19.1","9","11.9","12.1","11","10.3","39.4","5.9","0.1","0","6.7","33.1","17.3","49.7","0","50.3","03","linear","ref","3","corner","nw","liv","rio_de_janeiro"
"45.7","-110.1","16.1","6.4","3.1","14.1","13","12.6","15.9","26.9","-1.2","0","5.5","34.9","16","28.8","1.8","69.5","03","linear","ref","3","corner","se","dorm1","rio_de_janeiro"
"48.7","-109.6","14.2","7","4.6","12.6","9.7","13.2","32.6","7.5","-0.6","0","5.5","33","16.3","30.5","1.7","67.8","03","linear","ref","3","corner","se","dorm2","rio_de_janeiro"
"34.8","-99.3","17.1","7.8","8.5","10.1","10.4","10.5","34.5","5.1","-0.2","0","6.5","33.5","16.7","44.5","0","55.5","03","linear","ref","3","corner","se","liv","rio_de_janeiro"
"45.8","-107.2","15.3","6.2","3.4","12.1","13.4","11.7","15.2","25.4","-1","0","5.4","35.1","16","28.2","1.9","70","03","linear","ref","3","corner","sw","dorm1","rio_de_janeiro"
