"il_hg","afn_hg","floor_hg","roof_hg","walls_s_hg","walls_e_hg","walls_n_hg","walls_w_hg","walls_int_hg","walls_ext_hg","windows_hg","doors_hg","air_change","top_max","top_min","ph_sup","ph_inf","phft","sim","typo","shell","level","position","orient","room","weather"
"54.5","-75.5","9.3","6.5","4.4","12.9","10.2","8.9","11.6","24.9","-0.2","1.9","4.3","26.7","11.5","0","45","55","01","linear","ref","1","corner","ne","dorm1","curitiba"
"58.1","-83.8","9.6","7.2","8.4","10","10.3","11.3","27.8","10.3","-0.1","2.2","4.5","25.7","12.5","0","41.2","58.8","01","linear","ref","1","corner","ne","dorm2","curitiba"
"41.8","-107.1","12.6","6","7.9","7.5","8.4","7.7","27.2","4.3","-0.1","3.5","8","25.5","12.3","0","27.2","72.8","01","linear","ref","1","corner","ne","liv","curitiba"
"54.5","-97.8","9.7","6.3","4.5","9.1","10.3","10.4","11.9","22.5","-0.1","1.9","5.6","26.9","11.5","0","44.7","55.3","01","linear","ref","1","corner","nw","dorm1","curitiba"
"58.1","-108.2","9.7","7.4","8.8","12.2","10.5","10.2","28.9","12.8","-0.1","2.3","6","25.6","12.2","0","41.1","58.9","01","linear","ref","1","corner","nw","dorm2","curitiba"
"41.6","-87.7","10.3","4.9","6.6","6.6","7.3","5.8","23.2","3.1","-0.4","2.9","5.6","25.6","11.4","0","26.8","73.2","01","linear","ref","1","corner","nw","liv","curitiba"
"54.5","-68.1","10.2","4.9","2.6","12.9","6.9","6.2","8.5","20.1","-1.3","1.6","3.9","26.7","11.2","0","47.1","52.9","01","linear","ref","1","corner","se","dorm1","curitiba"
"58.2","-74.7","10.7","4.7","2.6","6.9","7.1","8.4","21.6","3.4","-1.2","1.8","4.1","25.4","12","0","44.5","55.5","01","linear","ref","1","corner","se","dorm2","curitiba"
"42.1","-102","14","5.8","6.1","7.3","9.7","6.3","25.5","3.8","-0.2","3.2","7.9","25.5","12.3","0","31.7","68.3","01","linear","ref","1","corner","se","liv","curitiba"
"54.5","-91.9","10.8","4.7","2.8","6.4","6.9","10.5","8.8","17.8","-1.1","1.7","5.3","26.9","11.3","0","46.6","53.4","01","linear","ref","1","corner","sw","dorm1","curitiba"
"58.2","-100.3","10.9","4.9","2.8","9.2","7.6","7.1","22.6","4","-1.2","1.9","5.6","25.4","12.2","0","43.8","56.2","01","linear","ref","1","corner","sw","dorm2","curitiba"
"41.8","-80.7","11.6","4.7","4.9","5.1","8.4","5.5","21.3","2.6","-0.5","2.6","5.4","25.6","11.7","0","30.7","69.3","01","linear","ref","1","corner","sw","liv","curitiba"
"44.5","-81.9","8.5","3.8","-2.7","6.5","11.6","3.4","10","8.8","-0.4","1.3","4.4","25.1","12.5","0","43.1","56.9","01","linear","ref","1","middle","ne","dorm1","curitiba"
