"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","hvac_sens_he","hvac_sens_ce","hvac_total_he","hvac_total_ce","typo","simp","wrap","storey","cond","dwel","room","weather"
43.4,0.4,2.6,2.2,-6,-2.9,3.5,-3.2,-7.4,1.4,0,-1.4,0,-34.7,0,0.3,"Hip.","06","TV","Térreo","HVAC","L","Dorm. N","Curitiba"
43.9,1.8,0.7,-8.8,-5.6,2.4,1.6,-10.5,-8.2,0.9,0,-1.2,0,-27.2,0,0.1,"Hip.","06","TV","Térreo","HVAC","L","Dorm. S","Curitiba"
50.9,6.4,6.7,4.4,1.1,4.5,9.2,19.2,-6.4,2.3,0,-1.1,0,-78.3,0,29.2,"Hip.","06","TV","Térreo","HVAC","L","Sala","Curitiba"
33,2.2,5,6.2,3.7,-2.1,3.3,11,-7.7,1.8,0,-1.3,0,-43.4,0,0.3,"Hip.","06","TV","Térreo","HVAC","NE","Dorm. 1","Curitiba"
32.9,4.8,6.3,5.8,5.9,-1.2,6.4,16.8,-7.7,2,0,-1.4,0,-53.1,0,0.1,"Hip.","06","TV","Térreo","HVAC","NE","Dorm. 2","Curitiba"
39.4,14,11.5,10.8,7.9,4.5,7.7,31,-5.8,3,0,-1.1,0,-91.9,0,27.6,"Hip.","06","TV","Térreo","HVAC","NE","Sala","Curitiba"
33,2.1,5,6.1,3.2,-2.1,3.6,10.8,-7.7,1.8,0,-1.3,0,-43,0,0.3,"Hip.","06","TV","Térreo","HVAC","NO","Dorm. 1","Curitiba"
32.9,4.8,6.3,5.8,6.5,-1.2,5.8,16.8,-7.7,2,0,-1.3,0,-53.3,0,0.1,"Hip.","06","TV","Térreo","HVAC","NO","Dorm. 2","Curitiba"
39.4,14,11.5,10.8,7.9,4.5,7.7,31,-5.8,3,0,-1.1,0,-91.9,0,27.6,"Hip.","06","TV","Térreo","HVAC","NO","Sala","Curitiba"
33.7,1.2,1.4,-8.1,1.5,2.2,1.5,-2.9,-7.9,0.7,0,-1,0,-25.2,0,0,"Hip.","06","TV","Térreo","HVAC","SE","Dorm. 1","Curitiba"
