"il_hg","afn_hg","floor_hg","roof_hg","walls_s_hg","walls_e_hg","walls_n_hg","walls_w_hg","walls_int_hg","walls_ext_hg","windows_hg","doors_hg","air_change","top_max","top_min","ph_sup","ph_inf","phft","sim","typo","shell","level","position","orient","room","weather"
"54.3","-77.6","20.6","10","10","13.4","8","11.1","14.8","27.8","-0.5","2.6","4.6","28.5","10.8","0","41.2","58.8","04","linear","sf","2","corner","ne","dorm1","curitiba"
"57.9","-85.2","22","11","12.1","13","8.5","16","38.4","8.5","-0.4","3","4.9","28.3","11.2","0","39","61","04","linear","sf","2","corner","ne","dorm2","curitiba"
"41.3","-124.2","20.3","7.7","10.3","8.1","8.2","9.4","31.5","4.5","-0.2","3.7","11","27.9","10.8","3.8","22.7","73.5","04","linear","sf","2","corner","ne","liv","curitiba"
"54.2","-109.5","20.3","9.9","9.8","10.9","7.8","12.5","14.6","26.5","-0.6","2.7","6.3","28.5","10.4","0","40","60","04","linear","sf","2","corner","nw","dorm1","curitiba"
"57.8","-120.2","21.7","11.2","12.4","16.3","8.5","13.1","38.9","11.3","-0.5","3.2","6.7","28.3","10.6","0","37.4","62.6","04","linear","sf","2","corner","nw","dorm2","curitiba"
"40.9","-105.5","18.2","7.1","9.5","8.6","7.4","7.3","28.8","3.8","-0.7","3.3","7.6","28.1","9.3","3.8","20.8","75.4","04","linear","sf","2","corner","nw","liv","curitiba"
"54.4","-59.3","14.3","6.4","5","10.1","8.2","7.7","10.3","20.6","-1.3","1.9","3.6","28.1","10.3","0","46","54","04","linear","sf","2","corner","se","dorm1","curitiba"
"58","-64.6","14.6","6.6","5.1","8.6","8.5","10.8","26.2","6.9","-1.3","2.2","3.8","27.9","10.6","0","44.3","55.7","04","linear","sf","2","corner","se","dorm2","curitiba"
"41.8","-112.2","17.6","6.5","7","7","8.9","8","27","4","-0.1","3","10.6","27.9","10.4","2.1","29.4","68.5","04","linear","sf","2","corner","se","liv","curitiba"
"54.3","-93.2","13.8","6.4","4.9","7.5","7.9","9.2","10.2","19.4","-1.4","2.1","5.6","28.4","10.2","0","44.2","55.8","04","linear","sf","2","corner","sw","dorm1","curitiba"
"58","-101.6","14.3","6.9","5.1","11.1","8.7","8.7","26.7","7","-1.4","2.4","5.9","27.9","10.6","0","42.3","57.7","04","linear","sf","2","corner","sw","dorm2","curitiba"
"41.3","-90.4","15.3","5.9","6.1","7.2","8","6","24","3.3","-0.6","2.5","6.8","28.1","10","2.2","26.7","71","04","linear","sf","2","corner","sw","liv","curitiba"
"44.1","-104.6","15","7.5","9.3","7.5","9.1","9.2","29.3","5.8","-1.1","2.1","5.1","28.1","11.4","0","35.6","64.4","04","linear","sf","2","middle","ne","dorm1","curitiba"
