"il_hg","afn_hg","floor_hg","roof_hg","walls_s_hg","walls_e_hg","walls_n_hg","walls_w_hg","walls_int_hg","walls_ext_hg","windows_hg","doors_hg","air_change","top_max","top_min","ph_sup","ph_inf","phft","sim","typo","shell","level","position","orient","room","weather"
"54.3","-68.7","23.8","10.5","10.8","14.2","8.5","12","16","29.6","-0.4","2.8","4.7","29.1","10.8","0","43.2","56.8","04","linear","sf","5","corner","ne","dorm1","curitiba"
"57.9","-75.3","25.3","11.4","13","14","9","17.1","41.2","9","-0.4","3.2","4.9","28.8","11.1","0","41.1","58.9","04","linear","sf","5","corner","ne","dorm2","curitiba"
"41.6","-133.7","23.2","10.2","11.8","9.3","9.3","10.7","35.9","5.2","0","4.2","14.9","28.7","10.2","4.7","24.8","70.4","04","linear","sf","5","corner","ne","liv","curitiba"
"54.2","-104.6","23.3","10.1","10.4","11.6","8.2","13.1","15.5","27.8","-0.6","2.9","6.6","29","9.8","0","41.2","58.8","04","linear","sf","5","corner","nw","dorm1","curitiba"
"57.8","-115.1","25.1","11.3","13.1","17.2","8.9","13.9","41.3","11.8","-0.6","3.4","7","28.6","10","0","38.9","61.1","04","linear","sf","5","corner","nw","dorm2","curitiba"
"41","-115.4","21.4","9.1","10.8","9.8","8.4","8.3","32.8","4.4","-0.5","3.7","9.8","28.9","8.8","5.7","22.2","72.1","04","linear","sf","5","corner","nw","liv","curitiba"
"54.3","-49.7","17.1","8.4","5.8","11.2","9.3","8.9","11.9","23.3","-1.2","2.2","3.4","28.8","9.9","0","47.5","52.5","04","linear","sf","5","corner","se","dorm1","curitiba"
"58","-54","17.5","8.6","5.9","9.9","9.6","12.3","29.8","8","-1.2","2.5","3.6","28.6","10.1","0","45.9","54.1","04","linear","sf","5","corner","se","dorm2","curitiba"
"42","-124","20.5","9.4","8.1","8.2","10.4","9.3","31.3","4.7","0","3.6","14.4","28.7","10.1","3.7","31.1","65.2","04","linear","sf","5","corner","se","liv","curitiba"
"54.3","-89.9","16.4","7.9","5.4","8.4","8.7","10","11.4","21.2","-1.4","2.3","5.8","29.1","10.3","0","45.2","54.8","04","linear","sf","5","corner","sw","dorm1","curitiba"
"57.9","-98","17.1","8.4","5.7","12.4","9.7","9.8","29.8","7.8","-1.5","2.6","6.1","28.8","10.5","0","43.1","56.9","04","linear","sf","5","corner","sw","dorm2","curitiba"
"41.4","-100.8","18.4","8.1","7","8.3","9.2","7","27.7","3.8","-0.6","3","8.8","29","9.4","4.3","27.4","68.3","04","linear","sf","5","corner","sw","liv","curitiba"
"44","-109.3","18.3","7.7","9.9","7.9","9.4","9.7","31","5.9","-1.4","2.2","5","28.6","11.5","0","34.1","65.9","04","linear","sf","5","middle","ne","dorm1","curitiba"
"56.4","-142.1","24.3","10.2","14.3","11.8","12","11.6","37.7","12","-1.6","3.4","6.5","29.1","11.3","0","33.7","66.3","04","linear","sf","5","middle","ne","dorm2","curitiba"
"44.1","-113.9","23.4","9.9","11.7","9.3","8.4","7.4","31.7","5","-1.3","3.4","5.3","28.9","11.3","9.4","15.4","75.2","04","linear","sf","5","middle","ne","liv","curitiba"
"43.9","-108.5","18.3","7.6","9.9","9.7","9.4","7.9","31","5.9","-1.5","2.2","5","28.6","11.5","0","34.1","65.9","04","linear","sf","5","middle","nw","dorm1","curitiba"
"56.4","-141.2","24.3","10.1","14.3","11.6","12","11.8","37.6","12","-1.6","3.4","6.5","29.1","11.3","0","33.6","66.4","04","linear","sf","5","middle","nw","dorm2","curitiba"
"44.1","-112.6","23.3","9.8","11.6","7.4","8.3","9.3","31.6","5","-1.3","3.4","5.3","28.8","11.3","9.4","15.5","75.1","04","linear","sf","5","middle","nw","liv","curitiba"
"44.2","-83.3","11.4","5.2","5.4","4.9","4","6","17.1","3.1","-2","1.9","4.2","28.2","10.6","0","42","58","04","linear","sf","5","middle","se","dorm1","curitiba"
"56.6","-113","15.7","7.7","7.6","8.2","9.9","7.9","26","7.6","-2","2.4","5.6","28.7","10.5","0","40.2","59.8","04","linear","sf","5","middle","se","dorm2","curitiba"
"45","-89.4","16.7","7.3","5.6","6.5","8.3","5.2","22.4","3.2","-1.6","2.4","4.6","28.8","10.5","5.5","25.2","69.4","04","linear","sf","5","middle","se","liv","curitiba"
"44.2","-84.7","11.5","5.2","5.4","6","4.1","4.9","17.2","3.1","-2","2","4.3","28.2","10.7","0","41.7","58.3","04","linear","sf","5","middle","sw","dorm1","curitiba"
"56.6","-112.6","15.7","7.7","7.6","7.9","9.9","8.2","26","7.6","-2","2.4","5.6","28.7","10.5","0","40.3","59.7","04","linear","sf","5","middle","sw","dorm2","curitiba"
"45","-88.9","16.6","7.2","5.6","5.2","8.2","6.4","22.2","3.2","-1.5","2.4","4.6","28.7","10.5","5.4","25.3","69.3","04","linear","sf","5","middle","sw","liv","curitiba"
"45.7","-106.5","24","11","11.1","14.8","8.9","12.3","16.4","30.7","-0.1","3.1","5.1","34.8","16.4","30.6","1.1","68.2","04","linear","sf","5","corner","ne","dorm1","rio_de_janeiro"
"48.6","-116.6","25.4","11.9","13.4","14.2","9.4","17.7","42.4","9.4","0","3.5","5.5","34.7","16.7","32.6","0.8","66.6","04","linear","sf","5","corner","ne","dorm2","rio_de_janeiro"
"34.3","-114.3","21.5","10.3","11.5","8.9","8.9","10.4","34.8","5","-0.1","3.8","8.7","34.6","16.4","53.7","0","46.3","04","linear","sf","5","corner","ne","liv","rio_de_janeiro"
"45.9","-105.9","23.9","11.1","11.1","12.2","9","14.3","16.3","30.3","0.1","3.1","5.9","34.7","16.4","29.2","1.2","69.7","04","linear","sf","5","corner","nw","dorm1","rio_de_janeiro"
"48.8","-115.4","25.5","12.2","13.6","18","9.6","14.6","43","12.8","0.2","3.5","6.3","34.5","16.7","31.2","0.8","68","04","linear","sf","5","corner","nw","dorm2","rio_de_janeiro"
"34.2","-110.2","21.2","10","11","10","8.6","8.6","33.5","4.7","-0.1","3.8","8.5","34.7","16.4","54","0","46","04","linear","sf","5","corner","nw","liv","rio_de_janeiro"
"46.2","-96.4","16.6","8.8","6","11.7","9.6","8.9","12.1","24.1","-1","2.5","6.5","34.9","15.7","27.5","2.5","70","04","linear","sf","5","corner","se","dorm1","rio_de_janeiro"
"49.1","-103.5","16.8","9","6","10","9.9","12.6","30.4","8.1","-1","2.8","6.9","34.8","15.9","29.1","2.1","68.7","04","linear","sf","5","corner","se","dorm2","rio_de_janeiro"
"34.8","-96.3","18.5","9.5","7.5","7.6","9.8","8.8","29.4","4.4","-0.2","3.1","7.2","34.8","15.8","46.6","0","53.4","04","linear","sf","5","corner","se","liv","rio_de_janeiro"
"46.4","-87.9","16.4","8.9","6.1","8.9","9.5","11.1","12","23.6","-0.8","2.4","6.6","35.1","15.7","25.8","2.6","71.5","04","linear","sf","5","corner","sw","dorm1","rio_de_janeiro"
"49.4","-94","16.8","9.3","6.2","12.8","9.9","10.1","30.5","8.4","-0.7","2.7","7","34.7","15.9","27.5","2.3","70.3","04","linear","sf","5","corner","sw","dorm2","rio_de_janeiro"
"35","-95.7","18","9.2","7.3","8.5","9.4","7.3","28.4","4.1","-0.1","3.1","8.1","34.9","15.7","46.3","0","53.7","04","linear","sf","5","corner","sw","liv","rio_de_janeiro"
"36.8","-107.8","19.1","8.9","11","8.4","10.6","10.5","33.6","6.8","-0.7","2.3","4.8","34.5","16.9","34.4","0.6","65","04","linear","sf","5","middle","ne","dorm1","rio_de_janeiro"
"47.2","-140","25.5","11.4","15","12.4","13.5","12.3","39.8","13.5","-0.6","3.6","6.3","35.2","16.9","34.9","0.6","64.4","04","linear","sf","5","middle","ne","dorm2","rio_de_janeiro"
"36.6","-113.1","23.9","11.2","12.3","9.8","9.2","7.9","33.5","5.7","-0.4","3.7","5.1","34.6","16.7","62.4","0","37.6","04","linear","sf","5","middle","ne","liv","rio_de_janeiro"
"36.8","-107.8","19.1","8.9","11","10.4","10.6","8.5","33.5","6.8","-0.7","2.3","4.8","34.5","16.9","34.3","0.6","65.1","04","linear","sf","5","middle","nw","dorm1","rio_de_janeiro"
"47.3","-139.9","25.6","11.4","15","12.2","13.5","12.5","39.8","13.5","-0.6","3.6","6.3","35.2","16.9","34.9","0.6","64.4","04","linear","sf","5","middle","nw","dorm2","rio_de_janeiro"
"36.6","-113","23.9","11.2","12.3","7.9","9.2","9.9","33.6","5.7","-0.4","3.7","5.1","34.6","16.7","62.4","0","37.6","04","linear","sf","5","middle","nw","liv","rio_de_janeiro"
"37.6","-81.9","11.5","6.2","6","5.1","4.7","6.3","18.4","3.6","-1.4","2.2","4.2","33.8","15.8","28.6","2.6","68.8","04","linear","sf","5","middle","se","dorm1","rio_de_janeiro"
"48.1","-108.4","15.6","8.6","8.4","8.4","10.2","8.2","26.7","8.4","-1.2","2.4","5.5","34.3","15.8","30.3","2.4","67.3","04","linear","sf","5","middle","se","dorm2","rio_de_janeiro"
"37.8","-87.1","16.4","8.4","6","6.6","8.5","5.4","23","3.5","-0.9","2.6","4.5","34.3","15.5","49.2","0","50.8","04","linear","sf","5","middle","se","liv","rio_de_janeiro"
"37.6","-81.8","11.5","6.2","6","6.2","4.7","5.1","18.4","3.6","-1.4","2.2","4.2","33.8","15.8","28.6","2.6","68.8","04","linear","sf","5","middle","sw","dorm1","rio_de_janeiro"
"48.1","-108.5","15.6","8.7","8.4","8.2","10.2","8.4","26.7","8.4","-1.2","2.4","5.5","34.3","15.8","30.3","2.4","67.3","04","linear","sf","5","middle","sw","dorm2","rio_de_janeiro"
"37.8","-87.2","16.4","8.4","6","5.4","8.5","6.6","23","3.5","-0.9","2.6","4.5","34.3","15.6","49.2","0","50.8","04","linear","sf","5","middle","sw","liv","rio_de_janeiro"
"52.4","-61.4","22.6","9.7","10.3","13.6","8.1","11.5","15.2","28.2","-0.7","2.7","5.4","31.2","12.1","1.4","22.6","76.1","04","linear","sf","5","corner","ne","dorm1","sao_paulo"
"55.8","-67.4","24.2","10.6","12.5","13.4","8.7","16.4","39.5","8.7","-0.6","3.1","5.7","31.1","12.3","1.6","20.9","77.4","04","linear","sf","5","corner","ne","dorm2","sao_paulo"
"39.3","-126.5","22.4","9.5","11.4","8.9","8.9","10.3","34.5","4.9","-0.2","4","14.9","30.7","11.5","15.3","8.8","75.9","04","linear","sf","5","corner","ne","liv","sao_paulo"
"52.1","-105.7","21.6","9","9.7","10.9","7.6","12.1","14.6","25.7","-1.1","2.8","7.4","31.4","12.8","1.6","19.6","78.8","04","linear","sf","5","corner","nw","dorm1","sao_paulo"
"55.4","-116.5","23.7","10.3","12.5","16.5","8.4","13.3","39.5","11.2","-1","3.2","7.8","31.1","13.1","1.9","17.6","80.5","04","linear","sf","5","corner","nw","dorm2","sao_paulo"
"38.6","-101","19.8","8","10","9","7.7","7.6","30.3","4","-0.9","3.3","7.7","31","12.4","18.4","6","75.6","04","linear","sf","5","corner","nw","liv","sao_paulo"
"52.5","-71.1","16.3","7.7","5.5","10.7","8.9","8.5","11.4","22.2","-1.5","2.3","6.5","30.4","11.9","1.1","25.2","73.7","04","linear","sf","5","corner","se","dorm1","sao_paulo"
"55.9","-76.8","16.9","8.1","5.7","9.7","9.5","12.1","29.3","7.7","-1.5","2.6","6.9","30.2","12.1","1.3","23.9","74.8","04","linear","sf","5","corner","se","dorm2","sao_paulo"
"39.5","-98.3","18.9","8.3","7.3","7.4","9.5","8.6","28.6","4.2","-0.5","3.1","10.9","30","11.6","12.1","10.6","77.4","04","linear","sf","5","corner","se","liv","sao_paulo"
"52.6","-98.3","16.6","7.9","5.7","8.7","9.1","10.4","11.8","22.3","-1.3","2.4","10.4","30.6","11.3","1.2","26","72.9","04","linear","sf","5","corner","sw","dorm1","sao_paulo"
"56","-107.1","17.3","8.5","6","12.7","9.9","10.1","30.5","8.2","-1.3","2.8","11","30.2","11.5","1.4","24.2","74.4","04","linear","sf","5","corner","sw","dorm2","sao_paulo"
"39.6","-82.9","17.6","7.7","6.8","8","8.9","6.7","26.6","3.7","-0.6","2.8","8.1","30.3","11.8","12","10.7","77.3","04","linear","sf","5","corner","sw","liv","sao_paulo"
"42","-102.5","17","6.9","9.1","7.4","8.8","9.1","28.9","5.5","-1.7","2.1","5","31.2","13.6","2.7","14.3","82.9","04","linear","sf","5","middle","ne","dorm1","sao_paulo"
"53.9","-133.7","23","9.3","13.5","11.2","11.3","11","35.6","11.3","-2","3.2","6.5","31.6","13.5","3.1","14","83","04","linear","sf","5","middle","ne","dorm2","sao_paulo"
"41.6","-107.5","21.9","9","11","8.8","7.9","7.1","30","4.7","-1.6","3.2","5.3","31.3","13.5","24.6","4.1","71.4","04","linear","sf","5","middle","ne","liv","sao_paulo"
"42","-101.5","17","6.9","9.1","9.1","8.8","7.4","28.9","5.5","-1.7","2","4.9","31.2","13.6","2.8","14.3","82.9","04","linear","sf","5","middle","nw","dorm1","sao_paulo"
"53.8","-132.4","22.9","9.3","13.5","11","11.3","11.1","35.6","11.3","-2","3.2","6.4","31.6","13.6","3.1","14","82.9","04","linear","sf","5","middle","nw","dorm2","sao_paulo"
"41.6","-105.8","21.8","9","11","7","7.9","8.8","29.9","4.7","-1.5","3.2","5.2","31.4","13.5","24.4","4.1","71.4","04","linear","sf","5","middle","nw","liv","sao_paulo"
"42.4","-78.7","10.5","4.4","4.8","4.5","3.4","5.4","15.4","2.7","-2.3","1.7","4.3","29.5","13.2","1.2","21","77.8","04","linear","sf","5","middle","se","dorm1","sao_paulo"
