"il_hg","afn_hg","floor_hg","roof_hg","walls_s_hg","walls_e_hg","walls_n_hg","walls_w_hg","walls_int_hg","walls_ext_hg","windows_hg","doors_hg","air_change","top_max","top_min","ph_sup","ph_inf","phft","sim","typo","shell","level","position","orient","room","weather"
"54.3","-74.4","18.3","8.8","7.1","12.1","8.4","10.8","14.1","24.3","-0.2","2.3","4.2","27.7","11.1","0","42.5","57.5","00","linear","tv","2","corner","ne","dorm1","curitiba"
"57.9","-82.5","19.3","9.7","10.8","12.2","8.5","14","34.8","8.5","-0.1","2.7","4.5","26.9","11.9","0","39.4","60.6","00","linear","tv","2","corner","ne","dorm2","curitiba"
"41.7","-121.1","18.2","7","9.3","8.4","8.9","9.2","31.7","4.2","0","4.2","10.1","27","11.3","0.9","27.6","71.5","00","linear","tv","2","corner","ne","liv","curitiba"
"54.2","-104","17.7","8.5","6.9","10.6","8.1","10.4","14","22","-0.2","2.4","5.8","27.8","10.8","0","41.7","58.3","00","linear","tv","2","corner","nw","dorm1","curitiba"
"57.8","-115.4","19.2","10","11.2","14.6","8.5","12.3","35.8","10.7","-0.1","2.8","6.2","26.9","11.4","0","37.9","62.1","00","linear","tv","2","corner","nw","dorm2","curitiba"
"41.3","-99.9","15.8","6.1","8.2","7.8","7.7","6.9","27.4","3.1","-0.4","3.5","6.8","27","10.3","0.8","25.9","73.4","00","linear","tv","2","corner","nw","liv","curitiba"
"54.3","-59.9","13.8","5.5","3.8","10.9","7.4","7.5","10.2","19.5","-1.1","1.8","3.5","27.8","10.6","0","46.7","53.3","00","linear","tv","2","corner","se","dorm1","curitiba"
"58","-65.5","13.4","5.5","3.6","8.1","8.1","9.8","24.8","4.8","-1.1","2.1","3.7","26.8","11.3","0","44.1","55.9","00","linear","tv","2","corner","se","dorm2","curitiba"
"42.1","-112.8","17.4","6.4","7.2","7.7","10.8","7.6","29.4","4","0","3.7","9.9","27","11.4","0.5","32.1","67.4","00","linear","tv","2","corner","se","liv","curitiba"
"54.3","-92","13.1","5.3","3.6","7.3","7.1","9.4","10.1","17.4","-1.1","1.9","5.3","27.8","10.6","0","45.6","54.4","00","linear","tv","2","corner","sw","dorm1","curitiba"
"57.9","-100.4","13.2","5.8","3.6","10.4","8.5","8.1","25.7","5","-1.1","2.2","5.7","26.7","11.4","0","42.5","57.5","00","linear","tv","2","corner","sw","dorm2","curitiba"
"41.7","-88.2","14.7","5.4","5.9","6.2","9.4","6","24.7","2.8","-0.5","3","6.4","26.9","10.8","0.3","30.1","69.6","00","linear","tv","2","corner","sw","liv","curitiba"
"44.3","-89.3","11.3","4.7","1","6.9","8.7","3.9","14.8","5.6","-0.6","1.5","4.5","26.2","11.9","0","39.9","60.1","00","linear","tv","2","middle","ne","dorm1","curitiba"
"56.8","-121.7","18.1","9.8","11.9","10.4","11.5","9.3","31.7","11.5","-0.5","2.7","6","27.1","12","0","36.9","63.1","00","linear","tv","2","middle","ne","dorm2","curitiba"
"45.1","-94.5","16.3","7.4","5.3","6.7","7.4","6","21","4.4","-0.4","3.3","4.9","26.6","11.9","1.1","20.7","78.2","00","linear","tv","2","middle","ne","liv","curitiba"
"44.3","-89.1","11.2","4.6","0.9","3.9","8.6","6.9","14.7","5.6","-0.6","1.5","4.5","26.2","11.9","0","39.9","60.1","00","linear","tv","2","middle","nw","dorm1","curitiba"
"56.8","-121.4","18.1","9.8","11.9","9.3","11.5","10.4","31.7","11.5","-0.5","2.7","6","27.1","12","0","36.8","63.2","00","linear","tv","2","middle","nw","dorm2","curitiba"
"45.1","-94.1","16.3","7.5","5.3","6","7.5","7.1","21.3","4.4","-0.4","3.3","4.8","26.6","11.9","1.1","20.7","78.3","00","linear","tv","2","middle","nw","liv","curitiba"
"44.4","-72.8","8.3","2.4","3.9","4.3","-0.7","3.5","9.1","2","-1.4","1.5","4","25.9","11.3","0","45.4","54.6","00","linear","tv","2","middle","se","dorm1","curitiba"
"57","-98.8","11.9","5.4","4.9","6.9","7.8","5.9","20.6","4.9","-1.2","1.8","5.3","26.5","11.2","0","43.4","56.6","00","linear","tv","2","middle","se","dorm2","curitiba"
"45.9","-77.3","12.9","4.7","4","5.4","4.6","4.2","16.3","1.9","-1","2.5","4.4","26.4","11.3","0.2","31.2","68.6","00","linear","tv","2","middle","se","liv","curitiba"
"44.4","-73.6","8.3","2.4","3.9","3.4","-0.6","4.3","9.1","1.9","-1.5","1.5","4","25.9","11.3","0","45.3","54.7","00","linear","tv","2","middle","sw","dorm1","curitiba"
"57","-99","11.9","5.4","4.9","5.9","7.9","6.9","20.7","4.9","-1.2","1.8","5.3","26.5","11.2","0","43.3","56.7","00","linear","tv","2","middle","sw","dorm2","curitiba"
"45.9","-77.5","13","4.8","4","4.2","4.6","5.7","16.6","1.9","-1","2.5","4.4","26.4","11.3","0.2","31.2","68.6","00","linear","tv","2","middle","sw","liv","curitiba"
"45.9","-107.5","19.6","10.1","8.3","15","10.1","11.9","15.8","29.6","0.4","2.6","5.1","33.5","16.5","27.8","1","71.2","00","linear","tv","2","corner","ne","dorm1","rio_de_janeiro"
"48.6","-118","20.2","10.8","12","13.2","10.1","15.6","38.4","10.1","0.5","3","5.5","32.6","17.1","31.3","0.4","68.4","00","linear","tv","2","corner","ne","dorm2","rio_de_janeiro"
"34.6","-100.1","16.3","7.3","8.8","7.9","8.4","8.1","29","4.1","0","3.8","6.3","32.5","16.9","48.5","0","51.5","00","linear","tv","2","corner","ne","liv","rio_de_janeiro"
"46","-104.3","19.3","9.8","8.2","11.8","10.2","13.2","15.5","27.9","0.6","2.6","5.4","33.5","16.4","27.2","1","71.7","00","linear","tv","2","corner","nw","dorm1","rio_de_janeiro"
"48.8","-113.6","20.5","10.9","11.9","16","10.5","13.4","38.4","13.3","0.7","3","5.7","32.5","17.1","30.2","0.4","69.4","00","linear","tv","2","corner","nw","dorm2","rio_de_janeiro"
"34.6","-99.3","16.4","7","8.4","8.3","8.4","7.6","28.8","3.9","0","3.8","6.4","32.5","16.9","48.5","0","51.5","00","linear","tv","2","corner","nw","liv","rio_de_janeiro"
"46.3","-97.5","14.7","6.5","4.8","13.7","9","8.4","11.5","24.5","-0.7","2.2","5.8","33.7","15.8","25","2","73","00","linear","tv","2","corner","se","dorm1","rio_de_janeiro"
"49.2","-103.6","13.7","6.3","4.4","8.8","9.1","11.1","27.7","5.9","-0.7","2.4","6.1","32.7","16.4","27.5","1.4","71","00","linear","tv","2","corner","se","dorm2","rio_de_janeiro"
"35.1","-87","15.3","6.6","6.4","7.2","10.1","6.4","26.1","3.9","0","3.3","5.6","32.7","16.4","43.1","0","56.9","00","linear","tv","2","corner","se","liv","rio_de_janeiro"
