"il_hg","afn_hg","floor_hg","roof_hg","walls_s_hg","walls_e_hg","walls_n_hg","walls_w_hg","walls_int_hg","walls_ext_hg","windows_hg","doors_hg","air_change","top_max","top_min","ph_sup","ph_inf","phft","sim","typo","shell","level","position","orient","room","weather"
"54.3","-65.6","19.7","8.1","5.5","12.5","9.5","11.3","14.5","24.2","-0.1","2.3","4.1","28.1","10.9","0","45.7","54.3","01","linear","ref","4","corner","ne","dorm1","curitiba"
"57.9","-73.6","21.1","9.2","10.4","12.7","9.8","13.5","34.7","9.8","0","2.7","4.3","26.9","11.5","0","41.5","58.5","01","linear","ref","4","corner","ne","dorm2","curitiba"
"42","-127.4","19.5","8.3","9.7","9.5","10.4","10.4","35.3","4.8","0.2","4.5","12.5","27","10.9","1.1","30.3","68.6","01","linear","ref","4","corner","ne","liv","curitiba"
"54.3","-97.2","18.9","7.5","5.2","11","9","9.7","14.4","20.5","-0.2","2.3","5.9","28.1","10.2","0","44.4","55.6","01","linear","ref","4","corner","nw","dorm1","curitiba"
"57.9","-109.6","21.1","9.3","10.9","14.2","9.4","12.5","35.5","11.5","-0.1","2.8","6.4","26.9","10.9","0","39.6","60.4","01","linear","ref","4","corner","nw","dorm2","curitiba"
"41.5","-104.6","17.1","7","8.3","8.6","8.8","7.5","29.8","3.4","-0.3","3.7","8","27","10.1","1","27.6","71.4","01","linear","ref","4","corner","nw","liv","curitiba"
"54.4","-50.6","14.2","6","3.3","12.9","8.7","7.7","10.4","22.2","-1","1.9","3.2","28.1","10","0","49.2","50.8","01","linear","ref","4","corner","se","dorm1","curitiba"
"58","-55.6","13.5","5.8","3.5","8.5","8.4","10","25.7","4.6","-0.9","2.1","3.3","26.9","10.9","0","45.9","54.1","01","linear","ref","4","corner","se","dorm2","curitiba"
"42.3","-119.9","18.1","7.7","8","9","12.6","8.3","33.3","4.7","0.2","4.1","12.3","27","11","0.6","33.8","65.6","01","linear","ref","4","corner","se","liv","curitiba"
"54.4","-85.9","13.2","5.4","2.9","7.4","8.2","10.1","10.2","18.4","-1.1","1.9","5.4","28.2","10.6","0","48.2","51.8","01","linear","ref","4","corner","sw","dorm1","curitiba"
"58","-94.6","13.3","5.9","3.1","10.6","8.8","8.3","26.4","4.4","-1.1","2.2","5.7","26.8","11.3","0","43.8","56.2","01","linear","ref","4","corner","sw","dorm2","curitiba"
"41.9","-92.3","15.3","6.2","6.1","6.2","10.7","6.7","26.6","3.1","-0.3","3.2","7.5","26.9","10.4","0.5","31.2","68.4","01","linear","ref","4","corner","sw","liv","curitiba"
"44.3","-84","10.5","3.6","-4.1","7.3","10.2","1.7","8.1","6.9","-0.6","1.4","4.3","26.1","11.4","0","42.1","57.9","01","linear","ref","4","middle","ne","dorm1","curitiba"
"56.8","-115.8","19.4","8.2","10.3","9.7","12","7.6","27.6","12","-0.6","2.5","5.6","27.1","11.6","0","38.3","61.7","01","linear","ref","4","middle","ne","dorm2","curitiba"
"45.3","-89.5","16.4","6.8","2.9","5.9","8","5.5","17.4","4.9","-0.5","3.1","4.6","26.5","11.6","1","22.6","76.4","01","linear","ref","4","middle","ne","liv","curitiba"
"44.3","-83.7","10.5","3.6","-4.2","1.6","10.1","7.3","7.9","6.9","-0.7","1.4","4.2","26.1","11.4","0","42","58","01","linear","ref","4","middle","nw","dorm1","curitiba"
"56.8","-115.5","19.4","8.2","10.3","7.6","11.9","9.7","27.6","11.9","-0.6","2.5","5.6","27.1","11.6","0","38.1","61.9","01","linear","ref","4","middle","nw","dorm2","curitiba"
"45.3","-89.1","16.5","6.9","2.8","5.5","8","6.5","17.9","4.9","-0.5","3.1","4.5","26.5","11.7","0.9","22.5","76.6","01","linear","ref","4","middle","nw","liv","curitiba"
"44.4","-67.7","6.9","1.7","4.1","4.5","-3.9","2.6","5.2","2.1","-1.4","1.3","3.7","25.9","11.3","0","47.4","52.6","01","linear","ref","4","middle","se","dorm1","curitiba"
"56.9","-93","11.1","4.7","4","6.4","6.8","4.7","17.9","4","-1.2","1.7","5","26.5","11.4","0","44.5","55.5","01","linear","ref","4","middle","se","dorm2","curitiba"
"46","-72.6","12","4.3","3.6","5.1","3.4","3.7","14.2","1.6","-0.9","2.3","4","26.4","11.5","0.2","32.4","67.5","01","linear","ref","4","middle","se","liv","curitiba"
"44.4","-68.8","6.9","1.7","4","2.5","-3.9","4.4","5","1.9","-1.4","1.4","3.8","25.9","11.3","0","47.2","52.8","01","linear","ref","4","middle","sw","dorm1","curitiba"
"56.9","-93.3","11.1","4.8","4","4.7","6.9","6.5","18.1","4","-1.2","1.7","5","26.4","11.4","0","44.4","55.6","01","linear","ref","4","middle","sw","dorm2","curitiba"
"46","-72.9","12.1","4.4","3.7","3.7","3.3","5.8","14.8","1.7","-0.9","2.3","4","26.4","11.5","0.2","32.3","67.5","01","linear","ref","4","middle","sw","liv","curitiba"
"45.9","-103.6","21.4","9.1","6.5","15.8","11.5","12.4","16.1","30","0.3","2.6","5","33.9","16.5","27.6","1.1","71.3","01","linear","ref","4","corner","ne","dorm1","rio_de_janeiro"
"48.6","-115.3","22.4","9.9","11.7","13.6","11.7","15.2","38.3","11.7","0.4","3","5.3","32.9","17.3","31.6","0.3","68.1","01","linear","ref","4","corner","ne","dorm2","rio_de_janeiro"
"34.7","-104.2","17.6","7.8","8.7","8.7","9.5","8.5","30.6","4.7","0","4","7.3","32.8","17.1","47.2","0","52.8","01","linear","ref","4","corner","ne","liv","rio_de_janeiro"
"46.1","-100.6","20.9","8.8","6.5","12.3","12","13.2","16","28.1","0.5","2.6","5.3","34.1","16.5","26.7","1.1","72.2","01","linear","ref","4","corner","nw","dorm1","rio_de_janeiro"
