"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","max_op_temp","min_op_temp","typo","simp","wrap","storey","cond","dwel","room","weather"
46.8,23.5,11.5,10.8,9.8,7.1,10.8,38.5,-6.7,6.4,0,-120.1,3.4,2.2,1.4,96.4,34.4,16.6,"Hip.","10","SF","Intermediário","AFN","L","Dorm. N","Curitiba"
47.2,15.5,7.2,3.6,6.6,8.4,7.2,25.8,-6.7,5.4,0,-97.5,3,1.2,3.9,95,32.8,16.3,"Hip.","10","SF","Intermediário","AFN","L","Dorm. S","Curitiba"
49.4,18.6,9.2,5.5,6.1,5.6,9.9,27.1,-8.1,4,0,-99,3.2,37.2,0,62.8,35.9,16.3,"Hip.","10","SF","Intermediário","AFN","L","Sala","Curitiba"
36,26,0,12.1,9.3,8.5,9.7,39.6,-6.5,7.8,0,0,97968.5,0.2,1.9,97.9,33.8,14.6,"Hip.","10","SF","Intermediário","AFN","NE","Dorm. 1","Curitiba"
36.1,26.4,0,8.8,14.5,5.9,13.5,42.7,-6.1,7.5,0,0,100799.9,0.1,2,97.9,33.9,15.3,"Hip.","10","SF","Intermediário","AFN","NE","Dorm. 2","Curitiba"
38.1,26.5,13.3,9.8,8.6,6.7,8.4,33.5,-7.1,4.2,0,-109.9,3.4,45.1,0,54.9,33.9,17,"Hip.","10","SF","Intermediário","AFN","NE","Sala","Curitiba"
36,25.8,0,12,9.8,8.4,9.2,39.4,-6.4,7.7,0,0,97889.6,0.2,1.9,97.9,33.8,15.6,"Hip.","10","SF","Intermediário","AFN","NO","Dorm. 1","Curitiba"
36.1,26.5,0,8.8,13.9,6,14.2,42.9,-6.1,7.6,0,0,100852.9,0.1,2,97.9,33.8,15.1,"Hip.","10","SF","Intermediário","AFN","NO","Dorm. 2","Curitiba"
38.1,26.5,13.3,9.8,8.6,6.7,8.4,33.5,-7.1,4.2,0,-109.9,3.4,45.1,0,54.9,33.9,17,"Hip.","10","SF","Intermediário","AFN","NO","Sala","Curitiba"
36.3,16.6,0,4.6,6.2,8.9,6.8,26.4,-6.2,6,0,0,75926.6,0.1,1.5,98.4,31.8,15.3,"Hip.","10","SF","Intermediário","AFN","SE","Dorm. 1","Curitiba"
36.4,17,0,3.2,9.6,6.5,9,28.3,-5.8,5.8,0,0,77745.6,0.1,1.7,98.2,31.6,15.2,"Hip.","10","SF","Intermediário","AFN","SE","Dorm. 2","Curitiba"
39.3,14.2,6.9,2.8,4.6,6.1,4.6,18.1,-7.3,2.4,0,-73.9,2.8,25.7,0,74.3,32.4,16.1,"Hip.","10","SF","Intermediário","AFN","SE","Sala","Curitiba"
36.3,16.6,0,4.6,6.7,8.9,6.2,26.4,-6.1,5.9,0,0,75963.8,0.1,1.7,98.2,31.8,15.1,"Hip.","10","SF","Intermediário","AFN","SO","Dorm. 1","Curitiba"
36.4,17.1,0,3.2,9,6.5,9.6,28.3,-5.9,5.8,0,0,77781.5,0.1,1.8,98.2,31.6,15.5,"Hip.","10","SF","Intermediário","AFN","SO","Dorm. 2","Curitiba"
39.3,14.2,6.9,2.8,4.6,6.1,4.6,18.1,-7.3,2.4,0,-73.9,2.8,25.7,0,74.3,32.4,16.1,"Hip.","10","SF","Intermediário","AFN","SO","Sala","Curitiba"
46.7,23.9,11.8,11.2,11.2,7.2,10.2,39.7,-6.9,6.8,0,-123.8,3.5,2.8,1.3,95.9,35.1,16.3,"Hip.","10","SF","Intermediário","AFN","O","Dorm. N","Curitiba"
47.1,16.1,7.5,3.8,7.5,8.9,7.5,27.6,-6.8,5.7,0,-101.4,3.1,1.6,3.7,94.7,33.9,16.4,"Hip.","10","SF","Intermediário","AFN","O","Dorm. S","Curitiba"
47.9,24.3,12.2,7.3,13.2,7.3,9.5,37.3,-7.9,5.3,0,-120.6,3.3,49.6,0,50.4,37.3,16.2,"Hip.","10","SF","Intermediário","AFN","O","Sala","Curitiba"
34.5,25,12.7,11.8,12.3,8.5,12.1,44.7,-6.1,6.9,0,-117.1,4,71,0,29,40.3,19.8,"Hip.","10","SF","Intermediário","AFN","L","Dorm. N","Rio de Janeiro"
35.7,17.3,8.7,5,9.5,9.7,8.3,32.6,-5.4,6.2,0,-99.4,3.8,59.8,0,40.2,39.4,19.7,"Hip.","10","SF","Intermediário","AFN","L","Dorm. S","Rio de Janeiro"
38.2,23.2,12.5,6.9,8.7,7,12.7,35.4,-7.2,5.2,0,-110,3.3,92,0,8,42.3,22.3,"Hip.","10","SF","Intermediário","AFN","L","Sala","Rio de Janeiro"
26.8,27.6,0,13.2,10.2,9.9,10.5,43.8,-5.7,8.4,0,0,95659.4,57.2,0,42.8,40,18.9,"Hip.","10","SF","Intermediário","AFN","NE","Dorm. 1","Rio de Janeiro"
26.9,28.1,0,9.5,15.5,7,15.1,47.1,-5.4,8.1,0,0,98985.7,56.2,0,43.8,40,18.9,"Hip.","10","SF","Intermediário","AFN","NE","Dorm. 2","Rio de Janeiro"
29.9,30.2,15.8,11.3,9.9,8.1,9.7,39.1,-6,5,0,-116.2,3.5,95.6,0,4.4,40.5,22.7,"Hip.","10","SF","Intermediário","AFN","NE","Sala","Rio de Janeiro"
26.7,27.5,0,13.2,10.5,9.9,10.1,43.7,-5.7,8.3,0,0,95508.7,57.3,0,42.7,39.9,18.9,"Hip.","10","SF","Intermediário","AFN","NO","Dorm. 1","Rio de Janeiro"
26.9,28.3,0,9.6,15.1,7,15.6,47.2,-5.5,8.1,0,0,99112.5,56.1,0,43.9,40,18.9,"Hip.","10","SF","Intermediário","AFN","NO","Dorm. 2","Rio de Janeiro"
29.9,30.2,15.8,11.3,9.9,8.1,9.7,39.1,-6,5,0,-116.2,3.5,95.6,0,4.4,40.5,22.7,"Hip.","10","SF","Intermediário","AFN","NO","Sala","Rio de Janeiro"
27.8,18.4,0,6,7.1,10.3,7.5,30.9,-4.7,6.6,0,0,76576.7,48.7,0,51.3,38,18.9,"Hip.","10","SF","Intermediário","AFN","SE","Dorm. 1","Rio de Janeiro"
28,18.9,0,4.2,10.8,7.5,10.2,32.7,-4.3,6.6,0,0,78410.3,47.6,0,52.4,37.9,18.9,"Hip.","10","SF","Intermediário","AFN","SE","Dorm. 2","Rio de Janeiro"
32,16.5,9.1,3.9,5.6,7.3,5.5,22.3,-5.7,3,0,-76.8,3.3,82.3,0,17.7,38.5,21.7,"Hip.","10","SF","Intermediário","AFN","SE","Sala","Rio de Janeiro"
27.8,18.3,0,6,7.5,10.2,7,30.7,-4.7,6.6,0,0,76379.9,48.6,0,51.4,37.9,18.7,"Hip.","10","SF","Intermediário","AFN","SO","Dorm. 1","Rio de Janeiro"
28,19.1,0,4.3,10.3,7.5,10.8,32.9,-4.4,6.6,0,0,78596.5,47.5,0,52.5,37.9,18.9,"Hip.","10","SF","Intermediário","AFN","SO","Dorm. 2","Rio de Janeiro"
32,16.5,9.1,3.9,5.6,7.3,5.5,22.3,-5.7,3,0,-76.8,3.3,82.3,0,17.7,38.5,21.7,"Hip.","10","SF","Intermediário","AFN","SO","Sala","Rio de Janeiro"
34.5,25.2,13.2,11.8,12.2,8.6,11.9,44.4,-6.1,6.9,0,-118.4,4,71.3,0,28.7,40.6,19.7,"Hip.","10","SF","Intermediário","AFN","O","Dorm. N","Rio de Janeiro"
35.6,17.7,9.3,5.2,8.6,9.8,9.4,33,-5.3,6.2,0,-100.6,3.8,60.2,0,39.8,39.5,19.6,"Hip.","10","SF","Intermediário","AFN","O","Dorm. S","Rio de Janeiro"
37,26.9,14.2,8.1,15.2,8.2,11,42.5,-6.6,6.2,0,-124.9,3.4,93.5,0,6.5,42.1,22,"Hip.","10","SF","Intermediário","AFN","O","Sala","Rio de Janeiro"
