"il_hg","afn_hg","floor_hg","roof_hg","walls_s_hg","walls_e_hg","walls_n_hg","walls_w_hg","walls_int_hg","walls_ext_hg","windows_hg","doors_hg","air_change","top_max","top_min","ph_sup","ph_inf","phft","sim","typo","shell","level","position","orient","room","weather"
"54.1","-76.1","20.7","9.3","7.9","12.9","9","11.6","15.2","26.4","0","2.6","4.1","27.2","11.4","0","39.8","60.2","04","linear","tm","3","corner","ne","dorm1","curitiba"
"57.8","-82.9","21.9","10.1","11.2","12.9","9.2","14.7","36.4","9.2","0","3","4.4","26.7","11.8","0","38.6","61.4","04","linear","tm","3","corner","ne","dorm2","curitiba"
"41.9","-131.8","21.2","8.7","12.1","9.9","10.4","11","38.2","5.2","0.1","3.9","11.4","27","11.1","1.2","29","69.8","04","linear","tm","3","corner","ne","liv","curitiba"
"54.1","-109.6","19.8","8.8","7.6","11.4","8.6","11.1","15.1","23.6","-0.2","2.7","5.9","26.9","11.3","0","38.3","61.7","04","linear","tm","3","corner","nw","dorm1","curitiba"
"57.7","-120.3","22.1","10.3","11.9","15.5","9","12.9","37.9","11.5","-0.1","3.1","6.4","26.7","11.4","0","36.3","63.7","04","linear","tm","3","corner","nw","dorm2","curitiba"
"41.5","-109.8","19","7.7","10.8","9.9","8.9","8.1","33.8","3.9","-0.3","3.3","7.5","26.8","10.3","1","26.5","72.5","04","linear","tm","3","corner","nw","liv","curitiba"
"54.2","-58.7","15.5","6.6","4.8","12.3","9.5","8.4","11.2","23.8","-0.8","2.1","3.3","27.2","11.1","0","43.7","56.3","04","linear","tm","3","corner","se","dorm1","curitiba"
"57.9","-61.9","14.5","6","4.5","8.8","8.4","10.5","26.1","6.1","-0.9","2.2","3.5","26.7","11.3","0","43.7","56.3","04","linear","tm","3","corner","se","dorm2","curitiba"
"42.3","-119.9","18.6","7.3","8.2","9","10.5","9.5","32.1","5.1","0.2","3.3","11.2","27","11.1","0.6","34.4","65.1","04","linear","tm","3","corner","se","liv","curitiba"
"54.2","-95","14.4","6.1","4.3","8","9","10.3","11","20.7","-1","2.1","5.4","27.1","11.2","0","42","58","04","linear","tm","3","corner","sw","dorm1","curitiba"
"57.9","-101.8","14.5","6.3","4.3","11.3","9.1","8.8","27.6","6","-1","2.4","5.8","26.7","11.7","0","41.1","58.9","04","linear","tm","3","corner","sw","dorm2","curitiba"
"41.9","-94.1","16.1","6.3","6.5","8.1","9.1","7","27.1","3.7","-0.3","2.6","7","26.9","10.8","0.4","31.7","67.9","04","linear","tm","3","corner","sw","liv","curitiba"
"44","-103.6","14.6","6.4","4.2","8.3","9.7","9","25.2","6","-0.8","1.9","4.7","26.4","11.9","0","34.7","65.3","04","linear","tm","3","middle","ne","dorm1","curitiba"
"56.5","-136.7","21.2","10.1","13.3","11.7","11.8","10.3","35.3","11.8","-0.8","3.1","6.2","27","12","0","33.1","66.9","04","linear","tm","3","middle","ne","dorm2","curitiba"
"44.9","-108.5","20.4","9.2","10.7","9.5","8.5","6.7","30.3","5","-0.6","3.3","5.1","26.9","12.1","2","19.6","78.4","04","linear","tm","3","middle","ne","liv","curitiba"
"44","-103.1","14.6","6.3","4.1","9","9.7","8.3","25.1","5.9","-0.8","1.9","4.7","26.4","12","0","34.6","65.4","04","linear","tm","3","middle","nw","dorm1","curitiba"
"56.5","-135.9","21.2","10","13.2","10.3","11.7","11.7","35.2","11.7","-0.8","3.1","6.2","27","12","0","33.1","66.9","04","linear","tm","3","middle","nw","dorm2","curitiba"
"44.9","-107.6","20.3","9.1","10.5","6.6","8.5","9.4","30","5","-0.6","3.2","5","26.9","12.1","2.1","19.6","78.4","04","linear","tm","3","middle","nw","liv","curitiba"
"44.3","-75.7","8.3","2.7","4.5","4.9","-1.9","4.6","9.8","2.3","-1.4","1.5","4","25.9","11.6","0","43.9","56.1","04","linear","tm","3","middle","se","dorm1","curitiba"
"56.8","-103.1","12.5","5.5","5.4","7.4","8","5.7","21.1","5.4","-1.2","2","5.3","26.4","11.7","0","41.9","58.1","04","linear","tm","3","middle","se","dorm2","curitiba"
"45.9","-81","14","5.5","4.7","6.2","7.2","4.3","19.9","2.5","-0.9","2.1","4.3","26.6","11.6","0.3","31.9","67.8","04","linear","tm","3","middle","se","liv","curitiba"
"44.3","-76.5","8.3","2.7","4.5","4.7","-1.7","4.9","10","2.3","-1.4","1.6","4","25.9","11.6","0","43.7","56.3","04","linear","tm","3","middle","sw","dorm1","curitiba"
"56.8","-102.8","12.5","5.5","5.5","5.8","8.1","7.3","21.2","5.5","-1.2","2","5.3","26.4","11.7","0","41.9","58.1","04","linear","tm","3","middle","sw","dorm2","curitiba"
"45.9","-80.7","13.9","5.4","4.7","4.2","7","6.1","19.6","2.5","-0.9","2.1","4.3","26.5","11.6","0.2","32.1","67.7","04","linear","tm","3","middle","sw","liv","curitiba"
"45.2","-116.2","21.8","10.3","9.1","15.6","10.8","12.6","16.7","31.4","0.4","2.9","5.1","33.1","17.3","33.9","0.2","65.9","04","linear","tm","3","corner","ne","dorm1","rio_de_janeiro"
"48.1","-125.5","22.9","11","12.8","13.9","10.9","16.7","40.7","10.9","0.5","3.3","5.5","32.5","17.6","34.8","0.1","65.1","04","linear","tm","3","corner","ne","dorm2","rio_de_janeiro"
"34.6","-110.6","19.5","8.9","11.6","9.2","9.7","10.6","36","5.1","0.1","3.6","7","32.8","17.3","48.6","0","51.4","04","linear","tm","3","corner","ne","liv","rio_de_janeiro"
"45.4","-109.7","21.3","10","9.1","12.5","10.9","14.1","16.4","30.2","0.6","2.9","5.4","32.8","17.3","32.8","0.3","66.9","04","linear","tm","3","corner","nw","dorm1","rio_de_janeiro"
"48.4","-118.9","23","11.1","12.5","16.9","11.3","14","40.3","14.4","0.7","3.3","5.8","32.3","17.6","33.8","0.1","66.1","04","linear","tm","3","corner","nw","dorm2","rio_de_janeiro"
