"il_hg","afn_hg","floor_hg","roof_hg","walls_s_hg","walls_e_hg","walls_n_hg","walls_w_hg","walls_int_hg","walls_ext_hg","windows_hg","doors_hg","air_change","top_max","top_min","ph_sup","ph_inf","phft","sim","typo","shell","level","position","orient","room","weather"
"54.5","-81.5","12","7.2","6.6","11.7","8.3","9.5","12.6","23.5","-0.3","2.1","4.4","26.9","11.8","0","42.4","57.6","02","linear","tv","1","corner","ne","dorm1","curitiba"
"58.1","-90.3","12.2","8","10","10.8","8.4","13.1","31.8","8.4","-0.2","2.5","4.7","26.2","12.6","0","39.1","60.9","02","linear","tv","1","corner","ne","dorm2","curitiba"
"41.6","-114.5","15.4","7.5","10.4","8.1","8.5","9.4","31.9","4.5","0","3.2","8.2","25.9","12.2","0","23.1","76.9","02","linear","tv","1","corner","ne","liv","curitiba"
"54.4","-105.5","12.4","7.1","6.7","9.6","8.3","10.4","12.8","22.1","-0.2","2.2","5.8","26.8","11.6","0","42.3","57.7","02","linear","tv","1","corner","nw","dorm1","curitiba"
"58.1","-116.4","12.3","8.3","10.4","13.8","8.6","11","32.8","11","-0.1","2.6","6.2","26.1","12.2","0","38.9","61.1","02","linear","tv","1","corner","nw","dorm2","curitiba"
"41.3","-95","12.9","6.4","9.2","8.4","7.4","6.7","28.2","3.5","-0.3","2.8","5.9","25.9","11.2","0","22.5","77.5","02","linear","tv","1","corner","nw","liv","curitiba"
"54.5","-67.9","8.6","5.2","3.7","11.1","9","6.7","9.1","21.3","-1.2","1.6","3.8","26.7","11.2","0","46.5","53.5","02","linear","tv","1","corner","se","dorm1","curitiba"
"58.2","-73.8","9.1","5","3.5","7.2","7.3","9.1","22.1","4.9","-1.1","1.9","4.1","25.7","11.8","0","44.9","55.1","02","linear","tv","1","corner","se","dorm2","curitiba"
"42","-101.2","12.3","5.9","6.3","7.1","8.5","7.6","25.5","4","-0.1","2.6","7.8","25.8","12","0","32","68","02","linear","tv","1","corner","se","liv","curitiba"
"54.5","-92.6","9","5.1","3.7","6.8","9","9.8","9.3","20","-1.1","1.7","5.3","26.8","11.3","0","46.1","53.9","02","linear","tv","1","corner","sw","dorm1","curitiba"
"58.2","-100.3","9.2","5.2","3.6","9.8","7.6","7.3","23","5.3","-1.1","2","5.6","25.6","11.9","0","44.2","55.8","02","linear","tv","1","corner","sw","dorm2","curitiba"
"41.7","-80.5","9.9","4.8","5.2","6.5","7.3","5.7","21.7","3","-0.5","2.1","5.4","25.8","11.5","0","30.9","69.1","02","linear","tv","1","corner","sw","liv","curitiba"
"44.5","-89.6","8.5","5.1","3.8","6.6","9.5","7.5","20.8","6.7","-0.4","1.6","4.6","25.7","12.6","0","40","60","02","linear","tv","1","middle","ne","dorm1","curitiba"
"57.1","-116.8","9.5","7.6","10.9","9.5","12","8.8","29.3","12","-0.4","2.5","6.1","26.1","12.4","0","39.4","60.6","02","linear","tv","1","middle","ne","dorm2","curitiba"
"45.3","-93","10.1","7","8.9","7.6","7.6","5.7","24.9","4.9","-0.2","2.6","4.9","25.9","12.5","0","19.8","80.2","02","linear","tv","1","middle","ne","liv","curitiba"
"44.5","-89.2","8.4","5","3.8","7.5","9.5","6.5","20.7","6.6","-0.4","1.6","4.6","25.6","12.6","0","40","60","02","linear","tv","1","middle","nw","dorm1","curitiba"
"57.1","-116.3","9.4","7.5","10.9","8.8","11.9","9.5","29.2","11.9","-0.4","2.5","6","26.1","12.4","0","39.4","60.6","02","linear","tv","1","middle","nw","dorm2","curitiba"
"45.3","-92.5","10","7","8.8","5.6","7.6","7.6","24.7","4.9","-0.3","2.6","4.9","25.9","12.5","0","19.9","80.1","02","linear","tv","1","middle","nw","liv","curitiba"
"44.6","-67.6","5.4","2.1","4.2","3.7","-0.8","3.9","8.4","2.6","-1.2","1.3","3.9","24.7","11.7","0","48.3","51.7","02","linear","tv","1","middle","se","dorm1","curitiba"
"57.3","-90","5.6","4.3","5.2","5.7","6.5","5","17.2","5.2","-1","1.5","5.2","25","11.6","0","47","53","02","linear","tv","1","middle","se","dorm2","curitiba"
"46.2","-70.5","6.4","3.7","3.8","4.6","5.5","3.5","15.3","2.1","-0.7","1.6","4.3","25","11.7","0","34.1","65.9","02","linear","tv","1","middle","se","liv","curitiba"
"44.6","-68","5.3","2.1","4.2","3.9","-0.8","3.7","8.4","2.5","-1.2","1.3","4","24.7","11.7","0","48.2","51.8","02","linear","tv","1","middle","sw","dorm1","curitiba"
"57.3","-89.9","5.6","4.3","5.2","5","6.5","5.7","17.3","5.2","-0.9","1.5","5.2","25","11.6","0","47","53","02","linear","tv","1","middle","sw","dorm2","curitiba"
"46.2","-70.4","6.4","3.7","3.8","3.4","5.5","4.6","15.2","2.1","-0.7","1.6","4.3","25","11.7","0","34.1","65.9","02","linear","tv","1","middle","sw","liv","curitiba"
"46","-112.5","16.4","8.7","8.3","14.7","10","11.4","15.2","29.2","0.3","2.6","5.4","32.7","17.1","24.5","0.5","75","02","linear","tv","1","corner","ne","dorm1","rio_de_janeiro"
"48.7","-123.8","16.4","9.4","12","12.7","10.1","15.7","37.9","10.1","0.4","3","5.8","32","17.9","27.9","0","72.1","02","linear","tv","1","corner","ne","dorm2","rio_de_janeiro"
"34.4","-101.3","16.8","8.2","10.8","8.4","8.6","9.8","32.8","4.8","0.1","3.2","5.8","31.8","17.9","50.9","0","49.1","02","linear","tv","1","corner","ne","liv","rio_de_janeiro"
"46.1","-109.9","16.4","8.5","8.2","11.3","10.1","12.9","15","27.5","0.4","2.6","5.6","32.8","17.1","24.1","0.5","75.4","02","linear","tv","1","corner","nw","dorm1","rio_de_janeiro"
"48.9","-120","16.3","9.6","11.9","16","10.4","12.7","37.6","13.4","0.6","3","6","31.9","17.8","27","0","72.9","02","linear","tv","1","corner","nw","dorm2","rio_de_janeiro"
"34.5","-100.3","16.9","7.9","10.6","9.6","8.7","8","32.4","4.4","0.1","3.2","5.8","31.7","17.8","50.3","0","49.7","02","linear","tv","1","corner","nw","liv","rio_de_janeiro"
"46.5","-99.9","12.3","6.5","4.8","14","11","8.2","11.2","26.9","-0.8","2.1","5.7","32.8","16.6","21.7","1.2","77.1","02","linear","tv","1","corner","se","dorm1","rio_de_janeiro"
"49.3","-106.4","12.7","6.2","4.5","8.7","9","11.2","27.1","6.2","-0.7","2.3","6","31.9","17.2","24","0.7","75.4","02","linear","tv","1","corner","se","dorm2","rio_de_janeiro"
"35","-84.3","13.2","6.4","6.2","7.3","8.6","7.8","25.6","4.2","-0.1","2.5","5","31.9","17.2","42.6","0","57.4","02","linear","tv","1","corner","se","liv","rio_de_janeiro"
"46.5","-94.4","12.2","6.3","5","8.1","10.7","12.2","11","25","-0.6","2","5.5","33.1","16.6","21.3","1.2","77.5","02","linear","tv","1","corner","sw","dorm1","rio_de_janeiro"
"49.5","-99.9","12.5","6.2","4.7","11.3","8.7","8.6","26.5","6.8","-0.6","2.2","5.8","31.8","17.1","23","0.7","76.3","02","linear","tv","1","corner","sw","dorm2","rio_de_janeiro"
"35.1","-85","13.5","6.3","6.3","7.6","8.5","6.9","25.4","3.9","0","2.5","5.4","31.9","17.2","41.8","0","58.2","02","linear","tv","1","corner","sw","liv","rio_de_janeiro"
"37.6","-93.9","12.1","6.4","5.8","7.7","11.7","9","25.9","8.3","0.1","1.8","4.6","31.4","17.8","23.9","0","76.1","02","linear","tv","1","middle","ne","dorm1","rio_de_janeiro"
"48.2","-121.9","13.5","8.8","12.7","11","14.7","10.3","34","14.7","0.4","2.8","6","31.9","17.8","24.6","0.1","75.3","02","linear","tv","1","middle","ne","dorm2","rio_de_janeiro"
"37.7","-98.2","14","8.6","10.4","8.7","9.3","6.6","28.9","6.1","0.3","3.1","4.9","31.6","17.8","52","0","48","02","linear","tv","1","middle","ne","liv","rio_de_janeiro"
"37.6","-93.9","12.1","6.4","5.8","9","11.7","7.7","25.9","8.3","0.1","1.8","4.6","31.4","17.8","23.9","0","76.1","02","linear","tv","1","middle","nw","dorm1","rio_de_janeiro"
"48.2","-121.9","13.5","8.8","12.7","10.3","14.7","11","34","14.7","0.4","2.8","6","31.9","17.8","24.6","0.1","75.3","02","linear","tv","1","middle","nw","dorm2","rio_de_janeiro"
"37.7","-98.1","14","8.6","10.4","6.6","9.3","8.7","28.9","6.1","0.3","3.1","4.9","31.6","17.8","52","0","48","02","linear","tv","1","middle","nw","liv","rio_de_janeiro"
"38.4","-69.7","8.2","3.2","5.4","4.4","0.6","4.9","11.9","3.4","-0.9","1.7","4","30.7","16.9","17.6","1.2","81.2","02","linear","tv","1","middle","se","dorm1","rio_de_janeiro"
"49.1","-91.6","8.7","5.2","6.6","6.7","7.7","6","20.3","6.6","-0.5","1.7","5.2","31.1","16.8","18.8","1.2","80","02","linear","tv","1","middle","se","dorm2","rio_de_janeiro"
"38.9","-73.1","9.6","4.9","4.7","5.4","6.6","4.1","18.1","2.8","-0.3","1.9","4.3","31","16.8","38.4","0","61.6","02","linear","tv","1","middle","se","liv","rio_de_janeiro"
"38.4","-69.6","8.2","3.2","5.3","4.9","0.6","4.4","11.9","3.4","-0.9","1.7","4","30.7","16.9","17.6","1.2","81.2","02","linear","tv","1","middle","sw","dorm1","rio_de_janeiro"
"49.1","-91.6","8.7","5.2","6.6","6","7.7","6.7","20.3","6.6","-0.5","1.7","5.2","31.1","16.8","18.8","1.2","80","02","linear","tv","1","middle","sw","dorm2","rio_de_janeiro"
"38.9","-73.1","9.6","4.9","4.7","4.1","6.6","5.4","18.1","2.8","-0.3","1.9","4.3","31","16.8","38.4","0","61.6","02","linear","tv","1","middle","sw","liv","rio_de_janeiro"
"52.6","-69.3","9.5","6.1","5.6","10.6","7.3","8.2","11","20.8","-0.6","1.9","4.4","29","13.8","0.2","19.7","80.1","02","linear","tv","1","corner","ne","dorm1","sao_paulo"
"56","-76.5","9.8","7.1","8.9","9.6","7.5","11.7","28.3","7.5","-0.5","2.2","4.7","28.3","14.6","0.1","16.6","83.3","02","linear","tv","1","corner","ne","dorm2","sao_paulo"
"39.4","-104.8","13.1","6.6","9.4","7.3","7.6","8.5","28.9","4","-0.2","2.9","8.1","28","14","3.8","5.3","90.8","02","linear","tv","1","corner","ne","liv","sao_paulo"
"52.5","-97.1","9.5","5.8","5.5","8.1","7.2","8.6","10.9","18.6","-0.6","1.9","5.9","28.9","14","0.2","19.2","80.6","02","linear","tv","1","corner","nw","dorm1","sao_paulo"
"55.9","-107.2","9.5","7.2","9.1","12.2","7.6","9.6","28.6","9.8","-0.5","2.3","6.3","28.2","14.8","0.1","15.8","84","02","linear","tv","1","corner","nw","dorm2","sao_paulo"
"39.1","-81.1","9.7","5.3","7.9","7.1","6.3","5.6","24.1","2.9","-0.6","2.3","5","28","14.7","3.7","3.8","92.5","02","linear","tv","1","corner","nw","liv","sao_paulo"
"52.8","-73.9","6.7","4.5","3.2","10.5","8.4","5.9","8.1","19.9","-1.4","1.5","5.1","27.8","13.5","0.1","23.8","76.2","02","linear","tv","1","corner","se","dorm1","sao_paulo"
"56.2","-79.3","7.2","4.4","3.1","6.5","6.7","8.4","20.3","4.4","-1.4","1.7","5.4","26.7","14.2","0","21.7","78.3","02","linear","tv","1","corner","se","dorm2","sao_paulo"
"39.8","-77.5","8.7","4.6","5","5.8","7","6.3","20.7","3.2","-0.5","2","6.2","27","14","2.4","7.8","89.9","02","linear","tv","1","corner","se","liv","sao_paulo"
"52.9","-92.2","7.9","4.7","3.7","6.4","8.9","9.5","8.7","19.7","-1.1","1.7","6.9","27.8","13.2","0.1","24.2","75.7","02","linear","tv","1","corner","sw","dorm1","sao_paulo"
"56.4","-99.4","8","4.8","3.6","9.4","7.2","7","21.8","5.4","-1.1","1.9","7.3","26.6","13.9","0","22.3","77.7","02","linear","tv","1","corner","sw","dorm2","sao_paulo"
"39.9","-63","7.5","3.9","4.4","5.6","6.2","4.9","18.4","2.7","-0.6","1.8","4.7","26.9","14.3","1.7","8.4","90","02","linear","tv","1","corner","sw","liv","sao_paulo"
"42.9","-79","6","4.1","2.4","5.6","8.2","6.3","16.7","5.8","-0.7","1.3","4.4","27.7","14.6","0","16.6","83.4","02","linear","tv","1","middle","ne","dorm1","sao_paulo"
"55","-103.4","6.9","6.4","9.3","8.2","10.4","7.5","25.1","10.4","-0.7","2.1","5.8","28.2","14.6","0.1","15.8","84.2","02","linear","tv","1","middle","ne","dorm2","sao_paulo"
"43","-82.3","7.3","5.9","7.5","6.6","6.6","4.8","21.3","4.2","-0.6","2.2","4.8","27.9","14.8","3.2","3.7","93.2","02","linear","tv","1","middle","ne","liv","sao_paulo"
"42.9","-78.6","5.9","4.1","2.4","6.3","8.2","5.6","16.6","5.8","-0.7","1.3","4.4","27.7","14.6","0","16.6","83.4","02","linear","tv","1","middle","nw","dorm1","sao_paulo"
"55","-102.9","6.8","6.4","9.3","7.5","10.4","8.2","25","10.4","-0.7","2.1","5.8","28.2","14.6","0.1","15.8","84.2","02","linear","tv","1","middle","nw","dorm2","sao_paulo"
"43","-81.7","7.2","5.9","7.5","4.8","6.5","6.5","21.1","4.2","-0.6","2.2","4.7","28","14.8","3.2","3.7","93.1","02","linear","tv","1","middle","nw","liv","sao_paulo"
"43.3","-58.9","3.1","1.3","3.1","2.8","-1.7","2.9","5.2","1.8","-1.5","0.9","3.8","25.7","14","0","25","75","02","linear","tv","1","middle","se","dorm1","sao_paulo"
"55.5","-78.5","3.3","3.3","4","4.6","5.1","3.9","13.7","4","-1.3","1.2","5","26","14","0","23.9","76.1","02","linear","tv","1","middle","se","dorm2","sao_paulo"
"44.1","-61.6","4","2.8","2.9","3.8","4.4","2.8","12.3","1.6","-1","1.2","4.1","26.1","14.3","0","10.1","89.8","02","linear","tv","1","middle","se","liv","sao_paulo"
"43.3","-59.3","3.1","1.3","3.1","2.9","-1.7","2.8","5.3","1.8","-1.5","0.9","3.8","25.7","14","0","25","75","02","linear","tv","1","middle","sw","dorm1","sao_paulo"
"55.5","-78.5","3.3","3.3","4","4","5.1","4.6","13.7","4","-1.3","1.2","5","26","14","0","23.9","76.1","02","linear","tv","1","middle","sw","dorm2","sao_paulo"
"44.1","-61.5","4","2.8","2.9","2.7","4.4","3.8","12.2","1.6","-1","1.2","4.1","26.1","14.3","0","10.1","89.9","02","linear","tv","1","middle","sw","liv","sao_paulo"
"42.4","-105.2","14.5","9.4","9.8","16.7","10.6","12.4","16.4","33.1","0.5","2.8","5.6","32.3","19.9","3.1","0","96.9","02","linear","tv","1","corner","ne","dorm1","sorriso"
"44.8","-114.1","14.7","9.7","12.5","13.5","10.5","16.6","39.6","10.5","0.6","3.1","6","31.6","20.8","3.3","0","96.7","02","linear","tv","1","corner","ne","dorm2","sorriso"
"31.2","-99.6","15.4","8.3","11.4","9.1","9.1","10.3","34.5","5.3","0.3","3.4","5.9","31.2","21.2","58.5","0","41.5","02","linear","tv","1","corner","ne","liv","sorriso"
