"il_hg","afn_hg","floor_hg","roof_hg","walls_s_hg","walls_e_hg","walls_n_hg","walls_w_hg","walls_int_hg","walls_ext_hg","windows_hg","doors_hg","air_change","top_max","top_min","ph_sup","ph_inf","phft","sim","typo","shell","level","position","orient","room","weather"
"54.5","-75.9","10.9","9.3","8.2","11.4","6.8","9.1","12.1","23.4","-0.4","2.1","4.5","27.3","11.3","0","43.1","56.9","00","linear","sf","1","corner","ne","dorm1","curitiba"
"58.2","-82.8","11.2","10.1","9.8","10.5","7.1","13","31.1","7.1","-0.4","2.4","4.8","27.1","11.6","0","41.6","58.4","00","linear","sf","1","corner","ne","dorm2","curitiba"
"41.6","-106.9","14.3","6.2","8","6.5","6.6","6.9","24.4","3.6","-0.3","3.6","8.5","26.2","11.5","0.3","22.2","77.4","00","linear","sf","1","corner","ne","liv","curitiba"
"54.5","-100","10.9","9.4","8.1","9.1","6.8","10.8","12.1","22.7","-0.4","2.2","5.9","27.3","11.2","0","43.3","56.7","00","linear","sf","1","corner","nw","dorm1","curitiba"
"58.2","-109","11","10.4","10","13.3","7.2","10.7","31.8","9.6","-0.4","2.5","6.3","27","11.4","0","41.5","58.5","00","linear","sf","1","corner","nw","dorm2","curitiba"
"41.2","-89","11.6","5.7","7.1","6.1","5.8","5.7","21.6","3","-0.6","3.1","6.1","26.4","10.4","0.7","21.7","77.7","00","linear","sf","1","corner","nw","liv","curitiba"
"54.6","-68.4","12.1","5.6","4.3","8.9","6.9","6.7","9","17.7","-1.4","1.7","4","26.3","11.1","0","45.4","54.6","00","linear","sf","1","corner","se","dorm1","curitiba"
"58.2","-74.4","12.5","5.8","4.3","7.6","7.5","9.4","23","5.8","-1.5","2","4.2","26","11.3","0","44.2","55.8","00","linear","sf","1","corner","se","dorm2","curitiba"
"41.8","-102.2","16.1","5.4","6","6.1","8","6.3","23","3.4","-0.4","3.3","8.3","26","11.3","0","27.3","72.7","00","linear","sf","1","corner","se","liv","curitiba"
"54.6","-93.6","12.2","5.8","4.3","6.7","6.8","8.3","9.1","17","-1.4","1.8","5.5","26.7","11","0","44.7","55.3","00","linear","sf","1","corner","sw","dorm1","curitiba"
"58.2","-101.8","12.3","6.2","4.4","9.8","7.7","7.7","23.6","6","-1.5","2.1","5.8","26.2","11.3","0","43.3","56.7","00","linear","sf","1","corner","sw","dorm2","curitiba"
"41.5","-82.2","13.2","4.9","5.2","5.4","7.1","5.1","20","2.7","-0.7","2.8","5.7","26.4","10.9","0.1","25.5","74.4","00","linear","sf","1","corner","sw","liv","curitiba"
