"il_hg","afn_hg","floor_hg","roof_hg","walls_s_hg","walls_e_hg","walls_n_hg","walls_w_hg","walls_int_hg","walls_ext_hg","windows_hg","doors_hg","air_change","top_max","top_min","ph_sup","ph_inf","phft","sim","typo","shell","level","position","orient","room","weather"
"54.2","-67.3","21.1","11.8","8.1","12","8.2","12.4","16.3","24.4","-0.2","2.7","4.3","30.1","10.4","0","46.1","53.9","00","linear","tv","5","corner","ne","dorm1","curitiba"
"57.7","-75.1","22.7","12.4","12.8","14.2","8.5","16.2","40.9","8.5","-0.1","3.2","4.6","29.3","10.8","0","42.1","57.9","00","linear","tv","5","corner","ne","dorm2","curitiba"
"41.5","-142.2","22.8","13.9","12.8","10.6","11.1","12.1","41.3","5.2","0.2","5.5","13.9","29.5","10.2","6.1","27.1","66.8","00","linear","tv","5","corner","ne","liv","curitiba"
"54.1","-103.7","20.2","11.1","7.6","11.9","7.6","10.2","15.9","21.3","-0.4","2.7","6.2","30","9.7","0","44.7","55.3","00","linear","tv","5","corner","nw","dorm1","curitiba"
"57.7","-116.3","22.6","12","13","16.5","8.1","13.9","41.2","10.3","-0.3","3.2","6.7","29.2","10.3","0","40.3","59.7","00","linear","tv","5","corner","nw","dorm2","curitiba"
"41","-116.4","20.1","11.7","11.1","10.2","9.3","8.6","35.4","3.9","-0.3","4.5","8.9","29.5","9.3","7.4","24.9","67.8","00","linear","tv","5","corner","nw","liv","curitiba"
"54.2","-52.4","16","11.1","4.3","11.1","9.6","9.6","13","21.6","-1.1","2.3","3.3","30.1","9.7","0","48.4","51.6","00","linear","tv","5","corner","se","dorm1","curitiba"
"57.8","-57.5","15.9","11.3","4.2","10.6","10.4","12.6","32","5.8","-1.1","2.6","3.5","29.3","10.4","0","45.8","54.2","00","linear","tv","5","corner","se","dorm2","curitiba"
"41.8","-137.5","21.3","14.1","9.7","10","14.1","10.8","39.6","5","0.1","5.1","13.8","29.5","10.3","5.5","30.5","64","00","linear","tv","5","corner","se","liv","curitiba"
"54.2","-93.9","14.8","10.3","3.7","9.1","8.9","9.2","12.4","18.5","-1.3","2.3","5.7","30.1","9.9","0","47.1","52.9","00","linear","tv","5","corner","sw","dorm1","curitiba"
"57.7","-103.3","15.5","10.8","3.8","12.8","10.6","10.2","32","5.4","-1.3","2.7","6.1","29.3","10.7","0","43.1","56.9","00","linear","tv","5","corner","sw","dorm2","curitiba"
"41.3","-105.9","17.9","11.5","7.7","8.5","11.9","7.7","32.3","3.4","-0.5","4","8.3","29.6","9.8","6.1","28.6","65.3","00","linear","tv","5","corner","sw","liv","curitiba"
"44","-95.2","12.8","8.2","1.9","7.5","8.1","5.3","18.1","4.7","-1","1.7","4.5","28.6","11","0","40.3","59.7","00","linear","tv","5","middle","ne","dorm1","curitiba"
"56.5","-127.8","20.6","10.3","12.9","11.2","9.9","10.1","34.2","9.9","-1","2.9","5.9","29","11.2","0","37.8","62.2","00","linear","tv","5","middle","ne","dorm2","curitiba"
"44.4","-100.6","18.8","10","6.7","7.4","7.3","6.7","24","4","-0.8","3.8","4.8","29.2","11.1","9.1","20.3","70.6","00","linear","tv","5","middle","ne","liv","curitiba"
"44","-94.7","12.7","8.1","1.8","5.2","8.1","7.5","17.9","4.7","-1","1.7","4.4","28.6","11","0","40.2","59.8","00","linear","tv","5","middle","nw","dorm1","curitiba"
"56.4","-127.3","20.5","10.3","12.9","10.1","9.8","11.2","34.1","9.8","-1","2.9","5.8","29.1","11.2","0","37.7","62.3","00","linear","tv","5","middle","nw","dorm2","curitiba"
"44.4","-100","18.9","10","6.6","6.7","7.3","7.8","24.4","4","-0.8","3.8","4.7","29.1","11.1","9.1","20.3","70.7","00","linear","tv","5","middle","nw","liv","curitiba"
"44.1","-80.2","8.7","7.9","4.2","5.4","0","4.9","12.7","1.6","-1.8","2","4","28.6","10.6","0","44.6","55.4","00","linear","tv","5","middle","se","dorm1","curitiba"
"56.6","-108.5","13","9.5","4.3","8.2","9.5","7.2","24.9","4.3","-1.7","2.2","5.3","29.1","10.6","0","42.4","57.6","00","linear","tv","5","middle","se","dorm2","curitiba"
"45.1","-85.8","14.1","9.5","4.3","6.1","6.1","5.1","19.8","1.8","-1.3","3.1","4.3","29.2","10.6","6.5","28.3","65.2","00","linear","tv","5","middle","se","liv","curitiba"
"44.1","-81.4","8.7","7.9","4.1","4.8","0","5.3","12.6","1.6","-1.8","2.1","4","28.6","10.6","0","44.3","55.7","00","linear","tv","5","middle","sw","dorm1","curitiba"
"56.6","-108.7","13","9.5","4.3","7.2","9.5","8.3","25","4.3","-1.7","2.2","5.3","29.1","10.6","0","42.3","57.7","00","linear","tv","5","middle","sw","dorm2","curitiba"
"45.1","-85.9","14.2","9.5","4.4","5.1","6","6.7","20.4","1.8","-1.3","3.1","4.3","29.2","10.6","6.4","28.3","65.3","00","linear","tv","5","middle","sw","liv","curitiba"
"45.6","-110.8","22","14","9.1","14.4","9.6","13.5","18.1","28.6","0.1","3.1","5","36.1","16","30.3","1.7","68.1","00","linear","tv","5","corner","ne","dorm1","rio_de_janeiro"
"48.2","-123.4","23.4","14.6","14.3","15.3","9.9","18.2","45.4","9.9","0.2","3.6","5.4","35.5","16.7","34.5","0.7","64.8","00","linear","tv","5","corner","ne","dorm2","rio_de_janeiro"
"34","-120.8","20.7","14.6","12.3","10","10.5","10.9","38.7","5.1","0.1","5.1","8.2","35.6","16.4","54.9","0","45.1","00","linear","tv","5","corner","ne","liv","rio_de_janeiro"
"45.8","-111.1","21.6","14.2","9.2","13.6","9.9","13.1","18.1","27.7","0.3","3.1","5.6","36.2","16","29.4","1.7","68.9","00","linear","tv","5","corner","nw","dorm1","rio_de_janeiro"
"48.4","-122.1","23.7","15.2","14.5","18.8","10.4","15.7","46.1","13.3","0.4","3.6","6.1","35.3","16.7","33.6","0.8","65.7","00","linear","tv","5","corner","nw","dorm2","rio_de_janeiro"
"34","-117.9","20.4","14.5","12","11.1","10.5","9.7","38.5","4.8","0","5","8","35.8","16.4","54.8","0","45.2","00","linear","tv","5","corner","nw","liv","rio_de_janeiro"
"45.9","-108.4","16.6","13.6","5.3","13.9","11.5","10.8","14.8","26.7","-1","2.8","6.6","36.2","15.6","28.2","2.5","69.3","00","linear","tv","5","corner","se","dorm1","rio_de_janeiro"
"48.6","-115.5","16","13.7","5.1","11.7","12.1","14.7","36.7","6.9","-0.9","3.1","6.9","35.7","16.1","31.8","1.7","66.5","00","linear","tv","5","corner","se","dorm2","rio_de_janeiro"
"34.4","-107.2","18.7","14.5","8.7","9.3","13.4","9.3","35.9","4.7","-0.1","4.6","7","35.8","16","50.3","0","49.7","00","linear","tv","5","corner","se","liv","rio_de_janeiro"
"46.1","-101","16.1","13.9","5.5","10.9","11.5","12.7","14.8","25.8","-0.7","2.8","6.7","36.3","15.5","27.2","2.6","70.1","00","linear","tv","5","corner","sw","dorm1","rio_de_janeiro"
"48.9","-106.8","16.1","14.2","5.5","15","12.1","11.9","36.8","7.6","-0.7","3.1","7.1","35.5","16","30.7","1.7","67.6","00","linear","tv","5","corner","sw","dorm2","rio_de_janeiro"
"34.5","-109.5","18.7","15","8.9","9.7","13.6","9.2","36.9","4.6","-0.1","4.7","8","35.8","16","49.9","0","50.1","00","linear","tv","5","corner","sw","liv","rio_de_janeiro"
"37","-102.5","14.4","11.5","4.7","9","11","7.7","25.5","7","-0.3","2.1","4.5","34.6","16.6","32.7","0.9","66.4","00","linear","tv","5","middle","ne","dorm1","rio_de_janeiro"
"47.2","-137","22.7","13.9","15.3","13.2","13.7","12.1","40.6","13.7","-0.2","3.4","6","34.9","16.7","34.9","0.7","64.4","00","linear","tv","5","middle","ne","dorm2","rio_de_janeiro"
"36.6","-109.2","20.6","13.6","8.9","9.8","9.6","8","30.6","5.7","-0.1","4.7","4.8","35.1","16.4","58.9","0","41.1","00","linear","tv","5","middle","ne","liv","rio_de_janeiro"
"37","-102.3","14.5","11.6","4.8","7.8","11.1","9","25.6","7","-0.3","2.1","4.5","34.6","16.6","32.7","0.9","66.4","00","linear","tv","5","middle","nw","dorm1","rio_de_janeiro"
"47.2","-136.8","22.7","13.9","15.3","12.1","13.8","13.2","40.6","13.8","-0.1","3.4","5.9","34.9","16.7","34.9","0.7","64.4","00","linear","tv","5","middle","nw","dorm2","rio_de_janeiro"
"36.6","-108.9","20.5","13.6","8.9","8","9.5","9.5","30.3","5.7","-0.1","4.7","4.8","35.1","16.4","58.7","0","41.3","00","linear","tv","5","middle","nw","liv","rio_de_janeiro"
"37.4","-86.5","9.7","11.1","5.9","6.4","1.9","7","18.4","2.9","-1.4","2.8","4.2","34.9","15.9","29.6","2.4","68.1","00","linear","tv","5","middle","se","dorm1","rio_de_janeiro"
"47.8","-114.5","13.9","12.8","6.6","9.7","11.4","8.7","29.8","6.6","-1","2.6","5.5","35.3","15.8","31.4","2.2","66.5","00","linear","tv","5","middle","se","dorm2","rio_de_janeiro"
"37.5","-92.7","15.2","12.9","5.9","8.3","8.2","6.2","25.7","2.9","-0.8","3.9","4.5","35.4","15.7","50.4","0","49.6","00","linear","tv","5","middle","se","liv","rio_de_janeiro"
"37.4","-86.3","9.7","11.1","5.9","7","1.9","6.4","18.3","2.9","-1.4","2.8","4.2","34.9","15.9","29.6","2.4","68.1","00","linear","tv","5","middle","sw","dorm1","rio_de_janeiro"
"47.9","-114.2","13.9","12.8","6.6","8.7","11.3","9.7","29.8","6.6","-1","2.6","5.5","35.3","15.8","31.3","2.2","66.5","00","linear","tv","5","middle","sw","dorm2","rio_de_janeiro"
"37.5","-92.4","15.1","12.9","5.8","6.2","8.1","8","25.2","2.9","-0.8","3.9","4.5","35.4","15.7","50.2","0","49.8","00","linear","tv","5","middle","sw","liv","rio_de_janeiro"
"52.3","-59.2","19.6","9.8","7.1","10.8","7.4","11.2","14.8","21.7","-0.6","2.4","4.8","32.1","11.1","2.3","25.5","72.2","00","linear","tv","5","corner","ne","dorm1","sao_paulo"
"55.7","-65.5","21.5","10.5","11.8","13.1","7.7","14.9","37.8","7.7","-0.5","2.9","5","31.4","11.7","2.7","22.7","74.5","00","linear","tv","5","corner","ne","dorm2","sao_paulo"
"39.2","-130.5","21.8","11.7","12.1","9.7","10.2","11.1","38.4","4.7","0","5","13.8","31.3","11.2","17.8","10","72.3","00","linear","tv","5","corner","ne","liv","sao_paulo"
"52.1","-100.1","18.1","9","6.4","10.5","6.8","8.6","14","18.3","-0.8","2.4","6.7","32.2","11.6","2.4","23.6","74.1","00","linear","tv","5","corner","nw","dorm1","sao_paulo"
"55.4","-111.9","20.9","10","11.7","15","7.4","12.5","37.1","9.5","-0.7","2.9","7.2","31.4","12.3","3","20.4","76.6","00","linear","tv","5","corner","nw","dorm2","sao_paulo"
"38.7","-96.8","17.8","9.1","8.9","8.6","7.9","7.2","29.5","3.1","-0.7","3.7","7","31.4","11.8","19.6","8.4","71.9","00","linear","tv","5","corner","nw","liv","sao_paulo"
"52.4","-75.4","15","9.6","4","10.8","9.4","9","12.2","20.9","-1.4","2.3","6.4","31.2","11","1.9","27","71.1","00","linear","tv","5","corner","se","dorm1","sao_paulo"
"55.8","-80.6","15.3","9.9","4","10.1","10.2","12.3","31.1","5.5","-1.4","2.6","6.7","30.5","11.6","2.2","25","72.8","00","linear","tv","5","corner","se","dorm2","sao_paulo"
"39.4","-103.5","18.6","10.9","7.8","8.2","11.8","8.8","32.6","4","-0.4","4.1","10.3","30.8","11.3","15.6","12.1","72.3","00","linear","tv","5","corner","se","liv","sao_paulo"
"52.5","-104.5","15.4","10.3","4.6","9.7","10","10.4","13.2","21.5","-1.1","2.5","10","31.3","10.8","2","27.9","70.1","00","linear","tv","5","corner","sw","dorm1","sao_paulo"
"55.8","-114.1","16.1","10.7","4.7","13.7","11.1","10.8","33.7","6.6","-1.1","2.9","10.7","30.4","11.4","2.2","25.5","72.3","00","linear","tv","5","corner","sw","dorm2","sao_paulo"
"39.5","-87.6","17.4","10.6","7.3","8.3","11.9","7.4","31.4","3.5","-0.5","3.8","7.8","30.8","11.6","15","12.1","72.8","00","linear","tv","5","corner","sw","liv","sao_paulo"
"42.3","-84.5","11.1","6.3","0.3","6.5","7.1","3.9","13.7","4.2","-1.2","1.5","4.3","30.6","12.3","2.5","21.4","76.1","00","linear","tv","5","middle","ne","dorm1","sao_paulo"
"54.1","-114.7","19","8.4","11.3","9.9","8.9","8.8","30.1","8.9","-1.4","2.6","5.7","31.2","12.5","3.4","19","77.7","00","linear","tv","5","middle","ne","dorm2","sao_paulo"
"42","-90","17","8.1","5.4","6.5","6.5","5.8","20.7","3.5","-1.1","3.2","4.6","31.1","12.5","22.2","7","70.8","00","linear","tv","5","middle","ne","liv","sao_paulo"
"42.2","-84.1","11.1","6.2","0.3","3.8","7","6.5","13.5","4.1","-1.3","1.5","4.3","30.6","12.3","2.5","21.3","76.2","00","linear","tv","5","middle","nw","dorm1","sao_paulo"
"54.1","-114.2","18.9","8.4","11.3","8.8","8.9","9.9","30","8.9","-1.4","2.6","5.6","31.2","12.5","3.4","18.8","77.8","00","linear","tv","5","middle","nw","dorm2","sao_paulo"
"42","-89.3","17.1","8.1","5.4","5.8","6.5","7","21.2","3.5","-1.1","3.2","4.6","31.1","12.5","22.2","7","70.8","00","linear","tv","5","middle","nw","liv","sao_paulo"
"42.5","-72.1","7.4","6.2","3.1","4.5","-1","3.6","9.2","1","-2","1.7","4","29.7","12","1.6","25.1","73.3","00","linear","tv","5","middle","se","dorm1","sao_paulo"
"54.4","-97.3","11.7","7.8","3.4","7.2","8.2","6.1","21.4","3.4","-2","1.9","5.2","30.2","12.2","2.1","23.7","74.2","00","linear","tv","5","middle","se","dorm2","sao_paulo"
"42.8","-77.5","12.7","7.8","3.6","5.6","5","4.5","17.3","1.4","-1.6","2.6","4.3","30.2","12.2","16.7","11.3","72","00","linear","tv","5","middle","se","liv","sao_paulo"
"42.5","-72.9","7.4","6.2","3.1","3.6","-0.9","4.5","9.3","1","-2.1","1.7","4","29.6","12","1.6","25","73.4","00","linear","tv","5","middle","sw","dorm1","sao_paulo"
"54.4","-97.1","11.7","7.8","3.4","6.1","8.2","7.2","21.4","3.4","-2","1.9","5.2","30.2","12.2","2.1","23.7","74.2","00","linear","tv","5","middle","sw","dorm2","sao_paulo"
"42.8","-77.2","12.7","7.8","3.6","4.4","5","5.6","17.2","1.4","-1.6","2.6","4.3","30.2","12.2","16.7","11.3","72","00","linear","tv","5","middle","sw","liv","sao_paulo"
"42.4","-110.1","26.3","17.6","12","17.4","10.9","16.6","22","34.9","0.5","3.7","6.9","34.3","17.5","9.2","0","90.8","00","linear","tv","5","corner","ne","dorm1","sorriso"
"44.8","-120.7","26.9","18.1","16.9","18.4","11","21.6","53.8","11","0.6","4.2","7.3","33.8","18.3","12.1","0","87.9","00","linear","tv","5","corner","ne","dorm2","sorriso"
"30.8","-132.9","24.9","18","14.9","12.1","12.5","13.4","46.7","6.2","0.5","6.2","9.5","33.7","18.5","71.6","0","28.4","00","linear","tv","5","corner","ne","liv","sorriso"
