"il_hg","afn_hg","floor_hg","roof_hg","walls_s_hg","walls_e_hg","walls_n_hg","walls_w_hg","walls_int_hg","walls_ext_hg","windows_hg","doors_hg","air_change","top_max","top_min","ph_sup","ph_inf","phft","sim","typo","shell","level","position","orient","room","weather"
"54.2","-69.8","20.5","9.2","7.9","13.2","9.2","11.6","15.1","26.8","0.1","2.5","4","27","11.3","0","41.1","58.9","01","linear","tm","4","corner","ne","dorm1","curitiba"
"57.9","-75.6","21.5","9.8","10.8","12.9","9.2","14.3","35.6","9.2","0.2","2.9","4.3","26.4","11.7","0","40.1","59.9","01","linear","tm","4","corner","ne","dorm2","curitiba"
"42.1","-129.1","19.4","8.8","10","9.7","10.3","10.5","35.4","5.2","0.2","4.7","12.3","26.7","11","0.6","30.7","68.7","01","linear","tm","4","corner","ne","liv","curitiba"
"54.2","-103.2","19.6","8.6","7.5","11.3","8.6","11.3","14.9","23.8","0","2.6","5.9","26.7","11","0","39.7","60.3","01","linear","tm","4","corner","nw","dorm1","curitiba"
"57.8","-112.8","21.6","9.9","11.4","14.9","9","12.8","36.6","11.3","0","3","6.4","26.4","11.2","0","38.1","61.9","01","linear","tm","4","corner","nw","dorm2","curitiba"
"41.7","-106.7","17.2","7.6","8.7","8.7","8.7","7.9","30.2","3.8","-0.2","3.9","7.9","26.6","10.1","0.5","27.8","71.7","01","linear","tm","4","corner","nw","liv","curitiba"
"54.3","-54.1","14.6","6.9","4.8","12.2","9.1","8.4","11.2","23.3","-0.8","2.1","3.1","27","10.9","0","44.7","55.3","01","linear","tm","4","corner","se","dorm1","curitiba"
"58","-57.3","13.8","6.4","4.5","8.8","8.5","10.5","26.4","6","-0.8","2.2","3.3","26.4","11.1","0","44.4","55.6","01","linear","tm","4","corner","se","dorm2","curitiba"
"42.4","-121.5","18.1","8.2","8.4","9.1","12.4","8.7","33.4","5.1","0.3","4.2","12.2","26.7","11.1","0.3","34.7","65","01","linear","tm","4","corner","se","liv","curitiba"
"54.3","-90.7","13.5","6.2","4.3","7.9","8.5","10.2","10.9","20","-0.9","2.1","5.4","26.9","11.1","0","43","57","01","linear","tm","4","corner","sw","dorm1","curitiba"
"57.9","-97.4","13.8","6.5","4.2","11.1","9","8.7","27.3","5.8","-1","2.3","5.8","26.4","11.6","0","41.9","58.1","01","linear","tm","4","corner","sw","dorm2","curitiba"
"42","-94.1","15.4","6.7","6.6","6.6","10.5","6.9","27.1","3.6","-0.3","3.3","7.4","26.6","10.5","0.2","32","67.8","01","linear","tm","4","corner","sw","liv","curitiba"
"44.2","-88.4","11.4","4.7","-0.3","7.3","8.8","2.9","13.2","5.5","-0.6","1.5","4.3","25.7","11.7","0","39.6","60.4","01","linear","tm","4","middle","ne","dorm1","curitiba"
"56.7","-120.5","20.1","9","11.3","10.1","11.6","8.6","30","11.6","-0.5","2.7","5.7","26.5","11.9","0","36.2","63.8","01","linear","tm","4","middle","ne","dorm2","curitiba"
"45.4","-92.8","16.7","7.5","4","6.1","7.7","5.8","19","4.6","-0.4","3.3","4.6","26.2","11.8","0.4","23.8","75.8","01","linear","tm","4","middle","ne","liv","curitiba"
"44.2","-88.2","11.3","4.7","-0.4","2.9","8.7","7.3","13","5.5","-0.6","1.5","4.3","25.7","11.7","0","39.5","60.5","01","linear","tm","4","middle","nw","dorm1","curitiba"
"56.7","-120.3","20.1","9","11.3","8.6","11.5","10.1","30","11.5","-0.5","2.7","5.7","26.5","11.9","0","36","64","01","linear","tm","4","middle","nw","dorm2","curitiba"
"45.4","-92.5","16.8","7.6","4","5.8","7.8","6.7","19.6","4.7","-0.4","3.3","4.6","26.2","11.9","0.3","23.7","75.9","01","linear","tm","4","middle","nw","liv","curitiba"
"44.4","-71.8","7.7","2.5","4.3","4.6","-1.3","3.2","8.7","2.1","-1.4","1.6","3.8","25.5","11.6","0","44.5","55.5","01","linear","tm","4","middle","se","dorm1","curitiba"
"56.9","-97.6","11.7","5.3","5.1","6.8","7.5","5.4","19.7","5.1","-1.2","1.8","5.1","26.1","11.7","0","42.7","57.3","01","linear","tm","4","middle","se","dorm2","curitiba"
"46.1","-75.8","12.3","4.8","4.3","5","4","4","15.1","2.2","-0.9","2.5","4.1","26.2","11.7","0","32.8","67.1","01","linear","tm","4","middle","se","liv","curitiba"
"44.4","-72.9","7.7","2.5","4.2","3.1","-1.3","4.6","8.5","2.1","-1.4","1.6","3.8","25.5","11.6","0","44.3","55.7","01","linear","tm","4","middle","sw","dorm1","curitiba"
"56.9","-98","11.8","5.4","5.1","5.5","7.5","6.8","19.9","5.1","-1.2","1.8","5.1","26.1","11.8","0","42.6","57.4","01","linear","tm","4","middle","sw","dorm2","curitiba"
"46","-76.1","12.5","4.9","4.3","4","4","5.7","15.8","2.2","-0.9","2.5","4.1","26.1","11.7","0","32.8","67.2","01","linear","tm","4","middle","sw","liv","curitiba"
