"il_hg","afn_hg","floor_hg","roof_hg","walls_s_hg","walls_e_hg","walls_n_hg","walls_w_hg","walls_int_hg","walls_ext_hg","windows_hg","doors_hg","air_change","top_max","top_min","ph_sup","ph_inf","phft","sim","typo","shell","level","position","orient","room","weather"
"53.8","-127.4","22.9","8.9","9.6","12.2","7.3","14.2","17.9","25.3","-1.6","0","6.2","30","10.7","0","36.3","63.7","03","linear","sf","5","corner","ne","dorm1","curitiba"
"57.3","-148.3","25.3","10.5","13.4","17.7","8.3","17.2","45.7","8.3","-1.6","0","6.8","29.8","11.3","0","32.4","67.6","03","linear","sf","5","corner","ne","dorm2","curitiba"
"41.4","-120.1","23.1","10.5","11.9","10.4","10.4","12.1","39.4","5.4","0.1","0","12.6","29.1","10","4.8","23.9","71.3","03","linear","sf","5","corner","ne","liv","curitiba"
"53.8","-126.4","22.7","8.8","9.5","14","7.2","11.6","17.8","24.6","-1.5","0","6.1","29.9","10.7","0","36.4","63.6","03","linear","sf","5","corner","nw","dorm1","curitiba"
"57.3","-148.5","25.3","10.5","13.4","17.3","8.3","17.8","45.7","11","-1.7","0","6.8","29.8","11.3","0","32.4","67.6","03","linear","sf","5","corner","nw","dorm2","curitiba"
"40.8","-113.7","21.8","9.6","11.1","11.2","9.6","9.6","36.8","4.8","-0.4","0","9.5","29.2","8.9","5.9","21.7","72.4","03","linear","sf","5","corner","nw","liv","curitiba"
"53.9","-107.8","15.8","7.1","4.8","9.4","8.3","10.4","13.2","19.7","-2.1","0","5.5","29.6","10.1","0","41.1","58.9","03","linear","sf","5","corner","se","dorm1","curitiba"
"57.5","-120.2","16.6","8.3","5.3","12.5","9.6","12.2","32.3","7.3","-2","0","5.9","29.2","10.4","0","39","61","03","linear","sf","5","corner","se","dorm2","curitiba"
"41.7","-110.5","20.5","9.3","9","9.1","10.3","10.4","34.2","4.7","-0.1","0","11.9","29.1","9.6","4.3","29.4","66.3","03","linear","sf","5","corner","se","liv","curitiba"
"54","-106.9","15.7","7.1","4.7","10.3","8.2","8.9","13.1","19","-2","0","5.5","29.6","10.1","0","41.2","58.8","03","linear","sf","5","corner","sw","dorm1","curitiba"
"57.5","-120.4","16.7","8.3","5.4","12.3","9.6","12.5","32.4","7.4","-2","0","5.9","29.2","10.4","0","39","61","03","linear","sf","5","corner","sw","dorm2","curitiba"
"41.1","-102.9","18.9","8.1","8.2","9.5","9.4","8.1","31.2","3.9","-0.7","0","8.6","29.4","9.3","4.9","25.8","69.4","03","linear","sf","5","corner","sw","liv","curitiba"
"43.9","-106.4","17.5","7.9","9.8","9.6","9.3","9.6","32.3","5.9","-1.3","0","4.8","28.5","11.5","0","34.2","65.8","03","linear","sf","5","middle","ne","dorm1","curitiba"
"56.3","-145.2","25.1","10.3","18.4","12.1","12.3","12.1","42.7","12.3","-1.7","0","6.7","29.8","11.2","0","32.6","67.4","03","linear","sf","5","middle","ne","dorm2","curitiba"
"43.5","-120","24.1","10","14","9.7","10.1","9.6","38.1","5.2","-1.4","0","5.5","29.4","11.1","12.5","13.1","74.4","03","linear","sf","5","middle","ne","liv","curitiba"
"43.9","-106.4","17.5","7.9","9.8","9.6","9.3","9.6","32.3","5.9","-1.3","0","4.8","28.5","11.5","0","34.2","65.8","03","linear","sf","5","middle","nw","dorm1","curitiba"
"56.3","-145.2","25.1","10.3","18.4","12.1","12.3","12.1","42.7","12.3","-1.7","0","6.7","29.8","11.2","0","32.6","67.4","03","linear","sf","5","middle","nw","dorm2","curitiba"
