"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","hvac_sens_he","hvac_sens_ce","hvac_total_he","hvac_total_ce","typo","simp","wrap","storey","cond","dwel","room","weather"
0,5.9,-38.1,10.5,4.7,7.3,-8.2,6.9,0,0,NA,0,-100,1.8,-100,-33.3,"Hip.","02","C10","Térreo","HVAC","L","Dorm. N","Curitiba"
-0.5,-9.1,242.9,1.9,2.9,-2.6,11.5,4.6,-1.3,0,NA,0,-60,-4.3,-60,0,"Hip.","02","C10","Térreo","HVAC","L","Dorm. S","Curitiba"
0,-0.9,-5.6,12,15.4,-2,-2.6,5.3,0,3.2,NA,0,NA,-0.1,NA,-10,"Hip.","02","C10","Térreo","HVAC","L","Sala","Curitiba"
0,15.2,-35.8,-3.6,-2.9,8.5,-8.6,0,1.4,-11.1,NA,7.1,NA,5.2,NA,-50,"Hip.","02","C10","Térreo","HVAC","NE","Dorm. 1","Curitiba"
0,25,-37.7,-4.5,-8,9.3,-9.7,-7.9,1.4,-11.1,NA,0,NA,6.9,NA,-100,"Hip.","02","C10","Térreo","HVAC","NE","Dorm. 2","Curitiba"
0,1,-26,-3.3,-4.8,10,-6.8,-4.6,0,-5.4,0,0,NA,5.5,NA,-26.8,"Hip.","02","C10","Térreo","HVAC","NE","Sala","Curitiba"
0,15.2,-37.7,-3.4,-8.6,8.5,-2.4,-2.1,1.4,-10,NA,7.1,NA,5.3,NA,-50,"Hip.","02","C10","Térreo","HVAC","NO","Dorm. 1","Curitiba"
0,25,-37.7,-4.5,-9.7,9.3,-8.2,-7.9,1.4,-11.1,NA,0,NA,6.7,NA,-100,"Hip.","02","C10","Térreo","HVAC","NO","Dorm. 2","Curitiba"
0,1,-26,-3.3,-6.8,4.8,-6.5,-4.6,0,-8.1,0,0,NA,5.4,NA,-27.2,"Hip.","02","C10","Térreo","HVAC","NO","Sala","Curitiba"
-0.3,-8.6,84.6,3.7,11.8,-5.8,9.5,8.5,0,25,NA,0,NA,-3.3,NA,NA,"Hip.","02","C10","Térreo","HVAC","SE","Dorm. 1","Curitiba"
-0.3,-7.7,35,4.2,11.5,-8.1,8.6,40,1.2,25,NA,-9.1,NA,-3.2,NA,NA,"Hip.","02","C10","Térreo","HVAC","SE","Dorm. 2","Curitiba"
0,-2.8,25,6.9,6.2,-1.9,12.1,35.5,1.4,5.6,NA,0,NA,-3.7,NA,-3,"Hip.","02","C10","Térreo","HVAC","SE","Sala","Curitiba"
-0.3,-8.8,60,3.1,9.5,-5.8,8.3,7.9,0,0,NA,0,NA,-2.5,NA,NA,"Hip.","02","C10","Térreo","HVAC","SO","Dorm. 1","Curitiba"
-0.3,-7.7,35,4.2,8.6,-8.1,11.5,40,1.2,25,NA,-9.1,NA,-2.9,NA,NA,"Hip.","02","C10","Térreo","HVAC","SO","Dorm. 2","Curitiba"
0,-2.8,25,6.9,8.8,-1.9,6.2,38.7,1.4,5.6,NA,0,NA,-3.7,NA,-4.5,"Hip.","02","C10","Térreo","HVAC","SO","Sala","Curitiba"
0,4.1,-37.3,0,-7.7,7.3,9.2,16,1.4,0,NA,0,-100,2.9,-100,-25,"Hip.","02","C10","Térreo","HVAC","O","Dorm. N","Curitiba"
-0.2,-7.7,1400,1.3,16,-4.3,8.6,5.8,0,0,NA,-7.7,-75,-2.5,-75,-22.2,"Hip.","02","C10","Térreo","HVAC","O","Dorm. S","Curitiba"
0,-1.4,-18.1,5,-3,-4.6,5.3,-0.8,0,-2.1,NA,0,NA,2.5,NA,-12.8,"Hip.","02","C10","Térreo","HVAC","O","Sala","Curitiba"
0.2,4.4,-5.8,3.2,3.3,3,0.5,2.6,100,2.6,0,0,NA,-1.6,NA,0.6,"Hip.","02","C10","Térreo","HVAC","L","Dorm. N","Rio de Janeiro"
0,2.7,20.2,9.3,3.1,3.1,8.3,5.2,0,2.8,0,0,NA,-4.3,NA,4.4,"Hip.","02","C10","Térreo","HVAC","L","Dorm. S","Rio de Janeiro"
0,2.5,-2.4,4.3,3.2,0,2.3,2.4,6.2,1,0,0,NA,-0.9,NA,1.1,"Hip.","02","C10","Térreo","HVAC","L","Sala","Rio de Janeiro"
0,4,-6.3,3.7,0.5,3.3,1.4,2.4,25,2.9,0,0,NA,-1.3,NA,-0.1,"Hip.","02","C10","Térreo","HVAC","NE","Dorm. 1","Rio de Janeiro"
0,3.9,-5.3,3,1.5,3.3,0.4,1.8,9.1,3,0,0,NA,-1.1,NA,-0.4,"Hip.","02","C10","Térreo","HVAC","NE","Dorm. 2","Rio de Janeiro"
0,1.7,-7.4,1.2,-0.7,1.3,-1.3,0.1,0,-1.2,0,0,NA,0.9,NA,-1.2,"Hip.","02","C10","Térreo","HVAC","NE","Sala","Rio de Janeiro"
0,4,-6.3,3.2,1.4,2.8,1,2.4,11.1,2.9,0,0,NA,-1.3,NA,-0.1,"Hip.","02","C10","Térreo","HVAC","NO","Dorm. 1","Rio de Janeiro"
0,3.9,-5.3,3,0.4,3.3,1,1.7,9.1,3,0,0,NA,-1.2,NA,-0.4,"Hip.","02","C10","Térreo","HVAC","NO","Dorm. 2","Rio de Janeiro"
0,1.7,-7.4,0.6,-1.3,1.3,-0.7,0,0,-1.2,0,0,NA,0.9,NA,-1.2,"Hip.","02","C10","Térreo","HVAC","NO","Sala","Rio de Janeiro"
0,1.8,19.8,9.7,5.3,4.1,7.3,6.1,50,7.7,0,-25,NA,-5,NA,5,"Hip.","02","C10","Térreo","HVAC","SE","Dorm. 1","Rio de Janeiro"
0,1.8,22.2,11.1,7.7,4.3,7.7,7.3,100,7.7,0,0,NA,-5.7,NA,6,"Hip.","02","C10","Térreo","HVAC","SE","Dorm. 2","Rio de Janeiro"
0,1.8,18,10.5,6.5,4.7,8.9,7.3,25,7.1,0,0,NA,-4.7,NA,5.3,"Hip.","02","C10","Térreo","HVAC","SE","Sala","Rio de Janeiro"
