"il_hg","afn_hg","floor_hg","roof_hg","walls_s_hg","walls_e_hg","walls_n_hg","walls_w_hg","walls_int_hg","walls_ext_hg","windows_hg","doors_hg","air_change","top_max","top_min","ph_sup","ph_inf","phft","sim","typo","shell","level","position","orient","room","weather"
"53.6","-122","19.8","10","7.2","10.2","7.2","14.4","18.3","20.6","-0.8","0","5.5","29.3","10.8","0.1","37.2","62.8","03","linear","tm","5","corner","ne","dorm1","curitiba"
"57.1","-146.2","22.7","10.7","13.8","18.3","7.3","16.9","47.3","7.3","-1.1","0","6.3","28.8","11.4","0.1","33.5","66.5","03","linear","tm","5","corner","ne","dorm2","curitiba"
"41.4","-133.6","23.8","14","14.4","12.4","12.6","14.5","47.5","6.3","0.2","0","11.8","29.6","10.3","6","28","66.1","03","linear","tm","5","corner","ne","liv","curitiba"
"53.7","-120.5","19.4","10.1","7.1","14.1","7.2","9.3","18","19.8","-0.7","0","5.4","28.9","10.8","0","37.3","62.7","03","linear","tm","5","corner","nw","dorm1","curitiba"
"57","-146.7","22.8","10.7","13.9","17.2","7.3","18.4","47.5","9.4","-1.1","0","6.3","28.9","11.4","0.1","33.5","66.4","03","linear","tm","5","corner","nw","dorm2","curitiba"
"40.9","-122.9","21.8","12.1","13","13.2","11.2","10.6","43.1","4.9","-0.3","0","8.9","29.4","9.7","7.1","26.4","66.5","03","linear","tm","5","corner","nw","liv","curitiba"
"53.7","-112.4","15.1","9.7","3.5","9.8","9.7","12.1","15.3","19.7","-1.6","0","5.2","29.5","10.8","0.1","39.7","60.2","03","linear","tm","5","corner","se","dorm1","curitiba"
"57.3","-122.9","15.8","10.2","3.6","13.8","10.6","13.1","35.6","5.4","-1.6","0","5.7","28.9","11.2","0","39","61","03","linear","tm","5","corner","se","dorm2","curitiba"
"41.6","-126.2","22","13.7","11","11.4","13","13.1","43.1","5.5","0","0","11.4","29.5","10.3","5.6","30.9","63.5","03","linear","tm","5","corner","se","liv","curitiba"
"53.7","-111","14.7","9.8","3.5","11.8","9.6","8.9","14.9","19","-1.5","0","5.2","29","10.8","0","39.7","60.2","03","linear","tm","5","corner","sw","dorm1","curitiba"
"57.3","-123.4","15.9","10.2","3.6","13.4","10.6","13.8","35.8","5.6","-1.6","0","5.7","29","11.2","0.1","38.9","61.1","03","linear","tm","5","corner","sw","dorm2","curitiba"
