"il_hg","afn_hg","floor_hg","roof_hg","walls_s_hg","walls_e_hg","walls_n_hg","walls_w_hg","walls_int_hg","walls_ext_hg","windows_hg","doors_hg","air_change","top_max","top_min","ph_sup","ph_inf","phft","sim","typo","shell","level","position","orient","room","weather"
"54.4","-81.1","10.1","8.8","6.5","12.5","9.1","9.5","12.3","25.2","0","2.1","4.3","25.9","12.4","0","40.1","59.9","00","linear","tm","1","corner","ne","dorm1","curitiba"
"58","-87.2","10.3","9.2","9","10.4","8.9","12","29.3","8.9","0.1","2.4","4.6","25.4","12.7","0","39.3","60.7","00","linear","tm","1","corner","ne","dorm2","curitiba"
"41.9","-109.1","13.1","6.8","8.1","7.7","8.3","7.9","27.7","4.3","0","3.7","7.9","25.5","12.3","0","28.4","71.6","00","linear","tm","1","corner","ne","liv","curitiba"
"54.3","-103.9","10.3","8.6","6.5","9.5","9","11","12.5","23.5","0","2.2","5.6","25.7","12.2","0","39.8","60.2","00","linear","tm","1","corner","nw","dorm1","curitiba"
"58","-112.3","10.3","9.6","9.5","12.7","9.1","10.6","30.5","11.4","0.1","2.5","6","25.4","12.4","0","38.8","61.2","00","linear","tm","1","corner","nw","dorm2","curitiba"
"41.6","-90","10.6","6.1","7","6.7","7.2","6.3","23.9","3.3","-0.3","3.1","5.6","25.4","11.4","0","27.7","72.3","00","linear","tm","1","corner","nw","liv","curitiba"
"54.4","-72.4","11.2","5.6","3.8","11.4","7.4","6.8","9.3","20.2","-1.1","1.8","3.9","25.9","11.9","0","43","57","00","linear","tm","1","corner","se","dorm1","curitiba"
"58.1","-76.9","11.4","5.2","3.5","7.2","7.3","8.9","22.3","4.6","-1.1","1.9","4.1","25.2","12.1","0","43.1","56.9","00","linear","tm","1","corner","se","dorm2","curitiba"
"42.2","-103.3","14.6","5.9","6.4","7.2","9.6","6.6","25.8","4","-0.1","3.3","7.8","25.5","12.3","0","32.9","67.1","00","linear","tm","1","corner","se","liv","curitiba"
"54.4","-96.4","11.4","5.4","3.8","6.9","7.3","9.9","9.4","18.5","-1","1.8","5.3","25.8","12","0","42.4","57.6","00","linear","tm","1","corner","sw","dorm1","curitiba"
"58.1","-103.1","11.4","5.6","3.6","9.6","7.8","7.4","23.5","5","-1.1","2","5.6","25.2","12.3","0","42","58","00","linear","tm","1","corner","sw","dorm2","curitiba"
"41.9","-82.4","12","5.2","5.3","5.4","8.4","5.7","21.9","2.9","-0.5","2.7","5.4","25.4","11.7","0","31.8","68.2","00","linear","tm","1","corner","sw","liv","curitiba"
"44.5","-85.8","8.8","5.2","0.6","6.6","9.7","4.2","14.4","6.8","-0.3","1.4","4.5","24.8","12.8","0","40.8","59.2","00","linear","tm","1","middle","ne","dorm1","curitiba"
"57","-114.1","9.6","9.5","10.3","9.2","13","8.2","27.6","13","-0.2","2.4","5.9","25.4","12.7","0","38.7","61.3","00","linear","tm","1","middle","ne","dorm2","curitiba"
"45.7","-88.7","10.2","7.5","4.7","6.2","8","5.3","18.9","5.3","-0.2","3.2","4.8","25.3","12.6","0","24.5","75.5","00","linear","tm","1","middle","ne","liv","curitiba"
"44.5","-85.6","8.7","5.2","0.6","4.2","9.7","6.6","14.3","6.7","-0.3","1.4","4.4","24.8","12.8","0","40.7","59.3","00","linear","tm","1","middle","nw","dorm1","curitiba"
"57","-113.9","9.6","9.5","10.2","8.1","13","9.2","27.6","13","-0.2","2.4","5.9","25.4","12.7","0","38.6","61.4","00","linear","tm","1","middle","nw","dorm2","curitiba"
"45.7","-88.5","10.1","7.5","4.7","5.3","8","6.4","19.1","5.3","-0.2","3.2","4.8","25.3","12.6","0","24.5","75.5","00","linear","tm","1","middle","nw","liv","curitiba"
"44.5","-75.4","11.1","2.6","4.3","4.5","-1","4.1","9.7","2.2","-1.4","1.8","4.1","24.5","12.4","0","44.6","55.4","00","linear","tm","1","middle","se","dorm1","curitiba"
"57.1","-99.8","11.6","5.1","5.1","6.6","7.4","5.6","19.6","5.1","-1.2","1.8","5.4","24.9","12.2","0","43.2","56.8","00","linear","tm","1","middle","se","dorm2","curitiba"
"46.2","-78.3","12.4","4.6","4.2","5.4","4.7","4","16","2.2","-0.9","2.6","4.5","25","12.2","0","32.9","67.1","00","linear","tm","1","middle","se","liv","curitiba"
"44.5","-75.9","11","2.6","4.3","4.1","-1","4.5","9.6","2.2","-1.4","1.8","4.1","24.5","12.4","0","44.6","55.4","00","linear","tm","1","middle","sw","dorm1","curitiba"
"57.1","-99.9","11.5","5.1","5.1","5.6","7.4","6.6","19.6","5.1","-1.2","1.8","5.4","24.9","12.2","0","43.2","56.8","00","linear","tm","1","middle","sw","dorm2","curitiba"
"46.2","-78.4","12.4","4.6","4.2","4","4.7","5.6","16.2","2.2","-0.9","2.6","4.5","25","12.2","0","32.9","67.1","00","linear","tm","1","middle","sw","liv","curitiba"
"45.8","-108.1","11.8","10.2","8","15.7","11.1","10.9","14.3","31.4","0.6","2.5","5.2","31.6","17.5","28.4","0.2","71.4","00","linear","tm","1","corner","ne","dorm1","rio_de_janeiro"
"48.9","-115.5","12.1","10.4","10.5","11.9","10.9","14.1","34","10.9","0.7","2.7","5.5","31","17.8","28.1","0.1","71.8","00","linear","tm","1","corner","ne","dorm2","rio_de_janeiro"
"34.9","-91.9","12.2","7.3","7.9","7.5","8","7.3","26.4","4.5","0.1","3.5","5.4","31.1","17.6","43.5","0","56.5","00","linear","tm","1","corner","ne","liv","rio_de_janeiro"
"45.9","-104.3","12.5","9.8","7.9","10.8","11.1","13.8","14.1","29.5","0.7","2.4","5.3","31.6","17.5","28.1","0.2","71.7","00","linear","tm","1","corner","nw","dorm1","rio_de_janeiro"
"49","-111.8","12.5","10.4","10.5","14.4","11.1","12","33.9","14","0.8","2.7","5.6","30.9","17.8","27.6","0.1","72.3","00","linear","tm","1","corner","nw","dorm2","rio_de_janeiro"
"35","-92.1","12.9","7","7.8","7.5","8.2","7.3","26.5","4.2","0.1","3.5","5.5","31.1","17.6","43.1","0","56.9","00","linear","tm","1","corner","nw","liv","rio_de_janeiro"
"46.1","-101","13.1","6.8","5.1","14.6","9.2","8.1","11","25.9","-0.6","2.1","5.5","31.8","17.1","26.3","0.6","73.1","00","linear","tm","1","corner","se","dorm1","rio_de_janeiro"
"49.2","-106","13.3","6.2","4.5","8.5","8.8","10.8","26.6","6.1","-0.7","2.3","5.8","31.1","17.3","25.4","0.6","74.1","00","linear","tm","1","corner","se","dorm2","rio_de_janeiro"
"35.3","-83.6","13.8","6.4","6","7.1","9.4","5.9","24.3","4.1","0","3.1","4.9","31.2","17.3","40.7","0","59.3","00","linear","tm","1","corner","se","liv","rio_de_janeiro"
"46.2","-95.1","13.7","6.3","5.1","8","8.7","12.5","10.8","23.5","-0.5","2.1","5.3","31.8","17.1","25.8","0.7","73.5","00","linear","tm","1","corner","sw","dorm1","rio_de_janeiro"
"49.3","-100.3","13.8","6.1","4.7","10.8","8.6","8.5","26.2","6.4","-0.6","2.2","5.7","31.1","17.3","24.7","0.6","74.7","00","linear","tm","1","corner","sw","dorm2","rio_de_janeiro"
"35.4","-85.5","14.8","6.2","6.2","6.2","9.5","6.8","24.9","3.8","-0.1","3.2","5.4","31.2","17.3","39.6","0","60.4","00","linear","tm","1","corner","sw","liv","rio_de_janeiro"
"37.6","-88.1","11","6.1","2.7","7.5","12","5.7","19.2","8.7","0.2","1.7","4.4","30.4","17.8","24.5","0.1","75.4","00","linear","tm","1","middle","ne","dorm1","rio_de_janeiro"
"48.1","-116.9","12.1","10.5","11.7","10.4","16.2","9.4","31.4","16.2","0.6","2.7","5.8","31","17.8","27.1","0.1","72.8","00","linear","tm","1","middle","ne","dorm2","rio_de_janeiro"
"38.2","-92","12.6","8.6","6.1","7.5","9.6","6.1","22.7","6.6","0.5","3.7","4.7","30.8","17.6","44.6","0","55.4","00","linear","tm","1","middle","ne","liv","rio_de_janeiro"
"37.6","-88.1","11","6.1","2.7","5.7","12","7.5","19.3","8.7","0.2","1.7","4.4","30.4","17.8","24.5","0.1","75.4","00","linear","tm","1","middle","nw","dorm1","rio_de_janeiro"
"48.1","-116.8","12.2","10.5","11.7","9.4","16.2","10.4","31.4","16.2","0.6","2.7","5.8","31","17.8","27.1","0.1","72.8","00","linear","tm","1","middle","nw","dorm2","rio_de_janeiro"
"38.2","-91.8","12.6","8.5","6.1","6.1","9.6","7.3","22.5","6.6","0.5","3.7","4.7","30.8","17.6","44.5","0","55.5","00","linear","tm","1","middle","nw","liv","rio_de_janeiro"
"38","-76.8","13.4","3.3","5.6","5.1","0.6","5.5","13.5","3.2","-1.1","2.2","4.1","30.3","17.3","21.7","0.7","77.6","00","linear","tm","1","middle","se","dorm1","rio_de_janeiro"
"48.6","-100.5","14.1","5.6","6.8","7.4","8.5","6.5","22.4","6.8","-0.7","2","5.4","30.7","17.1","23.3","0.8","75.9","00","linear","tm","1","middle","se","dorm2","rio_de_janeiro"
"38.9","-80.3","14.9","5.5","5.2","6.6","5.9","4.6","19.3","2.9","-0.5","3.1","4.4","30.7","17.1","38.8","0","61.2","00","linear","tm","1","middle","se","liv","rio_de_janeiro"
"38","-76.7","13.4","3.3","5.6","5.5","0.6","5.1","13.5","3.2","-1.1","2.2","4.1","30.3","17.3","21.6","0.7","77.7","00","linear","tm","1","middle","sw","dorm1","rio_de_janeiro"
"48.6","-100.3","14.2","5.6","6.8","6.5","8.5","7.4","22.3","6.8","-0.7","2","5.4","30.7","17.1","23.3","0.8","75.9","00","linear","tm","1","middle","sw","dorm2","rio_de_janeiro"
"38.9","-80.1","14.9","5.4","5.1","4.6","5.9","6.3","19","2.9","-0.5","3","4.4","30.7","17.1","38.7","0","61.3","00","linear","tm","1","middle","sw","liv","rio_de_janeiro"
"52.4","-69.1","8.6","8","5.7","10.9","7.8","8.5","11.1","21.8","-0.4","1.9","4.2","28.1","14.1","0.4","18.4","81.2","00","linear","tm","1","corner","ne","dorm1","sao_paulo"
