"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","max_op_temp","min_op_temp","typo","simp","wrap","storey","cond","dwel","room","weather"
-0.2,-14,-0.9,2.9,0,4.3,-21.5,-7.5,0,108.3,NA,2.3,0,100,95.5,-2.4,1,-5.4,"Hip.","08","TV","Térreo","AFN","L","Dorm. N","Curitiba"
-0.2,-27.3,24.1,15.8,12.1,1,-18.7,-4,3.8,70.8,NA,3.7,-3.2,100,69.2,-3,2.4,-6.1,"Hip.","08","TV","Térreo","AFN","L","Dorm. S","Curitiba"
-0.4,-26.2,1.2,41.7,Inf,-7.7,35.9,24.4,-1.7,-32,NA,-0.8,0,35.1,Inf,-7.5,4.3,-5.9,"Hip.","08","TV","Térreo","AFN","L","Sala","Curitiba"
-0.5,6.6,-0.7,11.9,-15.8,-1.7,8,1.9,-5,100,NA,-3.9,0,400,400,-0.8,2.3,-3.5,"Hip.","08","TV","Térreo","AFN","NE","Dorm. 1","Curitiba"
-0.5,16.3,-3.3,13.3,4,-2.3,-13.3,-0.4,-2.6,92.3,NA,-3.8,2.8,300,Inf,-0.6,2.4,0.6,"Hip.","08","TV","Térreo","AFN","NE","Dorm. 2","Curitiba"
-0.8,47.6,-8.1,59.7,10.7,-2.7,3.4,21.6,-7.8,-25.8,NA,-7.4,3.2,35.8,NA,-8.6,2,-3.4,"Hip.","08","TV","Térreo","AFN","NE","Sala","Curitiba"
-0.5,5.5,-1.4,11.9,5.9,-1.7,-17.9,0.2,-2.5,92.3,NA,-3.3,0,400,400,-0.8,2.3,-3.5,"Hip.","08","TV","Térreo","AFN","NO","Dorm. 1","Curitiba"
-0.5,16.8,-3.3,13.3,-13.7,-2.3,5.4,0,-2.6,100,NA,-3.8,2.8,300,Inf,-0.7,2,-1.2,"Hip.","08","TV","Térreo","AFN","NO","Dorm. 2","Curitiba"
-0.8,47.6,-8.1,59.7,3.3,-2.7,10.9,21.6,-7.8,-25.8,NA,-7.4,3.2,35.8,NA,-8.6,2,-3.4,"Hip.","08","TV","Térreo","AFN","NO","Sala","Curitiba"
-0.3,-33.6,7.8,33.3,-25.3,-26.7,-2.7,-19.9,6.1,77.8,NA,11.4,-9.7,Inf,750,-4.7,3.2,-5.4,"Hip.","08","TV","Térreo","AFN","SE","Dorm. 1","Curitiba"
0,-29,6,50,-6.4,-23.6,-22,-17.2,6.4,73.7,NA,10.3,-6.1,Inf,933.3,-2.9,3.6,-8.8,"Hip.","08","TV","Térreo","AFN","SE","Dorm. 2","Curitiba"
0,-31.2,11.3,24,-9.4,-2,0,3.4,6.3,-38.9,NA,4.8,-3.8,57.8,Inf,-6.7,3.8,-8.1,"Hip.","08","TV","Térreo","AFN","SE","Sala","Curitiba"
-0.3,-34.1,6.4,20,-4,-26.7,-29.5,-21.8,8.2,77.8,NA,11.9,-9.7,Inf,766.7,-4.7,3.2,-5.9,"Hip.","08","TV","Térreo","AFN","SO","Dorm. 1","Curitiba"
0,-29,6,50,-22,-23.6,-4.5,-16.9,6.4,73.7,NA,10.2,-6.1,Inf,933.3,-2.9,4,-9.4,"Hip.","08","TV","Térreo","AFN","SO","Dorm. 2","Curitiba"
0,-31.2,11.3,24,-3.3,-2,-6.3,2.3,6.3,-38.9,NA,5,-3.8,57.8,Inf,-6.7,3.8,-8.1,"Hip.","08","TV","Térreo","AFN","SO","Sala","Curitiba"
-0.2,-13.8,-1.7,0.9,-23.2,0,0,-8.2,0,100,NA,2.5,-2.9,42.9,110.5,-2.6,0.6,-5.4,"Hip.","08","TV","Térreo","AFN","O","Dorm. N","Curitiba"
-0.2,-27,21.7,12.5,-20,0,4.1,-5.3,1.9,66.7,NA,3.8,-3.1,75,81.8,-3,2.6,-5.6,"Hip.","08","TV","Térreo","AFN","O","Dorm. S","Curitiba"
-0.8,-4.7,-1.7,46.9,55.7,4.3,-2,28.4,-7.4,-21.2,NA,-5.5,0,21.3,Inf,-8.2,4.4,-6.5,"Hip.","08","TV","Térreo","AFN","O","Sala","Curitiba"
