"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","hvac_sens_he","hvac_sens_ce","hvac_total_he","hvac_total_ce","typo","simp","wrap","storey","cond","dwel","room","weather"
-0.2,1.7,2.5,1,2.6,2.6,-0.7,5.5,0.5,2,0,1,-0.4,-12.5,-0.4,6.4,"Hip.","05","TV","Cobertura","HVAC","L","Dorm. N","Curitiba"
-0.2,0.8,2.4,1.4,2.5,0.6,-0.6,3.9,0.4,0.9,0,1.1,-0.3,-9,-0.3,4.3,"Hip.","05","TV","Cobertura","HVAC","L","Dorm. S","Curitiba"
0,0.8,3.6,2.6,2.8,0.7,3.8,9.8,0.6,-0.8,0,1.5,0,-15.2,0,18.9,"Hip.","05","TV","Cobertura","HVAC","L","Sala","Curitiba"
-0.2,2,2.9,5.1,0.9,2.9,0.7,9.5,0.6,1.8,0,0.7,-0.2,-16.9,-0.2,7.9,"Hip.","05","TV","Cobertura","HVAC","NE","Dorm. 1","Curitiba"
-0.1,1,3.1,4.2,1.4,2.1,0.2,7.9,0.8,1.9,0,0.5,0.1,-14.9,0.1,7.4,"Hip.","05","TV","Cobertura","HVAC","NE","Dorm. 2","Curitiba"
0,1.7,4.1,5.3,2.3,3,1.1,11.7,0.9,-0.8,-0.1,0.3,0,-17.2,0,19.3,"Hip.","05","TV","Cobertura","HVAC","NE","Sala","Curitiba"
-0.2,1.9,2.9,5,0.7,2.9,0.6,9.3,0.6,1.7,0,0.7,-0.2,-16.4,-0.2,7.6,"Hip.","05","TV","Cobertura","HVAC","NO","Dorm. 1","Curitiba"
-0.1,1,3.1,4.2,0.3,2.1,1.3,7.8,0.8,1.9,0,0.5,0.1,-14.9,0.1,7.4,"Hip.","05","TV","Cobertura","HVAC","NO","Dorm. 2","Curitiba"
0,1.7,4.1,5.3,1.2,3,2.2,11.7,0.9,-0.8,-0.1,0.3,0,-17.2,0,19.4,"Hip.","05","TV","Cobertura","HVAC","NO","Sala","Curitiba"
-0.1,0.1,2.6,1.6,0.2,-0.7,0.2,1.3,0.7,0.8,0,0.8,0.3,-6.8,0.3,3.6,"Hip.","05","TV","Cobertura","HVAC","SE","Dorm. 1","Curitiba"
0,0,2.9,1.2,0.5,0,-0.3,1.4,0.8,0.9,0,0.6,0.7,-7.6,0.7,4,"Hip.","05","TV","Cobertura","HVAC","SE","Dorm. 2","Curitiba"
0.1,-1,3.5,1.5,0.4,0.4,0.1,2.5,0.8,-1,0,0.5,0.1,-4.8,0.1,7.7,"Hip.","05","TV","Cobertura","HVAC","SE","Sala","Curitiba"
0,0.1,2.6,1.6,0.2,-0.7,-0.1,0.9,0.7,0.8,0,0.8,0.4,-6.4,0.4,3.4,"Hip.","05","TV","Cobertura","HVAC","SO","Dorm. 1","Curitiba"
0,0,2.9,1.2,-0.3,0,0.5,1.4,0.8,0.9,0,0.6,0.7,-7.5,0.7,4,"Hip.","05","TV","Cobertura","HVAC","SO","Dorm. 2","Curitiba"
0.1,-1,3.5,1.5,0.2,0.4,0.3,2.5,0.8,-1,0,0.5,0.1,-4.8,0.1,7.7,"Hip.","05","TV","Cobertura","HVAC","SO","Sala","Curitiba"
-0.2,1.7,2.7,1.3,-0.6,2.7,3.1,6.5,0.6,2.4,-0.1,0.8,-0.4,-13.9,-0.4,8.7,"Hip.","05","TV","Cobertura","HVAC","O","Dorm. N","Curitiba"
-0.1,0.8,2.5,1.5,-0.5,0.8,3.1,4.9,0.5,1.1,0,1,-0.3,-10,-0.3,6,"Hip.","05","TV","Cobertura","HVAC","O","Dorm. S","Curitiba"
0,3.1,3.9,3.2,6.1,1.4,4,14.8,0.7,-0.9,-0.1,0.2,0,-21.6,0,25.8,"Hip.","05","TV","Cobertura","HVAC","O","Sala","Curitiba"
0,4,2.6,0.9,3,2.4,-4.1,2.4,0.2,5.2,-0.1,0.2,0,-15,0,16.9,"Hip.","05","TV","Cobertura","HVAC","L","Dorm. N","Rio de Janeiro"
-0.1,3,2.5,1.5,2.9,0.5,-3.4,1.6,0.2,3.7,0,1.7,0,-11.1,0,10.3,"Hip.","05","TV","Cobertura","HVAC","L","Dorm. S","Rio de Janeiro"
0,5.1,4,2.7,3.6,0.6,7.4,14.4,0.4,-3.3,0.1,0.2,0,-17.8,0,14.1,"Hip.","05","TV","Cobertura","HVAC","L","Sala","Rio de Janeiro"
0,4.9,2.9,3.5,-3.1,2.6,0.6,3.5,0.3,4.2,0,0.2,0,-16.5,0,20.3,"Hip.","05","TV","Cobertura","HVAC","NE","Dorm. 1","Rio de Janeiro"
0,4.7,2.9,2.5,1.4,1.8,-1.7,4,0.2,4.4,0,0.1,0,-16.9,0,18.8,"Hip.","05","TV","Cobertura","HVAC","NE","Dorm. 2","Rio de Janeiro"
-0.1,6.1,4.3,6.3,2.3,3,1.6,13.1,0.6,-2.7,0.1,0.3,0,-19.5,0,19.8,"Hip.","05","TV","Cobertura","HVAC","NE","Sala","Rio de Janeiro"
0,5,2.9,3.6,0.6,2.6,-2.8,3.9,0.2,4.2,0,0.2,0,-16.9,0,20.6,"Hip.","05","TV","Cobertura","HVAC","NO","Dorm. 1","Rio de Janeiro"
0,4.7,2.9,2.5,-1.7,1.8,1.4,4,0.2,4.3,0,0.1,0,-16.9,0,18.8,"Hip.","05","TV","Cobertura","HVAC","NO","Dorm. 2","Rio de Janeiro"
-0.1,6.1,4.3,6.3,1.7,3,2.2,13.2,0.6,-2.6,0.1,0.3,0,-19.6,0,19.9,"Hip.","05","TV","Cobertura","HVAC","NO","Sala","Rio de Janeiro"
0,2.2,2.3,1.2,-3.5,-2.8,-0.1,-5.2,0.3,2.8,0,1.3,0,-3,0,0.8,"Hip.","05","TV","Cobertura","HVAC","SE","Dorm. 1","Rio de Janeiro"
0,3.2,2.5,1,0.5,-1.9,-2,-2.3,0.3,3.1,0,1.2,0,-7.2,0,4.7,"Hip.","05","TV","Cobertura","HVAC","SE","Dorm. 2","Rio de Janeiro"
0,2.6,3.2,1.4,0.2,0.9,0.7,3.1,0.4,-2.5,-0.8,0.4,0,-3.8,0,-5,"Hip.","05","TV","Cobertura","HVAC","SE","Sala","Rio de Janeiro"
0,2.4,2.3,1.2,-0.1,-2.7,-3.3,-4.9,0.2,2.8,0,1.3,0,-3.3,0,1.1,"Hip.","05","TV","Cobertura","HVAC","SO","Dorm. 1","Rio de Janeiro"
0,3.2,2.5,1,-2,-1.9,0.5,-2.3,0.3,3.1,0,1.2,0,-7.2,0,4.7,"Hip.","05","TV","Cobertura","HVAC","SO","Dorm. 2","Rio de Janeiro"
0,2.6,3.2,1.4,0.6,0.9,0.3,3.1,0.4,-2.4,-0.8,0.4,0,-3.9,0,-4.9,"Hip.","05","TV","Cobertura","HVAC","SO","Sala","Rio de Janeiro"
