"il_hg","afn_hg","floor_hg","roof_hg","walls_s_hg","walls_e_hg","walls_n_hg","walls_w_hg","walls_int_hg","walls_ext_hg","windows_hg","doors_hg","air_change","top_max","top_min","ph_sup","ph_inf","phft","sim","typo","shell","level","position","orient","room","weather"
"54","-70.9","22","11.9","8.3","13","8.9","12.8","16.7","26.2","-0.1","2.8","4.2","29.3","10.7","0","42.2","57.8","01","linear","tm","5","corner","ne","dorm1","curitiba"
"57.6","-77.5","23.6","12.5","12.6","14.3","9.2","16.2","40.6","9.2","-0.1","3.2","4.5","28.9","10.9","0","40.6","59.4","01","linear","tm","5","corner","ne","dorm2","curitiba"
"41.7","-145.8","23.5","14.2","12.9","11.3","11.8","12.7","42.8","5.9","0.2","5.6","13.8","29.3","10.3","5.6","28.9","65.5","01","linear","tm","5","corner","ne","liv","curitiba"
"54","-108.3","21","11.2","7.8","12.4","8.3","11","16.4","23.2","-0.3","2.8","6.1","28.9","10.4","0","40.9","59","01","linear","tm","5","corner","nw","dorm1","curitiba"
"57.5","-119.6","23.5","12.1","13","16.7","8.8","14","41.3","11.2","-0.3","3.3","6.7","28.9","10.7","0","38.7","61.2","01","linear","tm","5","corner","nw","dorm2","curitiba"
"41.2","-118.4","20.6","11.9","11.1","10.5","9.8","9","36.2","4.3","-0.3","4.6","8.7","29.3","9.5","6.5","27.1","66.4","01","linear","tm","5","corner","nw","liv","curitiba"
"54.1","-56.1","16.8","11.3","4.8","12","10.2","9.9","13.4","23.6","-1","2.5","3.3","29.3","10.5","0","44.9","55.1","01","linear","tm","5","corner","se","dorm1","curitiba"
"57.7","-60.1","16.7","11.4","4.7","10.8","10.6","12.9","32.5","6.4","-1.1","2.7","3.5","28.9","10.7","0","44.5","55.5","01","linear","tm","5","corner","se","dorm2","curitiba"
"41.9","-141.7","22.4","14.4","10.2","10.7","14.9","11.3","41.5","5.7","0.1","5.3","13.7","29.3","10.4","5.1","31.5","63.4","01","linear","tm","5","corner","se","liv","curitiba"
"54","-98.2","15.6","10.5","4.1","9.4","9.5","10","12.9","20.1","-1.2","2.5","5.7","29.2","10.5","0","43","57","01","linear","tm","5","corner","sw","dorm1","curitiba"
"57.6","-106.6","16.5","10.9","4.3","13.3","11","10.4","33","5.9","-1.3","2.8","6.1","29","10.9","0","41.5","58.5","01","linear","tm","5","corner","sw","dorm2","curitiba"
"41.4","-108.3","19","11.7","7.9","8.7","12.5","8.2","33.4","3.9","-0.5","4.2","8.3","29.3","10.1","5.5","30","64.5","01","linear","tm","5","corner","sw","liv","curitiba"
"43.9","-97","13.7","8.4","1.1","8.1","9","5.3","18.2","5.3","-0.9","1.8","4.4","28.3","10.9","0","38.9","61.1","01","linear","tm","5","middle","ne","dorm1","curitiba"
"56.3","-129.8","21.5","10.5","12.7","11.2","11","9.8","33.8","11","-0.9","3","5.8","28.8","11.1","0","36.6","63.4","01","linear","tm","5","middle","ne","dorm2","curitiba"
"44.7","-101.6","19.1","10.1","6.1","7.1","7.9","6.6","23.3","4.5","-0.7","4","4.8","29","10.9","8.2","23.3","68.6","01","linear","tm","5","middle","ne","liv","curitiba"
"43.9","-96.6","13.6","8.3","1.1","5.2","8.9","8.1","18","5.2","-0.9","1.8","4.4","28.3","10.9","0","38.8","61.2","01","linear","tm","5","middle","nw","dorm1","curitiba"
"56.3","-129.4","21.5","10.5","12.7","9.8","10.9","11.3","33.7","10.9","-0.9","3","5.8","28.8","11.1","0","36.5","63.5","01","linear","tm","5","middle","nw","dorm2","curitiba"
