"il_hg","afn_hg","floor_hg","roof_hg","walls_s_hg","walls_e_hg","walls_n_hg","walls_w_hg","walls_int_hg","walls_ext_hg","windows_hg","doors_hg","air_change","top_max","top_min","ph_sup","ph_inf","phft","sim","typo","shell","level","position","orient","room","weather"
"54.1","-69.6","20.8","11.9","8.2","12.9","8.9","12.5","16.4","26.1","-0.1","2.8","4.2","28.9","10.8","0","42.2","57.8","00","linear","tm","5","corner","ne","dorm1","curitiba"
"57.7","-75.9","22.1","12.4","12.3","14","9.1","15.8","39.8","9.1","-0.1","3.2","4.5","28.6","11.1","0","40.8","59.2","00","linear","tm","5","corner","ne","dorm2","curitiba"
"41.7","-143.5","22.5","14.1","12.6","11.1","11.7","12.4","41.9","5.8","0.2","5.5","13.7","29","10.5","4.8","28.6","66.6","00","linear","tm","5","corner","ne","liv","curitiba"
"54","-106.5","19.8","11.2","7.7","12.1","8.3","11","16.1","23","-0.3","2.8","6.1","28.7","10.6","0","41.2","58.8","00","linear","tm","5","corner","nw","dorm1","curitiba"
"57.6","-117.3","22","12","12.7","16.3","8.8","13.8","40.4","11.1","-0.2","3.3","6.6","28.5","10.8","0","39.1","60.9","00","linear","tm","5","corner","nw","dorm2","curitiba"
"41.2","-116.6","19.6","11.8","10.9","10.2","9.7","8.9","35.4","4.3","-0.3","4.5","8.7","28.9","9.7","5.4","26.7","67.9","00","linear","tm","5","corner","nw","liv","curitiba"
"54.1","-55.1","15.9","11.3","4.8","12.1","10.1","9.8","13.1","23.6","-1","2.4","3.3","29","10.5","0","45.2","54.8","00","linear","tm","5","corner","se","dorm1","curitiba"
"57.8","-58.8","15.5","11.3","4.7","10.5","10.3","12.6","31.7","6.3","-1","2.6","3.5","28.6","10.8","0","44.7","55.3","00","linear","tm","5","corner","se","dorm2","curitiba"
"42","-139.1","21.1","14.3","10","10.6","14.6","10.9","40.5","5.6","0.1","5.2","13.7","29","10.5","4.2","31.4","64.4","00","linear","tm","5","corner","se","liv","curitiba"
"54.1","-96.5","14.6","10.5","4.1","9.2","9.4","10","12.6","20.2","-1.2","2.4","5.6","28.9","10.6","0","43.2","56.8","00","linear","tm","5","corner","sw","dorm1","curitiba"
"57.7","-104.4","15.2","10.9","4.2","13","10.7","10.2","32.1","5.9","-1.3","2.7","6.1","28.7","11.1","0","41.8","58.2","00","linear","tm","5","corner","sw","dorm2","curitiba"
"41.5","-106","17.6","11.6","7.7","8.4","12.2","8","32.4","3.9","-0.5","4","8.2","28.9","10.2","4.4","29.5","66.1","00","linear","tm","5","corner","sw","liv","curitiba"
"44","-94.5","12.2","8.3","0.7","7.9","8.8","4.7","16.9","5.3","-0.8","1.7","4.4","27.9","11.1","0","39.4","60.6","00","linear","tm","5","middle","ne","dorm1","curitiba"
"56.4","-126.7","19.8","10.5","12.3","10.9","10.9","9.5","32.6","10.9","-0.9","2.9","5.8","28.4","11.3","0","36.8","63.2","00","linear","tm","5","middle","ne","dorm2","curitiba"
"44.7","-99.1","17.9","10.1","5.7","7","7.8","6.4","22.4","4.5","-0.7","3.8","4.7","28.6","11.1","6.3","22.5","71.1","00","linear","tm","5","middle","ne","liv","curitiba"
"44","-94.1","12.1","8.3","0.7","4.7","8.8","7.8","16.7","5.2","-0.9","1.7","4.4","27.9","11.1","0","39.3","60.7","00","linear","tm","5","middle","nw","dorm1","curitiba"
"56.4","-126.3","19.8","10.4","12.2","9.4","10.8","10.9","32.6","10.8","-0.9","2.9","5.8","28.4","11.3","0","36.6","63.4","00","linear","tm","5","middle","nw","dorm2","curitiba"
"44.7","-98.6","18","10.1","5.6","6.4","7.8","7.6","22.9","4.5","-0.7","3.8","4.7","28.6","11.2","6.3","22.5","71.3","00","linear","tm","5","middle","nw","liv","curitiba"
"44.1","-80.3","8.5","8.1","4.6","5.6","-0.9","4.8","12.2","2","-1.7","2.1","4","27.9","11","0","43.4","56.6","00","linear","tm","5","middle","se","dorm1","curitiba"
"56.6","-108.2","12.5","9.6","4.8","8.1","9.1","6.7","24","4.8","-1.6","2.1","5.3","28.4","11.1","0","41.7","58.3","00","linear","tm","5","middle","se","dorm2","curitiba"
"45.3","-85.1","13.6","9.5","4.6","6","5.6","4.9","19","2.1","-1.3","3.1","4.3","28.6","11.1","4.2","29.4","66.4","00","linear","tm","5","middle","se","liv","curitiba"
"44.1","-81.5","8.4","8","4.5","4.7","-0.8","5.6","12.1","1.9","-1.7","2.1","4","27.9","11","0","43.1","56.9","00","linear","tm","5","middle","sw","dorm1","curitiba"
"56.6","-108.4","12.6","9.6","4.8","6.8","9.2","8.2","24.1","4.8","-1.6","2.2","5.3","28.4","11.1","0","41.6","58.4","00","linear","tm","5","middle","sw","dorm2","curitiba"
"45.3","-85.4","13.7","9.6","4.7","4.9","5.6","6.7","19.7","2.2","-1.3","3.1","4.3","28.6","11","4.2","29.4","66.4","00","linear","tm","5","middle","sw","liv","curitiba"
"45.2","-115.6","21.7","14.1","9.3","15.3","10.5","13.7","18.2","30.6","0.2","3.2","5","35.3","16.9","34.1","0.6","65.3","00","linear","tm","5","corner","ne","dorm1","rio_de_janeiro"
"48","-125.6","22.9","14.7","14.1","15.3","10.7","18.1","44.8","10.7","0.3","3.6","5.4","34.9","17.1","35.6","0.4","64","00","linear","tm","5","corner","ne","dorm2","rio_de_janeiro"
"34.2","-120.8","20.3","14.6","12","10.4","10.8","10.9","38.5","5.5","0.1","5.1","8","35.3","16.7","53.2","0","46.8","00","linear","tm","5","corner","ne","liv","rio_de_janeiro"
"45.4","-112.3","21.3","14.3","9.4","13.8","10.7","14.1","18.2","29.8","0.4","3.2","5.6","35","16.8","33.3","0.6","66.1","00","linear","tm","5","corner","nw","dorm1","rio_de_janeiro"
"48.2","-122.5","23.2","15.2","14.2","18.6","11.2","15.6","45.3","14.2","0.5","3.7","6","34.8","17.1","34.8","0.4","64.8","00","linear","tm","5","corner","nw","dorm2","rio_de_janeiro"
"34.2","-118.3","20.1","14.6","11.7","11.1","10.9","10.1","38.5","5.3","0.1","5.1","8","35.2","16.7","52.9","0","47.1","00","linear","tm","5","corner","nw","liv","rio_de_janeiro"
"45.5","-110.5","16.5","13.8","5.7","14.8","12.2","10.9","15","28.7","-0.8","2.9","6.5","35.4","16.3","32","1.3","66.7","00","linear","tm","5","corner","se","dorm1","rio_de_janeiro"
"48.5","-116.6","15.8","13.8","5.6","11.8","12.3","15","37.2","7.5","-0.9","3.1","6.9","35.1","16.4","33","1.3","65.7","00","linear","tm","5","corner","se","dorm2","rio_de_janeiro"
"34.6","-108","18.5","14.6","8.7","9.6","13.8","9.1","36.1","5.2","-0.1","4.6","7","35.4","16.3","48.6","0","51.4","00","linear","tm","5","corner","se","liv","rio_de_janeiro"
"45.7","-101","15.9","14","6","10.9","12","13.6","14.9","27.7","-0.7","2.8","6.5","35.2","16.3","31","1.4","67.6","00","linear","tm","5","corner","sw","dorm1","rio_de_janeiro"
"48.7","-107.3","15.9","14.2","6","15.2","12.2","11.9","37","8.2","-0.7","3.1","7","35.1","16.4","32.1","1.4","66.5","00","linear","tm","5","corner","sw","dorm2","rio_de_janeiro"
"34.7","-110.3","18.5","15","9.1","9.6","14.1","9.6","37.2","5.1","-0.1","4.7","8","35.3","16.3","48.3","0","51.7","00","linear","tm","5","corner","sw","liv","rio_de_janeiro"
"36.8","-102.2","13.9","11.7","3.7","9.4","12.1","7.3","24.6","7.8","-0.2","2.1","4.5","34","17","33.8","0.5","65.7","00","linear","tm","5","middle","ne","dorm1","rio_de_janeiro"
"47","-136.4","22","14","14.7","13","15.2","11.5","39.2","15.2","0","3.4","5.9","34.4","17.2","36.1","0.4","63.6","00","linear","tm","5","middle","ne","dorm2","rio_de_janeiro"
"36.9","-108.2","19.7","13.7","8","9.6","10.2","7.8","29.3","6.4","0","4.8","4.8","34.6","16.8","56.6","0","43.4","00","linear","tm","5","middle","ne","liv","rio_de_janeiro"
"36.9","-102","13.9","11.7","3.8","7.3","12.1","9.4","24.7","7.9","-0.2","2.1","4.5","34","17","33.8","0.5","65.7","00","linear","tm","5","middle","nw","dorm1","rio_de_janeiro"
"47.1","-136.2","22","14","14.7","11.5","15.2","13","39.2","15.2","0","3.4","5.9","34.3","17.2","36","0.4","63.6","00","linear","tm","5","middle","nw","dorm2","rio_de_janeiro"
"37","-107.9","19.6","13.6","8","7.8","10.2","9.3","28.9","6.4","0","4.7","4.8","34.6","16.8","56.5","0","43.5","00","linear","tm","5","middle","nw","liv","rio_de_janeiro"
"37.3","-86.8","9.5","11.2","6.6","6.6","1.2","7.2","18.2","3.5","-1.3","2.8","4.2","34.2","16.3","30.6","1.8","67.6","00","linear","tm","5","middle","se","dorm1","rio_de_janeiro"
"47.7","-114.6","13.5","12.8","7.5","9.7","11.1","8.3","29.1","7.5","-1","2.6","5.4","34.7","16.2","32.3","1.6","66.1","00","linear","tm","5","middle","se","dorm2","rio_de_janeiro"
"37.7","-92.4","14.9","13","6.3","8.5","7.8","6","25.3","3.3","-0.8","4","4.4","34.9","16","48.9","0","51.1","00","linear","tm","5","middle","se","liv","rio_de_janeiro"
"37.3","-86.6","9.5","11.2","6.5","7.2","1.2","6.6","18.1","3.5","-1.3","2.8","4.1","34.2","16.3","30.6","1.8","67.7","00","linear","tm","5","middle","sw","dorm1","rio_de_janeiro"
"47.7","-114.2","13.5","12.9","7.5","8.3","11.1","9.7","29.1","7.5","-1","2.6","5.4","34.7","16.2","32.2","1.7","66.1","00","linear","tm","5","middle","sw","dorm2","rio_de_janeiro"
"37.7","-92.1","14.7","12.9","6.2","6","7.8","8","24.8","3.3","-0.8","4","4.4","34.9","16","48.8","0","51.2","00","linear","tm","5","middle","sw","liv","rio_de_janeiro"
"52.1","-59.3","19.4","10","7.1","11.4","7.8","11.5","15","22.8","-0.4","2.5","4.4","30.8","11.7","2.7","23.5","73.8","00","linear","tm","5","corner","ne","dorm1","sao_paulo"
"55.6","-64.8","20.9","10.6","11.3","12.9","8.1","14.5","36.7","8.1","-0.4","2.9","4.8","30.5","12.1","2.8","22","75.2","00","linear","tm","5","corner","ne","dorm2","sao_paulo"
"39.4","-131.9","21.5","12","12","10.2","10.8","11.4","39.2","5.2","0.1","5","13.8","30.6","11.5","15.7","10.5","73.8","00","linear","tm","5","corner","ne","liv","sao_paulo"
"51.9","-100.6","17.7","9.1","6.3","10.7","7","8.8","14.2","18.6","-0.7","2.5","6.6","30.7","12.2","2.8","21.7","75.5","00","linear","tm","5","corner","nw","dorm1","sao_paulo"
"55.3","-111.5","20.3","10.1","11.4","14.6","7.6","12.3","36.2","9.7","-0.6","2.9","7.1","30.5","12.7","3","19.9","77.1","00","linear","tm","5","corner","nw","dorm2","sao_paulo"
"38.9","-96.6","17.2","9.2","8.4","8.6","8.2","7.3","29.2","3.3","-0.6","3.7","6.9","30.6","12.2","17.1","9.1","73.8","00","linear","tm","5","corner","nw","liv","sao_paulo"
"52.2","-75.7","15","9.9","4.2","11.3","9.7","9.2","12.6","21.8","-1.3","2.4","6.2","30.3","11.5","2.4","24.9","72.7","00","linear","tm","5","corner","se","dorm1","sao_paulo"
"55.7","-80.5","15","10","4.1","10","10.3","12.4","31.2","5.6","-1.3","2.6","6.6","29.9","11.9","2.1","24.6","73.3","00","linear","tm","5","corner","se","dorm2","sao_paulo"
"39.5","-104.4","18.4","11.1","8","8.5","12.2","8.8","33.1","4.4","-0.3","4.2","10.3","30.3","11.6","13.8","13.1","73.1","00","linear","tm","5","corner","se","liv","sao_paulo"
"52.3","-106.5","15.3","10.5","4.8","9.9","10.4","11","13.5","22.6","-1","2.6","9.8","30","11.4","2.2","25.5","72.3","00","linear","tm","5","corner","sw","dorm1","sao_paulo"
"55.8","-115.4","16","10.8","4.9","14","11.4","10.9","34.3","6.9","-1.1","2.9","10.6","29.9","11.8","2.1","24.9","73","00","linear","tm","5","corner","sw","dorm2","sao_paulo"
"39.7","-87.8","17.1","10.7","7.2","8.2","12.4","7.5","31.6","3.8","-0.5","3.8","7.7","30.3","12","13.5","13.1","73.5","00","linear","tm","5","corner","sw","liv","sao_paulo"
"42.2","-83.4","10.6","6.5","-1","6.9","7.4","3.3","12.3","4.3","-1.1","1.5","4.2","29.7","12.7","2.3","21","76.7","00","linear","tm","5","middle","ne","dorm1","sao_paulo"
"54","-113.1","18.2","8.6","10.7","9.6","9.3","8.1","28.4","9.3","-1.2","2.5","5.6","30.3","12.9","3.4","18.3","78.4","00","linear","tm","5","middle","ne","dorm2","sao_paulo"
"42.3","-88.1","16.1","8.2","4.4","6.1","6.8","5.6","19","3.8","-0.9","3.2","4.5","30.4","12.8","19","7.8","73.2","00","linear","tm","5","middle","ne","liv","sao_paulo"
