"il_hg","afn_hg","floor_hg","roof_hg","walls_s_hg","walls_e_hg","walls_n_hg","walls_w_hg","walls_int_hg","walls_ext_hg","windows_hg","doors_hg","air_change","top_max","top_min","ph_sup","ph_inf","phft","sim","typo","shell","level","position","orient","room","weather"
"53.8","-129","23.1","9.2","9.8","12.5","7.5","14.4","18.3","25.9","-1.5","0","6.3","29.8","10.8","0","35.6","64.4","03","linear","sf","4","corner","ne","dorm1","curitiba"
"57.3","-150.8","25.7","11.1","13.7","18.1","8.5","17.6","46.7","8.5","-1.5","0","7","29.8","11.4","0","31.8","68.2","03","linear","sf","4","corner","ne","dorm2","curitiba"
"41.4","-116.9","22.4","9.5","11.6","10.1","10","11.7","38.2","5.2","0","0","11.6","28.5","10.2","4.2","23.4","72.4","03","linear","sf","4","corner","ne","liv","curitiba"
"53.8","-128","22.9","9.1","9.7","14.3","7.4","11.9","18.1","25.2","-1.4","0","6.3","29.7","10.8","0","35.7","64.3","03","linear","sf","4","corner","nw","dorm1","curitiba"
"57.3","-151","25.7","11.2","13.7","17.7","8.5","18.2","46.8","11.3","-1.6","0","7","29.8","11.4","0","31.7","68.3","03","linear","sf","4","corner","nw","dorm2","curitiba"
"40.8","-111.4","21.2","8.8","10.9","11","9.4","9.4","36","4.7","-0.4","0","8.9","28.5","8.9","4.4","21","74.6","03","linear","sf","4","corner","nw","liv","curitiba"
"54","-107.2","15.6","6.6","4.8","9.5","8.3","10.4","13.1","19.8","-2","0","5.6","29.2","10.1","0","41","59","03","linear","sf","4","corner","se","dorm1","curitiba"
"57.5","-119.3","16.4","7.8","5.3","12.4","9.5","12.1","32","7.3","-1.9","0","6","28.7","10.5","0","38.7","61.3","03","linear","sf","4","corner","se","dorm2","curitiba"
"41.7","-105.8","19.5","7.7","8.6","8.6","9.8","9.9","32.4","4.4","-0.1","0","11","28.5","9.8","3.3","29.3","67.3","03","linear","sf","4","corner","se","liv","curitiba"
"54","-106.3","15.5","6.5","4.7","10.2","8.2","8.9","13","19.1","-1.9","0","5.5","29.2","10.1","0","41.1","58.9","03","linear","sf","4","corner","sw","dorm1","curitiba"
"57.5","-119.5","16.4","7.8","5.4","12.2","9.5","12.4","32.1","7.4","-1.9","0","6","28.7","10.5","0","38.7","61.3","03","linear","sf","4","corner","sw","dorm2","curitiba"
"41.1","-99.5","18.1","6.9","7.8","9.1","9","7.7","30","3.8","-0.7","0","8","28.7","9.5","3.4","25.4","71.2","03","linear","sf","4","corner","sw","liv","curitiba"
"43.9","-107.1","17.6","7.9","9.9","9.7","9.4","9.7","32.6","6.1","-1.2","0","4.9","28.3","11.6","0","33.6","66.4","03","linear","sf","4","middle","ne","dorm1","curitiba"
"56.3","-147.7","25.5","10.9","18.9","12.4","12.7","12.4","43.7","12.7","-1.6","0","6.8","29.8","11.4","0","32","68","03","linear","sf","4","middle","ne","dorm2","curitiba"
"43.6","-122.1","24.4","10.6","14.4","9.9","10.4","9.8","39.1","5.4","-1.3","0","5.6","29","11.3","10.7","12.6","76.7","03","linear","sf","4","middle","ne","liv","curitiba"
"43.9","-107.1","17.6","7.9","9.9","9.7","9.4","9.7","32.6","6.1","-1.2","0","4.9","28.3","11.6","0","33.6","66.4","03","linear","sf","4","middle","nw","dorm1","curitiba"
