"il_hg","afn_hg","floor_hg","roof_hg","walls_s_hg","walls_e_hg","walls_n_hg","walls_w_hg","walls_int_hg","walls_ext_hg","windows_hg","doors_hg","air_change","top_max","top_min","ph_sup","ph_inf","phft","sim","typo","shell","level","position","orient","room","weather"
"54.1","-69.3","22.5","11.9","8.4","12.1","8.3","12.6","16.7","24.8","-0.3","2.8","4.3","30.5","10.2","0","45.8","54.2","02","linear","tv","5","corner","ne","dorm1","curitiba"
"57.6","-77.5","24.2","12.5","13.2","14.5","8.6","16.7","42.1","8.6","-0.2","3.3","4.6","29.7","10.7","0","41.8","58.2","02","linear","tv","5","corner","ne","dorm2","curitiba"
"41.5","-144.9","23.9","14","14.2","10.8","11.4","12.9","44","5.3","0.2","4.5","13.8","30","10","7.5","27","65.5","02","linear","tv","5","corner","ne","liv","curitiba"
"54.1","-106.8","21.6","11.1","7.9","12.2","7.6","10.2","16.3","21.7","-0.4","2.8","6.2","30.3","9.5","0","44.3","55.7","02","linear","tv","5","corner","nw","dorm1","curitiba"
"57.6","-120","24.1","12","13.5","17.1","8.2","14.3","42.5","10.5","-0.4","3.4","6.7","29.5","10.1","0.1","39.6","60.3","02","linear","tv","5","corner","nw","dorm2","curitiba"
"40.9","-119.7","21.3","11.8","12.6","11.4","9.6","8.9","38.5","4","-0.4","3.8","8.9","29.9","9","8.8","25.1","66.1","02","linear","tv","5","corner","nw","liv","curitiba"
"54.1","-53.2","17.2","11.2","4.4","11.3","10.1","9.9","13.3","22.4","-1.1","2.4","3.4","30.6","9.6","0","48.1","51.8","02","linear","tv","5","corner","se","dorm1","curitiba"
"57.7","-58.4","17.3","11.4","4.4","11","10.6","13","32.8","6.1","-1.1","2.7","3.5","29.7","10.3","0","45.4","54.5","02","linear","tv","5","corner","se","dorm2","curitiba"
"41.8","-138.7","22.2","14.1","9.9","10.1","13.1","11.8","39.9","5.1","0.1","4","13.7","30","10","6.6","31","62.4","02","linear","tv","5","corner","se","liv","curitiba"
"54.1","-96.1","16.1","10.4","3.8","9.4","9.4","9.3","12.8","19.1","-1.3","2.4","5.7","30.6","9.8","0","46.7","53.2","02","linear","tv","5","corner","sw","dorm1","curitiba"
"57.6","-105.8","16.9","10.9","4","13.3","10.9","10.6","33.1","5.6","-1.3","2.8","6.1","29.8","10.6","0.1","42.6","57.4","02","linear","tv","5","corner","sw","dorm2","curitiba"
"41.2","-108.2","19.2","11.6","7.9","10.1","11.2","7.9","33.5","3.5","-0.5","3.2","8.3","30","9.6","7.4","29.1","63.5","02","linear","tv","5","corner","sw","liv","curitiba"
"43.8","-105.2","15.5","8.3","5","8.2","8.6","9.3","26.3","4.9","-1.1","2","4.7","29.2","11","0","37.4","62.6","02","linear","tv","5","middle","ne","dorm1","curitiba"
"56.3","-138.2","22.5","10.2","14","12.1","9.8","11","37.1","9.8","-1.2","3.2","6.1","29.6","11.1","0.1","36.4","63.5","02","linear","tv","5","middle","ne","dorm2","curitiba"
"44.1","-111","21.4","10.2","11.6","9.9","7.7","7.3","32.3","4.1","-0.9","3.3","5","29.8","11","12.4","18.7","69","02","linear","tv","5","middle","ne","liv","curitiba"
"43.8","-104.5","15.4","8.3","5","9.3","8.6","8.2","26.2","4.8","-1.1","2","4.6","29.2","11","0","37.3","62.6","02","linear","tv","5","middle","nw","dorm1","curitiba"
"56.3","-137.2","22.4","10.2","14","11","9.7","12","36.9","9.7","-1.2","3.1","6.1","29.6","11.1","0.1","36.3","63.6","02","linear","tv","5","middle","nw","dorm2","curitiba"
"44.1","-109.7","21.3","10.2","11.5","7.2","7.6","9.8","32","4.1","-0.9","3.3","4.9","29.8","11","12.4","18.7","68.9","02","linear","tv","5","middle","nw","liv","curitiba"
"44","-85.2","10.9","7.9","4.4","5.7","-0.2","6.2","14.5","1.7","-1.8","2.1","4.1","29.2","10.4","0","43.2","56.8","02","linear","tv","5","middle","se","dorm1","curitiba"
"56.4","-115.1","14.9","9.5","4.4","8.9","10.2","7.6","26.6","4.4","-1.8","2.4","5.5","29.6","10.4","0.1","41.4","58.5","02","linear","tv","5","middle","se","dorm2","curitiba"
"44.9","-92","16.8","9.8","4.7","7.5","9.2","5.6","25","2","-1.4","2.6","4.4","29.8","10.4","8.9","27.8","63.3","02","linear","tv","5","middle","se","liv","curitiba"
"44","-86.3","10.9","7.9","4.3","6.2","0","5.7","14.6","1.7","-1.9","2.2","4.1","29.2","10.4","0","42.9","57","02","linear","tv","5","middle","sw","dorm1","curitiba"
"56.4","-114.9","14.9","9.5","4.4","7.7","10.2","8.9","26.7","4.4","-1.8","2.4","5.5","29.6","10.4","0.1","41.4","58.5","02","linear","tv","5","middle","sw","dorm2","curitiba"
"44.9","-91.6","16.8","9.8","4.7","5.5","9","7.5","24.7","2","-1.4","2.6","4.4","29.8","10.4","8.9","27.9","63.2","02","linear","tv","5","middle","sw","liv","curitiba"
"45.4","-115.5","24.3","14.1","9.6","14.4","9.7","14","18.7","29","0","3.3","5.1","36.4","16","31.6","1.7","66.7","02","linear","tv","5","corner","ne","dorm1","rio_de_janeiro"
"47.9","-129.2","26.2","14.8","15.1","15.9","10","19.1","47.5","10","0.1","3.8","5.5","35.9","16.7","35.8","0.7","63.5","02","linear","tv","5","corner","ne","dorm2","rio_de_janeiro"
"33.8","-127.4","23.5","14.9","14.3","10.5","11","12.9","43.5","5.3","0","4.3","8.3","36.1","16.5","56","0","44","02","linear","tv","5","corner","ne","liv","rio_de_janeiro"
"45.6","-116.2","24.1","14.3","9.7","14.1","10","13.2","18.8","28.2","0.2","3.3","5.8","36.6","16","30.8","1.8","67.5","02","linear","tv","5","corner","nw","dorm1","rio_de_janeiro"
"48.2","-128.2","26.6","15.3","15.3","19.8","10.5","16.3","48.3","13.6","0.3","3.9","6.2","35.7","16.7","35.1","0.7","64.2","02","linear","tv","5","corner","nw","dorm2","rio_de_janeiro"
"33.8","-124.1","23.3","14.8","14.1","12.8","11","10.2","43.1","5","0","4.2","8.1","36.2","16.5","55.8","0","44.2","02","linear","tv","5","corner","nw","liv","rio_de_janeiro"
"45.7","-112.3","18.6","13.7","5.4","14","12.1","11.2","15.3","27.4","-1","2.9","6.6","36.6","15.5","29.5","2.6","67.9","02","linear","tv","5","corner","se","dorm1","rio_de_janeiro"
"48.4","-120.1","18.5","13.9","5.3","12.3","12.7","15.5","38.5","7.3","-0.9","3.3","7","36.1","16.1","33.2","1.7","65.1","02","linear","tv","5","corner","se","dorm2","rio_de_janeiro"
"34.3","-111.3","21.3","14.6","9","9.6","12.9","11.6","38.2","4.9","-0.1","3.7","7","36.3","16","51.1","0","48.9","02","linear","tv","5","corner","se","liv","rio_de_janeiro"
"45.9","-104.6","18.4","14.1","5.7","11.4","12.1","12.9","15.4","26.7","-0.7","2.9","6.8","36.6","15.5","28.4","2.7","68.9","02","linear","tv","5","corner","sw","dorm1","rio_de_janeiro"
"48.7","-110.8","18.7","14.4","5.7","15.7","12.6","12.5","38.6","8","-0.7","3.2","7.1","35.9","16","32.2","1.7","66","02","linear","tv","5","corner","sw","dorm2","rio_de_janeiro"
"34.4","-113.1","21.3","15.1","9.3","11.6","12.9","9.5","38.5","4.7","-0.1","3.8","8","36.2","15.9","50.2","0","49.8","02","linear","tv","5","corner","sw","liv","rio_de_janeiro"
"36.6","-113","18.1","11.8","7.6","9.8","11.7","11.4","33.3","7.2","-0.5","2.4","4.7","35.1","16.7","36","0.7","63.3","02","linear","tv","5","middle","ne","dorm1","rio_de_janeiro"
"46.8","-148.2","25.9","14","16.6","14.2","13.9","13.1","44","13.9","-0.3","3.7","6.2","35.4","16.8","37.2","0.6","62.2","02","linear","tv","5","middle","ne","dorm2","rio_de_janeiro"
"36.2","-120.1","24.1","14","13.8","11.5","10.1","8.7","38.1","5.9","-0.2","4","5","35.6","16.6","61.8","0","38.2","02","linear","tv","5","middle","ne","liv","rio_de_janeiro"
"36.6","-113","18.1","11.8","7.6","11.4","11.7","9.8","33.3","7.3","-0.5","2.4","4.7","35.1","16.7","36","0.7","63.4","02","linear","tv","5","middle","nw","dorm1","rio_de_janeiro"
"46.8","-148.2","25.9","14","16.6","13.1","13.9","14.2","44","13.9","-0.3","3.7","6.2","35.4","16.8","37.2","0.6","62.2","02","linear","tv","5","middle","nw","dorm2","rio_de_janeiro"
