"il_hg","afn_hg","floor_hg","roof_hg","walls_s_hg","walls_e_hg","walls_n_hg","walls_w_hg","walls_int_hg","walls_ext_hg","windows_hg","doors_hg","air_change","top_max","top_min","ph_sup","ph_inf","phft","sim","typo","shell","level","position","orient","room","weather"
"46.3","-69.9","6.2","4.7","3.9","3.2","5.3","4.7","14.9","2.2","-0.7","1.5","4.2","25.3","11.7","0","34.7","65.3","04","linear","ref","1","middle","sw","liv","curitiba"
"45.9","-113.5","16.4","9.7","6.6","16.2","12.1","11.9","15.8","31","0.2","2.6","5.5","33.2","17","25.7","0.6","73.7","04","linear","ref","1","corner","ne","dorm1","rio_de_janeiro"
"48.5","-125.9","16.4","10.6","11.9","13.1","12.2","15.7","38.2","12.2","0.3","3","5.8","32.3","17.9","29.9","0","70.1","04","linear","ref","1","corner","ne","dorm2","rio_de_janeiro"
"34.4","-102.5","16.7","8.1","10.7","8.4","9.2","9.8","33.4","4.8","-0.1","3.2","5.8","32.1","17.9","50.1","0","49.9","04","linear","ref","1","corner","ne","liv","rio_de_janeiro"
"46","-110.5","16.4","9.2","6.5","11.8","12.4","13.2","15.5","28.4","0.4","2.5","5.6","33.5","17","25.4","0.6","74","04","linear","ref","1","corner","nw","dorm1","rio_de_janeiro"
"48.7","-121.4","16.3","10.6","11.6","16.2","12.7","13.1","37.7","16","0.5","3","6","32.1","17.8","29","0","70.9","04","linear","ref","1","corner","nw","dorm2","rio_de_janeiro"
"34.5","-101.3","16.9","7.7","10.5","9.6","9.3","7.9","32.9","4.5","0","3.2","5.8","32.1","17.8","49.2","0","50.8","04","linear","ref","1","corner","nw","liv","rio_de_janeiro"
"46.4","-100.6","12.1","6.8","3.9","17.1","11.9","8","11","29.9","-0.8","2.1","5.7","33.4","16.4","22.8","1.5","75.7","04","linear","ref","1","corner","se","dorm1","rio_de_janeiro"
"49.2","-107.1","12.6","6.1","3.9","8.7","9.2","11.2","27.4","5.4","-0.8","2.3","6","32.3","17","25.6","0.8","73.6","04","linear","ref","1","corner","se","dorm2","rio_de_janeiro"
"35","-84.9","13.1","6.5","5.9","8","8.8","7.8","25.8","4.8","-0.1","2.5","5","32.3","17.1","42.5","0","57.5","04","linear","ref","1","corner","se","liv","rio_de_janeiro"
"46.5","-94.6","12.1","6.4","4.3","7.9","11.3","14.2","10.7","27","-0.6","2","5.5","33.7","16.4","22.3","1.5","76.2","04","linear","ref","1","corner","sw","dorm1","rio_de_janeiro"
"49.4","-99.6","12.3","6.1","4.3","11.2","8.7","8.5","26.3","6.4","-0.6","2.2","5.8","32.2","17","24.4","0.9","74.6","04","linear","ref","1","corner","sw","dorm2","rio_de_janeiro"
"35.2","-85.3","13.3","6.2","6.1","7.7","8.5","7.4","25.4","4.3","0","2.4","5.4","32.3","17.1","41.6","0","58.4","04","linear","ref","1","corner","sw","liv","rio_de_janeiro"
"37.5","-95.4","12.2","6.5","2.4","8.4","14.5","9","23.5","10.9","0","1.8","4.6","31.6","17.8","25.5","0","74.5","04","linear","ref","1","middle","ne","dorm1","rio_de_janeiro"
"48","-125.1","13.4","10.7","12.6","11.5","18","10.1","34.2","18","0.2","2.9","6.1","32.3","17.8","26.8","0","73.1","04","linear","ref","1","middle","ne","dorm2","rio_de_janeiro"
"37.7","-100.4","13.9","9.4","10.3","9.2","11","6.6","29.4","7.6","0.3","3.1","5","31.8","17.8","52.1","0","47.9","04","linear","ref","1","middle","ne","liv","rio_de_janeiro"
"37.5","-95.4","12.2","6.5","2.4","9","14.6","8.4","23.5","10.9","0","1.8","4.6","31.6","17.8","25.4","0","74.6","04","linear","ref","1","middle","nw","dorm1","rio_de_janeiro"
"48","-125.1","13.4","10.7","12.6","10.1","18","11.5","34.2","18","0.2","2.9","6.1","32.3","17.8","26.8","0","73.1","04","linear","ref","1","middle","nw","dorm2","rio_de_janeiro"
"37.7","-100.4","13.9","9.4","10.3","6.6","11","9.2","29.4","7.6","0.3","3.1","4.9","31.8","17.8","52.1","0","47.9","04","linear","ref","1","middle","nw","liv","rio_de_janeiro"
"38.4","-68","8","2.9","6","4.6","-2.4","4.5","8.8","4","-0.9","1.6","3.9","31","16.6","18.3","1.6","80.2","04","linear","ref","1","middle","se","dorm1","rio_de_janeiro"
"49.1","-90.3","8.4","5.5","6.9","6.6","7.2","5.3","19.2","6.9","-0.5","1.7","5.2","31.4","16.6","19.9","1.5","78.6","04","linear","ref","1","middle","se","dorm2","rio_de_janeiro"
"39","-72","9.3","5.3","4.9","5.4","6.4","3.9","17.7","3","-0.3","1.9","4.2","31.3","16.7","37.6","0","62.4","04","linear","ref","1","middle","se","liv","rio_de_janeiro"
"38.4","-68","8","2.9","6","4.5","-2.4","4.6","8.8","4","-0.9","1.6","3.9","31","16.6","18.3","1.6","80.2","04","linear","ref","1","middle","sw","dorm1","rio_de_janeiro"
"49.1","-90.3","8.4","5.5","6.9","5.4","7.2","6.6","19.2","6.9","-0.5","1.7","5.2","31.4","16.6","19.9","1.5","78.6","04","linear","ref","1","middle","sw","dorm2","rio_de_janeiro"
"39","-72","9.3","5.3","4.9","3.9","6.3","5.4","17.7","2.9","-0.3","1.9","4.2","31.3","16.7","37.6","0","62.4","04","linear","ref","1","middle","sw","liv","rio_de_janeiro"
"52.5","-70.5","9.4","7.1","3.9","11.2","8.6","8.4","11.1","21.1","-0.7","1.8","4.4","29.5","13.4","0.5","21.3","78.2","04","linear","ref","1","corner","ne","dorm1","sao_paulo"
"55.8","-78.6","9.8","8.4","8.6","9.8","9","11.3","27.9","9","-0.6","2.2","4.7","28.8","14.4","0.4","16.9","82.7","04","linear","ref","1","corner","ne","dorm2","sao_paulo"
"39.4","-105.7","13","6.9","9.4","7.5","8.1","8.6","29.6","4","-0.3","2.9","8.1","28.4","13.9","5.2","6.5","88.3","04","linear","ref","1","corner","ne","liv","sao_paulo"
"52.4","-97.5","9.5","6.8","3.9","8.4","8.5","7.8","11.2","17.4","-0.7","1.9","5.9","29.5","13.5","0.5","20.6","78.8","04","linear","ref","1","corner","nw","dorm1","sao_paulo"
"55.7","-109","9.4","8.8","9","12.4","9","9.7","28.7","11.3","-0.6","2.3","6.3","28.7","14.6","0.4","16.2","83.4","04","linear","ref","1","corner","nw","dorm2","sao_paulo"
"39.1","-82.1","9.7","6","7.9","7.2","6.8","5.5","24.7","2.7","-0.7","2.3","5","28.3","14.6","4.9","4.7","90.3","04","linear","ref","1","corner","nw","liv","sao_paulo"
"52.7","-74.4","6.5","4.9","2.1","12.5","8.8","5.6","7.7","21.2","-1.5","1.5","5.2","28.3","13.1","0.3","24.8","75","04","linear","ref","1","corner","se","dorm1","sao_paulo"
"56.1","-80.2","7.2","4.8","2.3","6.3","6.9","8.2","20.4","3.4","-1.5","1.7","5.4","27","14","0","22.5","77.5","04","linear","ref","1","corner","se","dorm2","sao_paulo"
"39.8","-78.4","8.5","5.2","4.8","6.5","7.1","6.4","21.1","3.7","-0.5","2","6.2","27.4","13.8","3.6","10","86.4","04","linear","ref","1","corner","se","liv","sao_paulo"
"52.8","-92","7.7","5","2.9","6.2","9.2","10.4","8.5","20.1","-1.2","1.6","6.9","28.5","12.8","0.3","25","74.7","04","linear","ref","1","corner","sw","dorm1","sao_paulo"
"56.2","-99.9","7.9","5.2","3","9.5","7.4","6.9","22","4.8","-1.2","1.8","7.3","26.9","13.8","0","23.2","76.8","04","linear","ref","1","corner","sw","dorm2","sao_paulo"
"39.9","-63.5","7.4","4.6","4.3","5.7","6.3","5.2","18.6","2.9","-0.6","1.8","4.7","27.3","14.2","2.8","9.9","87.2","04","linear","ref","1","corner","sw","liv","sao_paulo"
"42.8","-80.4","6.1","4.9","-1.4","6.2","10.2","6.2","13.8","7.4","-0.8","1.3","4.5","28.1","14.3","0.2","17.2","82.6","04","linear","ref","1","middle","ne","dorm1","sao_paulo"
"54.8","-106.4","6.8","8.7","9.2","8.6","12.4","7.2","25.1","12.4","-0.9","2.2","5.9","28.9","14.4","0.4","15.9","83.8","04","linear","ref","1","middle","ne","dorm2","sao_paulo"
"42.9","-84.6","7.4","7.6","7.5","7.1","7.8","4.8","21.9","5.2","-0.6","2.2","4.8","28.4","14.8","4.6","4.4","91.1","04","linear","ref","1","middle","ne","liv","sao_paulo"
"42.8","-80","6","4.9","-1.4","6.2","10.1","6.2","13.8","7.4","-0.8","1.3","4.4","28.1","14.3","0.2","17.2","82.7","04","linear","ref","1","middle","nw","dorm1","sao_paulo"
"54.8","-106","6.7","8.7","9.2","7.2","12.4","8.6","25","12.4","-0.9","2.2","5.9","28.9","14.4","0.4","15.9","83.8","04","linear","ref","1","middle","nw","dorm2","sao_paulo"
"42.9","-84.1","7.3","7.6","7.4","4.7","7.7","7","21.7","5.2","-0.6","2.2","4.8","28.4","14.8","4.6","4.4","91","04","linear","ref","1","middle","nw","liv","sao_paulo"
"43.3","-57.8","3.1","1.6","3.4","3.1","-5.3","2.5","1.7","2","-1.5","0.8","3.8","25.9","13.7","0","26.2","73.8","04","linear","ref","1","middle","se","dorm1","sao_paulo"
"55.4","-78","3","4.2","3.7","4.7","4.7","3.3","12.7","3.7","-1.4","1.2","5","26.3","13.8","0","25","75","04","linear","ref","1","middle","se","dorm2","sao_paulo"
"44.1","-61.2","3.8","4.1","3","3.9","4.3","2.6","12.2","1.6","-1","1.2","4.1","26.3","14.1","0.3","13","86.7","04","linear","ref","1","middle","se","liv","sao_paulo"
"43.3","-58.2","3","1.7","3.4","2.5","-5.2","3.1","1.8","2","-1.5","0.8","3.8","26","13.7","0","26.2","73.8","04","linear","ref","1","middle","sw","dorm1","sao_paulo"
"55.4","-77.9","3.1","4.2","3.7","3.3","4.8","4.7","12.7","3.7","-1.4","1.2","5","26.3","13.8","0","25","75","04","linear","ref","1","middle","sw","dorm2","sao_paulo"
"44.1","-61.1","3.8","4.1","3","2.5","4.2","3.9","12.1","1.6","-1","1.2","4.1","26.3","14.1","0.3","13","86.7","04","linear","ref","1","middle","sw","liv","sao_paulo"
"42.3","-107.5","14.6","10.7","8.4","19.1","12.7","13.1","17.1","36.1","0.4","2.8","5.7","32.8","19.4","4.3","0","95.7","04","linear","ref","1","corner","ne","dorm1","sorriso"
"44.6","-117.3","14.8","11.1","12.5","14.2","12.7","16.7","40.4","12.7","0.5","3.1","6","31.9","20.7","4.6","0","95.4","04","linear","ref","1","corner","ne","dorm2","sorriso"
"31.2","-102","15.5","8.5","11.5","9.5","9.8","10.4","35.6","5.6","0.1","3.4","5.9","31.4","21.1","56.3","0","43.7","04","linear","ref","1","corner","ne","liv","sorriso"
"42.3","-115.2","14.8","10.4","8.6","13.1","12.9","17.3","17.1","34.7","0.5","2.8","6.2","32.7","19.5","4.4","0","95.6","04","linear","ref","1","corner","nw","dorm1","sorriso"
"44.6","-125.2","14.7","11.3","12.6","17.4","13","14.3","40.7","16.5","0.6","3.2","6.6","31.8","20.8","4.2","0","95.8","04","linear","ref","1","corner","nw","dorm2","sorriso"
"31.1","-96","14.7","8.1","10.9","10","9.6","8.9","34.1","5.3","0.1","3.3","5.1","31.3","20.8","58.5","0","41.5","04","linear","ref","1","corner","nw","liv","sorriso"
"43","-99.4","12.1","8.5","6.7","20.8","13.5","10.2","13.7","37.4","-0.2","2.4","5.9","32.4","18.2","3.2","0","96.8","04","linear","ref","1","corner","se","dorm1","sorriso"
"45.6","-106.6","12.8","7.5","6.6","11","10.7","13.7","32.9","9.1","-0.1","2.6","6.2","31.5","19.1","3.3","0","96.7","04","linear","ref","1","corner","se","dorm2","sorriso"
"31.9","-89.7","13.2","7.3","7.4","9.5","10","9","29.8","6.1","0.3","2.9","5.8","31.4","19.6","40.1","0","59.9","04","linear","ref","1","corner","se","liv","sorriso"
"43","-108.8","12.2","8.2","6.9","10.2","13","19","13.7","35.3","-0.1","2.5","6.4","32.9","18.3","3.3","0","96.7","04","linear","ref","1","corner","sw","dorm1","sorriso"
"45.6","-115.9","12.6","7.7","6.8","13.9","10.7","10.9","32.8","9.5","0","2.6","6.8","31.5","19.2","3.1","0","96.9","04","linear","ref","1","corner","sw","dorm2","sorriso"
"31.8","-80.7","12.1","6.8","6.9","8.3","9.3","8.5","27.6","5.3","0.2","2.7","4.8","31.3","19.7","41.1","0","58.9","04","linear","ref","1","corner","sw","liv","sorriso"
"34.3","-91.4","9.6","6.8","2.6","8.6","14.7","9.3","24.4","11","0","1.8","4.4","31.5","20.6","2.8","0","97.2","04","linear","ref","1","middle","ne","dorm1","sorriso"
"43.9","-119.4","10.7","11.1","12.7","11.6","17.9","10.3","34.7","17.9","0.2","2.9","5.8","32.2","20.7","3.5","0","96.5","04","linear","ref","1","middle","ne","dorm2","sorriso"
"34","-95.1","11.4","9.6","10.4","9.2","11","6.7","29.7","7.6","0.3","3.1","4.7","31.7","20.9","57.8","0","42.2","04","linear","ref","1","middle","ne","liv","sorriso"
"34.3","-91.4","9.6","6.8","2.6","9.2","14.8","8.7","24.3","11","0","1.8","4.4","31.5","20.6","2.7","0","97.3","04","linear","ref","1","middle","nw","dorm1","sorriso"
"43.9","-119.3","10.7","11.1","12.7","10.3","17.9","11.6","34.7","17.9","0.2","2.9","5.8","32.2","20.7","3.5","0","96.5","04","linear","ref","1","middle","nw","dorm2","sorriso"
"34","-95","11.4","9.7","10.4","6.7","11","9.3","29.8","7.6","0.3","3.1","4.7","31.7","20.9","57.8","0","42.2","04","linear","ref","1","middle","nw","liv","sorriso"
"35.3","-70.4","6.6","3.8","8.5","5.5","-1.8","5.5","11.6","6.1","-0.5","1.9","3.9","30.6","19.9","0.8","0","99.2","04","linear","ref","1","middle","se","dorm1","sorriso"
"45.1","-93.1","7.1","6.8","10.1","7.7","8.3","6.4","22.4","10.1","0","1.9","5.1","31.2","20","1.6","0","98.4","04","linear","ref","1","middle","se","dorm2","sorriso"
"35.4","-73.4","8","6.3","6.5","6.2","7.2","4.5","20.2","4.3","0","2.1","4.2","30.9","20.2","25.9","0","74.1","04","linear","ref","1","middle","se","liv","sorriso"
"35.3","-70.5","6.6","3.8","8.6","5.5","-1.9","5.5","11.5","6.1","-0.5","1.9","3.9","30.6","19.9","0.8","0","99.2","04","linear","ref","1","middle","sw","dorm1","sorriso"
"45.1","-93.1","7","6.8","10.1","6.4","8.3","7.7","22.4","10.1","0","1.9","5.1","31.2","20","1.6","0","98.4","04","linear","ref","1","middle","sw","dorm2","sorriso"
"35.4","-73.4","8","6.3","6.5","4.6","7.3","6.2","20.3","4.2","0","2.1","4.2","30.9","20.2","26.1","0","73.9","04","linear","ref","1","middle","sw","liv","sorriso"
"36","-121.3","18.1","11.4","11.1","23.4","11.5","13.9","18.5","41.4","0.1","3.1","5.5","34.4","24.1","4.7","0","95.3","04","linear","ref","1","corner","ne","dorm1","teresina"
"37.7","-132.3","18.3","11","13.9","14.9","11.4","18.2","43.8","11.4","0.3","3.4","5.8","33.6","25.1","5.4","0","94.6","04","linear","ref","1","corner","ne","dorm2","teresina"
"27","-101.3","18","9.2","12.3","10.6","9.7","11.1","37.2","6.5","0.1","3.5","5","33.2","25.2","74.8","0","25.2","04","linear","ref","1","corner","ne","liv","teresina"
"36","-115.2","18","10.7","10.8","13.7","11.9","20.1","18","38.5","0.4","3","5.3","34.2","24.1","4.5","0","95.5","04","linear","ref","1","corner","nw","dorm1","teresina"
"37.9","-125","17.9","11","13.3","18.3","11.9","14.7","42.4","15.8","0.4","3.3","5.6","33.5","25.1","4.1","0","95.9","04","linear","ref","1","corner","nw","dorm2","teresina"
"27.3","-102.3","18.2","8.7","12","10.8","10","10.1","36.7","6.2","0.2","3.5","5.2","32.9","25.2","71.4","0","28.6","04","linear","ref","1","corner","nw","liv","teresina"
"36.3","-120.6","16.6","10.3","8.9","24.1","13","12.5","16.9","41.7","-0.1","2.9","6","34.9","23.5","4.2","0","95.8","04","linear","ref","1","corner","se","dorm1","teresina"
"38.2","-130","17","9.3","8.7","13.3","13.1","16.7","40.2","11.6","0","3.2","6.3","34.3","24.3","5","0","95","04","linear","ref","1","corner","se","dorm2","teresina"
"27.3","-91.4","16.2","8.6","8.4","10.3","11.4","10.2","33.8","6.5","0.2","3.2","4.4","33.8","24.5","67.7","0","32.3","04","linear","ref","1","corner","se","liv","teresina"
"36.3","-113.6","16","9.6","8.9","12","12.3","20.1","16","37.3","0.1","2.8","5.3","35.1","23.5","4.8","0","95.2","04","linear","ref","1","corner","sw","dorm1","teresina"
"38.2","-121.7","16.1","9.3","8.8","16.4","12.2","12.8","38","12.2","0.1","3","5.6","34.1","24.2","5","0","95","04","linear","ref","1","corner","sw","dorm2","teresina"
"27.4","-93.5","16.1","8.1","8.5","9.9","11","9.6","33","5.9","0.2","3.2","4.4","33.8","24.4","64.6","0","35.4","04","linear","ref","1","corner","sw","liv","teresina"
"29.5","-92.4","13.2","6.8","3.3","9","14.8","9.8","26","10.9","0.2","1.9","4.2","33.1","25","1.6","0","98.4","04","linear","ref","1","middle","ne","dorm1","teresina"
"37.8","-120","14.4","10.8","13.5","12.1","17.9","10.8","36.4","17.9","0.4","3","5.5","33.8","25","2.5","0","97.5","04","linear","ref","1","middle","ne","dorm2","teresina"
"30","-95.9","15","9.6","11.1","9.6","11.1","7","31.1","7.6","0.4","3.3","4.5","33.3","25.1","65.3","0","34.7","04","linear","ref","1","middle","ne","liv","teresina"
"29.5","-92.4","13.2","6.8","3.3","9.8","14.9","9","26","10.9","0.2","1.9","4.2","33.1","25","1.6","0","98.4","04","linear","ref","1","middle","nw","dorm1","teresina"
"37.8","-119.9","14.4","10.8","13.5","10.8","17.9","12.1","36.4","17.9","0.4","3","5.5","33.9","25","2.5","0","97.5","04","linear","ref","1","middle","nw","dorm2","teresina"
"30","-95.9","15","9.6","11.1","7","11.1","9.6","31.2","7.6","0.4","3.3","4.5","33.3","25.1","65.2","0","34.8","04","linear","ref","1","middle","nw","liv","teresina"
"30.3","-79.2","10.4","5","11.8","7.2","-1.5","7.5","16.3","8.6","-0.3","2.5","3.9","33.3","23.7","1.3","0","98.7","04","linear","ref","1","middle","se","dorm1","teresina"
"38.6","-104.3","11","8.7","14.3","10","10.9","8.5","29.3","14.3","0.3","2.5","5.2","34.1","23.7","2.2","0","97.8","04","linear","ref","1","middle","se","dorm2","teresina"
"30.9","-83","11.9","8","9","7.9","9.3","5.9","26","6.1","0.4","2.7","4.2","33.6","23.8","46.3","0","53.7","04","linear","ref","1","middle","se","liv","teresina"
"30.3","-79.1","10.4","5","11.8","7.4","-1.5","7.2","16.3","8.6","-0.3","2.5","3.9","33.3","23.7","1.3","0","98.7","04","linear","ref","1","middle","sw","dorm1","teresina"
"38.6","-104.3","11.1","8.7","14.3","8.5","10.9","10","29.3","14.3","0.4","2.5","5.2","34","23.7","2.2","0","97.8","04","linear","ref","1","middle","sw","dorm2","teresina"
"30.9","-83","11.9","8","9","5.9","9.3","7.9","26","6.1","0.4","2.7","4.2","33.6","23.8","46.2","0","53.8","04","linear","ref","1","middle","sw","liv","teresina"
