"il_hg","afn_hg","floor_hg","roof_hg","walls_s_hg","walls_e_hg","walls_n_hg","walls_w_hg","walls_int_hg","walls_ext_hg","windows_hg","doors_hg","air_change","top_max","top_min","ph_sup","ph_inf","phft","sim","typo","shell","level","position","orient","room","weather"
"54.3","-69.5","20.8","8.7","7.9","12.2","8.3","11.6","15.2","24.7","-0.2","2.5","4.2","28","11","0","43.7","56.3","02","linear","tv","4","corner","ne","dorm1","curitiba"
"57.9","-77.8","22.4","10","11.9","13.3","8.6","15.3","38.2","8.6","0","3","4.4","27.2","11.5","0","39.9","60.1","02","linear","tv","4","corner","ne","dorm2","curitiba"
"41.8","-131.9","21","9.3","12.4","9.7","10.2","11.3","38.6","5","0.2","4","12.6","27.4","10.8","2.2","27.9","69.9","02","linear","tv","4","corner","ne","liv","curitiba"
"54.2","-103.4","20.1","8.2","7.5","11.2","7.8","10.3","15","21.9","-0.3","2.6","6","28","10.3","0","42.2","57.8","02","linear","tv","4","corner","nw","dorm1","curitiba"
"57.8","-116","22.5","10.1","12.4","16","8.3","13.2","39.2","10.7","-0.2","3.1","6.5","27.2","10.9","0","37.9","62.1","02","linear","tv","4","corner","nw","dorm2","curitiba"
"41.3","-111.1","19.1","8.2","11.2","10.2","8.8","8.1","34.6","3.8","-0.3","3.4","8.2","27.3","9.9","1.8","25.1","73.1","02","linear","tv","4","corner","nw","liv","curitiba"
"54.3","-51.6","15.1","6.6","4.3","11.4","9.6","8.4","11.3","22.6","-0.9","2","3.2","28.1","10.2","0","48","52","02","linear","tv","4","corner","se","dorm1","curitiba"
"58","-56.2","14.4","6.4","4.2","9","8.7","10.9","27","5.8","-0.9","2.2","3.4","27.1","10.8","0","45.5","54.5","02","linear","tv","4","corner","se","dorm2","curitiba"
"42.2","-120","18.3","7.7","8.1","8.6","10.6","9.6","32.4","4.6","0.2","3.3","12.3","27.3","10.8","1","33.6","65.3","02","linear","tv","4","corner","se","liv","curitiba"
"54.3","-89.4","14.1","6","3.8","8","9.1","9.5","10.9","19.5","-1.1","2.1","5.4","28.1","10.6","0","46.4","53.6","02","linear","tv","4","corner","sw","dorm1","curitiba"
