"il_hg","afn_hg","floor_hg","roof_hg","walls_s_hg","walls_e_hg","walls_n_hg","walls_w_hg","walls_int_hg","walls_ext_hg","windows_hg","doors_hg","air_change","top_max","top_min","ph_sup","ph_inf","phft","sim","typo","shell","level","position","orient","room","weather"
"53.9","-111.9","18.9","9.2","4.2","7.4","6.2","13","16.6","14","-1.1","0","5.4","30.8","10.2","0","43","57","03","linear","ref","5","corner","ne","dorm1","curitiba"
"57.2","-142","22.1","10.3","13.4","17.7","6.3","15.9","45.9","6.3","-1.2","0","6.2","29","11.3","0","34.7","65.2","03","linear","ref","5","corner","ne","dorm2","curitiba"
"41.4","-132.9","23.6","13.9","14.4","12","12.5","14.6","47.7","5.8","0.2","0","11.9","29.5","10.4","6","27.9","66.2","03","linear","ref","5","corner","ne","liv","curitiba"
"53.9","-111","18.5","9.3","4.3","12.8","6.5","6.2","16.4","13.5","-0.9","0","5.4","30.6","10.1","0","42.8","57.2","03","linear","ref","5","corner","nw","dorm1","curitiba"
"57.2","-142.5","22.2","10.2","13.4","16.3","6.3","17.8","46","7.8","-1.2","0","6.3","29","11.3","0","34.7","65.2","03","linear","ref","5","corner","nw","dorm2","curitiba"
"40.9","-121.7","21.5","12","13","13.2","11.1","10","43.1","4.3","-0.3","0","8.9","29.3","9.9","7","26.1","66.9","03","linear","ref","5","corner","nw","liv","curitiba"
"53.9","-103.8","14.4","8.8","0.7","7.8","9","10.7","13.6","14.7","-1.9","0","5.2","30.9","9.9","0.1","45.1","54.8","03","linear","ref","5","corner","se","dorm1","curitiba"
"57.4","-118.2","15.1","9.8","1.7","13.1","10.1","12.5","34","3.3","-1.6","0","5.6","29.1","11","0","40.4","59.6","03","linear","ref","5","corner","se","dorm2","curitiba"
"41.7","-125.1","21.8","13.6","10.6","11.2","13","13.1","43.2","4.8","-0.1","0","11.5","29.4","10.4","5.5","30.9","63.6","03","linear","ref","5","corner","se","liv","curitiba"
"54","-103.1","14.1","8.9","1","10.5","9.3","6.6","13.4","14.1","-1.8","0","5.1","30.7","9.8","0","45","55","03","linear","ref","5","corner","sw","dorm1","curitiba"
"57.4","-118.7","15.2","9.8","1.6","12.8","10.1","13.2","34.2","3.6","-1.7","0","5.6","29.1","11","0","40.5","59.5","03","linear","ref","5","corner","sw","dorm2","curitiba"
"41.1","-111.6","19.1","11.4","8.9","11.4","11.3","8.9","37.5","2.9","-0.7","0","8.3","29.5","10.3","6.2","29","64.8","03","linear","ref","5","corner","sw","liv","curitiba"
"43.9","-93.6","13.7","8.7","1.1","8.6","9.6","8.6","21.2","6.7","-0.7","0","4.3","28","10.9","0","39.5","60.5","03","linear","ref","5","middle","ne","dorm1","curitiba"
"56.2","-139.5","22","10.1","18.5","12.2","9.3","12.2","42.9","9.3","-1.3","0","6.1","29","11.2","0","35","65","03","linear","ref","5","middle","ne","dorm2","curitiba"
"43.9","-118.5","21.8","9.8","14.9","10.3","8.6","10.1","40.5","3.5","-1.1","0","5.2","29.6","11.3","11.9","17.6","70.5","03","linear","ref","5","middle","ne","liv","curitiba"
"43.9","-93.6","13.7","8.7","1.1","8.6","9.6","8.6","21.2","6.7","-0.7","0","4.3","28","10.9","0","39.5","60.5","03","linear","ref","5","middle","nw","dorm1","curitiba"
"56.2","-139.5","22","10.1","18.5","12.2","9.3","12.2","42.9","9.3","-1.3","0","6.1","29","11.2","0","35","65","03","linear","ref","5","middle","nw","dorm2","curitiba"
"43.9","-118.5","21.8","9.8","14.9","10.2","8.6","10.3","40.4","3.5","-1.1","0","5.2","29.6","11.3","11.9","17.6","70.5","03","linear","ref","5","middle","nw","liv","curitiba"
"44.1","-79.1","10.1","8.7","4.2","6.3","0.5","6.3","15.2","2","-1.1","0","3.9","28.1","10.7","0","44.5","55.5","03","linear","ref","5","middle","se","dorm1","curitiba"
"56.4","-112.5","14.3","9.7","2.8","8.7","13.2","8.7","30.6","2.8","-1.6","0","5.4","29","10.8","0","41.3","58.7","03","linear","ref","5","middle","se","dorm2","curitiba"
"44.5","-99.5","16.8","9.1","4.5","7.4","11","7.4","29.9","0.5","-1.6","0","4.8","29.7","11","8.8","26.5","64.7","03","linear","ref","5","middle","se","liv","curitiba"
