"eta","max_depth","gamma","colsample_bytree","min_child_weight","subsample","nrounds","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD"
0.3,1,0,0.8,1,0.666666666666667,50,13.2152175792561,0.704626860588264,10.523031552384,0.629488888552247,0.0616267973313077,0.480144916678252
0.3,1,0,0.8,1,0.722222222222222,50,12.9081916458401,0.719384039851594,10.3444291545396,0.254520240439773,0.0441283564908611,0.387209144247724
0.3,1,0,0.8,1,0.777777777777778,50,12.9848209211634,0.714585564616253,10.3324469616109,0.407461750236932,0.0513792097059908,0.549319552478221
0.3,1,0,0.8,1,0.833333333333333,50,12.8776829431686,0.721774910523652,10.3697102028747,0.265763524915552,0.0479759362844197,0.409628172182042
0.3,1,0,0.8,1,0.888888888888889,50,12.7893365986579,0.724335109581275,10.2959573124387,0.469843968822642,0.0550011637056838,0.66547533244591
0.3,1,0,0.8,1,0.944444444444444,50,12.6953502775372,0.729327087122817,10.1879258762347,0.384329989860025,0.0516726012505953,0.5566257233608
0.3,1,0,0.8,1,1,50,12.8294282910822,0.725045390571966,10.2435267650135,0.296641145778301,0.0501269931366908,0.589748554190776
0.4,1,0,0.6,1,0.5,50,13.6430506919626,0.688192739410703,10.8665465569757,0.0213387174099467,0.0319185639207972,0.20017820709413
0.4,1,0,0.6,1,0.555555555555556,50,13.0016569123349,0.715939726932263,10.4144001115649,0.0155264660801421,0.0335805330308166,0.0501606348961113
0.4,1,0,0.6,1,0.611111111111111,50,13.2767503878904,0.70456141927266,10.6837541649254,0.426723270793159,0.0485968602722977,0.670138539086863
0.4,1,0,0.6,1,0.666666666666667,50,13.4227103381451,0.698818900070219,10.7069339766193,0.183919074871302,0.0383291140373425,0.368539819833795
0.4,1,0,0.6,1,0.722222222222222,50,12.9721217584105,0.715792994232304,10.4896823757063,0.429009607348191,0.0509610047916152,0.636422020952742
0.4,1,0,0.6,1,0.777777777777778,50,13.3370119427707,0.700815040314619,10.511340356028,1.17692347779477,0.0833961303327143,1.06987216990532
0.4,1,0,0.6,1,0.833333333333333,50,12.6160050160767,0.732955463702501,9.95833669017637,0.235133930766722,0.0448651960019661,0.348073955446437
0.4,1,0,0.6,1,0.888888888888889,50,12.9538850809394,0.717642202258442,10.3313027903528,0.355993708074424,0.0489982219369621,0.485207883341656
0.4,1,0,0.6,1,0.944444444444444,50,12.8507990540246,0.72081674124052,10.2672407210551,0.561723985714933,0.057407598567129,0.772512101563842
0.4,1,0,0.6,1,1,50,13.0843548723723,0.710661429728361,10.5320891959608,0.383844821937732,0.0513932789858706,0.700329932162935
0.4,1,0,0.8,1,0.5,50,13.7782190551703,0.679545829776036,10.9930723084901,1.82652982761765,0.110647499000568,1.44831456949307
0.4,1,0,0.8,1,0.555555555555556,50,13.7381534189197,0.685775129299751,10.754428877633,0.623871399609723,0.0616567997447018,0.655242643775726
0.4,1,0,0.8,1,0.611111111111111,50,13.0122007443449,0.715922484012756,10.344341360924,0.516861334751982,0.06054467759306,0.415864522237007
0.4,1,0,0.8,1,0.666666666666667,50,12.870804948759,0.719565428773439,10.2249437285295,0.179493466990748,0.0390996137549757,0.437353779461334
0.4,1,0,0.8,1,0.722222222222222,50,13.3786505054793,0.700209486537873,10.8138349428245,1.09323372486976,0.0852533902257029,1.16124350719169
0.4,1,0,0.8,1,0.777777777777778,50,12.8711116344013,0.71997903338795,10.3644622778384,0.746665278608549,0.061291183911058,0.787041887061961
0.4,1,0,0.8,1,0.833333333333333,50,13.1050029714847,0.710896249553058,10.4942682149585,0.343161209759072,0.0476087505451953,0.506409633618535
0.4,1,0,0.8,1,0.888888888888889,50,12.9011347824383,0.719012798454933,10.2443333340492,0.222978161683324,0.0421515923200395,0.525204763651593
0.4,1,0,0.8,1,0.944444444444444,50,12.8526008726209,0.720499489017484,10.3762842409299,0.559741794747166,0.0570038524171687,0.788534602021338
0.4,1,0,0.8,1,1,50,12.7360577578049,0.727172356772235,10.1991085745194,0.399313990645627,0.0517682377744765,0.64613967070428
0.3,2,0,0.6,1,0.5,50,12.9912390910729,0.716445202204757,10.3976856334861,0.0928935383169539,0.0393248451571846,0.0693481125854937
0.3,2,0,0.6,1,0.555555555555556,50,12.9681844098994,0.715798199994293,10.3110211033402,0.0221048211805423,0.032213344185518,0.0207483184144761
0.3,2,0,0.6,1,0.611111111111111,50,13.1446339421114,0.709654788409328,10.3242748496627,0.916386405644501,0.0678954750504068,0.902112994096913
0.3,2,0,0.6,1,0.666666666666667,50,12.7432272553984,0.72687363049009,10.2282383449274,0.140139288999488,0.0258085810594937,0.0713712424034576
0.3,2,0,0.6,1,0.722222222222222,50,12.5262252534152,0.736127969917002,9.96448520320388,1.07104121538857,0.0734469783496877,0.841417195976338
0.3,2,0,0.6,1,0.777777777777778,50,13.1603245382352,0.709761487371488,10.5963544638247,0.177133217425646,0.0290106963025527,0.0432802034170736
0.3,2,0,0.6,1,0.833333333333333,50,12.1530221228623,0.755482057549845,9.54074282293504,0.0944689121588579,0.0365580791163794,0.170544746817889
0.3,2,0,0.6,1,0.888888888888889,50,12.8402103856334,0.725131581148489,10.1818030436037,0.151644606515323,0.0448010246136242,0.250246359052738
0.3,2,0,0.6,1,0.944444444444444,50,12.3064270512626,0.742852697802001,9.64069387838538,0.515621261506681,0.0517916073857219,0.571431891608175
0.3,2,0,0.6,1,1,50,12.432284387708,0.739913931542428,9.87442514279217,0.80901367057125,0.0681216282427708,0.703177668351581
0.3,2,0,0.8,1,0.5,50,12.6160828933174,0.735460925487775,9.84802350959624,0.0132175288344777,0.0253430740486668,0.304718840606803
0.3,2,0,0.8,1,0.555555555555556,50,12.8705412941848,0.717649732023677,10.3365010806111,1.35579427044765,0.0884578539937408,1.11661773450536
0.3,2,0,0.8,1,0.611111111111111,50,11.9899113277284,0.756667652948626,9.5609990590909,0.562883905514268,0.0514026694425136,0.492372221624256
0.3,2,0,0.8,1,0.666666666666667,50,12.0996485270834,0.754849979143946,9.61102289714731,0.573046403875306,0.0541904810556576,0.326269794719525
0.3,2,0,0.8,1,0.722222222222222,50,12.3491425341397,0.745070707606462,9.59825841381202,0.00890005230623737,0.0279361080775652,0.0485358510277474
0.3,2,0,0.8,1,0.777777777777778,50,12.3341240310267,0.743864617983159,9.68417531960266,0.316511191402143,0.0433664455545059,0.263780458011154
0.3,2,0,0.8,1,0.833333333333333,50,11.6128761192677,0.773586462524417,9.25028895869153,0.334946744730198,0.0400489213944125,0.233621007897482
0.3,2,0,0.8,1,0.888888888888889,50,11.6381082054944,0.770839760047842,9.1506756766786,0.465106734710262,0.0462598829532045,0.574441553314425
0.3,2,0,0.8,1,0.944444444444444,50,11.8833433415345,0.761455124856911,9.40744635984325,0.399084048167238,0.0424588941975309,0.445592500348003
0.3,2,0,0.8,1,1,50,11.8725793965636,0.764907525390423,9.43747383431928,0.127684422049685,0.0348145115462504,0.231916837326112
0.4,2,0,0.6,1,0.5,50,13.0469530815609,0.716227562460179,10.4405205178541,0.90160785464081,0.0649176997356808,0.890232719273293
0.4,2,0,0.6,1,0.555555555555556,50,13.4454246825393,0.698000375886055,10.5827833983459,0.305137726427431,0.0180438590062132,0.213555185209941
0.4,2,0,0.6,1,0.611111111111111,50,12.7515031335647,0.726680189788911,9.97662577427841,0.473737628212346,0.0477618531031536,0.783828338928087
0.4,2,0,0.6,1,0.666666666666667,50,12.9885516104643,0.714459868392476,10.0676559522185,0.849207377109048,0.0680426267557148,0.781203955095471
0.4,2,0,0.6,1,0.722222222222222,50,12.2646006404104,0.749007964561902,9.70186693788765,0.282773373483116,0.013685587587077,0.151919794780257
0.4,2,0,0.6,1,0.777777777777778,50,13.0219779179884,0.713443884716288,10.3764924349333,1.15644833214771,0.0788153660816653,1.2109646945265
0.4,2,0,0.6,1,0.833333333333333,50,12.7570911064519,0.727445719502616,10.0336246153798,0.0811108743537821,0.0279513063002203,0.158373466421994
0.4,2,0,0.6,1,0.888888888888889,50,12.2151756941188,0.748481029002295,9.62956030728646,0.207717762605771,0.0200261139972912,0.0407599647604758
0.4,2,0,0.6,1,0.944444444444444,50,12.3018567449223,0.749454650080394,9.74311266759214,0.0908925070141078,0.029331957747431,0.0941294162746905
0.4,2,0,0.6,1,1,50,12.1920730923716,0.748043125440377,9.64035744693331,0.73293363109088,0.0581311233235945,0.774655540331143
0.4,2,0,0.8,1,0.5,50,12.4117888001738,0.740151230583166,9.77562545993815,0.13481882300294,0.0250711429347734,0.0529092493128634
0.4,2,0,0.8,1,0.555555555555556,50,13.6828017962305,0.684181088307888,10.7073332469612,1.26863986902443,0.0879324524079212,1.15085072982751
0.4,2,0,0.8,1,0.611111111111111,50,11.9656408722223,0.760840724496422,9.40714562669362,0.441483274647577,0.0411566309502944,0.536456301368314
0.4,2,0,0.8,1,0.666666666666667,50,12.4816196265184,0.743020134930353,9.90113968796785,0.389239650327456,0.00808051373228104,0.327308976923009
0.4,2,0,0.8,1,0.722222222222222,50,13.2459738579528,0.705232513769873,10.62055251021,0.496352353957441,0.0524770228604762,0.464008817660606
0.4,2,0,0.8,1,0.777777777777778,50,12.1243595989655,0.7539615868617,9.52416012233009,0.042516240301667,0.0284690852382152,0.171472514018785
0.4,2,0,0.8,1,0.833333333333333,50,12.3318330197516,0.744534446517177,9.80094177704807,0.0377460626003692,0.0271557735082275,0.00204954494914175
0.4,2,0,0.8,1,0.888888888888889,50,12.0132604574282,0.757629095480125,9.48417409547807,0.513081570898631,0.0474350608429691,0.373854765427439
0.4,2,0,0.8,1,0.944444444444444,50,12.0040218958183,0.757890722569335,9.44471769272926,0.438779211195534,0.0415403418239851,0.528473450045604
0.4,2,0,0.8,1,1,50,11.9434792110674,0.762914268524565,9.46316349307811,0.376193281534848,0.0429900538605955,0.250895577648986
0.3,3,0,0.6,1,0.5,50,13.7780604069964,0.683608954502955,10.8253712752863,0.242050767026822,0.0404053447287696,0.137719739683286
0.3,3,0,0.6,1,0.555555555555556,50,13.1679979428105,0.710810790276805,10.5101746164949,0.63463159619039,0.00741001967772417,0.420264990154949
0.3,3,0,0.6,1,0.611111111111111,50,12.8511877313035,0.728616591876751,10.0323564987243,0.943790355708155,0.00446058331065072,0.954510853518637
0.3,3,0,0.6,1,0.666666666666667,50,12.4605276583462,0.738006987308173,9.91069484691158,0.46708779012516,0.0515308571499449,0.415939097367654
0.3,3,0,0.6,1,0.722222222222222,50,13.0725173564158,0.714357621063165,10.2661975375074,0.687077545392161,0.00496418047314697,0.194493289230217
0.3,3,0,0.6,1,0.777777777777778,50,13.0201133125303,0.708394987833738,10.2165375918592,1.68946127811943,0.109973797221317,1.73718600088654
0.3,3,0,0.6,1,0.833333333333333,50,12.0435064130083,0.756883138383607,9.45164033246064,0.44550427519588,0.0126571912135278,0.387925005152349
0.3,3,0,0.6,1,0.888888888888889,50,12.3984211174841,0.741790035012431,9.8036106075855,0.0979185744514659,0.0359913226245793,0.122487712694119
0.3,3,0,0.6,1,0.944444444444444,50,12.70842414383,0.728609863461553,9.87202594942082,0.550084615285814,0.0600196752800344,0.415279077564134
0.3,3,0,0.6,1,1,50,12.726239551707,0.728680529206759,9.96177247491997,0.0926367066486388,0.0400337132069162,0.0362656235932533
0.3,3,0,0.8,1,0.5,50,13.0184703352009,0.714016316462433,10.0817119269843,0.737443487788769,0.0615938060842005,0.73646017772653
0.3,3,0,0.8,1,0.555555555555556,50,12.7092360538607,0.727838853028573,9.91627125387848,0.416406099797742,0.0129931876651864,0.0778763629113139
0.3,3,0,0.8,1,0.611111111111111,50,12.3925620640479,0.741839812742528,9.7448536993711,0.751857545418032,0.0574084470171501,0.436988221945898
0.3,3,0,0.8,1,0.666666666666667,50,12.1027621019777,0.751656229921608,9.51972440884896,0.467581798999282,0.0467234382995037,0.510828530359974
0.3,3,0,0.8,1,0.722222222222222,50,12.4325177211043,0.736201722676483,9.66382730436963,1.16190377884082,0.0798879484150294,0.986469134206136
0.3,3,0,0.8,1,0.777777777777778,50,11.8253784279394,0.765405410844402,9.3578335112159,0.141697383173017,0.022566514776093,0.226383319082112
0.3,3,0,0.8,1,0.833333333333333,50,11.8368800898007,0.765354563567027,9.42349212189829,0.396525931418367,0.0124064486577255,0.315088215188323
0.3,3,0,0.8,1,0.888888888888889,50,11.1528683847144,0.787203136777882,8.64425618289989,0.910901476692943,0.0592429128502493,0.887294285956346
0.3,3,0,0.8,1,0.944444444444444,50,11.3248002755873,0.782619738525868,8.67662422223617,0.708642977071353,0.0533044073516617,0.599552209089672
0.3,3,0,0.8,1,1,50,12.0425123579802,0.749628443989154,9.37057020714441,1.35174946165139,0.0842474502243727,1.04049315189192
0.4,3,0,0.6,1,0.5,50,14.757815514216,0.645369205864836,11.423246721996,1.22932056778764,0.0776555425050433,1.20682868145786
0.4,3,0,0.6,1,0.555555555555556,50,13.3844814592891,0.701868328679803,10.4519895940582,0.110360783130772,0.0261490293836095,0.211251025671639
0.4,3,0,0.6,1,0.611111111111111,50,15.6889793580557,0.580519046850876,12.1807815516744,2.33838420323951,0.162133630413653,1.85553016247023
0.4,3,0,0.6,1,0.666666666666667,50,14.1370750177044,0.658072817024641,10.843149452398,1.61439223019082,0.112541997592989,1.34004990608683
0.4,3,0,0.6,1,0.722222222222222,50,13.2811931268248,0.701414704595001,10.5486167740339,0.320711600850814,0.0471237697146418,0.552422208303126
0.4,3,0,0.6,1,0.777777777777778,50,13.0359110651104,0.711149808781905,10.4383418291513,0.805711952801156,0.0687834284454012,0.839667403491537
0.4,3,0,0.6,1,0.833333333333333,50,12.2155000987958,0.744773575510904,9.58577057942669,0.903627442766607,0.0674069284067507,1.02173486507675
0.4,3,0,0.6,1,0.888888888888889,50,12.6917184561589,0.724011684362186,9.90450022836575,1.16798156305987,0.0817352886929946,1.23906803788809
0.4,3,0,0.6,1,0.944444444444444,50,13.7220941694504,0.675468041863281,10.4625701669954,1.66386486591411,0.113117328550058,1.04769008968297
0.4,3,0,0.6,1,1,50,12.4216635184233,0.738982297749716,9.61185451316228,0.406319106058825,0.0495372362486075,0.388294006457645
0.4,3,0,0.8,1,0.5,50,14.0275677543029,0.674270939155595,10.9128675458134,1.28829391785379,0.026835292651634,0.855535691951178
0.4,3,0,0.8,1,0.555555555555556,50,14.9978656373048,0.619061092881602,11.7615074263496,1.44025497759799,0.108971031128774,1.18466204025575
0.4,3,0,0.8,1,0.611111111111111,50,13.2691636334496,0.708810502182694,10.3872166190637,0.0466216223028249,0.0263998532062883,0.0102458325730671
0.4,3,0,0.8,1,0.666666666666667,50,12.2021305081309,0.748550088880456,9.61266817366203,1.14160494711102,0.0708162057980081,0.984559255499337
0.4,3,0,0.8,1,0.722222222222222,50,12.0625215017349,0.755861769479795,9.51430763683076,0.0767706516456882,0.0231756750242358,0.117766340450085
0.4,3,0,0.8,1,0.777777777777778,50,13.1019792718839,0.708711455366283,10.0723507103724,0.607084681910617,0.058810663181963,0.518656081893982
0.4,3,0,0.8,1,0.833333333333333,50,11.8580271374441,0.764695972716119,9.40260701056127,0.00802695659598656,0.024186135272446,0.105645907111241
0.4,3,0,0.8,1,0.888888888888889,50,12.3585395978851,0.742247308293971,9.51363059201885,0.842745259223078,0.0618857581815288,0.584047686599975
0.4,3,0,0.8,1,0.944444444444444,50,11.7732160089709,0.769046338823656,9.2659929088098,0.802256453528894,0.0066713411264337,0.518964126831845
0.4,3,0,0.8,1,1,50,11.6532802124709,0.772596433603579,9.0942290911403,0.411582736949542,0.00976748220481418,0.250555523845201
0.3,4,0,0.6,1,0.5,50,13.5439719799219,0.687363646027686,10.7171556318565,1.22768080877715,0.0913826041420298,0.824881531796048
0.3,4,0,0.6,1,0.555555555555556,50,13.3001122679235,0.706403591603559,10.4689629658267,0.758240922947155,0.0580673776102518,0.517256301933294
0.3,4,0,0.6,1,0.611111111111111,50,13.1029772002846,0.713150479305991,10.367036462708,0.0192906494435025,0.0354267564338629,0.150097390020625
0.3,4,0,0.6,1,0.666666666666667,50,12.582525304126,0.73015146297791,9.95298448026808,0.721190726074215,0.0627816061644827,0.658756830388171
0.3,4,0,0.6,1,0.722222222222222,50,13.0430955452547,0.718329893505965,10.4766733480028,1.59340272974776,0.0323821441870921,1.25864485351197
0.3,4,0,0.6,1,0.777777777777778,50,13.5951561150989,0.683943634737041,10.4516457714453,1.53678493743062,0.108934932204192,0.953483413938286
0.3,4,0,0.6,1,0.833333333333333,50,12.7406738889955,0.723618518051595,9.8746957687925,0.787658307492444,0.0661599651634407,0.613800112948732
0.3,4,0,0.6,1,0.888888888888889,50,14.5865768887527,0.641866070871084,11.4893849117697,0.0110162739779147,0.0427089948971141,0.233833779776042
0.3,4,0,0.6,1,0.944444444444444,50,13.1370301951115,0.718316984748588,10.1854779606183,0.376353429746573,0.0223957890863671,0.0410291007892021
0.3,4,0,0.6,1,1,50,12.6734513465024,0.718926502104237,9.78740206821281,2.57390517995467,0.140446888068885,1.98250576504418
0.3,4,0,0.8,1,0.5,50,13.6115730884879,0.692674670215821,10.7445826017903,0.216749438476128,0.0375602878214786,0.338818095011642
0.3,4,0,0.8,1,0.555555555555556,50,12.8767975133744,0.720450356434574,10.2024787383154,0.743892255430434,0.061771380553932,0.705261950945198
0.3,4,0,0.8,1,0.611111111111111,50,12.4722464006887,0.736932525630279,9.82777044264265,0.176443951177534,0.0376072656341574,0.0548898231795518
0.3,4,0,0.8,1,0.666666666666667,50,12.7954172951841,0.727153821554944,9.93985943486562,0.243782146414417,0.0354741691292096,0.231790274285205
0.3,4,0,0.8,1,0.722222222222222,50,12.9777695857589,0.716280776312197,10.0593714498495,0.22075882616907,0.0444218952346172,0.410575776974452
0.3,4,0,0.8,1,0.777777777777778,50,11.8352197284076,0.765177756309597,9.2419560084539,0.36120468537523,0.0414414597186155,0.313588073621576
0.3,4,0,0.8,1,0.833333333333333,50,12.1579525082269,0.74845433307356,9.6151809413084,0.688389500653384,0.0575325397758966,0.612354551188146
0.3,4,0,0.8,1,0.888888888888889,50,11.7308914614653,0.770317430700753,9.28213190470121,0.102234200657281,0.0237569288490366,0.0263895624312236
0.3,4,0,0.8,1,0.944444444444444,50,11.6869361902424,0.769521128629669,9.19414475150713,0.0261087660883654,0.0277569077520805,0.204861632317183
0.3,4,0,0.8,1,1,50,11.962297811212,0.764175019221137,9.26455506310415,0.0320906530354291,0.0350298362564923,0.0993177682730318
0.4,4,0,0.6,1,0.5,50,14.4687034599804,0.65016166550894,11.4108088508461,1.50756621222846,0.032808170678878,0.971821911709414
0.4,4,0,0.6,1,0.555555555555556,50,14.2100113370647,0.663397893231158,11.2891685178868,0.801064323454795,0.00173475490635946,0.808216437678548
0.4,4,0,0.6,1,0.611111111111111,50,13.575411439403,0.69110358919408,10.5345313473642,0.218097759865593,0.0446547750960669,0.287340684885208
0.4,4,0,0.6,1,0.666666666666667,50,13.0891038917949,0.713772875233493,10.3251240251557,0.252190989448162,0.0174466015374397,0.265922782118213
0.4,4,0,0.6,1,0.722222222222222,50,16.0030151419564,0.57012405245855,12.576065379053,1.72715584131931,0.0447482370048581,1.45756327396781
0.4,4,0,0.6,1,0.777777777777778,50,12.8782289278743,0.716398993503765,9.92148508062466,1.03493464331144,0.0780419233110071,0.834539665788619
0.4,4,0,0.6,1,0.833333333333333,50,14.0495049180429,0.65547176059508,10.9793420611578,2.53906090225234,0.160020725660623,1.79415251617575
0.4,4,0,0.6,1,0.888888888888889,50,12.5959601498942,0.727007674697767,9.81627497595947,1.53759146825206,0.0964423209931082,0.960885513985043
0.4,4,0,0.6,1,0.944444444444444,50,12.0938584965368,0.753197562932305,9.48107524837555,0.733166725999158,0.0569566021319384,0.268320984293704
0.4,4,0,0.6,1,1,50,14.9099890263316,0.612884722421523,11.4831699548059,2.26790533977819,0.159379658303205,1.41816893697697
0.4,4,0,0.8,1,0.5,50,13.1152667444555,0.712499656349235,10.3637867016567,1.0704452724939,0.072994363962402,0.630481362148744
0.4,4,0,0.8,1,0.555555555555556,50,14.7037062800511,0.645181701261648,11.3288052683199,1.9731365436496,0.0654592427849966,1.35681044070432
0.4,4,0,0.8,1,0.611111111111111,50,12.4624286147137,0.742229853583583,9.75642040993811,0.47511848790167,0.0413270655430885,0.431954443592367
0.4,4,0,0.8,1,0.666666666666667,50,13.0414645937703,0.718012756125279,10.3483965646285,1.37575973085417,0.0304697271759887,1.35752580006124
0.4,4,0,0.8,1,0.722222222222222,50,13.3200800646259,0.69646175447402,10.4106934968988,1.54897599120826,0.102211633264994,1.27543638096695
0.4,4,0,0.8,1,0.777777777777778,50,11.6836045603862,0.772522054255902,9.17740196053784,0.120846560963626,0.0230140320687103,0.428343124772504
0.4,4,0,0.8,1,0.833333333333333,50,12.8921677244929,0.722988224626741,10.1599869212778,0.55656759280324,0.00384920982748249,0.724617273708492
0.4,4,0,0.8,1,0.888888888888889,50,11.9057087722907,0.758044523895008,9.36482973596631,1.12457078412385,0.0706120911247464,1.12514424803869
0.4,4,0,0.8,1,0.944444444444444,50,12.2685453103876,0.746064180229616,9.48629812047672,0.884386523611503,0.0622173173591148,0.833222956707033
0.4,4,0,0.8,1,1,50,12.5064264111522,0.739272477067785,9.64374150767987,0.892716050607659,0.00880931197546121,0.516659664895743
0.3,5,0,0.6,1,0.5,50,14.8174654662566,0.634167680359343,11.7460554476189,0.813929589615632,0.00245111547618274,0.293438731734576
0.3,5,0,0.6,1,0.555555555555556,50,14.4173916843076,0.648819380046432,11.4430983906904,0.964076979031898,0.0862653204497432,0.787178802515727
0.3,5,0,0.6,1,0.611111111111111,50,13.7518506829694,0.679581950364951,10.9222815027338,0.0557312344807357,0.040381194985596,0.0373667690515985
0.3,5,0,0.6,1,0.666666666666667,50,13.4348704468817,0.697552390893352,10.449148487573,1.55433724678706,0.0328068862694161,0.907091329424942
0.3,5,0,0.6,1,0.722222222222222,50,13.1550691010197,0.712095853425222,10.1464190558662,1.21683815762251,0.016287912536252,0.923099633012277
0.3,5,0,0.6,1,0.777777777777778,50,12.2739453486451,0.74436445432775,9.69953567185535,0.336227859009192,0.0442749609289251,0.1738945263893
0.3,5,0,0.6,1,0.833333333333333,50,12.2019814341356,0.753731664197715,9.6225514243523,0.0808138776432132,0.0235860410174064,0.0749605317318788
0.3,5,0,0.6,1,0.888888888888889,50,12.5682202612417,0.73645439957264,9.91874734693722,0.384051262067154,0.0161466868281311,0.242005116553916
0.3,5,0,0.6,1,0.944444444444444,50,13.2841752967092,0.705086245764075,10.4676860955701,1.56019579550672,0.0326298758035557,1.0360794180056
0.3,5,0,0.6,1,1,50,13.2187067758444,0.710222126695759,10.3528215896987,0.230250813743409,0.0296706423087006,0.21589186527454
0.3,5,0,0.8,1,0.5,50,13.2091022502822,0.703110570008324,10.2598431724668,1.04041243003468,0.081226376033167,0.733092744690839
0.3,5,0,0.8,1,0.555555555555556,50,13.3106581845477,0.694972038230062,10.5880049469219,2.02393223660101,0.121632054829004,1.76942043119255
0.3,5,0,0.8,1,0.611111111111111,50,13.5721952752064,0.690946245111428,10.9036165036132,0.541683178618206,0.0587837956575085,0.470552104263368
0.3,5,0,0.8,1,0.666666666666667,50,12.6554849897346,0.731690594567557,9.94095652235637,0.826955949148323,0.0591344896547778,0.624435774717616
0.3,5,0,0.8,1,0.722222222222222,50,11.9630222563724,0.755782034194061,9.38336318028676,0.884823538495489,0.063240562080334,0.946446943936476
0.3,5,0,0.8,1,0.777777777777778,50,12.0865112847764,0.755262346984998,9.51565846363751,0.385121340246648,0.0156558200496806,0.387149423981066
0.3,5,0,0.8,1,0.833333333333333,50,12.9130243889535,0.7103563489801,9.92194239616807,2.20487729024258,0.126889380301235,1.64668320637342
0.3,5,0,0.8,1,0.888888888888889,50,11.9157689279468,0.760528501439374,9.30160267556576,1.291510441183,0.077508961503202,1.04218177687753
0.3,5,0,0.8,1,0.944444444444444,50,11.5182790059713,0.775852951371086,9.09971312658547,0.123620872134429,0.0303997457216908,0.313821852197922
0.3,5,0,0.8,1,1,50,11.5120961924856,0.775798857719443,8.97557218953747,0.807614363807474,0.0592596025878274,0.579341232347314
0.4,5,0,0.6,1,0.5,50,16.4144063229056,0.557000500773099,12.7386878264322,3.05849508157214,0.104798516196316,2.1212420960116
0.4,5,0,0.6,1,0.555555555555556,50,13.9477539225939,0.662619176650383,11.0339601396949,2.25974039940834,0.14222528041573,1.96946754791048
0.4,5,0,0.6,1,0.611111111111111,50,13.3300502671225,0.704426066010533,10.5328885031675,0.305942690947037,0.0445028820718215,0.286460991712167
0.4,5,0,0.6,1,0.666666666666667,50,14.2831939461955,0.656176114188924,11.2560623973356,0.301913090663453,0.0247136077367059,0.105398349918699
0.4,5,0,0.6,1,0.722222222222222,50,14.3057003527462,0.66078747946761,11.3982621832735,1.36775165569206,0.0262380531583972,1.05389200962501
0.4,5,0,0.6,1,0.777777777777778,50,14.2499398185431,0.659635736501238,11.0623669917453,1.15773910629536,0.0151539494499436,0.920134902537404
0.4,5,0,0.6,1,0.833333333333333,50,14.6662075882285,0.623182497791809,11.245028105706,2.94179714718815,0.187533068462534,2.26239878393066
0.4,5,0,0.6,1,0.888888888888889,50,13.0516893452787,0.715595617950392,10.3923103681734,1.73589603255446,0.0431510432790342,1.22530459749961
0.4,5,0,0.6,1,0.944444444444444,50,13.1622037897282,0.700388521784979,10.271365002102,1.65111676580917,0.108855803252963,1.45696638655745
0.4,5,0,0.6,1,1,50,14.4117834056286,0.640318032030113,11.1143294876311,2.41557547721537,0.164082521529044,1.52130792890735
0.4,5,0,0.8,1,0.5,50,14.8485932467666,0.640772967342188,11.6906737425404,0.2835088224448,0.0279734461284003,0.319725453517169
0.4,5,0,0.8,1,0.555555555555556,50,14.7825829900793,0.644989059272836,11.2958872324764,0.580732430369524,0.00664608296477292,0.485755790362873
