"il_hg","afn_hg","floor_hg","roof_hg","walls_s_hg","walls_e_hg","walls_n_hg","walls_w_hg","walls_int_hg","walls_ext_hg","windows_hg","doors_hg","air_change","top_max","top_min","ph_sup","ph_inf","phft","sim","typo","shell","level","position","orient","room","weather"
"54.3","-73.1","17.7","8.2","5","12.5","9.6","10.6","13.7","24","-0.2","2.2","4.2","28","11.1","0","43.9","56.1","00","linear","ref","2","corner","ne","dorm1","curitiba"
"57.9","-81.7","18.6","9.2","9.8","12","9.9","12.8","32.7","9.9","-0.1","2.6","4.4","26.8","11.8","0","40","60","00","linear","ref","2","corner","ne","dorm2","curitiba"
"41.8","-121.1","18.1","6.9","8.8","8.7","9.7","9.3","32.1","4.4","0","4.1","10.1","26.9","11.4","0.8","28.5","70.7","00","linear","ref","2","corner","ne","liv","curitiba"
"54.3","-101.6","17.1","7.8","4.8","10.6","9.4","9.8","13.8","20.8","-0.2","2.2","5.8","28","10.7","0","43.2","56.8","00","linear","ref","2","corner","nw","dorm1","curitiba"
"57.9","-113.8","18.6","9.5","10.3","13.7","9.8","12","33.9","11.9","-0.1","2.7","6.2","26.8","11.5","0","38.7","61.3","00","linear","ref","2","corner","nw","dorm2","curitiba"
"41.4","-98.7","15.5","5.9","7.5","7.7","8.3","6.8","27.2","3.1","-0.4","3.4","6.7","26.9","10.6","0.6","26.7","72.6","00","linear","ref","2","corner","nw","liv","curitiba"
"54.3","-59.3","13.4","5.2","2.9","12.8","7.3","7","9.6","20.4","-1.1","1.8","3.5","28.1","10.5","0","47.8","52.2","00","linear","ref","2","corner","se","dorm1","curitiba"
"58","-65.1","12.7","5.1","3","7.8","7.9","9.2","23.9","4","-1.1","2","3.7","26.8","11.3","0","44.4","55.6","00","linear","ref","2","corner","se","dorm2","curitiba"
"42.1","-112.9","17.2","6.3","7.2","8.2","11.6","7.2","30","4.2","0","3.7","9.9","26.9","11.4","0.4","32.3","67.2","00","linear","ref","2","corner","se","liv","curitiba"
"54.3","-90.4","12.7","4.9","2.8","7","7.1","10.3","9.7","17.5","-1.1","1.8","5.3","28.1","10.6","0","46.9","53.1","00","linear","ref","2","corner","sw","dorm1","curitiba"
"58","-99.1","12.6","5.4","3","10.1","8.4","7.8","25.1","4.2","-1.1","2.1","5.7","26.7","11.6","0","43","57","00","linear","ref","2","corner","sw","dorm2","curitiba"
"41.8","-87.2","14.3","5.2","5.6","5.6","10","6.1","24.5","2.8","-0.4","2.9","6.3","26.8","11","0.3","30.7","69","00","linear","ref","2","corner","sw","liv","curitiba"
"44.3","-85.2","10.4","3.8","-3.8","7.3","11","2.1","8.9","7.7","-0.6","1.4","4.4","26","11.7","0","41.7","58.3","00","linear","ref","2","middle","ne","dorm1","curitiba"
"56.8","-117.1","17.5","9.1","10.4","9.7","13.2","7.8","27.9","13.2","-0.5","2.5","5.9","27","11.9","0","38.1","61.9","00","linear","ref","2","middle","ne","dorm2","curitiba"
"45.3","-90.7","15.6","6.8","3.1","6.3","8.5","5.5","18","5.4","-0.4","3.1","4.8","26.4","11.9","0.6","22.4","77","00","linear","ref","2","middle","ne","liv","curitiba"
"44.3","-85","10.3","3.8","-3.9","2.1","10.9","7.3","8.8","7.7","-0.6","1.4","4.4","26","11.7","0","41.6","58.4","00","linear","ref","2","middle","nw","dorm1","curitiba"
