"il_hg","afn_hg","floor_hg","roof_hg","walls_s_hg","walls_e_hg","walls_n_hg","walls_w_hg","walls_int_hg","walls_ext_hg","windows_hg","doors_hg","air_change","top_max","top_min","ph_sup","ph_inf","phft","sim","typo","shell","level","position","orient","room","weather"
"54.3","-70.1","23.5","10.4","10.6","14.1","8.5","11.8","15.7","29.3","-0.4","2.7","4.6","28.7","10.8","0","42.7","57.3","00","linear","sf","4","corner","ne","dorm1","curitiba"
"57.9","-76.9","24.9","11.4","12.7","13.7","8.9","16.7","40.3","8.9","-0.3","3.1","4.8","28.4","11.1","0","40.5","59.5","00","linear","sf","4","corner","ne","dorm2","curitiba"
"41.6","-127.7","21.9","8","10.2","8.4","8.5","9.1","31.6","4.6","-0.1","4.7","13.6","28.2","10.3","3.9","25","71.1","00","linear","sf","4","corner","ne","liv","curitiba"
"54.2","-104.2","23","10.2","10.2","11.5","8.1","13.1","15.3","27.7","-0.6","2.8","6.4","28.6","9.8","0","41","59","00","linear","sf","4","corner","nw","dorm1","curitiba"
"57.8","-114.6","24.7","11.4","12.8","16.9","8.8","13.7","40.6","11.7","-0.5","3.2","6.8","28.4","10","0","38.5","61.5","00","linear","sf","4","corner","nw","dorm2","curitiba"
"41.1","-109.6","20.1","7.2","9.4","8.1","7.6","7.5","28.7","4","-0.6","4","9","28.4","8.8","3.9","22.5","73.6","00","linear","sf","4","corner","nw","liv","curitiba"
"54.4","-51.4","16.7","7","5.5","10.7","8.6","8.3","11.2","21.9","-1.2","2.1","3.4","28.4","9.9","0","47.2","52.8","00","linear","sf","4","corner","se","dorm1","curitiba"
"58","-55.9","17.1","7.2","5.6","9.3","9.1","11.6","28.1","7.5","-1.2","2.3","3.6","28.1","10.1","0","45.4","54.6","00","linear","sf","4","corner","se","dorm2","curitiba"
"42","-118.8","19.9","7.4","7.6","7.6","10.1","7.9","28.9","4.3","0","4.2","13.2","28.1","10.2","2.6","31.2","66.2","00","linear","sf","4","corner","se","liv","curitiba"
"54.3","-89.1","15.9","6.7","5.2","8","8.1","9.7","10.8","20.1","-1.4","2.2","5.7","28.6","10.2","0","45.2","54.8","00","linear","sf","4","corner","sw","dorm1","curitiba"
"57.9","-97.3","16.7","7.3","5.5","11.7","9.2","9.3","28.4","7.4","-1.4","2.5","6","28.2","10.5","0","42.9","57.1","00","linear","sf","4","corner","sw","dorm2","curitiba"
"41.5","-95.9","17.7","6.5","6.5","6.8","8.9","6.5","25.3","3.5","-0.6","3.4","8.1","28.3","9.4","2.8","27.8","69.5","00","linear","sf","4","corner","sw","liv","curitiba"
"44.1","-100.5","16.2","6.5","7.4","7","8.4","6.9","24.4","5.3","-1.2","1.9","4.9","28","11.4","0","36.6","63.4","00","linear","sf","4","middle","ne","dorm1","curitiba"
"56.6","-134.2","23.6","11","14.1","11.6","12.2","11.4","37","12.2","-1.3","3.2","6.4","28.8","11.2","0","34.8","65.2","00","linear","sf","4","middle","ne","dorm2","curitiba"
"44.4","-105.1","21.3","8.7","8.1","7.6","7.6","6.7","25.5","4.6","-1","3.6","5.2","28.3","11.1","6.4","17.1","76.6","00","linear","sf","4","middle","ne","liv","curitiba"
"44.1","-100","16.2","6.5","7.4","6.8","8.4","7.1","24.3","5.3","-1.2","1.9","4.8","28","11.4","0","36.5","63.5","00","linear","sf","4","middle","nw","dorm1","curitiba"
"56.6","-133.6","23.6","11","14.1","11.3","12.2","11.6","37","12.2","-1.3","3.2","6.4","28.8","11.2","0","34.7","65.3","00","linear","sf","4","middle","nw","dorm2","curitiba"
"44.4","-104.3","21.3","8.7","8.1","6.7","7.6","7.9","25.7","4.6","-1","3.6","5.2","28.3","11.2","6.4","17","76.6","00","linear","sf","4","middle","nw","liv","curitiba"
"44.3","-78.8","10.7","4","4.9","4.5","3.6","4.7","14.8","2.9","-1.8","1.7","4.1","27.4","10.6","0","42.8","57.2","00","linear","sf","4","middle","se","dorm1","curitiba"
"56.8","-107.2","15.1","7","7.4","7.8","9.4","7.6","24.8","7.4","-1.8","2.2","5.5","28.1","10.5","0","41.1","58.9","00","linear","sf","4","middle","se","dorm2","curitiba"
"45.3","-83.8","15.4","5.8","5","5.4","5.9","4.7","18.2","2.8","-1.4","2.7","4.5","28","10.4","2.3","26.6","71.1","00","linear","sf","4","middle","se","liv","curitiba"
"44.3","-80.1","10.7","4","4.9","4.6","3.6","4.5","14.9","2.8","-1.8","1.8","4.2","27.4","10.6","0","42.6","57.4","00","linear","sf","4","middle","sw","dorm1","curitiba"
"56.8","-107.2","15.1","7","7.4","7.6","9.5","7.8","24.9","7.4","-1.8","2.2","5.5","28.1","10.4","0","41.1","58.9","00","linear","sf","4","middle","sw","dorm2","curitiba"
"45.3","-83.7","15.5","5.8","5","4.7","6","5.7","18.5","2.9","-1.4","2.7","4.5","27.9","10.4","2.2","26.6","71.1","00","linear","sf","4","middle","sw","liv","curitiba"
"45.8","-104.9","23.5","11","10.9","14.8","8.9","12.1","16.1","30.6","0","2.9","5.1","34.5","16.3","29.4","1.2","69.5","00","linear","sf","4","corner","ne","dorm1","rio_de_janeiro"
"48.7","-114.6","24.8","11.9","13.1","14","9.3","17.3","41.4","9.3","0.1","3.3","5.5","34.4","16.6","31.4","0.9","67.7","00","linear","sf","4","corner","ne","dorm2","rio_de_janeiro"
"34.4","-107.1","19.9","8.3","9.8","8","8","8.4","29.7","4.4","-0.2","4.2","8","33.7","16.3","52.3","0","47.7","00","linear","sf","4","corner","ne","liv","rio_de_janeiro"
"46","-103.5","23.4","11","10.9","12","8.9","14.2","16","30","0.2","2.9","5.7","34.4","16.3","28.2","1.2","70.5","00","linear","sf","4","corner","nw","dorm1","rio_de_janeiro"
