"il_hg","afn_hg","floor_hg","roof_hg","walls_s_hg","walls_e_hg","walls_n_hg","walls_w_hg","walls_int_hg","walls_ext_hg","windows_hg","doors_hg","air_change","top_max","top_min","ph_sup","ph_inf","phft","sim","typo","shell","level","position","orient","room","weather"
"54.1","-80.8","18.9","9.1","7.6","12.8","9","11.2","14.6","26","-0.1","2.5","4.2","27.1","11.7","0","38.9","61.1","04","linear","tm","2","corner","ne","dorm1","curitiba"
"57.8","-87.8","19.9","9.9","10.9","12.4","9.1","14.3","35.3","9.1","-0.1","2.9","4.5","26.5","12.1","0","37.5","62.5","04","linear","tm","2","corner","ne","dorm2","curitiba"
"41.8","-127.8","19.6","8.4","11.6","9.5","10","10.6","36.7","5","0.1","3.7","10.1","26.8","11.6","0.8","27.5","71.7","04","linear","tm","2","corner","ne","liv","curitiba"
"54.1","-111.5","18.1","8.8","7.5","11","8.7","11.1","14.6","23.6","-0.2","2.6","5.9","26.8","11.6","0","37.7","62.3","04","linear","tm","2","corner","nw","dorm1","curitiba"
"57.7","-122","19.9","10.2","11.6","15.2","9.1","12.5","36.8","11.6","-0.1","3","6.3","26.5","11.8","0","35.8","64.2","04","linear","tm","2","corner","nw","dorm2","curitiba"
"41.4","-105.8","17.1","7.5","10.4","9.5","8.6","7.8","32.4","3.8","-0.4","3.2","6.8","26.6","10.7","0.6","25.9","73.5","04","linear","tm","2","corner","nw","liv","curitiba"
"54.2","-64","13.9","6.4","4.6","12.1","9.4","7.9","10.7","23.3","-0.9","2","3.5","27.1","11.3","0","43.1","56.9","04","linear","tm","2","corner","se","dorm1","curitiba"
"57.9","-67.4","13","5.8","4.2","8.3","8.1","10.1","25","5.7","-1","2.1","3.7","26.5","11.6","0","43.1","56.9","04","linear","tm","2","corner","se","dorm2","curitiba"
"42.2","-115.2","17","7","7.7","8.5","10","9","30.4","4.9","0.1","3.1","9.8","26.8","11.5","0.3","33.4","66.3","04","linear","tm","2","corner","se","liv","curitiba"
"54.2","-96.8","13.1","6.1","4.3","7.7","9","10.4","10.6","20.8","-1","2.1","5.3","27","11.5","0","41.6","58.4","04","linear","tm","2","corner","sw","dorm1","curitiba"
"57.9","-103.3","12.9","6.2","4.2","11","8.8","8.4","26.5","5.8","-1.1","2.3","5.7","26.4","11.9","0","41.1","58.9","04","linear","tm","2","corner","sw","dorm2","curitiba"
"41.8","-90.1","14.2","6","6.2","7.7","8.6","6.7","25.6","3.6","-0.4","2.5","6.3","26.7","11.1","0.2","31.7","68","04","linear","tm","2","corner","sw","liv","curitiba"
