"il_hg","afn_hg","floor_hg","roof_hg","walls_s_hg","walls_e_hg","walls_n_hg","walls_w_hg","walls_int_hg","walls_ext_hg","windows_hg","doors_hg","air_change","top_max","top_min","ph_sup","ph_inf","phft","sim","typo","shell","level","position","orient","room","weather"
"54.2","-75.9","23.5","10.1","10.7","14.1","8.5","11.8","15.7","29.3","-0.5","2.8","4.7","29","10.9","0","41.1","58.9","02","linear","sf","3","corner","ne","dorm1","curitiba"
"57.8","-83.4","25","11.1","12.9","13.8","9","17","40.8","9","-0.4","3.2","5","28.7","11.3","0","38.9","61.1","02","linear","sf","3","corner","ne","dorm2","curitiba"
"41.4","-130.2","21.7","9","11.3","8.9","8.9","10.2","34.4","4.9","-0.1","4","12.6","28.4","10.5","4.6","23.8","71.6","02","linear","sf","3","corner","ne","liv","curitiba"
"54.2","-110.3","23.1","9.9","10.4","11.6","8.2","13.1","15.4","27.9","-0.6","2.9","6.4","28.8","10.1","0","39.4","60.6","02","linear","sf","3","corner","nw","dorm1","curitiba"
"57.8","-121.4","25","11.2","13.1","17.3","9","13.9","41.3","11.9","-0.6","3.4","6.8","28.5","10.3","0","37.1","62.9","02","linear","sf","3","corner","nw","dorm2","curitiba"
"40.9","-112.2","20.3","8.3","10.5","9.5","8.1","8","31.8","4.3","-0.6","3.6","8.6","28.5","9","5","21","73.9","02","linear","sf","3","corner","nw","liv","curitiba"
"54.3","-55.8","16.1","7.1","5.5","10.7","8.9","8.3","11.2","22.3","-1.2","2.1","3.5","28.5","10.1","0","46.1","53.9","02","linear","sf","3","corner","se","dorm1","curitiba"
"57.9","-60.7","16.4","7.3","5.6","9.3","9.1","11.7","28.2","7.5","-1.2","2.4","3.7","28.3","10.4","0","44.3","55.7","02","linear","sf","3","corner","se","dorm2","curitiba"
"41.9","-117.9","18.9","7.6","7.5","7.6","9.6","8.7","29.1","4.3","-0.1","3.3","12.1","28.3","10.3","3.3","30.4","66.3","02","linear","sf","3","corner","se","liv","curitiba"
"54.3","-93.3","15.6","6.9","5.2","8.1","8.6","9.8","10.9","20.7","-1.4","2.2","5.7","28.8","10.3","0","44","56","02","linear","sf","3","corner","sw","dorm1","curitiba"
"57.9","-101.8","16.3","7.4","5.5","12","9.4","9.4","28.7","7.5","-1.4","2.6","6","28.4","10.6","0","42.1","57.9","02","linear","sf","3","corner","sw","dorm2","curitiba"
"41.3","-96.2","17.3","6.7","6.7","7.9","8.7","6.6","26.3","3.6","-0.7","2.8","7.6","28.6","9.7","3.3","27.1","69.6","02","linear","sf","3","corner","sw","liv","curitiba"
"44","-110.3","18","7.8","10.1","8","9.7","9.9","31.5","6.1","-1.3","2.2","5.2","28.5","11.5","0","33.9","66.1","02","linear","sf","3","middle","ne","dorm1","curitiba"
