"il_hg","afn_hg","floor_hg","roof_hg","walls_s_hg","walls_e_hg","walls_n_hg","walls_w_hg","walls_int_hg","walls_ext_hg","windows_hg","doors_hg","air_change","top_max","top_min","ph_sup","ph_inf","phft","sim","typo","shell","level","position","orient","room","weather"
"54.2","-71.7","20","8.3","5.6","12.1","9.3","11.2","14.6","23.6","-0.3","2.4","4.2","28.4","10.9","0","44.2","55.8","04","linear","ref","3","corner","ne","dorm1","curitiba"
"57.8","-81","21.6","9.6","10.8","12.7","9.6","14","35.6","9.6","-0.1","2.8","4.5","27.2","11.6","0","39.9","60.1","04","linear","ref","3","corner","ne","dorm2","curitiba"
"41.8","-130.7","21.4","8.2","12.1","9.6","10.5","11.1","38.6","4.8","0.1","3.8","11.5","27.3","11.1","2","28.3","69.7","04","linear","ref","3","corner","ne","liv","curitiba"
"54.2","-103.6","19.1","7.8","5.4","11.1","8.9","9.3","14.6","20","-0.3","2.4","5.9","28.3","10.4","0","43.2","56.8","04","linear","ref","3","corner","nw","dorm1","curitiba"
"57.8","-117.4","21.7","9.8","11.5","15","9.4","12.6","36.9","11.6","-0.2","3","6.4","27.1","11.2","0","38","62","04","linear","ref","3","corner","nw","dorm2","curitiba"
"41.3","-108.1","19","7.2","10.8","9.9","8.9","7.6","33.8","3.4","-0.4","3.2","7.6","27.2","10.3","1.6","25.9","72.5","04","linear","ref","3","corner","nw","liv","curitiba"
"54.3","-55.2","15.2","5.7","3.2","12.9","9.6","7.7","10.3","23","-1.1","1.9","3.3","28.4","10.2","0","48.1","51.9","04","linear","ref","3","corner","se","dorm1","curitiba"
"57.9","-60.4","14.2","5.5","3.4","8.5","8.3","10","25.5","4.7","-1","2.1","3.5","27.1","11.1","0","45","55","04","linear","ref","3","corner","se","dorm2","curitiba"
"42.2","-119","18.9","6.9","7.8","9.1","10.6","9.5","32.1","4.9","0.1","3.2","11.3","27.3","11","1","33.4","65.6","04","linear","ref","3","corner","se","liv","curitiba"
"54.3","-90.4","14.2","5.2","2.9","7.5","9.2","10.1","10.4","19.3","-1.1","1.9","5.4","28.4","10.6","0","47.2","52.8","04","linear","ref","3","corner","sw","dorm1","curitiba"
"57.9","-99.3","14.1","5.7","3.1","10.9","8.9","8.4","26.8","4.6","-1.1","2.2","5.7","27.1","11.5","0","42.9","57.1","04","linear","ref","3","corner","sw","dorm2","curitiba"
"41.7","-92.7","16.1","5.7","6.1","8.1","9","6.8","26.8","3.3","-0.4","2.6","7","27.3","10.7","0.9","30.8","68.3","04","linear","ref","3","corner","sw","liv","curitiba"
"44.1","-98.8","13.6","5.1","0.3","8.1","10.3","8.1","20.2","6.6","-0.9","1.7","4.7","26.8","11.6","0","37.2","62.8","04","linear","ref","3","middle","ne","dorm1","curitiba"
"56.6","-131.7","20.6","9.3","12.4","11.4","11.5","9.3","33.1","11.5","-0.9","2.9","6.1","27.5","11.8","0","35.4","64.6","04","linear","ref","3","middle","ne","dorm2","curitiba"
"44.8","-105.1","20.1","8.5","10.1","9.4","8.3","6.3","29.2","4.8","-0.6","3","5","27.2","11.9","2.7","19.2","78.1","04","linear","ref","3","middle","ne","liv","curitiba"
"44.1","-98.3","13.5","5.1","0.3","8.1","10.2","8.1","20.2","6.6","-0.9","1.7","4.6","26.8","11.7","0","37.1","62.9","04","linear","ref","3","middle","nw","dorm1","curitiba"
"56.6","-131","20.6","9.3","12.4","9.3","11.5","11.3","33","11.5","-0.9","2.9","6.1","27.5","11.8","0","35.3","64.7","04","linear","ref","3","middle","nw","dorm2","curitiba"
"44.8","-104.2","20","8.4","10","6.2","8.2","9.3","28.9","4.8","-0.6","3","5","27.2","11.9","2.7","19.2","78.1","04","linear","ref","3","middle","nw","liv","curitiba"
"44.4","-71.3","7.4","1.8","4.3","4.7","-4.8","4","6.1","2.2","-1.4","1.3","3.9","26.3","11.3","0","46.6","53.4","04","linear","ref","3","middle","se","dorm1","curitiba"
"56.9","-98.1","11.8","4.9","4.3","7","7.3","4.9","19.2","4.3","-1.2","1.8","5.2","26.7","11.3","0","43.9","56.1","04","linear","ref","3","middle","se","dorm2","curitiba"
"45.9","-77.4","13.6","5","4","6","6.7","3.9","18.8","1.8","-0.9","1.9","4.2","26.8","11.4","0.3","31.8","67.8","04","linear","ref","3","middle","se","liv","curitiba"
"44.4","-72.1","7.4","1.9","4.3","4","-4.6","4.7","6.2","2.1","-1.4","1.3","3.9","26.2","11.3","0","46.3","53.7","04","linear","ref","3","middle","sw","dorm1","curitiba"
"56.9","-97.9","11.8","4.9","4.3","5","7.3","7","19.3","4.3","-1.2","1.8","5.2","26.7","11.3","0","43.9","56.1","04","linear","ref","3","middle","sw","dorm2","curitiba"
"45.9","-77.1","13.5","4.9","4","3.9","6.5","5.9","18.5","1.9","-0.9","1.9","4.2","26.7","11.4","0.3","32","67.7","04","linear","ref","3","middle","sw","liv","curitiba"
"45.7","-110.3","21.6","9.6","6.8","15.5","11.4","12.6","16.6","29.7","0.2","2.8","5.2","34.2","16.5","28.7","1","70.3","04","linear","ref","3","corner","ne","dorm1","rio_de_janeiro"
"48.3","-123.3","22.7","10.7","12.5","13.9","11.6","16.3","40.3","11.6","0.3","3.2","5.5","33.1","17.4","33.4","0.2","66.4","04","linear","ref","3","corner","ne","dorm2","rio_de_janeiro"
"34.5","-110.2","19.7","8.5","11.6","9.1","9.8","10.6","36.3","4.8","0","3.5","7.1","33.2","17.3","49.9","0","50.1","04","linear","ref","3","corner","ne","liv","rio_de_janeiro"
"45.9","-106.9","21","9.3","6.9","12.5","11.9","13","16.4","27.9","0.4","2.7","5.5","34.3","16.5","28","1.1","71","04","linear","ref","3","corner","nw","dorm1","rio_de_janeiro"
"48.5","-117.9","22.9","10.9","12.3","16.8","12.3","14","40","15.4","0.5","3.2","5.9","33","17.4","32.1","0.2","67.7","04","linear","ref","3","corner","nw","dorm2","rio_de_janeiro"
"34.5","-108.4","19.3","8.1","11.3","10.4","10","8.6","35.8","4.6","0","3.5","7.1","33.1","17.3","49.3","0","50.7","04","linear","ref","3","corner","nw","liv","rio_de_janeiro"
