"neurons","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD"
1,12.7149971345592,0.722923901221047,10.0279227073297,0.061673130853319,0.00347236404216738,0.0211146054661311
2,10.6069794136969,0.803263775251257,8.38104278091688,0.0381192047661626,0.00174754937482523,0.0140984571311061
