"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","max_op_temp","min_op_temp","typo","simp","wrap","storey","cond","dwel","room","weather"
0,-16.2,-19.6,3.2,300,20,-23.5,-4.2,2.6,115,NA,3.4,-3.1,0,12,-0.6,-0.3,-1.3,"Hip.","06","C10","Térreo","AFN","L","Dorm. N","Curitiba"
0,-31.7,26.2,13.8,68.8,-1.9,-18.3,2.9,4,75,NA,3.9,-3.4,Inf,16.4,-1.3,0.3,-0.7,"Hip.","06","C10","Térreo","AFN","L","Dorm. S","Curitiba"
0,-31,-21.7,160,20.6,-14.3,38.2,59.1,1.8,-31.8,NA,0.6,0,18.4,0,-3.2,1.3,0,"Hip.","06","C10","Térreo","AFN","L","Sala","Curitiba"
0,7.8,-12.4,18.6,-13.2,2,5.9,4.4,-2.8,100,NA,-3.6,3,0,-37.5,0.2,0,-0.6,"Hip.","06","C10","Térreo","AFN","NE","Dorm. 1","Curitiba"
-0.3,18.2,-12.1,19.4,2.6,5.3,-15.2,0,0,91.7,NA,-3.2,0,0,0,0,-0.3,5.1,"Hip.","06","C10","Térreo","AFN","NE","Dorm. 2","Curitiba"
-0.5,48.1,-22.5,95.7,13,-17.4,0,28.3,-8.7,-25,NA,-6.1,3.4,12.2,NA,-2.1,0,3,"Hip.","06","C10","Térreo","AFN","NE","Sala","Curitiba"
0,7.8,-13.8,17.8,2.9,3.9,-18.4,1.8,-2.8,91.7,NA,-2.4,0,0,-37.5,0.3,0,-2.4,"Hip.","06","C10","Térreo","AFN","NO","Dorm. 1","Curitiba"
-0.3,18.8,-12.1,20.4,-16.4,2.6,3.9,0.2,-2.9,91.7,NA,-3.2,0,0,0,0,-0.3,5.1,"Hip.","06","C10","Térreo","AFN","NO","Dorm. 2","Curitiba"
-0.5,48.1,-22.5,95.7,0,-17.4,13,28.3,-8.7,-25,NA,-6.1,3.4,12.2,NA,-2.1,0,3,"Hip.","06","C10","Térreo","AFN","NO","Sala","Curitiba"
0.3,-36.8,-2.9,30.2,-26,-37.1,-2.7,-24.5,8.9,68.8,NA,13.9,-10,NA,113.3,-3.5,0.4,-3.7,"Hip.","06","C10","Térreo","AFN","SE","Dorm. 1","Curitiba"
0.3,-31.7,-3.9,29.7,-8.3,-32.4,-23.9,-20.9,9.1,70.6,NA,12.9,-9.4,NA,175,-2.1,0.4,-6.6,"Hip.","06","C10","Térreo","AFN","SE","Dorm. 2","Curitiba"
0.2,-33.9,-6.8,25.8,-11.1,-13.7,4.2,19.4,8.6,-37.5,NA,6.3,-4,16.9,233.3,-1.8,0.7,-2.4,"Hip.","06","C10","Térreo","AFN","SE","Sala","Curitiba"
0.3,-36.5,-5.7,30.2,-6.7,-37.1,-31.4,-27.8,8.9,68.8,NA,15.2,-10,NA,127.6,-3.8,0,-3.7,"Hip.","06","C10","Térreo","AFN","SO","Dorm. 1","Curitiba"
0.3,-31.7,-2.6,29.7,-25.7,-32.4,-7.3,-20.9,9.1,70.6,NA,12.8,-9.4,NA,166.7,-2,0.4,-1.2,"Hip.","06","C10","Térreo","AFN","SO","Dorm. 2","Curitiba"
0.2,-33.9,-8.9,25.8,0,-13.7,-7.4,19.4,8.6,-37.5,NA,6.3,-4,16.9,233.3,-1.7,0.7,-3,"Hip.","06","C10","Térreo","AFN","SO","Sala","Curitiba"
0,-14.5,-20.8,0.9,-24.6,18.4,16.4,-4.7,2.5,100,NA,3.3,-3,-14.3,17.8,-0.7,-1.3,-1.3,"Hip.","06","C10","Térreo","AFN","O","Dorm. N","Curitiba"
0,-31.1,16.3,12.3,-21,-2.4,14.8,0,2,65.2,NA,4.1,0,0,15.2,-1.1,0.3,-2,"Hip.","06","C10","Térreo","AFN","O","Dorm. S","Curitiba"
-0.4,-8.1,-26.5,131.2,74.2,0,-6.1,41.2,-4,-25.8,NA,-3.1,0,11.9,50,-3.8,1.3,-0.6,"Hip.","06","C10","Térreo","AFN","O","Sala","Curitiba"
0.3,-9.4,-18.6,0.9,15.2,13.3,-22.4,-3.6,5.9,108.3,NA,2,-2.6,-3.1,NA,5.6,-1.1,-0.5,"Hip.","06","C10","Térreo","AFN","L","Dorm. N","Rio de Janeiro"
0.3,-26.9,21.4,26.3,12.4,-2.4,-18.1,0.4,4.9,64,NA,2.9,-2.6,-3.7,NA,4.9,-0.3,-0.5,"Hip.","06","C10","Térreo","AFN","L","Dorm. S","Rio de Janeiro"
-0.5,-13.5,-17.8,95.2,0,-8.2,58.3,34.3,-2.3,-28.1,NA,-3.6,0,-1.4,NA,8.7,1.4,0,"Hip.","06","C10","Térreo","AFN","L","Sala","Rio de Janeiro"
-0.4,10.1,-12.7,18.3,-16.3,-1.4,3.7,2.2,-3.3,92.3,NA,-3.7,0,3.1,NA,-7.3,0.3,0.5,"Hip.","06","C10","Térreo","AFN","NE","Dorm. 1","Rio de Janeiro"
-0.7,20.4,-11.3,20.5,3.1,0,-15,0.2,-7.4,100,NA,-4,0,3.5,NA,-8.8,0,1,"Hip.","06","C10","Térreo","AFN","NE","Dorm. 2","Rio de Janeiro"
-0.6,47.1,-18.3,80.3,16.7,-9.4,3,22.8,-11.1,-25,NA,-7.6,3.1,2.4,NA,-27.2,0.8,1.3,"Hip.","06","C10","Térreo","AFN","NE","Sala","Rio de Janeiro"
-0.4,9.6,-12.7,17.5,3.7,-1.3,-17.1,1.3,-6.9,92.3,NA,-3.2,0,2.9,NA,-6.7,0.6,0.5,"Hip.","06","C10","Térreo","AFN","NO","Dorm. 1","Rio de Janeiro"
-0.7,20.9,-11.3,20.5,-14.4,0,3.7,0.4,-7.4,100,NA,-4.3,0,3.6,NA,-9.2,0.3,1.4,"Hip.","06","C10","Térreo","AFN","NO","Dorm. 2","Rio de Janeiro"
-0.6,48.5,-18.3,80.3,4.5,-9.4,15,22.8,-11.1,-25,NA,-7.6,3.1,2.4,NA,-27.2,0.8,1.3,"Hip.","06","C10","Térreo","AFN","NO","Sala","Rio de Janeiro"
1.8,-32.4,1.3,100,-26.6,-34.8,-3.6,-20.6,20,77.8,NA,12.3,-2.7,-10.7,NA,15.4,-0.3,-1.9,"Hip.","06","C10","Térreo","AFN","SE","Dorm. 1","Rio de Janeiro"
1.4,-28.5,3.6,100,-5,-31.2,-21.1,-16.3,18.2,78.9,NA,10.5,-5,-11,NA,16.5,0,-1.4,"Hip.","06","C10","Térreo","AFN","SE","Dorm. 2","Rio de Janeiro"
0.6,-30.3,-1.7,39.5,-8.1,-13.8,3,6.5,12.8,-38.1,NA,6.8,0,-9.4,NA,34.6,0.3,-1.8,"Hip.","06","C10","Térreo","AFN","SE","Sala","Rio de Janeiro"
1.8,-32.8,0,100,-4.8,-35.8,-28.1,-21.3,17.6,77.8,NA,12.8,-2.7,-11,NA,16,0,-1.5,"Hip.","06","C10","Térreo","AFN","SO","Dorm. 1","Rio de Janeiro"
1.4,-28.1,3.6,100,-21.1,-31.2,-5,-16,18.2,78.9,NA,10.3,-2.5,-11,NA,16.5,0,-1.9,"Hip.","06","C10","Térreo","AFN","SO","Dorm. 2","Rio de Janeiro"
0.6,-30.3,-1.7,39.5,3,-13.8,-8.1,7.6,12.8,-38.1,NA,6.8,0,-9.4,NA,34.6,0.3,-1.8,"Hip.","06","C10","Térreo","AFN","SO","Sala","Rio de Janeiro"
0.3,-10.1,-16.9,0,-22.7,12.1,13.5,-4.4,3.1,108,NA,2.2,0,-3.2,NA,6.2,-0.3,-0.5,"Hip.","06","C10","Térreo","AFN","O","Dorm. N","Rio de Janeiro"
0.6,-26.9,20,31.2,-18.2,-3,12.1,0,5,69.2,NA,3.1,0,-3.8,NA,5.3,-0.3,-0.5,"Hip.","06","C10","Térreo","AFN","O","Dorm. S","Rio de Janeiro"
-0.5,-14,-20.7,70.4,49.4,-7.4,0,24.5,-5.1,-30,NA,-2.1,0,-1.1,NA,9.3,0.3,-0.4,"Hip.","06","C10","Térreo","AFN","O","Sala","Rio de Janeiro"
0.2,-18.6,-20.6,0,23.3,20.4,-23.9,-3.9,5.6,100,NA,3.8,0,-2.9,33.3,0.5,-0.6,-0.6,"Hip.","06","C10","Térreo","AFN","L","Dorm. N","São Paulo"
0.2,-34,12.7,20.5,17.6,-4.2,-21.3,-0.9,4.5,65.2,NA,5.1,-2.8,-0.9,25,0,0,-1.8,"Hip.","06","C10","Térreo","AFN","L","Dorm. S","São Paulo"
-0.2,-27.2,-23.3,113.3,100,-10,59.3,44.7,-2,-30.8,NA,-2,0,1.9,NA,-1.7,0.9,-1.1,"Hip.","06","C10","Térreo","AFN","L","Sala","São Paulo"
0,4.1,-14.6,16.2,-17.2,3.1,2.8,1.9,0,92,NA,-2,0,4.1,NA,-0.7,-0.6,-3.3,"Hip.","06","C10","Térreo","AFN","NE","Dorm. 1","São Paulo"
-0.3,14.3,-13.7,17.6,1.3,4.3,-17.4,-1.4,0,88,NA,-1.9,0,3.3,NA,-0.6,-0.9,1.1,"Hip.","06","C10","Térreo","AFN","NE","Dorm. 2","São Paulo"
-0.3,43.9,-22.8,91.8,14.3,-6.7,1.8,26.6,-4.7,-26.7,NA,-5.4,3.3,4,NA,-4.5,0.3,1.6,"Hip.","06","C10","Térreo","AFN","NE","Sala","São Paulo"
0,2.3,-15.3,15.4,1.9,1.5,-17.9,0.9,0,92,NA,-1.6,0,3.4,NA,-0.7,-0.6,-3.3,"Hip.","06","C10","Térreo","AFN","NO","Dorm. 1","São Paulo"
-0.3,15.4,-13.7,18.7,-16.9,4.3,1.9,-1,0,88,NA,-1.9,0,4,NA,-0.7,-0.9,1.1,"Hip.","06","C10","Térreo","AFN","NO","Dorm. 2","São Paulo"
-0.3,43.9,-22.8,91.8,1.8,-6.7,14.3,27.3,-4.7,-26.7,NA,-5.4,3.3,4,NA,-4.5,0.3,1.6,"Hip.","06","C10","Térreo","AFN","NO","Sala","São Paulo"
0.6,-38.4,-6.4,70.4,-28.1,-36.8,-6.2,-22.8,15.8,66.7,NA,14.5,-8.3,-13.2,Inf,1.6,0,-3.9,"Hip.","06","C10","Térreo","AFN","SE","Dorm. 1","São Paulo"
0.9,-33.3,-3.6,73.7,-8.5,-32.2,-25,-19.5,13.9,63.2,NA,12.9,-5.3,-12.5,NA,1.6,0,-6,"Hip.","06","C10","Térreo","AFN","SE","Dorm. 2","São Paulo"
0.5,-34.4,-11.3,35.3,-12.5,-12.3,0,10.6,13.5,-38.9,NA,6.9,-3.7,-4.8,NA,2.9,0,-4.7,"Hip.","06","C10","Térreo","AFN","SE","Sala","São Paulo"
0.6,-38.8,-6.4,69.2,-6.2,-36.8,-30.4,-23.9,15.8,66.7,NA,14.9,-8.3,-13.9,Inf,1.8,0.3,-2.8,"Hip.","06","C10","Térreo","AFN","SO","Dorm. 1","São Paulo"
0.9,-32.9,-3.6,73.7,-25,-32.2,-9.2,-19.2,13.9,68.4,NA,12.8,-5.3,-11.6,NA,1.5,0,-6,"Hip.","06","C10","Térreo","AFN","SO","Dorm. 2","São Paulo"
0.5,-34.4,-11.3,35.3,0,-12.3,-12.5,10.6,13.5,-38.9,NA,6.9,-3.7,-4.8,NA,2.9,0,-4.7,"Hip.","06","C10","Térreo","AFN","SO","Sala","São Paulo"
0.2,-19.3,-19.8,-0.9,-24.5,14.8,20,-4.9,5.7,100,NA,3.8,-2.6,-2.5,33.3,0.5,-0.6,-0.6,"Hip.","06","C10","Térreo","AFN","O","Dorm. N","São Paulo"
0.2,-34.3,12.3,23.1,-21.5,-4.7,14.1,-1.9,4.7,66.7,NA,5.2,0,-1.4,66.7,0,0.3,-2.3,"Hip.","06","C10","Térreo","AFN","O","Dorm. S","São Paulo"
0,-22.8,-26.3,89.5,56.7,-7,3.2,34,-2.2,-31.2,NA,-1.1,0,-0.6,NA,0.6,0,-1.1,"Hip.","06","C10","Térreo","AFN","O","Sala","São Paulo"
