"il_hg","afn_hg","floor_hg","roof_hg","walls_s_hg","walls_e_hg","walls_n_hg","walls_w_hg","walls_int_hg","walls_ext_hg","windows_hg","doors_hg","air_change","top_max","top_min","ph_sup","ph_inf","phft","sim","typo","shell","level","position","orient","room","weather"
"54.2","-76.3","18.4","8.1","5.4","12.1","9.4","10.8","14.2","23.6","-0.3","2.3","4.3","28.2","11.1","0","43.2","56.8","04","linear","ref","2","corner","ne","dorm1","curitiba"
"57.8","-86","19.7","9.4","10.5","12.3","9.7","13.7","34.5","9.7","-0.2","2.8","4.6","27","11.9","0","39.1","60.9","04","linear","ref","2","corner","ne","dorm2","curitiba"
"41.6","-127","19.8","8","11.7","9.3","10.1","10.7","37.1","4.7","0","3.6","10.2","27.2","11.5","1.5","26.8","71.7","04","linear","ref","2","corner","ne","liv","curitiba"
"54.2","-106","17.7","7.8","5.3","10.8","9.2","9.5","14.3","20.4","-0.4","2.4","5.9","28.2","10.7","0","42.4","57.6","04","linear","ref","2","corner","nw","dorm1","curitiba"
"57.8","-119.5","19.7","9.8","11.2","14.8","9.6","12.3","36","11.9","-0.3","2.9","6.3","27","11.5","0","37.4","62.6","04","linear","ref","2","corner","nw","dorm2","curitiba"
"41.3","-104.5","17.2","7","10.3","9.5","8.7","7.3","32.4","3.3","-0.4","3.1","6.9","27","10.6","1.2","25.1","73.7","04","linear","ref","2","corner","nw","liv","curitiba"
"54.3","-60.3","13.7","5.6","3","12.9","9.5","7.3","9.9","22.8","-1.2","1.8","3.5","28.2","10.5","0","47.3","52.7","04","linear","ref","2","corner","se","dorm1","curitiba"
"57.9","-65.8","12.7","5.3","3.2","8","8","9.7","24.5","4.4","-1.1","2","3.7","27","11.3","0","44.2","55.8","04","linear","ref","2","corner","se","dorm2","curitiba"
"42.1","-114.5","17.1","6.6","7.4","8.7","10","9","30.4","4.7","0","3","9.9","27.1","11.4","0.8","32.4","66.8","04","linear","ref","2","corner","se","liv","curitiba"
"54.3","-92.5","12.9","5.3","2.9","7.2","9.3","10.4","10","19.7","-1.2","1.9","5.4","28.3","10.6","0","46.4","53.6","04","linear","ref","2","corner","sw","dorm1","curitiba"
"57.9","-101.1","12.6","5.7","3.1","10.6","8.6","8","25.8","4.6","-1.2","2.2","5.7","26.9","11.6","0","42.7","57.3","04","linear","ref","2","corner","sw","dorm2","curitiba"
"41.7","-89","14.3","5.6","5.8","7.7","8.5","6.6","25.4","3.2","-0.4","2.4","6.4","27.1","11","0.5","30.6","68.8","04","linear","ref","2","corner","sw","liv","curitiba"
"44.2","-97.1","12","5.3","0.4","8","10.9","8","20","7.3","-0.7","1.7","4.7","26.6","11.9","0","37.6","62.4","04","linear","ref","2","middle","ne","dorm1","curitiba"
"56.7","-129.3","18.1","9.5","12.1","11.1","12.5","9.2","32.4","12.5","-0.7","2.8","6.2","27.3","12","0","35.8","64.2","04","linear","ref","2","middle","ne","dorm2","curitiba"
"44.9","-103","17.5","8.5","9.8","9.1","8.6","6.1","28.3","5.2","-0.5","2.9","5","27","12.1","1.8","19.3","78.9","04","linear","ref","2","middle","ne","liv","curitiba"
"44.2","-96.7","12","5.3","0.3","8","10.8","8","19.9","7.3","-0.8","1.7","4.7","26.6","11.9","0","37.6","62.4","04","linear","ref","2","middle","nw","dorm1","curitiba"
"56.7","-128.8","18.1","9.4","12.1","9.2","12.4","11.1","32.3","12.4","-0.7","2.8","6.2","27.3","12","0","35.8","64.2","04","linear","ref","2","middle","nw","dorm2","curitiba"
"44.9","-102.3","17.5","8.4","9.7","6.1","8.5","9","28.1","5.2","-0.5","2.9","5","27","12.1","1.8","19.3","78.9","04","linear","ref","2","middle","nw","liv","curitiba"
"44.4","-70","6.4","2","4.6","4.5","-4.6","3.9","5.8","2.5","-1.4","1.2","3.9","26","11.2","0","47.2","52.8","04","linear","ref","2","middle","se","dorm1","curitiba"
