"il_hg","afn_hg","floor_hg","roof_hg","walls_s_hg","walls_e_hg","walls_n_hg","walls_w_hg","walls_int_hg","walls_ext_hg","windows_hg","doors_hg","air_change","top_max","top_min","ph_sup","ph_inf","phft","sim","typo","shell","level","position","orient","room","weather"
"54.2","-69.9","21.1","9.7","7.9","12.2","8.4","11.7","15.4","24.8","-0.1","2.5","4.2","28.3","10.9","0","43.6","56.4","04","linear","tv","4","corner","ne","dorm1","curitiba"
"57.8","-78.2","22.6","11","11.9","13.4","8.6","15.4","38.4","8.6","0","3","4.5","27.5","11.3","0","39.8","60.2","04","linear","tv","4","corner","ne","dorm2","curitiba"
"41.8","-132.6","21.6","9.4","12.2","9.6","10.1","11.2","38.4","4.8","0.1","4","12.6","27.7","10.6","2.6","28.8","68.6","04","linear","tv","4","corner","ne","liv","curitiba"
"54.2","-104.1","20.2","9.3","7.5","11.4","7.8","10.4","15.1","21.9","-0.3","2.6","6","28.3","10.3","0","42","58","04","linear","tv","4","corner","nw","dorm1","curitiba"
"57.7","-116.7","22.6","11.1","12.4","16","8.4","13.3","39.4","10.8","-0.2","3.1","6.5","27.4","10.9","0","37.9","62.1","04","linear","tv","4","corner","nw","dorm2","curitiba"
"41.3","-111.4","19.5","8.4","11","10.1","8.8","8","34.2","3.6","-0.3","3.4","8.2","27.7","9.8","2.1","26.2","71.7","04","linear","tv","4","corner","nw","liv","curitiba"
"54.3","-52.7","15.7","7.2","4.3","11.4","9.1","8.6","11.5","21.9","-1","2","3.2","28.4","10.2","0","47.5","52.5","04","linear","tv","4","corner","se","dorm1","curitiba"
"57.9","-57.6","15.1","7.4","4.2","9.3","9","11.1","27.9","5.7","-0.9","2.3","3.4","27.5","10.8","0","45","55","04","linear","tv","4","corner","se","dorm2","curitiba"
"42.2","-122.7","19.3","8.7","8.3","8.8","10.9","9.9","33.3","4.6","0.2","3.4","12.4","27.7","10.7","1.4","33.5","65","04","linear","tv","4","corner","se","liv","curitiba"
"54.2","-90.9","14.6","6.7","3.8","8.2","8.6","9.4","11.2","18.8","-1.1","2.1","5.5","28.5","10.5","0","46.1","53.9","04","linear","tv","4","corner","sw","dorm1","curitiba"
"57.8","-99.7","15","7.4","3.9","11.6","9.4","9.2","28.7","5.5","-1.1","2.4","5.8","27.6","11.3","0","42.4","57.6","04","linear","tv","4","corner","sw","dorm2","curitiba"
"41.7","-97.1","16.8","7.5","6.8","8.6","9.5","7","28.5","3.3","-0.4","2.8","7.6","27.7","10.3","1.5","30.5","68","04","linear","tv","4","corner","sw","liv","curitiba"
"44","-103","14.8","6.4","4.8","7.9","8.8","8.9","25.2","5.2","-1","1.9","4.7","27.1","11.7","0","35.8","64.2","04","linear","tv","4","middle","ne","dorm1","curitiba"
"56.5","-136.1","21.6","10.3","13.6","11.8","10.4","10.7","36","10.4","-1","3.1","6.2","27.7","11.8","0","34.3","65.7","04","linear","tv","4","middle","ne","dorm2","curitiba"
"44.6","-108.7","20.9","9.4","11.1","9.6","7.8","7","31.1","4.3","-0.8","3.2","5","27.5","11.7","4.2","18.8","76.9","04","linear","tv","4","middle","ne","liv","curitiba"
