"il_hg","afn_hg","floor_hg","roof_hg","walls_s_hg","walls_e_hg","walls_n_hg","walls_w_hg","walls_int_hg","walls_ext_hg","windows_hg","doors_hg","air_change","top_max","top_min","ph_sup","ph_inf","phft","sim","typo","shell","level","position","orient","room","weather"
"54.2","-72.2","19.8","8","5.8","12","9.2","11.3","14.8","23.6","-0.3","2.4","4.2","28.4","11","0","44.1","55.9","02","linear","ref","3","corner","ne","dorm1","curitiba"
"57.8","-81.8","21.5","9.4","11.1","12.8","9.6","14.4","36.3","9.6","-0.2","2.9","4.5","27.2","11.6","0","39.7","60.3","02","linear","ref","3","corner","ne","dorm2","curitiba"
"41.7","-132.3","20.8","9.2","12.6","10","10.7","11.5","39.8","5.2","0.1","3.9","11.6","27.3","11.1","2.3","27.6","70.2","02","linear","ref","3","corner","ne","liv","curitiba"
"54.2","-104.4","19","7.4","5.6","11.2","8.8","9.3","14.8","20","-0.4","2.5","5.9","28.3","10.4","0","43","57","02","linear","ref","3","corner","nw","dorm1","curitiba"
"57.7","-118.5","21.7","9.6","11.8","15.3","9.3","12.8","37.6","11.6","-0.3","3","6.4","27.2","11.2","0","37.9","62.1","02","linear","ref","3","corner","nw","dorm2","curitiba"
"41.3","-109.4","18.6","8","11.2","10.2","9.1","8","34.9","3.7","-0.3","3.3","7.6","27.2","10.3","1.8","25.4","72.9","02","linear","ref","3","corner","nw","liv","curitiba"
"54.3","-55.6","14.6","6.2","3.2","12.9","10.6","7.8","10.5","24.1","-1.1","1.9","3.3","28.4","10.2","0","47.9","52.1","02","linear","ref","3","corner","se","dorm1","curitiba"
"57.9","-60.7","13.7","5.9","3.5","8.6","8.4","10.4","25.9","5","-1","2.1","3.5","27.1","11.1","0","44.8","55.2","02","linear","ref","3","corner","se","dorm2","curitiba"
"42.1","-119.8","18.1","7.6","8","9.2","10.7","9.7","32.7","5","0.1","3.2","11.3","27.3","11.1","1.1","33.2","65.7","02","linear","ref","3","corner","se","liv","curitiba"
"54.3","-91.2","13.8","5.6","2.9","7.6","10.2","10.1","10.5","20.3","-1.2","2","5.4","28.4","10.6","0","46.9","53.1","02","linear","ref","3","corner","sw","dorm1","curitiba"
"57.9","-100","13.7","6.1","3.2","11.3","9.1","8.5","27.2","4.9","-1.1","2.3","5.8","27.1","11.5","0","42.6","57.4","02","linear","ref","3","corner","sw","dorm2","curitiba"
"41.7","-93.4","15.6","6.3","6.2","8.2","9.2","6.9","27.3","3.3","-0.4","2.6","7","27.3","10.7","0.9","30.6","68.5","02","linear","ref","3","corner","sw","liv","curitiba"
"44.1","-98.9","13.2","5.3","0.4","8.2","10.4","8.2","20.4","6.7","-0.8","1.8","4.7","26.8","11.7","0","37.1","62.9","02","linear","ref","3","middle","ne","dorm1","curitiba"
"56.6","-131.8","20.8","8.9","12.5","11.5","11.7","9.4","33.4","11.7","-0.8","2.9","6.1","27.5","11.8","0","35.3","64.7","02","linear","ref","3","middle","ne","dorm2","curitiba"
"44.8","-105.2","19.5","8.8","10.2","9.4","8.3","6.3","29.4","4.9","-0.6","3.1","5","27.2","11.9","2.6","19.2","78.2","02","linear","ref","3","middle","ne","liv","curitiba"
"44.1","-98.3","13.2","5.3","0.3","8.2","10.3","8.1","20.3","6.7","-0.9","1.8","4.6","26.8","11.7","0","37.1","62.9","02","linear","ref","3","middle","nw","dorm1","curitiba"
"56.6","-131.1","20.7","8.9","12.5","9.4","11.6","11.4","33.2","11.6","-0.9","2.9","6.1","27.5","11.8","0","35.3","64.7","02","linear","ref","3","middle","nw","dorm2","curitiba"
"44.8","-104.3","19.5","8.8","10.1","6.2","8.3","9.4","29.1","4.9","-0.6","3","5","27.2","11.9","2.6","19.2","78.2","02","linear","ref","3","middle","nw","liv","curitiba"
"44.4","-71.6","7.3","1.9","4.5","4.8","-4.8","4","6.2","2.3","-1.4","1.3","3.9","26.3","11.3","0","46.4","53.6","02","linear","ref","3","middle","se","dorm1","curitiba"
"56.9","-98.5","11.6","5.1","4.4","7.1","7.4","4.9","19.5","4.4","-1.2","1.8","5.2","26.7","11.4","0","43.8","56.2","02","linear","ref","3","middle","se","dorm2","curitiba"
