"il_hg","afn_hg","floor_hg","roof_hg","walls_s_hg","walls_e_hg","walls_n_hg","walls_w_hg","walls_int_hg","walls_ext_hg","windows_hg","doors_hg","air_change","top_max","top_min","ph_sup","ph_inf","phft","sim","typo","shell","level","position","orient","room","weather"
"53.7","-125.1","19.8","8.9","7.9","11.9","8.5","14.6","18.6","24.2","-0.5","0","5.8","27.6","11.4","0","35.3","64.7","03","linear","tm","2","corner","ne","dorm1","curitiba"
"57.3","-149.9","23","10.9","14.2","18.7","8.7","17.6","48.3","8.7","-0.7","0","6.6","27.2","12.2","0","30.4","69.6","03","linear","tm","2","corner","ne","dorm2","curitiba"
"41.5","-118.2","20.5","9.4","12.4","10.8","10.9","12.5","40.8","5.8","0.1","0","8.7","27.3","11.6","1.8","25.8","72.4","03","linear","tm","2","corner","ne","liv","curitiba"
"53.8","-122.8","19.3","8.7","7.8","14.2","8.5","10.7","18.1","23.1","-0.4","0","5.7","27.1","11.4","0","35.6","64.4","03","linear","tm","2","corner","nw","dorm1","curitiba"
"57.2","-150.7","23.2","11","14.3","17.9","8.7","18.8","48.6","11.1","-0.7","0","6.6","27.3","12.2","0","30.4","69.6","03","linear","tm","2","corner","nw","dorm2","curitiba"
"41.1","-110.7","19","8.4","11.4","11.5","10","9.4","37.7","4.6","-0.4","0","6.9","27","10.8","1.4","24.5","74.1","03","linear","tm","2","corner","nw","liv","curitiba"
"53.8","-112.5","14.5","7.1","4.2","11.4","10.7","11.8","14.9","23.1","-1.3","0","5.4","27.6","11.3","0","38.6","61.4","03","linear","tm","2","corner","se","dorm1","curitiba"
"57.6","-117.1","14.2","7.4","4.4","12.6","9.7","12.4","32.5","6.5","-1.2","0","5.8","26.6","11.9","0","39","61","03","linear","tm","2","corner","se","dorm2","curitiba"
"41.8","-106.3","17.8","7.5","8.8","9.5","10.4","10.5","34.4","4.8","-0.2","0","8.3","27.2","11.4","1","31.2","67.8","03","linear","tm","2","corner","se","liv","curitiba"
"53.9","-110.2","14","6.9","4.2","11.4","10.6","10.2","14.4","22.1","-1.2","0","5.4","27.2","11.3","0","38.9","61.1","03","linear","tm","2","corner","sw","dorm1","curitiba"
"57.5","-117.9","14.4","7.4","4.4","12.8","9.8","12.7","32.8","6.8","-1.2","0","5.8","26.8","11.9","0","38.9","61.1","03","linear","tm","2","corner","sw","dorm2","curitiba"
"41.4","-98.3","16.2","6.6","7.8","9.5","9.4","8","31.1","3.6","-0.7","0","6.4","27.1","11.2","0.8","29.2","70","03","linear","tm","2","corner","sw","liv","curitiba"
"44.1","-97.4","13.6","6.9","4.8","8.9","10.4","8.9","25.5","7.4","-0.3","0","4.5","25.7","11.9","0","36.2","63.8","03","linear","tm","2","middle","ne","dorm1","curitiba"
"56.3","-148.3","23","10.8","19.7","13","13","13","45.7","13","-0.8","0","6.5","27.3","12.1","0","30.2","69.8","03","linear","tm","2","middle","ne","dorm2","curitiba"
"44.3","-123.2","22.2","10.3","15.3","10.6","10.6","10.4","41.6","5.3","-0.8","0","5.5","27.5","12.3","3.9","16.5","79.6","03","linear","tm","2","middle","ne","liv","curitiba"
"44.1","-97.4","13.6","6.9","4.8","8.9","10.4","8.9","25.5","7.4","-0.3","0","4.5","25.7","11.9","0","36.2","63.8","03","linear","tm","2","middle","nw","dorm1","curitiba"
"56.3","-148.3","23","10.8","19.7","13","13","13","45.7","13","-0.8","0","6.5","27.3","12.1","0","30.2","69.8","03","linear","tm","2","middle","nw","dorm2","curitiba"
"44.3","-123.2","22.2","10.3","15.3","10.5","10.6","10.5","41.6","5.3","-0.8","0","5.5","27.5","12.3","3.9","16.5","79.5","03","linear","tm","2","middle","nw","liv","curitiba"
"44.3","-76.2","8.9","4.2","5.5","5.6","2.7","5.6","15.8","3.6","-0.7","0","3.9","25.3","11.6","0","43.9","56.1","03","linear","tm","2","middle","se","dorm1","curitiba"
"56.6","-112.2","13.6","6.9","6.6","8.4","12.7","8.4","29.5","6.6","-1.2","0","5.6","26.6","11.8","0","39.6","60.4","03","linear","tm","2","middle","se","dorm2","curitiba"
"45.2","-95.3","15.5","5.9","5.9","6.9","10.2","6.9","27.4","2.4","-1.2","0","4.9","27.2","11.9","0.8","27.3","71.9","03","linear","tm","2","middle","se","liv","curitiba"
"44.3","-76.2","8.9","4.2","5.5","5.6","2.7","5.6","15.8","3.6","-0.7","0","3.9","25.3","11.6","0","43.9","56.1","03","linear","tm","2","middle","sw","dorm1","curitiba"
"56.6","-112.2","13.6","6.9","6.6","8.4","12.7","8.4","29.5","6.6","-1.2","0","5.6","26.6","11.8","0","39.6","60.4","03","linear","tm","2","middle","sw","dorm2","curitiba"
"45.2","-95.3","15.5","5.9","5.9","6.9","10.2","6.9","27.4","2.4","-1.2","0","4.9","27.2","11.9","0.8","27.3","71.9","03","linear","tm","2","middle","sw","liv","curitiba"
"44.7","-131.1","22.3","10.1","9.8","15.8","10.9","16.7","21.2","32","0.2","0","5.9","33.2","17.3","36.2","0.2","63.6","03","linear","tm","2","corner","ne","dorm1","rio_de_janeiro"
"47.4","-149.9","24.7","11.6","15.1","20","11.2","19.3","51.6","11.2","0.2","0","6.5","32.8","18.1","38.7","0","61.3","03","linear","tm","2","corner","ne","dorm2","rio_de_janeiro"
"34.2","-111.7","20.1","9.9","12.5","11.1","11.1","12.6","41.1","6","0.1","0","6.1","33.2","17.4","51.2","0","48.8","03","linear","tm","2","corner","ne","liv","rio_de_janeiro"
"44.8","-127.2","21.5","9.7","9.6","15.9","10.9","13.9","20.2","30.2","0.4","0","5.7","32.9","17.3","35.6","0.2","64.2","03","linear","tm","2","corner","nw","dorm1","rio_de_janeiro"
"47.4","-151.2","24.9","11.7","15.3","19.8","11.2","20.3","52.2","14.5","0.2","0","6.5","32.9","18.1","38.9","0","61.1","03","linear","tm","2","corner","nw","dorm2","rio_de_janeiro"
"34.4","-107.6","19.1","9.2","11.8","11.9","10.6","10.3","38.9","5.7","0.1","0","6.2","32.9","17.3","50.2","0","49.8","03","linear","tm","2","corner","nw","liv","rio_de_janeiro"
"45.2","-116.1","16.2","8.1","5.7","14.9","13","13.4","16.9","30.2","-0.8","0","5.5","33.4","16.7","33.6","0.8","65.5","03","linear","tm","2","corner","se","dorm1","rio_de_janeiro"
"48.5","-112.4","14.6","7.6","5.7","13","10","13.3","33.5","8.5","-0.5","0","5.6","32.3","16.5","32","1.6","66.4","03","linear","tm","2","corner","se","dorm2","rio_de_janeiro"
"34.7","-98.8","17.1","8","8.7","9.6","10.3","10.4","34.1","4.9","-0.1","0","6","33.4","16.7","45","0","55","03","linear","tm","2","corner","se","liv","rio_de_janeiro"
"45.3","-112.4","15.3","7.7","5.7","12.7","12.9","13.1","16","28.4","-0.7","0","5.4","33.1","16.7","33","1","66","03","linear","tm","2","corner","sw","dorm1","rio_de_janeiro"
"48.5","-113.6","14.8","7.7","5.7","13.8","10.1","13.2","34","8.9","-0.5","0","5.6","32.4","16.5","32.2","1.6","66.2","03","linear","tm","2","corner","sw","dorm2","rio_de_janeiro"
"35","-95.1","16.1","7.3","8.3","9.8","9.7","8.9","32","4.7","-0.1","0","6.4","33","16.6","43.3","0","56.7","03","linear","tm","2","corner","sw","liv","rio_de_janeiro"
"36.9","-98.2","14.7","7.6","6.3","9.7","12.7","9.7","29","9.4","0.3","0","4.4","31.3","17.8","31.6","0","68.4","03","linear","tm","2","middle","ne","dorm1","rio_de_janeiro"
"46.5","-149.7","25.1","11.6","21.2","14","16.7","14.1","49.3","16.7","0.1","0","6.4","33.1","18.2","38.7","0","61.3","03","linear","tm","2","middle","ne","dorm2","rio_de_janeiro"
"36.8","-122.2","22.9","11.3","16.2","11.2","12.5","11","43.9","6.9","0","0","5.3","32.9","17.8","60.3","0","39.7","03","linear","tm","2","middle","ne","liv","rio_de_janeiro"
"36.9","-98.2","14.7","7.6","6.3","9.7","12.7","9.7","29","9.4","0.3","0","4.4","31.3","17.8","31.6","0","68.4","03","linear","tm","2","middle","nw","dorm1","rio_de_janeiro"
"46.5","-149.7","25.1","11.6","21.2","14","16.7","14.1","49.3","16.7","0.1","0","6.4","33.1","18.2","38.7","0","61.3","03","linear","tm","2","middle","nw","dorm2","rio_de_janeiro"
"36.8","-122.2","22.9","11.3","16.2","11","12.5","11.2","43.9","6.9","0","0","5.3","32.9","17.8","60.3","0","39.7","03","linear","tm","2","middle","nw","liv","rio_de_janeiro"
"37.7","-73.6","9.2","4.5","6.7","5.9","3.7","5.9","17.6","4.7","-0.2","0","3.8","31.1","16.3","25.6","2.2","72.2","03","linear","tm","2","middle","se","dorm1","rio_de_janeiro"
"47.8","-107.9","14","7.2","8.6","8.7","13.2","8.7","30.6","8.6","-0.5","0","5.4","32.2","16.4","31.2","1.7","67.1","03","linear","tm","2","middle","se","dorm2","rio_de_janeiro"
"38","-90.7","15.2","6.5","7","7","10.4","7","27.9","3.5","-0.6","0","4.6","32.7","16.3","45.6","0","54.4","03","linear","tm","2","middle","se","liv","rio_de_janeiro"
"37.7","-73.6","9.2","4.5","6.7","5.9","3.7","5.9","17.6","4.7","-0.2","0","3.8","31.1","16.3","25.6","2.2","72.2","03","linear","tm","2","middle","sw","dorm1","rio_de_janeiro"
"47.8","-107.9","14","7.2","8.6","8.7","13.2","8.7","30.6","8.6","-0.5","0","5.4","32.2","16.4","31.2","1.7","67.1","03","linear","tm","2","middle","sw","dorm2","rio_de_janeiro"
"38","-90.7","15.2","6.5","7","7","10.4","7","27.9","3.5","-0.6","0","4.6","32.7","16.3","45.6","0","54.4","03","linear","tm","2","middle","sw","liv","rio_de_janeiro"
"51.3","-113.9","18.1","8","6.5","10.3","7.2","13.2","16.8","20.4","-0.9","0","5.6","29.8","13","3.6","17","79.4","03","linear","tm","2","corner","ne","dorm1","sao_paulo"
"54.5","-139.7","21.7","10.2","13.2","17.4","7.5","16.2","45.1","7.5","-1.1","0","6.5","30","14.2","3.4","11.5","85.1","03","linear","tm","2","corner","ne","dorm2","sao_paulo"
