"il_hg","afn_hg","floor_hg","roof_hg","walls_s_hg","walls_e_hg","walls_n_hg","walls_w_hg","walls_int_hg","walls_ext_hg","windows_hg","doors_hg","air_change","top_max","top_min","ph_sup","ph_inf","phft","sim","typo","shell","level","position","orient","room","weather"
"54.3","-73.3","23.2","10.1","10.5","14.1","8.4","11.7","15.5","29.2","-0.4","2.7","4.5","28.6","10.9","0","41.7","58.3","01","linear","sf","3","corner","ne","dorm1","curitiba"
"57.9","-80.4","24.6","11","12.6","13.6","8.9","16.6","40","8.9","-0.3","3","4.8","28.4","11.2","0","39.6","60.4","01","linear","sf","3","corner","ne","dorm2","curitiba"
"41.5","-125.3","20.1","8","9.9","8.2","8.2","8.7","30.6","4.4","-0.2","4.5","12.4","28.1","10.5","3.8","24.6","71.6","01","linear","sf","3","corner","ne","liv","curitiba"
"54.2","-106.7","22.8","9.8","10.2","11.4","8.2","13.1","15.2","27.6","-0.6","2.8","6.3","28.5","10.1","0","40.1","59.9","01","linear","sf","3","corner","nw","dorm1","curitiba"
"57.8","-117.2","24.5","11.1","12.8","16.8","8.8","13.6","40.4","11.7","-0.5","3.2","6.7","28.4","10.3","0","37.8","62.2","01","linear","sf","3","corner","nw","dorm2","curitiba"
"41","-107.2","18.7","7.2","9","7.8","7.4","7.3","27.8","3.8","-0.6","3.9","8.3","28.2","9.1","3.8","22","74.2","01","linear","sf","3","corner","nw","liv","curitiba"
"54.3","-54.5","15.6","6.9","5.3","10.5","8.2","8.1","10.8","21.3","-1.2","2","3.4","28.3","10.1","0","46.6","53.4","01","linear","sf","3","corner","se","dorm1","curitiba"
"58","-59.3","15.9","7.2","5.4","9.1","8.8","11.3","27.3","7.2","-1.2","2.3","3.7","28","10.3","0","44.9","55.1","01","linear","sf","3","corner","se","dorm2","curitiba"
"42","-115.3","18.1","7.2","7.2","7.3","9.7","7.5","27.6","4.1","-0.1","3.9","12","28","10.3","2.4","31","66.7","01","linear","sf","3","corner","se","liv","curitiba"
"54.3","-90.7","15.1","6.7","5.1","7.8","7.8","9.5","10.6","19.7","-1.4","2.1","5.6","28.5","10.2","0","44.7","55.3","01","linear","sf","3","corner","sw","dorm1","curitiba"
"57.9","-98.9","15.8","7.2","5.4","11.5","9","9.1","27.8","7.2","-1.4","2.4","6","28.1","10.6","0","42.7","57.3","01","linear","sf","3","corner","sw","dorm2","curitiba"
"41.5","-93","16.4","6.2","6.3","6.5","8.6","6.2","24.3","3.3","-0.6","3.2","7.5","28.2","9.7","2.6","27.7","69.7","01","linear","sf","3","corner","sw","liv","curitiba"
"44.1","-100.7","15.9","6.5","7.4","7.1","8.5","6.9","24.4","5.3","-1.1","1.9","4.9","28","11.4","0","36.6","63.4","01","linear","sf","3","middle","ne","dorm1","curitiba"
"56.6","-134.9","24.2","10.6","14.2","11.7","12.4","11.5","37.4","12.4","-1.2","3.2","6.5","28.8","11.3","0","34.6","65.4","01","linear","sf","3","middle","ne","dorm2","curitiba"
"44.5","-105.5","20.8","8.9","8.1","7.7","7.7","6.8","25.5","4.6","-1","3.6","5.3","28.2","11.2","6","17.2","76.8","01","linear","sf","3","middle","ne","liv","curitiba"
"44.1","-100.4","15.9","6.5","7.4","6.8","8.5","7.1","24.4","5.3","-1.2","1.9","4.9","28","11.4","0","36.5","63.5","01","linear","sf","3","middle","nw","dorm1","curitiba"
"56.6","-134.5","24.2","10.6","14.2","11.5","12.4","11.7","37.4","12.4","-1.2","3.2","6.5","28.8","11.3","0","34.6","65.4","01","linear","sf","3","middle","nw","dorm2","curitiba"
"44.5","-104.8","20.9","8.9","8.1","6.7","7.7","7.9","25.8","4.6","-1","3.6","5.2","28.2","11.2","6","17.1","76.8","01","linear","sf","3","middle","nw","liv","curitiba"
"44.3","-78.3","10.3","3.7","4.8","4.4","3.5","4.5","14.4","2.8","-1.8","1.7","4.2","27.2","10.6","0","43.2","56.8","01","linear","sf","3","middle","se","dorm1","curitiba"
"56.8","-106.4","14.7","6.9","7.4","7.7","9.3","7.5","24.5","7.4","-1.7","2.2","5.6","27.9","10.5","0","41.5","58.5","01","linear","sf","3","middle","se","dorm2","curitiba"
"45.4","-83.1","14.8","5.6","4.9","5.4","5.8","4.6","17.9","2.8","-1.3","2.7","4.6","27.7","10.5","1.9","26.9","71.2","01","linear","sf","3","middle","se","liv","curitiba"
