"il_hg","afn_hg","floor_hg","roof_hg","walls_s_hg","walls_e_hg","walls_n_hg","walls_w_hg","walls_int_hg","walls_ext_hg","windows_hg","doors_hg","air_change","top_max","top_min","ph_sup","ph_inf","phft","sim","typo","shell","level","position","orient","room","weather"
"54.3","-69.8","23.4","10.2","10.6","14.2","8.5","11.9","15.7","29.5","-0.3","2.7","4.5","28.6","10.9","0","42.6","57.4","01","linear","sf","4","corner","ne","dorm1","curitiba"
"57.9","-76.6","24.7","11.1","12.7","13.7","9","16.7","40.3","9","-0.3","3.1","4.8","28.4","11.2","0","40.5","59.5","01","linear","sf","4","corner","ne","dorm2","curitiba"
"41.6","-126.3","20.5","8.2","10.1","8.3","8.4","9","31.2","4.6","-0.1","4.6","13.5","28","10.3","3.7","25.2","71.1","01","linear","sf","4","corner","ne","liv","curitiba"
"54.2","-103.8","23","9.9","10.3","11.5","8.2","13.2","15.4","27.8","-0.5","2.8","6.4","28.5","9.9","0","40.8","59.2","01","linear","sf","4","corner","nw","dorm1","curitiba"
"57.8","-114","24.7","11.2","12.9","16.9","8.9","13.7","40.6","11.8","-0.5","3.2","6.8","28.4","10","0","38.4","61.6","01","linear","sf","4","corner","nw","dorm2","curitiba"
"41.1","-108.7","19","7.3","9.3","8","7.6","7.4","28.4","3.9","-0.6","4","8.9","28.2","8.9","3.7","22.6","73.7","01","linear","sf","4","corner","nw","liv","curitiba"
"54.4","-50.8","15.8","7.1","5.5","10.7","8.5","8.3","11.1","21.9","-1.1","2","3.4","28.2","9.9","0","47.4","52.6","01","linear","sf","4","corner","se","dorm1","curitiba"
"58","-55.2","16.1","7.3","5.5","9.2","9","11.4","27.8","7.4","-1.1","2.3","3.6","27.9","10.1","0","45.7","54.3","01","linear","sf","4","corner","se","dorm2","curitiba"
"42","-116.9","18.6","7.5","7.4","7.5","9.9","7.8","28.3","4.2","0","4.1","13.1","27.9","10.2","2.3","31.5","66.3","01","linear","sf","4","corner","se","liv","curitiba"
"54.3","-88.2","15.3","6.8","5.1","7.9","8.1","9.6","10.7","20.1","-1.3","2.2","5.6","28.4","10.3","0","45.4","54.6","01","linear","sf","4","corner","sw","dorm1","curitiba"
"57.9","-96.2","16","7.3","5.4","11.6","9.1","9.2","28.1","7.3","-1.4","2.5","6","28.1","10.6","0","43.3","56.7","01","linear","sf","4","corner","sw","dorm2","curitiba"
