"il_hg","afn_hg","floor_hg","roof_hg","walls_s_hg","walls_e_hg","walls_n_hg","walls_w_hg","walls_int_hg","walls_ext_hg","windows_hg","doors_hg","air_change","top_max","top_min","ph_sup","ph_inf","phft","sim","typo","shell","level","position","orient","room","weather"
"54.2","-106.1","8.2","5.9","5.4","11.6","9.4","11.9","15.1","23.1","-0.6","0","5.7","27.8","11.4","0","42.8","57.2","03","linear","ref","1","corner","ne","dorm1","curitiba"
"57.8","-125","8.9","7.9","11.1","14.8","10.3","14.4","38.1","10.3","-0.4","0","6.2","26.3","12.7","0","36.9","63.1","03","linear","ref","1","corner","ne","dorm2","curitiba"
"41.5","-99.7","12","7","10.1","9.4","9.4","10.2","33.1","6","0","0","6.9","25.9","12.6","0","24.5","75.5","03","linear","ref","1","corner","ne","liv","curitiba"
"54.2","-104.8","8.3","5.8","5.5","11.6","9.8","9.8","14.7","21.9","-0.4","0","5.6","27.8","11.4","0","43","57","03","linear","ref","1","corner","nw","dorm1","curitiba"
"57.8","-125.6","8.8","8","11.2","14.9","10.2","14.9","38.3","12.9","-0.4","0","6.3","26.4","12.7","0","36.8","63.2","03","linear","ref","1","corner","nw","dorm2","curitiba"
"41.2","-92.5","10.5","6.1","9.2","9.3","8.6","7.9","30.1","4.8","-0.3","0","5.6","25.7","11.5","0","24.6","75.4","03","linear","ref","1","corner","nw","liv","curitiba"
"54.3","-98.7","6.3","4.4","2.3","11.8","11.4","9.5","11.9","23.1","-1.5","0","5.4","27.8","11.1","0","45.1","54.9","03","linear","ref","1","corner","se","dorm1","curitiba"
"58","-101.5","6.8","5.3","4","9.9","7.6","10.7","25.5","6.8","-1","0","5.5","25.6","11.9","0","43.8","56.2","03","linear","ref","1","corner","se","dorm2","curitiba"
"41.8","-90.5","10.9","5.6","7","8.5","8.5","8.5","27.8","4.7","-0.3","0","6.6","25.9","12","0","31.5","68.5","03","linear","ref","1","corner","se","liv","curitiba"
"54.3","-97.5","6.5","4.4","2.6","9.2","11.7","10","11.6","22","-1.4","0","5.4","27.8","11.1","0","45.3","54.7","03","linear","ref","1","corner","sw","dorm1","curitiba"
"58","-102.1","6.8","5.4","3.9","11.3","7.7","10","25.7","7.2","-1","0","5.5","25.7","11.9","0","43.7","56.3","03","linear","ref","1","corner","sw","dorm2","curitiba"
"41.6","-83.2","9.4","4.7","6.2","7.6","7.5","6.9","24.7","3.4","-0.6","0","5.3","25.7","11.9","0","30.7","69.3","03","linear","ref","1","corner","sw","liv","curitiba"
"44.4","-81.9","6.3","4.6","0.5","6.8","12.5","6.8","16.2","10.5","-0.1","0","4.2","25.1","12.4","0","41.9","58.1","03","linear","ref","1","middle","ne","dorm1","curitiba"
"56.8","-124.7","8.9","7.9","15.8","10.5","14.7","10.5","36.7","14.7","-0.5","0","6.2","26.6","12.7","0","36.6","63.4","03","linear","ref","1","middle","ne","dorm2","curitiba"
"44.8","-102.8","11.4","7.6","12.4","8.6","9.9","8.5","33.5","5.8","-0.4","0","5.2","26.3","12.9","0.2","17.4","82.4","03","linear","ref","1","middle","ne","liv","curitiba"
"44.4","-81.9","6.3","4.6","0.5","6.8","12.5","6.8","16.2","10.5","-0.1","0","4.2","25.1","12.4","0","41.9","58.1","03","linear","ref","1","middle","nw","dorm1","curitiba"
"56.8","-124.7","8.9","7.9","15.8","10.5","14.7","10.5","36.7","14.7","-0.5","0","6.2","26.6","12.7","0","36.6","63.4","03","linear","ref","1","middle","nw","dorm2","curitiba"
"44.8","-102.8","11.4","7.6","12.4","8.5","9.9","8.6","33.5","5.8","-0.4","0","5.2","26.3","12.9","0.2","17.4","82.4","03","linear","ref","1","middle","nw","liv","curitiba"
"44.6","-66.3","5.7","2.8","5.8","4.2","-0.4","4.3","9.4","4.5","-0.6","0","3.8","24.5","11.8","0","48.6","51.4","03","linear","ref","1","middle","se","dorm1","curitiba"
"57","-97.2","6.7","5","6.1","6.6","10","6.6","23.3","6.1","-1","0","5.3","25.6","11.8","0","44.6","55.4","03","linear","ref","1","middle","se","dorm2","curitiba"
"45.6","-81","8.8","4","4.6","5.4","8","5.4","21.5","1.9","-1","0","4.6","25.7","12.1","0","30.7","69.3","03","linear","ref","1","middle","se","liv","curitiba"
"44.6","-66.3","5.7","2.8","5.8","4.2","-0.4","4.3","9.4","4.5","-0.6","0","3.8","24.5","11.8","0","48.6","51.4","03","linear","ref","1","middle","sw","dorm1","curitiba"
"57","-97.2","6.7","5","6.1","6.6","10","6.6","23.3","6.1","-1","0","5.3","25.6","11.8","0","44.6","55.4","03","linear","ref","1","middle","sw","dorm2","curitiba"
"45.6","-81","8.8","4","4.6","5.4","8","5.4","21.5","1.9","-1","0","4.6","25.7","12.1","0","30.7","69.3","03","linear","ref","1","middle","sw","liv","curitiba"
"45.8","-117","14.1","7.7","7.2","15.4","11.6","14.9","18.9","30.2","0","0","5.9","34","16.9","26.3","0.6","73.1","03","linear","ref","1","corner","ne","dorm1","rio_de_janeiro"
