"il_hg","afn_hg","floor_hg","roof_hg","walls_s_hg","walls_e_hg","walls_n_hg","walls_w_hg","walls_int_hg","walls_ext_hg","windows_hg","doors_hg","air_change","top_max","top_min","ph_sup","ph_inf","phft","sim","typo","shell","level","position","orient","room","weather"
"54.3","-72","23.6","10.2","10.8","14.2","8.5","11.9","15.8","29.6","-0.4","2.8","4.6","28.9","10.9","0","42.2","57.8","02","linear","sf","4","corner","ne","dorm1","curitiba"
"57.9","-79.1","25.1","11.2","12.9","13.9","9","17","41","9","-0.4","3.2","4.9","28.6","11.2","0","39.8","60.2","02","linear","sf","4","corner","ne","dorm2","curitiba"
"41.5","-130.4","21.9","9.1","11.4","8.9","9","10.3","34.6","5","-0.1","4.1","13.7","28.3","10.3","4.4","24.4","71.2","02","linear","sf","4","corner","ne","liv","curitiba"
"54.2","-106.8","23.2","9.9","10.5","11.6","8.2","13.2","15.5","28","-0.6","2.9","6.5","28.7","9.8","0","40.2","59.8","02","linear","sf","4","corner","nw","dorm1","curitiba"
"57.8","-117.6","25","11.2","13.1","17.3","9","13.9","41.4","11.9","-0.6","3.4","6.9","28.5","10","0","37.7","62.3","02","linear","sf","4","corner","nw","dorm2","curitiba"
"41","-113.1","20.4","8.3","10.5","9.5","8.2","8.1","32","4.3","-0.6","3.6","9.2","28.4","8.8","4.7","21.6","73.7","02","linear","sf","4","corner","nw","liv","curitiba"
"54.4","-51.6","16.2","7.2","5.6","10.9","9","8.4","11.3","22.5","-1.2","2.1","3.4","28.4","9.9","0","47.1","52.9","02","linear","sf","4","corner","se","dorm1","curitiba"
"58","-56","16.5","7.4","5.6","9.4","9.2","11.8","28.4","7.6","-1.1","2.4","3.6","28.2","10.2","0","45.4","54.6","02","linear","sf","4","corner","se","dorm2","curitiba"
"42","-118.6","19.1","7.7","7.6","7.7","9.7","8.8","29.4","4.4","0","3.4","13.2","28.2","10.2","3","31.1","66","02","linear","sf","4","corner","se","liv","curitiba"
"54.3","-90.1","15.6","6.9","5.2","8.1","8.6","9.8","11","20.8","-1.4","2.2","5.7","28.7","10.3","0","44.8","55.2","02","linear","sf","4","corner","sw","dorm1","curitiba"
"57.9","-98.3","16.3","7.5","5.6","12","9.4","9.4","28.8","7.6","-1.4","2.5","6","28.3","10.6","0","42.6","57.4","02","linear","sf","4","corner","sw","dorm2","curitiba"
"41.4","-97.1","17.4","6.8","6.7","7.9","8.8","6.7","26.5","3.6","-0.6","2.8","8.1","28.5","9.4","3.1","27.5","69.4","02","linear","sf","4","corner","sw","liv","curitiba"
"44","-109.7","17.9","7.7","10","7.9","9.6","9.8","31.3","6","-1.4","2.2","5.1","28.4","11.6","0","33.8","66.2","02","linear","sf","4","middle","ne","dorm1","curitiba"
"56.5","-143.4","24.7","10.8","14.7","12.1","12.5","11.9","38.7","12.5","-1.5","3.4","6.7","29","11.4","0","33.2","66.8","02","linear","sf","4","middle","ne","dorm2","curitiba"
"44.1","-114.5","22.8","10.1","11.7","9.3","8.5","7.5","31.9","5.1","-1.2","3.4","5.4","28.6","11.3","8.1","15","77","02","linear","sf","4","middle","ne","liv","curitiba"
"44","-109.1","17.9","7.7","10","9.8","9.5","8","31.3","6","-1.4","2.2","5","28.4","11.6","0","33.7","66.3","02","linear","sf","4","middle","nw","dorm1","curitiba"
"56.5","-142.5","24.7","10.8","14.7","11.9","12.5","12.1","38.6","12.5","-1.5","3.4","6.6","29.1","11.4","0","33.1","66.9","02","linear","sf","4","middle","nw","dorm2","curitiba"
"44.1","-113.3","22.8","10","11.6","7.4","8.4","9.4","31.8","5.1","-1.2","3.4","5.4","28.6","11.4","8.1","15.1","76.8","02","linear","sf","4","middle","nw","liv","curitiba"
"44.2","-81.9","11","4.1","5.2","4.8","3.8","5.7","16.4","3.1","-1.9","1.7","4.2","27.6","10.6","0","42","58","02","linear","sf","4","middle","se","dorm1","curitiba"
"56.7","-111.2","15.3","7.1","7.6","8.1","9.7","7.8","25.6","7.6","-1.8","2.3","5.7","28.2","10.5","0","40.4","59.6","02","linear","sf","4","middle","se","dorm2","curitiba"
"45.1","-87.7","16.2","6.5","5.5","6.3","8.1","5.1","21.9","3.2","-1.4","2.3","4.6","28.2","10.5","3.4","25.6","71","02","linear","sf","4","middle","se","liv","curitiba"
"44.2","-83.1","11.1","4.1","5.2","5.8","3.8","4.8","16.6","3.1","-1.9","1.8","4.3","27.6","10.7","0","41.9","58.1","02","linear","sf","4","middle","sw","dorm1","curitiba"
"56.7","-110.8","15.3","7.1","7.6","7.8","9.8","8.1","25.7","7.6","-1.8","2.3","5.6","28.2","10.5","0","40.4","59.6","02","linear","sf","4","middle","sw","dorm2","curitiba"
"45.2","-87.3","16.1","6.4","5.5","5","8","6.3","21.7","3.1","-1.4","2.3","4.6","28.2","10.5","3.3","25.7","71","02","linear","sf","4","middle","sw","liv","curitiba"
"45.7","-107.7","24.2","10.4","11","14.8","8.9","12.2","16.2","30.7","-0.1","3","5.2","34.6","16.4","29.8","1.1","69.1","02","linear","sf","4","corner","ne","dorm1","rio_de_janeiro"
