"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","max_op_temp","min_op_temp","typo","simp","wrap","storey","cond","dwel","room","weather"
47.1,22.5,9,11.4,-2.9,0.9,17.1,26.5,-4.5,2.4,0.1,-104.5,3.2,1.1,6.6,92.3,31.7,13.7,"Hip.","03","C10","Intermediário","AFN","L","Dorm. N","Curitiba"
47.4,11.6,5.2,-6.4,0.6,13.1,7.2,14.5,-4.9,2.4,0,-79,2.7,0.4,12.6,86.9,31.1,12.5,"Hip.","03","C10","Intermediário","AFN","L","Dorm. S","Curitiba"
50.5,17,6.9,0.3,-5.6,3.9,9.7,8.3,-6.1,1.6,0,-75.7,2.7,26.7,3.6,69.6,32.1,13.9,"Hip.","03","C10","Intermediário","AFN","L","Sala","Curitiba"
36,28.7,13.2,18.1,11,0.8,14.1,44.1,-4.7,3.1,0,-121.1,3.5,1.6,3,95.4,32,15.8,"Hip.","03","C10","Intermediário","AFN","NE","Dorm. 1","Curitiba"
36,31,15.1,15.4,20.6,0.3,20.9,57.1,-4.7,3.2,0,-138,3.9,1.9,0.8,97.3,31.9,16.4,"Hip.","03","C10","Intermediário","AFN","NE","Dorm. 2","Curitiba"
38.7,28.4,12.1,11.6,6.2,-2.3,6.4,21.8,-6.4,2.6,0,-96.2,3.2,33.5,0,66.5,32.1,16.3,"Hip.","03","C10","Intermediário","AFN","NE","Sala","Curitiba"
36,29,13.4,18.4,14.1,0.7,12.2,45.4,-4.7,3.2,0,-122.9,3.5,1.8,3,95.1,32.2,15.9,"Hip.","03","C10","Intermediário","AFN","NO","Dorm. 1","Curitiba"
36,31,15.1,15.3,21,0.2,20.5,57.1,-4.7,3.1,0,-137.9,3.9,1.9,0.8,97.3,31.9,16.4,"Hip.","03","C10","Intermediário","AFN","NO","Dorm. 2","Curitiba"
38.7,28.4,12.1,11.6,6.4,-2.3,6.2,21.9,-6.4,2.6,0,-96.2,3.2,33.7,0,66.3,32.1,16.3,"Hip.","03","C10","Intermediário","AFN","NO","Sala","Curitiba"
36.6,12.7,6.9,-4.6,7.7,9.5,7.7,20.3,-4.3,1.6,0,-74.6,2.6,0.2,8.9,90.9,29.6,13.8,"Hip.","03","C10","Intermediário","AFN","SE","Dorm. 1","Curitiba"
36.6,13.9,7.8,-3.5,10.9,7.9,10.6,26,-4.3,1.6,0,-82.2,2.9,0.1,6.9,92.9,29.2,15.3,"Hip.","03","C10","Intermediário","AFN","SE","Dorm. 2","Curitiba"
40.3,10.4,4.7,-6,2.2,5,2.2,3.5,-5.7,0.9,0,-53.3,2.3,13,4.8,82.2,30.7,14.4,"Hip.","03","C10","Intermediário","AFN","SE","Sala","Curitiba"
36.5,13,7.1,-4.7,7.7,9.7,8.9,21.7,-4.3,1.6,0,-76.3,2.6,0.2,8.6,91.2,29.8,14,"Hip.","03","C10","Intermediário","AFN","SO","Dorm. 1","Curitiba"
36.6,13.9,7.8,-3.5,10.6,7.9,11,26,-4.3,1.7,0,-82.2,2.9,0.1,6.9,93,29.2,15.3,"Hip.","03","C10","Intermediário","AFN","SO","Dorm. 2","Curitiba"
40.3,10.4,4.7,-6,2.2,5,2.3,3.6,-5.7,0.9,0,-53.4,2.3,13,4.8,82.2,30.7,14.4,"Hip.","03","C10","Intermediário","AFN","SO","Sala","Curitiba"
46.8,24.6,10,14.5,17.3,0.6,1.8,34.3,-4.7,3,0.1,-115.9,3.3,2.4,6.2,91.4,33.3,13.8,"Hip.","03","C10","Intermediário","AFN","O","Dorm. N","Curitiba"
47.2,13.5,5.8,-6.7,7,16.2,6.1,22.6,-5.2,3,0,-90.2,2.9,1.4,10.1,88.5,33,12.9,"Hip.","03","C10","Intermediário","AFN","O","Dorm. S","Curitiba"
49.5,24.2,9.2,0.8,13.1,4.2,-0.8,17.3,-6.1,2.1,0,-93.1,2.9,35.4,3,61.7,34.6,14.1,"Hip.","03","C10","Intermediário","AFN","O","Sala","Curitiba"
35,25.5,10.6,13.5,2.8,2.8,19,38.1,-4.2,2.9,0,-109.2,3.9,67.9,0,32.1,37.4,19.4,"Hip.","03","C10","Intermediário","AFN","L","Dorm. N","Rio de Janeiro"
36.3,13.6,6.8,-3.7,8.3,16,7.6,28.2,-4.1,3,0,-87.8,3.6,54.8,0,45.2,38.4,19,"Hip.","03","C10","Intermediário","AFN","L","Dorm. S","Rio de Janeiro"
39.5,23.9,10.4,1.3,-0.4,5.5,14.3,20.8,-5.1,2.4,0,-88.8,3.1,85.5,0,14.5,39.4,20.6,"Hip.","03","C10","Intermediário","AFN","L","Sala","Rio de Janeiro"
26.6,31.1,14.4,19.8,12.7,2.8,14.4,49.8,-4.3,3.3,0,-121.7,4,77.5,0,22.5,38.1,20.1,"Hip.","03","C10","Intermediário","AFN","NE","Dorm. 1","Rio de Janeiro"
26.4,32.8,16,16.3,20.8,1.6,22.3,61,-4.3,3.2,0,-135.8,4.3,80.9,0,19.1,38.1,20.5,"Hip.","03","C10","Intermediário","AFN","NE","Dorm. 2","Rio de Janeiro"
30.5,33,14.3,13.7,8,0.8,8.4,30.9,-5.3,3.3,0,-106.3,3.4,94.7,0,5.3,38.7,22.3,"Hip.","03","C10","Intermediário","AFN","NE","Sala","Rio de Janeiro"
26.6,31,14.4,19.7,14.4,3,12.6,49.7,-4.2,3.3,0,-121.6,4,77.6,0,22.4,38,20.1,"Hip.","03","C10","Intermediário","AFN","NO","Dorm. 1","Rio de Janeiro"
26.4,32.8,16,16.3,22.3,1.6,20.8,61,-4.3,3.2,0,-135.8,4.3,80.8,0,19.2,38.1,20.6,"Hip.","03","C10","Intermediário","AFN","NO","Dorm. 2","Rio de Janeiro"
30.5,33,14.3,13.7,8.4,0.8,7.9,30.8,-5.3,3.3,0,-106.2,3.4,94.7,0,5.3,38.7,22.3,"Hip.","03","C10","Intermediário","AFN","NO","Sala","Rio de Janeiro"
28.4,14.2,8.2,-0.9,9.9,11.1,8.1,28.3,-3,1.7,0,-78.6,3.5,53.9,0,46.1,36.7,19.3,"Hip.","03","C10","Intermediário","AFN","SE","Dorm. 1","Rio de Janeiro"
28.5,15,8.7,-0.6,11.8,8.8,11.8,31.8,-2.9,1.8,0,-83.7,3.7,54,0,46,36.3,19.6,"Hip.","03","C10","Intermediário","AFN","SE","Dorm. 2","Rio de Janeiro"
