"il_hg","afn_hg","floor_hg","roof_hg","walls_s_hg","walls_e_hg","walls_n_hg","walls_w_hg","walls_int_hg","walls_ext_hg","windows_hg","doors_hg","air_change","top_max","top_min","ph_sup","ph_inf","phft","sim","typo","shell","level","position","orient","room","weather"
"53.7","-122.4","19.4","8.6","7.5","11.2","8","14.2","18.1","22.8","-0.6","0","5.6","27.5","11.3","0","35.6","64.4","03","linear","tm","3","corner","ne","dorm1","curitiba"
"57.3","-147.9","22.7","10.7","13.9","18.4","8.2","17.2","47.5","8.2","-0.8","0","6.5","27.1","12.1","0","30.6","69.4","03","linear","tm","3","corner","ne","dorm2","curitiba"
"41.7","-119.2","20.7","9.4","12.5","11","11.1","12.6","41.1","5.9","0.2","0","9.8","27.1","11.3","1.5","27.4","71.1","03","linear","tm","3","corner","ne","liv","curitiba"
"53.8","-120.3","18.9","8.4","7.5","13.8","8","10.1","17.6","21.8","-0.5","0","5.6","27","11.3","0","35.9","64.1","03","linear","tm","3","corner","nw","dorm1","curitiba"
"57.3","-148.6","22.8","10.8","14","17.6","8.2","18.5","47.8","10.5","-0.8","0","6.5","27.2","12.1","0","30.5","69.5","03","linear","tm","3","corner","nw","dorm2","curitiba"
"41.2","-111.5","19.2","8.5","11.5","11.6","10","9.6","38","4.7","-0.3","0","7.6","26.9","10.5","1.1","25.5","73.4","03","linear","tm","3","corner","nw","liv","curitiba"
"53.9","-110.1","14.1","6.9","3.9","10.7","10.2","11.4","14.5","21.8","-1.3","0","5.3","27.6","11.2","0","39","61","03","linear","tm","3","corner","se","dorm1","curitiba"
"57.6","-115.9","14","7.2","4.1","12.4","9.5","12.1","32","6.1","-1.2","0","5.6","26.6","11.9","0","39","61","03","linear","tm","3","corner","se","dorm2","curitiba"
"42","-107.6","18","7.6","9","9.6","10.6","10.6","34.8","5","0","0","9.4","27.1","11.1","0.8","32.6","66.6","03","linear","tm","3","corner","se","liv","curitiba"
"53.9","-108.1","13.6","6.7","4","11","10.1","9.7","14","20.9","-1.2","0","5.2","27.1","11.3","0","39.2","60.8","03","linear","tm","3","corner","sw","dorm1","curitiba"
"57.6","-116.6","14.2","7.3","4.1","12.5","9.6","12.5","32.3","6.4","-1.2","0","5.7","26.8","11.9","0","38.9","61.1","03","linear","tm","3","corner","sw","dorm2","curitiba"
"41.5","-99","16.3","6.7","7.9","9.5","9.5","8.1","31.3","3.7","-0.6","0","7","27","10.9","0.6","30.1","69.3","03","linear","tm","3","corner","sw","liv","curitiba"
"44.1","-96.2","13.5","6.8","4.7","8.7","9.9","8.7","25.1","7","-0.4","0","4.4","25.7","11.9","0","36.3","63.7","03","linear","tm","3","middle","ne","dorm1","curitiba"
"56.3","-146.1","22.7","10.6","19.3","12.8","12.3","12.8","44.9","12.3","-0.9","0","6.3","27.2","12.1","0","30.4","69.6","03","linear","tm","3","middle","ne","dorm2","curitiba"
"44.3","-121.9","22","10.1","15.2","10.5","10.2","10.3","41.2","5","-0.9","0","5.4","27.5","12.3","3.8","16.5","79.7","03","linear","tm","3","middle","ne","liv","curitiba"
"44.1","-96.2","13.5","6.8","4.7","8.7","9.9","8.7","25.1","7","-0.4","0","4.4","25.7","11.9","0","36.3","63.7","03","linear","tm","3","middle","nw","dorm1","curitiba"
"56.3","-146.1","22.7","10.6","19.3","12.8","12.3","12.8","44.9","12.3","-0.9","0","6.3","27.2","12.1","0","30.4","69.6","03","linear","tm","3","middle","nw","dorm2","curitiba"
"44.3","-121.9","22","10.1","15.2","10.3","10.2","10.4","41.2","5","-0.9","0","5.4","27.5","12.3","3.8","16.5","79.7","03","linear","tm","3","middle","nw","liv","curitiba"
"44.3","-75.6","8.8","4.2","5.3","5.5","2.7","5.5","15.7","3.4","-0.7","0","3.8","25.3","11.6","0","43.8","56.2","03","linear","tm","3","middle","se","dorm1","curitiba"
"56.6","-110.9","13.4","6.8","6.2","8.3","12.5","8.3","29","6.2","-1.2","0","5.4","26.5","11.8","0","39.7","60.3","03","linear","tm","3","middle","se","dorm2","curitiba"
"45.1","-94.6","15.4","5.8","5.7","6.8","10.1","6.8","27.2","2.2","-1.3","0","4.8","27.2","11.9","0.8","27.1","72.1","03","linear","tm","3","middle","se","liv","curitiba"
"44.3","-75.6","8.8","4.2","5.3","5.5","2.7","5.5","15.7","3.4","-0.7","0","3.8","25.3","11.6","0","43.8","56.2","03","linear","tm","3","middle","sw","dorm1","curitiba"
"56.6","-110.9","13.4","6.8","6.2","8.3","12.5","8.3","29","6.2","-1.2","0","5.4","26.5","11.8","0","39.7","60.3","03","linear","tm","3","middle","sw","dorm2","curitiba"
"45.1","-94.6","15.4","5.8","5.7","6.8","10.1","6.8","27.2","2.2","-1.3","0","4.8","27.2","11.9","0.8","27.1","72.1","03","linear","tm","3","middle","sw","liv","curitiba"
"44.8","-129","22","9.9","9.6","15.2","10.6","16.4","20.8","30.9","0.2","0","5.7","33.2","17.3","35.8","0.2","64","03","linear","tm","3","corner","ne","dorm1","rio_de_janeiro"
"47.4","-148.4","24.4","11.5","15","19.8","10.8","19","51","10.8","0.1","0","6.4","32.8","18.1","38.5","0","61.5","03","linear","tm","3","corner","ne","dorm2","rio_de_janeiro"
"34.3","-111.9","20.1","9.9","12.5","11","11.1","12.6","41.2","6","0.2","0","6.5","33.2","17.4","50.1","0","49.9","03","linear","tm","3","corner","ne","liv","rio_de_janeiro"
"44.9","-125.2","21.1","9.5","9.4","15.6","10.5","13.5","19.9","29.1","0.3","0","5.6","32.9","17.3","35.1","0.2","64.6","03","linear","tm","3","corner","nw","dorm1","rio_de_janeiro"
"47.4","-149.6","24.7","11.6","15.1","19.5","10.8","20","51.6","13.9","0.1","0","6.4","32.8","18.1","38.7","0","61.3","03","linear","tm","3","corner","nw","dorm2","rio_de_janeiro"
"34.5","-107.9","19.1","9.2","11.8","11.9","10.6","10.3","39","5.7","0.2","0","6.7","32.8","17.3","48.8","0","51.2","03","linear","tm","3","corner","nw","liv","rio_de_janeiro"
"45.2","-114.2","15.9","7.9","5.5","14.4","12.7","13.1","16.5","29.2","-0.8","0","5.4","33.4","16.7","33.3","0.8","65.9","03","linear","tm","3","corner","se","dorm1","rio_de_janeiro"
"48.5","-111.5","14.4","7.5","5.5","12.8","9.9","13.1","33.1","8.2","-0.5","0","5.5","32.3","16.5","31.9","1.6","66.5","03","linear","tm","3","corner","se","dorm2","rio_de_janeiro"
"34.8","-99.1","17.1","8","8.8","9.6","10.3","10.4","34.2","4.9","-0.1","0","6.4","33.3","16.7","43.9","0","56.1","03","linear","tm","3","corner","se","liv","rio_de_janeiro"
"45.3","-110.7","15","7.6","5.5","12.4","12.5","12.7","15.7","27.4","-0.7","0","5.3","33.1","16.7","32.7","0.9","66.4","03","linear","tm","3","corner","sw","dorm1","rio_de_janeiro"
"48.5","-112.7","14.7","7.6","5.5","13.6","10","13","33.6","8.6","-0.6","0","5.5","32.4","16.5","32.2","1.5","66.3","03","linear","tm","3","corner","sw","dorm2","rio_de_janeiro"
"35.1","-95.5","16.1","7.3","8.4","9.8","9.7","8.9","32.1","4.7","0","0","6.9","33","16.6","42","0","58","03","linear","tm","3","corner","sw","liv","rio_de_janeiro"
"36.9","-97.3","14.6","7.5","6.2","9.6","12.3","9.6","28.7","9.1","0.2","0","4.3","31.3","17.8","31.5","0","68.4","03","linear","tm","3","middle","ne","dorm1","rio_de_janeiro"
"46.5","-148","24.8","11.4","20.9","13.9","16.1","13.9","48.7","16.1","0","0","6.3","33.1","18.2","38.4","0","61.6","03","linear","tm","3","middle","ne","dorm2","rio_de_janeiro"
"36.8","-121.2","22.7","11.2","16","11.1","12.2","11","43.6","6.7","0","0","5.2","32.9","17.8","60.3","0","39.7","03","linear","tm","3","middle","ne","liv","rio_de_janeiro"
"36.9","-97.3","14.6","7.5","6.2","9.6","12.3","9.6","28.7","9.1","0.2","0","4.3","31.3","17.8","31.5","0","68.4","03","linear","tm","3","middle","nw","dorm1","rio_de_janeiro"
"46.5","-148","24.8","11.4","20.9","13.9","16.1","13.9","48.7","16.1","0","0","6.3","33.1","18.2","38.4","0","61.6","03","linear","tm","3","middle","nw","dorm2","rio_de_janeiro"
