"il_hg","afn_hg","floor_hg","roof_hg","walls_s_hg","walls_e_hg","walls_n_hg","walls_w_hg","walls_int_hg","walls_ext_hg","windows_hg","doors_hg","air_change","top_max","top_min","ph_sup","ph_inf","phft","sim","typo","shell","level","position","orient","room","weather"
"54.3","-75.1","20.1","9.9","9.8","13.3","8","11","14.5","27.5","-0.4","2.5","4.5","28.3","10.8","0","41.7","58.3","00","linear","sf","2","corner","ne","dorm1","curitiba"
"57.9","-82.3","21.2","10.8","11.8","12.7","8.4","15.6","37.5","8.4","-0.4","2.9","4.8","28.1","11.1","0","39.9","60.1","00","linear","sf","2","corner","ne","dorm2","curitiba"
"41.5","-120.1","19","6.7","9.3","7.6","7.7","8.1","28.5","4.1","-0.2","4.2","10.9","27.7","10.8","3.1","23.5","73.4","00","linear","sf","2","corner","ne","liv","curitiba"
"54.3","-106","19.6","9.9","9.6","10.7","7.8","12.4","14.3","26.2","-0.5","2.6","6.2","28.3","10.4","0","40.5","59.5","00","linear","sf","2","corner","nw","dorm1","curitiba"
"57.9","-116.2","20.9","11","12","15.8","8.4","12.8","37.9","11.1","-0.5","3","6.6","28.1","10.6","0","38.4","61.6","00","linear","sf","2","corner","nw","dorm2","curitiba"
"41","-101.3","16.9","6","8.4","7.2","6.9","6.7","25.6","3.5","-0.7","3.6","7.5","27.8","9.3","2.9","21.6","75.4","00","linear","sf","2","corner","nw","liv","curitiba"
"54.4","-59.2","14.9","6.1","5","10","7.7","7.6","10.2","20","-1.3","1.9","3.6","27.9","10.4","0","45.9","54.1","00","linear","sf","2","corner","se","dorm1","curitiba"
"58","-64.5","15.2","6.3","5","8.5","8.4","10.7","25.9","6.8","-1.3","2.2","3.8","27.7","10.6","0","44.1","55.9","00","linear","sf","2","corner","se","dorm2","curitiba"
"41.9","-111.5","18.2","6","6.8","6.9","9.1","7.1","26.1","3.9","-0.2","3.7","10.6","27.6","10.4","1.6","29.6","68.8","00","linear","sf","2","corner","se","liv","curitiba"
"54.4","-92.3","14.3","6.1","4.8","7.4","7.4","9.1","10","18.7","-1.4","2","5.5","28.2","10.2","0","44.3","55.7","00","linear","sf","2","corner","sw","dorm1","curitiba"
"58","-100.6","14.8","6.6","5.1","10.9","8.6","8.6","26.4","6.8","-1.4","2.3","5.9","27.7","10.6","0","42.3","57.7","00","linear","sf","2","corner","sw","dorm2","curitiba"
"41.4","-89.2","15.7","5.3","5.9","6.1","8.1","5.8","22.8","3.1","-0.7","3","6.8","27.8","10","1.8","27","71.2","00","linear","sf","2","corner","sw","liv","curitiba"
"44.2","-97.1","13.8","6.4","7.1","6.7","8.2","6.7","23.5","5.2","-1","1.8","4.9","27.6","11.3","0","37.7","62.3","00","linear","sf","2","middle","ne","dorm1","curitiba"
"56.7","-129.5","19.8","11","13.4","11","11.8","10.8","35.2","11.8","-1","3","6.5","28.5","11.2","0","36.1","63.9","00","linear","sf","2","middle","ne","dorm2","curitiba"
"44.6","-101.5","18","8.4","7.7","7.3","7.3","6.4","24.3","4.4","-0.8","3.5","5.3","27.9","11.1","4.3","17","78.7","00","linear","sf","2","middle","ne","liv","curitiba"
"44.2","-96.8","13.7","6.4","7.1","6.7","8.1","6.7","23.5","5.2","-1","1.8","4.9","27.6","11.3","0","37.7","62.3","00","linear","sf","2","middle","nw","dorm1","curitiba"
"56.7","-129.1","19.8","11","13.4","10.8","11.8","11","35.2","11.8","-1","3","6.5","28.5","11.2","0","36","64","00","linear","sf","2","middle","nw","dorm2","curitiba"
"44.6","-101","18.1","8.4","7.7","6.4","7.3","7.6","24.5","4.4","-0.8","3.5","5.3","27.9","11.1","4.3","17","78.7","00","linear","sf","2","middle","nw","liv","curitiba"
"44.4","-78.4","10.3","3.6","4.8","4.3","3.4","4.6","14.4","2.8","-1.7","1.7","4.3","26.8","10.7","0","43.4","56.6","00","linear","sf","2","middle","se","dorm1","curitiba"
"56.9","-105.5","13.7","6.6","7.1","7.4","9","7.2","23.6","7.1","-1.6","2.1","5.7","27.4","10.5","0","41.8","58.2","00","linear","sf","2","middle","se","dorm2","curitiba"
"45.4","-82.7","14.4","5.3","4.8","5.3","5.8","4.5","17.7","2.7","-1.3","2.7","4.6","27.3","10.5","1.1","26.7","72.2","00","linear","sf","2","middle","se","liv","curitiba"
"44.4","-79.3","10.3","3.6","4.8","4.6","3.5","4.3","14.4","2.8","-1.8","1.8","4.3","26.8","10.7","0","43.2","56.8","00","linear","sf","2","middle","sw","dorm1","curitiba"
"56.9","-105.5","13.7","6.6","7.1","7.2","9","7.4","23.7","7.1","-1.6","2.1","5.7","27.4","10.5","0","41.8","58.2","00","linear","sf","2","middle","sw","dorm2","curitiba"
"45.4","-82.7","14.4","5.3","4.8","4.5","5.8","5.5","17.9","2.8","-1.3","2.6","4.6","27.3","10.5","1.1","26.7","72.1","00","linear","sf","2","middle","sw","liv","curitiba"
"46","-105.4","20.6","10.7","10.4","14.3","8.6","11.5","15.3","29.5","0.1","2.8","5.3","34","16.4","27.8","1.2","71","00","linear","sf","2","corner","ne","dorm1","rio_de_janeiro"
"48.9","-114.9","21.6","11.5","12.4","13.2","8.9","16.4","39.1","8.9","0.2","3.1","5.6","33.9","16.6","29.5","0.9","69.6","00","linear","sf","2","corner","ne","dorm2","rio_de_janeiro"
"34.4","-100","17.3","7.1","8.9","7.3","7.3","7.6","27","4","-0.2","3.9","6.8","33","16.4","52.3","0","47.7","00","linear","sf","2","corner","ne","liv","rio_de_janeiro"
"46.1","-103.8","20.7","10.6","10.3","11.4","8.6","13.7","15.2","28.8","0.3","2.7","5.6","34","16.4","26.8","1.2","72","00","linear","sf","2","corner","nw","dorm1","rio_de_janeiro"
"49","-112.9","21.9","11.7","12.5","16.6","9.2","13.5","39.6","12.1","0.4","3.1","6","33.7","16.6","28.7","0.9","70.5","00","linear","sf","2","corner","nw","dorm2","rio_de_janeiro"
"34.4","-97.9","17.3","6.6","8.5","7.4","7.1","7","26.3","3.8","-0.2","3.8","6.8","33.2","16.4","52.8","0","47.2","00","linear","sf","2","corner","nw","liv","rio_de_janeiro"
"46.4","-94.6","15","6.5","5.3","10.7","8.2","7.8","10.6","21.4","-0.9","2.2","6","33.7","15.7","24.7","2.3","73","00","linear","sf","2","corner","se","dorm1","rio_de_janeiro"
"49.4","-101.9","15.1","6.6","5.3","8.7","8.7","11","26.7","7.1","-0.9","2.4","6.4","33.4","16","26.4","1.9","71.7","00","linear","sf","2","corner","se","dorm2","rio_de_janeiro"
"34.9","-85.6","16.2","6.5","6.3","6.4","8.6","6.4","24.1","3.7","-0.2","3.3","5.9","33.3","15.9","44.9","0","55.1","00","linear","sf","2","corner","se","liv","rio_de_janeiro"
"46.5","-87.9","15","6.4","5.4","7.8","8","10.1","10.5","20.7","-0.7","2.1","5.9","34","15.7","23.6","2.4","74","00","linear","sf","2","corner","sw","dorm1","rio_de_janeiro"
"49.5","-94.4","15.3","6.8","5.5","11.2","8.7","8.8","26.8","7.4","-0.7","2.4","6.3","33.4","16","25.1","2","72.8","00","linear","sf","2","corner","sw","dorm2","rio_de_janeiro"
"35","-86.4","16.3","6.1","6.2","6.4","8.4","6.2","23.7","3.5","-0.1","3.3","6.4","33.4","15.9","45","0","55","00","linear","sf","2","corner","sw","liv","rio_de_janeiro"
"37.4","-95.8","15.2","7","8.3","7.2","9.2","7.6","26.3","6","-0.3","2","4.8","33.4","16.8","28.4","0.8","70.7","00","linear","sf","2","middle","ne","dorm1","rio_de_janeiro"
"47.9","-127.4","21.5","11.6","14","11.6","13.1","11.5","37","13.1","-0.1","3.2","6.3","34.6","16.7","30.1","0.8","69.2","00","linear","sf","2","middle","ne","dorm2","rio_de_janeiro"
"37.2","-100.8","19.2","9.2","8.5","8.1","8","6.9","26.5","5","-0.1","4","5.1","33.6","16.5","58.2","0","41.8","00","linear","sf","2","middle","ne","liv","rio_de_janeiro"
"37.4","-95.7","15.2","7","8.3","7.6","9.2","7.3","26.3","6","-0.3","2","4.8","33.4","16.8","28.4","0.8","70.8","00","linear","sf","2","middle","nw","dorm1","rio_de_janeiro"
"47.9","-127.3","21.5","11.6","14","11.4","13.1","11.6","37","13.1","-0.1","3.2","6.3","34.6","16.7","30.1","0.8","69.2","00","linear","sf","2","middle","nw","dorm2","rio_de_janeiro"
"37.2","-100.6","19.2","9.2","8.5","6.8","8","8.1","26.4","5","-0.1","4","5.1","33.6","16.5","58","0","42","00","linear","sf","2","middle","nw","liv","rio_de_janeiro"
"38","-76.4","11.1","4","5.3","4.5","4.1","5.2","15.9","3.3","-1.3","2","4.2","32.3","16","24","2.3","73.7","00","linear","sf","2","middle","se","dorm1","rio_de_janeiro"
"48.6","-101.1","14.3","6.7","7.7","7.5","9.1","7.3","24","7.7","-0.9","2.2","5.6","32.9","15.9","25.8","2.2","71.9","00","linear","sf","2","middle","se","dorm2","rio_de_janeiro"
"38.2","-80.7","15","5.9","5.2","5.8","6.3","4.7","18.9","3.1","-0.7","3","4.5","32.7","15.7","45.3","0","54.7","00","linear","sf","2","middle","se","liv","rio_de_janeiro"
"38","-76.3","11.1","4","5.3","5.2","4.1","4.5","15.9","3.3","-1.3","2","4.2","32.3","16","24","2.3","73.7","00","linear","sf","2","middle","sw","dorm1","rio_de_janeiro"
"48.6","-101","14.3","6.7","7.7","7.3","9.1","7.5","24","7.7","-0.9","2.2","5.6","32.9","15.9","25.8","2.2","71.9","00","linear","sf","2","middle","sw","dorm2","rio_de_janeiro"
"38.3","-80.6","15","5.8","5.2","4.7","6.2","5.7","18.7","3.1","-0.7","3","4.5","32.7","15.7","45.3","0","54.7","00","linear","sf","2","middle","sw","liv","rio_de_janeiro"
"52.3","-68","18.6","9.4","9.3","12.6","7.5","10.5","13.9","26.1","-0.7","2.4","4.9","30.8","12.6","1.1","20","78.8","00","linear","sf","2","corner","ne","dorm1","sao_paulo"
"55.8","-74.4","19.9","10.3","11.4","12.2","8","15","36","8","-0.7","2.8","5.3","30.7","12.8","1.3","18.2","80.5","00","linear","sf","2","corner","ne","dorm2","sao_paulo"
"39.1","-113.4","18","6.4","9","7.3","7.4","7.8","27.6","3.9","-0.4","4","10.9","29.7","12","12.3","7.3","80.4","00","linear","sf","2","corner","ne","liv","sao_paulo"
"52.2","-104.1","17.6","9.3","8.9","10.1","7.2","11.4","13.4","24.1","-1","2.5","6.7","30.9","13.1","1.2","17.9","80.9","00","linear","sf","2","corner","nw","dorm1","sao_paulo"
"55.5","-114.3","19.1","10.5","11.4","15.1","7.9","12.2","36.1","10.5","-0.9","2.9","7.1","30.6","13.4","1.3","16.2","82.5","00","linear","sf","2","corner","nw","dorm2","sao_paulo"
"38.7","-89.1","14.8","5.6","7.4","6.5","6.2","6.1","23.2","3.1","-1","3.2","6.1","29.9","12.8","13.9","4.7","81.3","00","linear","sf","2","corner","nw","liv","sao_paulo"
"52.5","-74.5","13.9","5.8","4.7","9.5","7.5","7.3","9.8","19.1","-1.6","2","5.8","29.2","12.5","0.7","22.9","76.4","00","linear","sf","2","corner","se","dorm1","sao_paulo"
"55.9","-80.8","14.4","6.2","4.8","8.3","8.3","10.5","25.4","6.5","-1.7","2.2","6.2","28.9","12.7","0.7","21.4","77.9","00","linear","sf","2","corner","se","dorm2","sao_paulo"
"39.5","-88.2","16","5.6","6.1","6.2","8.2","6.4","23.4","3.4","-0.6","3.2","8.2","28.9","12.3","9.1","8.1","82.9","00","linear","sf","2","corner","se","liv","sao_paulo"
"52.6","-97.2","14.5","5.9","4.9","7.5","7.6","9.2","10.2","19.1","-1.4","2.1","8.5","29.4","11.9","0.7","23.6","75.7","00","linear","sf","2","corner","sw","dorm1","sao_paulo"
"56","-105.9","15.1","6.5","5.1","11.1","8.7","8.7","26.7","7","-1.4","2.4","9","28.9","12.1","0.7","21.5","77.7","00","linear","sf","2","corner","sw","dorm2","sao_paulo"
"39.6","-73.8","15.1","5.2","5.7","6","8","5.6","22.3","3","-0.7","2.9","6.2","28.9","12.5","9.2","8.7","82.1","00","linear","sf","2","corner","sw","liv","sao_paulo"
"42.4","-90.2","12.2","5.9","6.3","6.2","7.5","6.1","21.4","4.7","-1.3","1.7","4.9","30.1","13.6","1.2","15.7","83.1","00","linear","sf","2","middle","ne","dorm1","sao_paulo"
"54.3","-121","18.2","10.5","12.6","10.4","11.1","10.2","33.2","11.1","-1.4","2.8","6.5","30.9","13.5","1.7","14.7","83.6","00","linear","sf","2","middle","ne","dorm2","sao_paulo"
"42.1","-94.5","16.3","8","7.2","6.9","6.8","6","22.7","4.1","-1.2","3.2","5.2","30.3","13.4","16.1","4.1","79.8","00","linear","sf","2","middle","ne","liv","sao_paulo"
"42.4","-89.8","12.2","5.9","6.3","6","7.5","6.3","21.3","4.7","-1.3","1.7","4.8","30.1","13.6","1.2","15.7","83.1","00","linear","sf","2","middle","nw","dorm1","sao_paulo"
"54.3","-120.5","18.2","10.5","12.6","10.2","11.1","10.4","33.2","11.1","-1.4","2.8","6.4","31","13.6","1.7","14.7","83.6","00","linear","sf","2","middle","nw","dorm2","sao_paulo"
"42.1","-93.9","16.3","8","7.2","6","6.8","7.2","23","4.1","-1.1","3.2","5.2","30.3","13.5","16.1","4.1","79.8","00","linear","sf","2","middle","nw","liv","sao_paulo"
"42.8","-73.2","9.1","3.2","4.2","3.9","2.9","4","12.6","2.4","-2.1","1.5","4.3","27.9","13.3","0.4","21","78.6","00","linear","sf","2","middle","se","dorm1","sao_paulo"
"54.8","-98.1","12.4","6.1","6.4","6.9","8.3","6.7","21.9","6.4","-2","1.9","5.7","28.5","13.2","0.7","19.6","79.7","00","linear","sf","2","middle","se","dorm2","sao_paulo"
"43.1","-77.3","12.9","5","4.4","5","5.3","4.2","16.4","2.4","-1.6","2.4","4.7","28.3","13.2","8.9","6.3","84.8","00","linear","sf","2","middle","se","liv","sao_paulo"
"42.7","-73.8","9.1","3.3","4.2","4","2.9","3.9","12.7","2.4","-2.1","1.6","4.3","27.9","13.3","0.4","20.9","78.7","00","linear","sf","2","middle","sw","dorm1","sao_paulo"
"54.8","-97.9","12.4","6.2","6.4","6.7","8.3","6.9","21.9","6.4","-2","1.9","5.7","28.5","13.2","0.7","19.6","79.7","00","linear","sf","2","middle","sw","dorm2","sao_paulo"
"43.1","-77.1","12.9","5","4.4","4.2","5.3","5","16.3","2.4","-1.6","2.4","4.6","28.3","13.2","8.8","6.3","84.8","00","linear","sf","2","middle","sw","liv","sao_paulo"
"42.6","-98.5","23","11.4","11.6","15.9","9.3","12.7","16.8","32.7","0.3","3","6","33.8","18.4","5","0","95","00","linear","sf","2","corner","ne","dorm1","sorriso"
"45.3","-106.5","23.7","12.1","13.2","14.2","9.5","17.6","41.8","9.5","0.4","3.4","6.4","33.7","18.7","5.8","0","94.2","00","linear","sf","2","corner","ne","dorm2","sorriso"
"31.1","-103","19.8","7","9.8","8","8","8.3","29.6","4.5","0.1","4.3","7.3","32.5","19","60.5","0","39.5","00","linear","sf","2","corner","ne","liv","sorriso"
"42.6","-108.8","22.8","11.3","11.4","12.4","9.2","15.3","16.5","31.9","0.3","3","6.8","33.8","18.9","4.7","0","95.3","00","linear","sf","2","corner","nw","dorm1","sorriso"
"45.2","-117.9","23.6","12.2","13.3","17.6","9.6","14.5","42.2","12.8","0.4","3.4","7.3","33.6","19.2","5.7","0","94.3","00","linear","sf","2","corner","nw","dorm2","sorriso"
