"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","temp_max","temp_95","typo","simp","wrap","storey","cond","dwel","room","weather"
426.4,152.5,81.8,91.1,37.1,44.9,117.4,290.6,-36,21.3,0.3,-941.7,3.3,0.1,1.4,98.5,30,27.1,"Hip.","03","TV","Térreo","AFN","L","Dorm. N","Curitiba"
427.7,176.4,61.8,-13.1,35.5,88.1,83.6,194.1,-46.7,21.3,0.1,-848,3.1,0,2.9,97.1,28.9,26.5,"Hip.","03","TV","Térreo","AFN","L","Dorm. S","Curitiba"
763,119.4,92.9,37.6,6.7,56.1,126.4,226.8,-87.8,23.8,0,-1118.3,2.8,16.9,0,83.1,29.8,26.9,"Hip.","03","TV","Térreo","AFN","L","Sala","Curitiba"
436.9,216.8,138.5,178.2,132.6,75.6,115.8,502.2,-44.9,29,0.1,-1281.7,3.3,0.1,0.2,99.8,29.5,26.5,"Hip.","03","TV","Térreo","AFN","NE","Dorm. 1","Curitiba"
437.5,220.7,146.8,141,173.8,55.2,191.5,561.5,-42.1,29.5,0.2,-1359.3,3.6,0.1,0.1,99.9,29.1,26.3,"Hip.","03","TV","Térreo","AFN","NE","Dorm. 2","Curitiba"
789.7,164.9,181.8,174,0,75.4,110.8,473.3,-96.9,42.7,0.2,-1544.8,3,16.2,0,83.8,29.9,26.5,"Hip.","03","TV","Térreo","AFN","NE","Sala","Curitiba"
436.8,216.5,139,178.8,116.5,75.9,136.1,507.2,-44.9,30.1,0.1,-1287.7,3.3,0.1,0.2,99.8,29.5,26.5,"Hip.","03","TV","Térreo","AFN","NO","Dorm. 1","Curitiba"
437.5,220.7,146.8,140.9,193.2,55.2,171.9,561.3,-42.1,29.4,0.2,-1358.9,3.6,0,0.1,99.9,29.1,26.3,"Hip.","03","TV","Térreo","AFN","NO","Dorm. 2","Curitiba"
789.7,164.9,181.8,174,112.4,75.4,0,473.2,-96.9,42.2,0.2,-1544.3,3,16.2,0,83.8,29.9,26.5,"Hip.","03","TV","Térreo","AFN","NO","Sala","Curitiba"
438.9,258.1,104.1,-0.3,102.3,134.3,90.2,326.4,-56.5,21.9,0.3,-1102.6,3.1,0,0.5,99.5,27.8,25.6,"Hip.","03","TV","Térreo","AFN","SE","Dorm. 1","Curitiba"
